"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"BANQUETE ISD","May 2016","5","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"BANQUETE ISD","May 2016","8","26","1570","58","0","42","30","1588","43","0","57","","","","","","","","","","","","","","","",
"BARBERS HILL ISD","Spring 2016","3","385","1492","88","32","12","393","1539","89","35","11","","","","","","","","","","","","","","","",
"BARBERS HILL ISD","Spring 2016","4","357","1573","90","34","10","363","1638","91","43","9","355","4180","87","28","13","","","","","","","","","","",
"BARBERS HILL ISD","Spring 2016","5","375","1622","89","40","11","381","1687","93","37","7","","","","","","374","4040","91","19","9","","","","","",
"BARBERS HILL ISD","Spring 2016","6","403","1645","87","27","13","353","1646","86","12","14","","","","","","","","","","","","","","","",
"BARBERS HILL ISD","Spring 2016","7","743","1667","83","25","17","719","1698","87","21","13","743","4025","80","18","20","","","","","","","","","","",
"BARBERS HILL ISD","Spring 2016","8","339","1725","91","29","9","364","1803","95","37","5","","","","","","336","4173","91","30","9","338","4032","86","30","14",
"BARBERS HILL ISD","May 2016","5","38","1458","53","0","47","26","1507","65","0","35","","","","","","","","","","","","","","","",
"BARBERS HILL ISD","May 2016","8","30","1607","60","7","40","20","1666","95","5","5","","","","","","","","","","","","","","","",
"BARTLETT ISD","Spring 2016","3","39","1385","62","13","38","39","1405","67","3","33","","","","","","","","","","","","","","","",
"BARTLETT ISD","Spring 2016","4","18","1513","83","6","17","18","1509","67","11","33","18","3799","78","17","22","","","","","","","","","","",
"BARTLETT ISD","Spring 2016","5","21","1531","71","19","29","20","1528","65","5","35","","","","","","20","3641","60","5","40","","","","","",
"BARTLETT ISD","Spring 2016","6","17","1575","65","6","35","17","1588","59","6","41","","","","","","","","","","","","","","","",
"BARTLETT ISD","Spring 2016","7","21","1643","81","19","19","22","1625","68","5","32","21","3852","81","5","19","","","","","","","","","","",
"BARTLETT ISD","Spring 2016","8","18","1663","72","11","28","16","1692","88","6","13","","","","","","17","4053","76","29","24","17","3992","76","18","24",
"BARTLETT ISD","May 2016","5","6","1348","0","0","100","8","1416","25","0","75","","","","","","","","","","","","","","","",
"BARTLETT ISD","May 2016","8","4","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"BASIS TEXAS","Spring 2016","5","308","1650","93","49","7","308","1698","92","43","8","","","","","","308","3969","86","14","14","","","","","",
"BASIS TEXAS","Spring 2016","6","354","1721","95","55","5","304","1742","95","44","5","","","","","","","","","","","","","","","",
"BASIS TEXAS","Spring 2016","7","264","1745","95","52","5","54","1853","100","72","0","263","4394","94","38","6","","","","","","","","","","",
"BASIS TEXAS","Spring 2016","8","188","1783","99","48","1","153","1809","97","36","3","","","","","","182","4251","93","38","7","","","","","",
"BASIS TEXAS","May 2016","5","22","1472","50","0","50","25","1452","24","0","76","","","","","","","","","","","","","","","",
"BASIS TEXAS","May 2016","8","2","-","-","-","-","12","1685","75","0","25","","","","","","","","","","","","","","","",
"BASTROP ISD","Spring 2016","3","616","1422","70","20","30","702","1451","72","17","28","","","","","","","","","","","","","","","",
"BASTROP ISD","Spring 2016","4","671","1498","72","15","28","731","1557","77","22","23","653","3692","58","9","42","","","","","","","","","","",
"BASTROP ISD","Spring 2016","5","715","1500","57","13","43","720","1561","67","10","33","","","","","","720","3677","63","6","37","","","","","",
"BASTROP ISD","Spring 2016","6","750","1554","61","13","39","746","1596","65","8","35","","","","","","","","","","","","","","","",
"BASTROP ISD","Spring 2016","7","737","1614","63","17","37","734","1632","63","14","37","732","3743","62","10","38","","","","","","","","","","",
"BASTROP ISD","Spring 2016","8","742","1648","73","12","27","452","1593","44","1","56","","","","","","733","3841","70","18","30","728","3653","55","12","45",
"BASTROP ISD","May 2016","5","303","1388","18","0","82","234","1457","30","0","70","","","","","","","","","","","","","","","",
"BASTROP ISD","May 2016","8","200","1553","34","0","66","256","1573","37","0","63","","","","","","","","","","","","","","","",
"BAY CITY ISD","Spring 2016","3","285","1394","65","12","35","291","1426","68","12","32","","","","","","","","","","","","","","","",
"BAY CITY ISD","Spring 2016","4","261","1479","64","15","36","262","1503","61","15","39","258","3681","61","10","39","","","","","","","","","","",
"BAY CITY ISD","Spring 2016","5","268","1501","57","12","43","267","1544","62","8","38","","","","","","262","3649","60","5","40","","","","","",
"BAY CITY ISD","Spring 2016","6","243","1555","58","14","42","237","1592","67","7","33","","","","","","","","","","","","","","","",
"BAY CITY ISD","Spring 2016","7","281","1590","58","12","42","275","1625","60","11","40","278","3638","55","5","45","","","","","","","","","","",
"BAY CITY ISD","Spring 2016","8","229","1631","69","8","31","172","1648","71","2","29","","","","","","222","3680","64","7","36","221","3581","51","8","49",
"BAY CITY ISD","May 2016","5","115","1412","26","0","74","101","1480","46","0","54","","","","","","","","","","","","","","","",
"BAY CITY ISD","May 2016","8","72","1546","38","1","63","50","1574","38","0","62","","","","","","","","","","","","","","","",
"BEATRICE MAYES INSTITUTE CHARTER","Spring 2016","3","50","1510","90","40","10","50","1489","86","20","14","","","","","","","","","","","","","","","",
"BEATRICE MAYES INSTITUTE CHARTER","Spring 2016","4","51","1552","88","27","12","51","1577","82","27","18","51","4008","82","18","18","","","","","","","","","","",
"BEATRICE MAYES INSTITUTE CHARTER","Spring 2016","5","59","1544","73","24","27","59","1612","90","15","10","","","","","","59","3724","69","2","31","","","","","",
"BEATRICE MAYES INSTITUTE CHARTER","Spring 2016","6","38","1615","87","18","13","38","1616","79","8","21","","","","","","","","","","","","","","","",
"BEATRICE MAYES INSTITUTE CHARTER","Spring 2016","7","57","1696","84","32","16","57","1640","67","9","33","57","4159","84","25","16","","","","","","","","","","",
"BEATRICE MAYES INSTITUTE CHARTER","Spring 2016","8","31","1714","100","19","0","31","1664","77","3","23","","","","","","31","3858","81","3","19","31","3941","97","10","3",
"BEATRICE MAYES INSTITUTE CHARTER","May 2016","5","16","1432","31","0","69","6","1516","67","0","33","","","","","","","","","","","","","","","",
"BEATRICE MAYES INSTITUTE CHARTER","May 2016","8","","","","","","7","1666","86","0","14","","","","","","","","","","","","","","","",
"BEAUMONT ISD","Spring 2016","3","1346","1394","60","17","40","1347","1396","54","10","46","","","","","","","","","","","","","","","",
"BEAUMONT ISD","Spring 2016","4","1360","1480","64","15","36","1368","1482","51","11","49","1352","3702","60","10","40","","","","","","","","","","",
"BEAUMONT ISD","Spring 2016","5","1277","1514","60","17","40","1280","1536","57","9","43","","","","","","1286","3614","57","5","43","","","","","",
"BEAUMONT ISD","Spring 2016","6","1149","1558","59","14","41","862","1539","47","1","53","","","","","","","","","","","","","","","",
"BEAUMONT ISD","Spring 2016","7","1160","1608","62","15","38","1127","1608","61","6","39","1173","3705","61","8","39","","","","","","","","","","",
"BEAUMONT ISD","Spring 2016","8","1078","1649","73","12","27","1197","1651","64","7","36","","","","","","1098","3748","65","10","35","1105","3615","52","10","48",
"BEAUMONT ISD","May 2016","5","505","1397","22","1","78","540","1450","28","0","72","","","","","","","","","","","","","","","",
"BEAUMONT ISD","May 2016","8","290","1548","34","0","66","412","1580","42","0","58","","","","","","","","","","","","","","","",
"BECKVILLE ISD","Spring 2016","3","49","1476","86","27","14","51","1485","86","18","14","","","","","","","","","","","","","","","",
"BECKVILLE ISD","Spring 2016","4","33","1577","91","24","9","33","1571","82","18","18","33","3828","73","9","27","","","","","","","","","","",
"BECKVILLE ISD","Spring 2016","5","54","1569","80","26","20","54","1579","80","11","20","","","","","","55","3805","73","9","27","","","","","",
"BECKVILLE ISD","Spring 2016","6","50","1611","86","12","14","50","1634","86","10","14","","","","","","","","","","","","","","","",
"BECKVILLE ISD","Spring 2016","7","54","1690","87","31","13","54","1711","91","26","9","55","4141","85","25","15","","","","","","","","","","",
"BECKVILLE ISD","Spring 2016","8","40","1731","100","35","0","26","1723","92","12","8","","","","","","40","3981","85","15","15","40","3646","65","5","35",
"BECKVILLE ISD","May 2016","5","10","1411","50","0","50","10","1470","70","0","30","","","","","","","","","","","","","","","",
"BECKVILLE ISD","May 2016","8","","","","","","2","-","-","-","-","","","","","","","","","","","","","","","",
"BEEVILLE ISD","Spring 2016","3","250","1387","56","17","44","252","1392","56","10","44","","","","","","","","","","","","","","","",
"BEEVILLE ISD","Spring 2016","4","221","1466","66","5","34","221","1499","63","7","37","217","3735","66","7","34","","","","","","","","","","",
"BEEVILLE ISD","Spring 2016","5","223","1506","64","9","36","222","1512","51","5","49","","","","","","228","3546","50","3","50","","","","","",
"BEEVILLE ISD","Spring 2016","6","204","1532","54","8","46","204","1555","51","4","49","","","","","","","","","","","","","","","",
"BEEVILLE ISD","Spring 2016","7","255","1614","67","13","33","256","1607","59","7","41","257","3821","68","7","32","","","","","","","","","","",
"BEEVILLE ISD","Spring 2016","8","239","1642","70","10","30","216","1594","50","1","50","","","","","","236","3660","57","10","43","236","3423","40","4","60",
"BEEVILLE ISD","May 2016","5","84","1393","19","1","81","111","1454","31","0","69","","","","","","","","","","","","","","","",
"BEEVILLE ISD","May 2016","8","70","1543","27","0","73","108","1560","32","0","68","","","","","","","","","","","","","","","",
"BELLEVUE ISD","Spring 2016","3","6","1577","100","50","0","6","1644","100","67","0","","","","","","","","","","","","","","","",
"BELLEVUE ISD","Spring 2016","4","15","1406","33","0","67","15","1358","7","0","93","15","3329","27","0","73","","","","","","","","","","",
"BELLEVUE ISD","Spring 2016","5","9","1519","78","0","22","9","1585","89","11","11","","","","","","9","3759","67","22","33","","","","","",
"BELLEVUE ISD","Spring 2016","6","10","1562","60","10","40","10","1525","50","0","50","","","","","","","","","","","","","","","",
"BELLEVUE ISD","Spring 2016","7","13","1580","54","15","46","13","1572","38","0","62","13","3551","46","0","54","","","","","","","","","","",
"BELLEVUE ISD","Spring 2016","8","11","1650","73","18","27","8","1583","50","0","50","","","","","","11","3746","64","9","36","11","3949","73","36","27",
"BELLEVUE ISD","May 2016","5","2","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"BELLEVUE ISD","May 2016","8","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"BELLS ISD","Spring 2016","3","53","1478","85","34","15","53","1511","85","32","15","","","","","","","","","","","","","","","",
"BELLS ISD","Spring 2016","4","183","1555","85","31","15","183","1609","84","38","16","184","4011","82","23","18","","","","","","","","","","",
"BELLS ISD","Spring 2016","5","58","1577","71","29","29","58","1651","86","28","14","","","","","","57","3927","86","16","14","","","","","",
"BELLS ISD","Spring 2016","6","53","1579","62","13","38","53","1624","83","9","17","","","","","","","","","","","","","","","",
"BELLS ISD","Spring 2016","7","67","1687","78","30","22","40","1606","70","0","30","66","4058","82","18","18","","","","","","","","","","",
"BELLS ISD","Spring 2016","8","67","1708","91","21","9","74","1704","84","12","16","","","","","","65","4030","86","18","14","66","3636","65","3","35",
"BELLS ISD","May 2016","5","16","1481","63","6","38","8","1479","38","0","63","","","","","","","","","","","","","","","",
"BELLS ISD","May 2016","8","6","1569","33","0","67","12","1572","17","0","83","","","","","","","","","","","","","","","",
"BELLVILLE ISD","Spring 2016","3","149","1468","77","36","23","145","1448","70","14","30","","","","","","","","","","","","","","","",
"BELLVILLE ISD","Spring 2016","4","156","1515","76","21","24","155","1553","73","19","27","157","3836","66","21","34","","","","","","","","","","",
"BELLVILLE ISD","Spring 2016","5","155","1560","75","26","25","155","1584","74","12","26","","","","","","154","3761","68","10","32","","","","","",
"BELLVILLE ISD","Spring 2016","6","145","1613","74","22","26","139","1645","85","14","15","","","","","","","","","","","","","","","",
"BELLVILLE ISD","Spring 2016","7","174","1664","80","25","20","171","1688","80","23","20","170","4022","82","19","18","","","","","","","","","","",
"BELLVILLE ISD","Spring 2016","8","165","1691","84","19","16","112","1637","67","1","33","","","","","","158","3968","78","22","22","159","3669","57","8","43",
"BELLVILLE ISD","May 2016","5","39","1414","23","0","77","40","1492","53","0","48","","","","","","","","","","","","","","","",
"BELLVILLE ISD","May 2016","8","25","1547","40","0","60","37","1596","54","0","46","","","","","","","","","","","","","","",""
