"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"HUBBARD ISD (109905)","Spring 2016","3","26","1424","73","19","27","27","1480","81","19","19","","","","","","","","","","","","","","","",
"HUBBARD ISD (109905)","Spring 2016","4","25","1525","80","20","20","25","1547","88","8","12","25","4014","92","12","8","","","","","","","","","","",
"HUBBARD ISD (109905)","Spring 2016","5","21","1571","90","19","10","21","1615","90","19","10","","","","","","22","3753","91","0","9","","","","","",
"HUBBARD ISD (109905)","Spring 2016","6","18","1626","83","28","17","18","1644","83","28","17","","","","","","","","","","","","","","","",
"HUBBARD ISD (109905)","Spring 2016","7","17","1647","65","24","35","17","1638","65","18","35","17","3907","76","0","24","","","","","","","","","","",
"HUBBARD ISD (109905)","Spring 2016","8","34","1712","85","29","15","20","1580","35","0","65","","","","","","34","4083","85","32","15","34","3586","56","9","44",
"HUBBARD ISD (109905)","May 2016","5","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"HUBBARD ISD (109905)","May 2016","8","5","1516","20","0","80","13","1585","62","0","38","","","","","","","","","","","","","","","",
"HUCKABAY ISD","Spring 2016","3","14","1461","86","21","14","14","1513","100","14","0","","","","","","","","","","","","","","","",
"HUCKABAY ISD","Spring 2016","4","15","1603","87","53","13","15","1610","93","27","7","16","4050","94","31","6","","","","","","","","","","",
"HUCKABAY ISD","Spring 2016","5","12","1613","100","33","0","12","1626","92","0","8","","","","","","11","3902","100","0","0","","","","","",
"HUCKABAY ISD","Spring 2016","6","20","1618","75","25","25","20","1628","75","10","25","","","","","","","","","","","","","","","",
"HUCKABAY ISD","Spring 2016","7","12","1699","83","25","17","12","1692","83","25","17","12","4195","100","17","0","","","","","","","","","","",
"HUCKABAY ISD","Spring 2016","8","10","1743","100","20","0","7","1739","100","14","0","","","","","","10","3800","80","10","20","10","3495","30","10","70",
"HUCKABAY ISD","May 2016","5","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"HUDSON ISD","Spring 2016","3","214","1458","79","28","21","214","1522","91","29","9","","","","","","","","","","","","","","","",
"HUDSON ISD","Spring 2016","4","197","1532","82","19","18","196","1582","85","24","15","199","3821","64","15","36","","","","","","","","","","",
"HUDSON ISD","Spring 2016","5","208","1594","87","29","13","207","1654","92","29","8","","","","","","207","3928","88","10","12","","","","","",
"HUDSON ISD","Spring 2016","6","189","1616","81","23","19","192","1705","94","28","6","","","","","","","","","","","","","","","",
"HUDSON ISD","Spring 2016","7","193","1693","90","28","10","194","1733","88","34","12","194","4076","83","20","17","","","","","","","","","","",
"HUDSON ISD","Spring 2016","8","198","1726","91","26","9","150","1751","93","17","7","","","","","","195","4050","86","23","14","194","3919","81","22","19",
"HUDSON ISD","May 2016","5","27","1449","48","0","52","16","1538","81","0","19","","","","","","","","","","","","","","","",
"HUDSON ISD","May 2016","8","16","1619","81","0","19","9","1653","100","0","0","","","","","","","","","","","","","","","",
"HUFFMAN ISD","Spring 2016","3","253","1437","74","21","26","252","1469","82","18","18","","","","","","","","","","","","","","","",
"HUFFMAN ISD","Spring 2016","4","250","1487","67","14","33","256","1525","68","13","32","253","3523","48","2","52","","","","","","","","","","",
"HUFFMAN ISD","Spring 2016","5","262","1554","69","25","31","261","1606","75","23","25","","","","","","256","3773","71","9","29","","","","","",
"HUFFMAN ISD","Spring 2016","6","243","1573","71","13","29","241","1592","65","7","35","","","","","","","","","","","","","","","",
"HUFFMAN ISD","Spring 2016","7","254","1627","69","15","31","252","1633","70","10","30","260","3745","63","8","37","","","","","","","","","","",
"HUFFMAN ISD","Spring 2016","8","288","1670","81","16","19","209","1603","50","0","50","","","","","","283","3810","75","11","25","285","3628","52","10","48",
"HUFFMAN ISD","May 2016","5","79","1428","34","0","66","67","1503","52","1","48","","","","","","","","","","","","","","","",
"HUFFMAN ISD","May 2016","8","55","1575","49","0","51","104","1593","51","0","49","","","","","","","","","","","","","","","",
"HUGHES SPRINGS ISD","Spring 2016","3","73","1471","88","26","12","73","1461","82","11","18","","","","","","","","","","","","","","","",
"HUGHES SPRINGS ISD","Spring 2016","4","64","1505","81","9","19","65","1510","69","3","31","66","3689","67","5","33","","","","","","","","","","",
"HUGHES SPRINGS ISD","Spring 2016","5","84","1575","75","26","25","83","1600","80","10","20","","","","","","82","3924","84","15","16","","","","","",
"HUGHES SPRINGS ISD","Spring 2016","6","67","1604","79","16","21","67","1605","69","13","31","","","","","","","","","","","","","","","",
"HUGHES SPRINGS ISD","Spring 2016","7","76","1693","86","34","14","76","1702","82","29","18","77","3894","82","9","18","","","","","","","","","","",
"HUGHES SPRINGS ISD","Spring 2016","8","60","1698","95","17","5","47","1662","83","4","17","","","","","","62","3926","82","15","18","62","3918","82","19","18",
"HUGHES SPRINGS ISD","May 2016","5","20","1411","20","0","80","16","1467","38","0","63","","","","","","","","","","","","","","","",
"HUGHES SPRINGS ISD","May 2016","8","5","1604","80","0","20","9","1607","67","0","33","","","","","","","","","","","","","","","",
"HULL-DAISETTA ISD","Spring 2016","3","33","1376","64","9","36","33","1427","61","12","39","","","","","","","","","","","","","","","",
"HULL-DAISETTA ISD","Spring 2016","4","34","1505","76","15","24","34","1493","65","3","35","33","3793","70","6","30","","","","","","","","","","",
"HULL-DAISETTA ISD","Spring 2016","5","26","1539","69","15","31","26","1540","54","12","46","","","","","","26","3691","69","4","31","","","","","",
"HULL-DAISETTA ISD","Spring 2016","6","19","1590","74","16","26","20","1562","60","0","40","","","","","","","","","","","","","","","",
"HULL-DAISETTA ISD","Spring 2016","7","36","1589","61","14","39","35","1673","86","11","14","34","3895","91","6","9","","","","","","","","","","",
"HULL-DAISETTA ISD","Spring 2016","8","31","1702","84","16","16","18","1627","83","0","17","","","","","","29","3771","72","7","28","29","3716","69","14","31",
"HULL-DAISETTA ISD","May 2016","5","8","1451","38","0","63","12","1511","67","0","33","","","","","","","","","","","","","","","",
"HULL-DAISETTA ISD","May 2016","8","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"HUMBLE ISD","Spring 2016","3","2796","1474","82","32","18","2826","1488","81","24","19","","","","","","","","","","","","","","","",
"HUMBLE ISD","Spring 2016","4","2813","1535","82","23","18","2838","1575","80","25","20","2754","3913","75","16","25","","","","","","","","","","",
"HUMBLE ISD","Spring 2016","5","2962","1590","82","31","18","2956","1633","83","27","17","","","","","","2983","3877","79","13","21","","","","","",
"HUMBLE ISD","Spring 2016","6","2908","1620","79","25","21","2875","1651","81","19","19","","","","","","","","","","","","","","","",
"HUMBLE ISD","Spring 2016","7","2893","1665","79","27","21","2854","1700","81","25","19","2916","3895","72","14","28","","","","","","","","","","",
"HUMBLE ISD","Spring 2016","8","2982","1703","87","23","13","1747","1657","76","3","24","","","","","","2954","4030","81","24","19","2955","3848","72","21","28",
"HUMBLE ISD","May 2016","5","534","1427","35","1","65","513","1477","44","0","56","","","","","","","","","","","","","","","",
"HUMBLE ISD","May 2016","8","391","1562","39","2","61","422","1585","49","0","51","","","","","","","","","","","","","","","",
"HUNT ISD","Spring 2016","3","18","1372","44","17","56","18","1382","44","6","56","","","","","","","","","","","","","","","",
"HUNT ISD","Spring 2016","4","16","1509","63","19","38","16","1529","63","19","38","16","3743","50","19","50","","","","","","","","","","",
"HUNT ISD","Spring 2016","5","14","1563","93","21","7","14","1542","79","0","21","","","","","","15","3853","73","7","27","","","","","",
"HUNT ISD","Spring 2016","6","12","1657","92","33","8","12","1670","100","17","0","","","","","","","","","","","","","","","",
"HUNT ISD","Spring 2016","7","11","1670","82","18","18","10","1701","80","20","20","11","3765","82","0","18","","","","","","","","","","",
"HUNT ISD","Spring 2016","8","15","1712","93","33","7","11","1662","91","0","9","","","","","","15","4122","87","33","13","15","3754","73","7","27",
"HUNT ISD","May 2016","5","1","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"HUNT ISD","May 2016","8","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"HUNTINGTON ISD","Spring 2016","3","127","1406","65","17","35","128","1417","68","13","32","","","","","","","","","","","","","","","",
"HUNTINGTON ISD","Spring 2016","4","130","1504","75","19","25","131","1522","73","8","27","130","3826","69","12","31","","","","","","","","","","",
"HUNTINGTON ISD","Spring 2016","5","99","1522","68","18","32","100","1569","71","12","29","","","","","","99","3832","82","9","18","","","","","",
"HUNTINGTON ISD","Spring 2016","6","124","1554","63","14","37","124","1624","78","14","22","","","","","","","","","","","","","","","",
"HUNTINGTON ISD","Spring 2016","7","94","1657","78","19","22","97","1700","82","21","18","94","3896","72","7","28","","","","","","","","","","",
"HUNTINGTON ISD","Spring 2016","8","131","1675","78","20","22","130","1740","81","22","19","","","","","","134","3717","69","10","31","133","3502","44","4","56",
"HUNTINGTON ISD","May 2016","5","31","1403","19","0","81","29","1470","45","0","55","","","","","","","","","","","","","","","",
"HUNTINGTON ISD","May 2016","8","31","1543","23","0","77","27","1563","41","0","59","","","","","","","","","","","","","","","",
"HUNTSVILLE ISD","Spring 2016","3","468","1387","62","11","38","464","1405","63","7","38","","","","","","","","","","","","","","","",
"HUNTSVILLE ISD","Spring 2016","4","452","1489","71","13","29","452","1518","66","12","34","454","3615","54","7","46","","","","","","","","","","",
"HUNTSVILLE ISD","Spring 2016","5","443","1544","72","18","28","442","1582","71","16","29","","","","","","441","3667","60","6","40","","","","","",
"HUNTSVILLE ISD","Spring 2016","6","472","1576","64","16","36","466","1605","66","11","34","","","","","","","","","","","","","","","",
"HUNTSVILLE ISD","Spring 2016","7","457","1616","64","15","36","445","1634","67","10","33","459","3721","59","8","41","","","","","","","","","","",
"HUNTSVILLE ISD","Spring 2016","8","486","1680","82","17","18","327","1620","57","3","43","","","","","","485","3798","68","15","32","487","3613","50","11","50",
"HUNTSVILLE ISD","May 2016","5","128","1410","23","1","77","136","1463","35","1","65","","","","","","","","","","","","","","","",
"HUNTSVILLE ISD","May 2016","8","90","1565","39","1","61","140","1570","38","0","62","","","","","","","","","","","","","","","",
"HURST-EULESS-BEDFORD ISD","Spring 2016","3","1646","1462","80","29","20","1610","1488","82","24","18","","","","","","","","","","","","","","","",
"HURST-EULESS-BEDFORD ISD","Spring 2016","4","1603","1537","84","24","16","1617","1561","77","22","23","1620","3928","77","17","23","","","","","","","","","","",
"HURST-EULESS-BEDFORD ISD","Spring 2016","5","1544","1584","82","29","18","1543","1618","82","21","18","","","","","","1546","3899","83","12","17","","","","","",
"HURST-EULESS-BEDFORD ISD","Spring 2016","6","1653","1627","83","24","17","1623","1692","88","27","12","","","","","","","","","","","","","","","",
"HURST-EULESS-BEDFORD ISD","Spring 2016","7","1541","1675","84","28","16","1505","1721","88","28","12","1549","4065","83","21","17","","","","","","","","","","",
"HURST-EULESS-BEDFORD ISD","Spring 2016","8","1536","1710","89","24","11","1026","1691","86","5","14","","","","","","1479","4201","89","35","11","1500","4023","82","32","18",
"HURST-EULESS-BEDFORD ISD","May 2016","5","290","1436","39","1","61","274","1483","45","1","55","","","","","","","","","","","","","","","",
"HURST-EULESS-BEDFORD ISD","May 2016","8","182","1573","44","3","56","151","1597","56","0","44","","","","","","","","","","","","","","","",
"HUTTO ISD","Spring 2016","3","427","1448","81","23","19","460","1489","85","23","15","","","","","","","","","","","","","","","",
"HUTTO ISD","Spring 2016","4","452","1518","80","19","20","464","1577","83","22","17","447","3868","72","15","28","","","","","","","","","","",
"HUTTO ISD","Spring 2016","5","484","1566","78","24","22","495","1616","80","21","20","","","","","","482","3833","79","10","21","","","","","",
"HUTTO ISD","Spring 2016","6","447","1610","79","20","21","444","1653","86","14","14","","","","","","","","","","","","","","","",
"HUTTO ISD","Spring 2016","7","444","1660","80","23","20","322","1647","79","8","21","446","3996","81","16","19","","","","","","","","","","",
"HUTTO ISD","Spring 2016","8","442","1724","95","25","5","424","1719","89","12","11","","","","","","442","4039","83","23","17","438","3801","71","17","29",
"HUTTO ISD","May 2016","5","109","1419","38","0","62","106","1487","59","0","41","","","","","","","","","","","","","","","",
"HUTTO ISD","May 2016","8","27","1572","52","0","48","51","1602","61","0","39","","","","","","","","","","","","","","","",
"IDALOU ISD","Spring 2016","3","71","1470","87","28","13","71","1561","94","46","6","","","","","","","","","","","","","","","",
"IDALOU ISD","Spring 2016","4","67","1554","93","24","7","67","1631","88","40","12","69","4128","88","23","12","","","","","","","","","","",
"IDALOU ISD","Spring 2016","5","73","1601","82","41","18","71","1637","90","21","10","","","","","","71","4034","86","24","14","","","","","",
"IDALOU ISD","Spring 2016","6","63","1644","89","24","11","63","1676","89","24","11","","","","","","","","","","","","","","","",
"IDALOU ISD","Spring 2016","7","71","1670","82","28","18","71","1721","83","30","17","71","4185","94","24","6","","","","","","","","","","",
"IDALOU ISD","Spring 2016","8","62","1697","90","24","10","39","1689","97","0","3","","","","","","63","4030","94","22","6","63","3877","73","24","27",
"IDALOU ISD","May 2016","5","14","1452","43","7","57","9","1490","67","0","33","","","","","","","","","","","","","","","",
"IDALOU ISD","May 2016","8","6","1579","50","0","50","1","-","-","-","-","","","","","","","","","","","","","","","",
"IDEA PUBLIC SCHOOLS","Spring 2016","3","1988","1441","75","24","25","1975","1459","78","17","22","","","","","","","","","","","","","","","",
"IDEA PUBLIC SCHOOLS","Spring 2016","4","1648","1533","83","21","17","1655","1575","82","22","18","1647","3869","76","13","24","","","","","","","","","","",
"IDEA PUBLIC SCHOOLS","Spring 2016","5","1552","1581","82","27","18","1551","1640","89","24","11","","","","","","1546","3922","86","11","14","","","","","",
"IDEA PUBLIC SCHOOLS","Spring 2016","6","2497","1613","80","20","20","2487","1671","85","23","15","","","","","","","","","","","","","","","",
"IDEA PUBLIC SCHOOLS","Spring 2016","7","2017","1657","78","22","22","1901","1713","82","29","18","2012","3982","77","18","23","","","","","","","","","","",
"IDEA PUBLIC SCHOOLS","Spring 2016","8","1669","1703","88","22","12","","","","","","","","","","","1417","4105","86","27","14","1659","3953","81","25","19",
"IDEA PUBLIC SCHOOLS","May 2016","5","274","1440","42","0","58","178","1501","58","0","42","","","","","","","","","","","","","","","",
"IDEA PUBLIC SCHOOLS","May 2016","8","199","1572","46","0","54","","","","","","","","","","","","","","","","","","","","",
"IMAGINE INTERNATIONAL ACADEMY OF","Spring 2016","3","100","1525","96","45","4","100","1569","96","47","4","","","","","","","","","","","","","","","",
"IMAGINE INTERNATIONAL ACADEMY OF","Spring 2016","4","99","1616","96","52","4","99","1684","94","55","6","98","4452","95","42","5","","","","","","","","","","",
"IMAGINE INTERNATIONAL ACADEMY OF","Spring 2016","5","98","1636","94","45","6","99","1701","94","40","6","","","","","","99","3946","90","12","10","","","","","",
"IMAGINE INTERNATIONAL ACADEMY OF","Spring 2016","6","119","1695","92","43","8","119","1699","91","28","9","","","","","","","","","","","","","","","",
"IMAGINE INTERNATIONAL ACADEMY OF","Spring 2016","7","118","1700","87","37","13","76","1652","78","13","22","118","4102","91","18","9","","","","","","","","","","",
"IMAGINE INTERNATIONAL ACADEMY OF","Spring 2016","8","116","1794","99","53","1","98","1761","97","20","3","","","","","","1","-","-","-","-","116","4071","85","32","15",
"IMAGINE INTERNATIONAL ACADEMY OF","May 2016","5","7","1421","57","29","43","4","-","-","-","-","","","","","","","","","","","","","","","",
"IMAGINE INTERNATIONAL ACADEMY OF","May 2016","8","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"INDUSTRIAL ISD","Spring 2016","3","110","1456","79","30","21","109","1498","87","24","13","","","","","","","","","","","","","","","",
"INDUSTRIAL ISD","Spring 2016","4","89","1542","85","26","15","89","1596","82","31","18","81","4108","81","26","19","","","","","","","","","","",
"INDUSTRIAL ISD","Spring 2016","5","92","1583","82","28","18","91","1634","89","21","11","","","","","","93","3874","84","14","16","","","","","",
"INDUSTRIAL ISD","Spring 2016","6","83","1634","80","24","20","83","1676","86","22","14","","","","","","","","","","","","","","","",
"INDUSTRIAL ISD","Spring 2016","7","82","1673","94","27","6","83","1693","86","19","14","83","4351","92","37","8","","","","","","","","","","",
"INDUSTRIAL ISD","Spring 2016","8","81","1732","93","32","7","61","1662","85","2","15","","","","","","82","4169","90","24","10","82","3770","73","9","27",
"INDUSTRIAL ISD","May 2016","5","17","1418","47","0","53","11","1497","55","0","45","","","","","","","","","","","","","","","",
"INDUSTRIAL ISD","May 2016","8","8","1613","50","0","50","12","1597","50","0","50","","","","","","","","","","","","","","","",
"INGLESIDE ISD","Spring 2016","3","170","1437","76","24","24","170","1471","80","18","20","","","","","","","","","","","","","","","",
"INGLESIDE ISD","Spring 2016","4","142","1512","80","16","20","146","1539","67","18","33","134","3785","66","11","34","","","","","","","","","","",
"INGLESIDE ISD","Spring 2016","5","179","1545","75","18","25","181","1626","84","21","16","","","","","","181","3879","83","12","17","","","","","",
"INGLESIDE ISD","Spring 2016","6","160","1576","72","14","28","160","1596","68","11","32","","","","","","","","","","","","","","","",
"INGLESIDE ISD","Spring 2016","7","175","1617","69","13","31","176","1627","66","7","34","176","3710","63","7","37","","","","","","","","","","",
"INGLESIDE ISD","Spring 2016","8","150","1692","86","19","14","131","1728","91","14","9","","","","","","150","3971","86","19","14","149","3861","71","20","29",
"INGLESIDE ISD","May 2016","5","43","1433","40","2","60","32","1495","59","3","41","","","","","","","","","","","","","","","",
"INGLESIDE ISD","May 2016","8","22","1582","64","0","36","13","1631","69","0","31","","","","","","","","","","","","","","",""
