"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"ASPERMONT ISD","Spring 2016","7","22","1626","64","14","36","20","1645","65","15","35","21","3875","86","19","14","","","","","","","","","","",
"ASPERMONT ISD","Spring 2016","8","19","1692","84","32","16","19","1742","84","26","16","","","","","","19","3884","79","21","21","19","3933","74","26","26",
"ASPERMONT ISD","May 2016","8","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"ATHENS ISD","Spring 2016","3","214","1394","63","14","37","213","1459","81","14","19","","","","","","","","","","","","","","","",
"ATHENS ISD","Spring 2016","4","206","1487","77","8","23","206","1573","83","23","17","208","3635","57","4","43","","","","","","","","","","",
"ATHENS ISD","Spring 2016","5","218","1549","71","24","29","219","1591","80","14","20","","","","","","215","3713","66","6","34","","","","","",
"ATHENS ISD","Spring 2016","6","213","1551","59","10","41","216","1572","58","8","42","","","","","","","","","","","","","","","",
"ATHENS ISD","Spring 2016","7","207","1616","67","12","33","213","1620","62","10","38","211","3764","67","9","33","","","","","","","","","","",
"ATHENS ISD","Spring 2016","8","210","1679","85","14","15","215","1706","83","11","17","","","","","","211","3756","69","9","31","208","3572","50","5","50",
"ATHENS ISD","May 2016","5","62","1434","31","0","69","44","1485","50","0","50","","","","","","","","","","","","","","","",
"ATHENS ISD","May 2016","8","36","1559","39","0","61","39","1604","64","0","36","","","","","","","","","","","","","","","",
"ATLANTA ISD","Spring 2016","3","104","1469","80","31","20","105","1470","84","17","16","","","","","","","","","","","","","","","",
"ATLANTA ISD","Spring 2016","4","96","1574","97","28","3","96","1573","84","24","16","90","4219","96","31","4","","","","","","","","","","",
"ATLANTA ISD","Spring 2016","5","98","1570","79","28","21","98","1604","80","19","20","","","","","","97","3702","66","5","34","","","","","",
"ATLANTA ISD","Spring 2016","6","124","1578","70","13","30","126","1585","65","4","35","","","","","","","","","","","","","","","",
"ATLANTA ISD","Spring 2016","7","110","1615","69","11","31","110","1602","56","5","44","111","3749","62","7","38","","","","","","","","","","",
"ATLANTA ISD","Spring 2016","8","113","1694","86","22","14","87","1611","61","0","39","","","","","","115","3753","67","10","33","115","3920","74","25","26",
"ATLANTA ISD","May 2016","5","21","1394","29","0","71","19","1481","58","0","42","","","","","","","","","","","","","","","",
"ATLANTA ISD","May 2016","8","17","1572","47","0","53","35","1594","46","0","54","","","","","","","","","","","","","","","",
"AUBREY ISD","Spring 2016","3","164","1496","91","33","9","164","1514","92","28","8","","","","","","","","","","","","","","","",
"AUBREY ISD","Spring 2016","4","183","1550","87","22","13","182","1605","88","30","12","176","4043","85","23","15","","","","","","","","","","",
"AUBREY ISD","Spring 2016","5","162","1624","91","36","9","164","1662","89","34","11","","","","","","164","3994","88","15","12","","","","","",
"AUBREY ISD","Spring 2016","6","157","1656","91","31","9","158","1735","92","42","8","","","","","","","","","","","","","","","",
"AUBREY ISD","Spring 2016","7","156","1667","85","24","15","128","1664","87","9","13","155","4073","88","17","12","","","","","","","","","","",
"AUBREY ISD","Spring 2016","8","156","1723","94","31","6","162","1684","83","4","17","","","","","","157","4209","90","34","10","157","3817","69","18","31",
"AUBREY ISD","May 2016","5","17","1436","53","6","47","19","1475","42","0","58","","","","","","","","","","","","","","","",
"AUBREY ISD","May 2016","8","10","1604","40","10","60","26","1623","62","0","38","","","","","","","","","","","","","","","",
"AUSTIN ACHIEVE PUBLIC SCHOOLS (227825)","Spring 2016","6","131","1564","66","10","34","127","1615","76","8","24","","","","","","","","","","","","","","","",
"AUSTIN ACHIEVE PUBLIC SCHOOLS (227825)","Spring 2016","7","121","1635","74","20","26","118","1659","74","18","26","123","3877","76","14","24","","","","","","","","","","",
"AUSTIN ACHIEVE PUBLIC SCHOOLS (227825)","Spring 2016","8","114","1621","72","4","28","1","-","-","-","-","","","","","","109","3687","71","1","29","109","3612","60","4","40",
"AUSTIN ACHIEVE PUBLIC SCHOOLS (227825)","May 2016","8","33","1532","24","0","76","","","","","","","","","","","","","","","","","","","","",
"AUSTIN DISCOVERY SCHOOL","Spring 2016","3","71","1461","82","24","18","70","1411","64","9","36","","","","","","","","","","","","","","","",
"AUSTIN DISCOVERY SCHOOL","Spring 2016","4","65","1529","80","26","20","64","1494","63","11","38","66","3824","73","18","27","","","","","","","","","","",
"AUSTIN DISCOVERY SCHOOL","Spring 2016","5","60","1546","70","28","30","60","1511","53","5","47","","","","","","59","3588","59","7","41","","","","","",
"AUSTIN DISCOVERY SCHOOL","Spring 2016","6","46","1621","80","28","20","48","1581","65","4","35","","","","","","","","","","","","","","","",
"AUSTIN DISCOVERY SCHOOL","Spring 2016","7","26","1651","77","42","23","26","1612","62","8","38","26","3592","65","4","35","","","","","","","","","","",
"AUSTIN DISCOVERY SCHOOL","Spring 2016","8","11","1746","100","45","0","11","1648","64","0","36","","","","","","9","3871","89","0","11","9","3704","89","0","11",
"AUSTIN DISCOVERY SCHOOL","May 2016","5","13","1371","23","0","77","21","1411","24","0","76","","","","","","","","","","","","","","","",
"AUSTIN DISCOVERY SCHOOL","May 2016","8","","","","","","3","-","-","-","-","","","","","","","","","","","","","","","",
"AUSTIN ISD","Spring 2016","3","5423","1470","79","34","21","6373","1482","79","23","21","","","","","","","","","","","","","","","",
"AUSTIN ISD","Spring 2016","4","5582","1536","80","26","20","6152","1571","77","25","23","5432","3956","74","21","26","","","","","","","","","","",
"AUSTIN ISD","Spring 2016","5","5328","1586","79","32","21","5520","1633","83","27","17","","","","","","5396","3886","79","14","21","","","","","",
"AUSTIN ISD","Spring 2016","6","4916","1618","74","28","26","4699","1649","76","20","24","","","","","","","","","","","","","","","",
"AUSTIN ISD","Spring 2016","7","4987","1656","72","28","28","3304","1622","62","10","38","5009","3852","67","15","33","","","","","","","","","","",
"AUSTIN ISD","Spring 2016","8","4888","1697","82","26","18","4856","1700","78","14","22","","","","","","4718","4014","80","25","20","4700","3819","68","21","32",
"AUSTIN ISD","May 2016","5","1156","1420","32","1","68","1001","1474","42","1","58","","","","","","","","","","","","","","","",
"AUSTIN ISD","May 2016","8","908","1538","32","1","68","994","1579","45","0","55","","","","","","","","","","","","","","","",
"AUSTWELL-TIVOLI ISD","Spring 2016","3","16","1420","75","19","25","16","1404","63","0","38","","","","","","","","","","","","","","","",
"AUSTWELL-TIVOLI ISD","Spring 2016","4","11","1520","91","18","9","11","1540","82","18","18","10","3915","80","20","20","","","","","","","","","","",
"AUSTWELL-TIVOLI ISD","Spring 2016","5","11","1574","82","18","18","11","1539","55","9","45","","","","","","11","3596","55","0","45","","","","","",
"AUSTWELL-TIVOLI ISD","Spring 2016","6","8","1703","88","50","13","8","1732","100","38","0","","","","","","","","","","","","","","","",
"AUSTWELL-TIVOLI ISD","Spring 2016","7","9","1683","89","33","11","9","1668","89","0","11","8","3783","75","0","25","","","","","","","","","","",
"AUSTWELL-TIVOLI ISD","Spring 2016","8","15","1726","80","40","20","15","1625","60","0","40","","","","","","14","3823","71","21","29","14","3450","36","0","64",
"AUSTWELL-TIVOLI ISD","May 2016","5","2","-","-","-","-","5","1485","40","0","60","","","","","","","","","","","","","","","",
"AUSTWELL-TIVOLI ISD","May 2016","8","3","-","-","-","-","6","1603","67","0","33","","","","","","","","","","","","","","","",
"AVALON ISD","Spring 2016","3","31","1455","84","23","16","31","1471","84","16","16","","","","","","","","","","","","","","","",
"AVALON ISD","Spring 2016","4","33","1510","76","18","24","33","1520","73","6","27","33","3545","48","3","52","","","","","","","","","","",
"AVALON ISD","Spring 2016","5","21","1547","86","19","14","21","1590","95","5","5","","","","","","22","3864","91","9","9","","","","","",
"AVALON ISD","Spring 2016","6","26","1575","81","8","19","26","1658","88","15","12","","","","","","","","","","","","","","","",
"AVALON ISD","Spring 2016","7","27","1643","74","22","26","27","1674","74","19","26","27","3743","74","7","26","","","","","","","","","","",
"AVALON ISD","Spring 2016","8","25","1683","68","28","32","25","1750","84","28","16","","","","","","27","3844","67","11","33","27","3655","59","4","41",
"AVALON ISD","May 2016","5","4","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"AVALON ISD","May 2016","8","10","1541","30","0","70","6","1609","67","0","33","","","","","","","","","","","","","","","",
"AVERY ISD","Spring 2016","3","17","1397","59","24","41","17","1432","59","24","41","","","","","","","","","","","","","","","",
"AVERY ISD","Spring 2016","4","35","1484","71","9","29","35","1544","86","14","14","36","3772","67","11","33","","","","","","","","","","",
"AVERY ISD","Spring 2016","5","17","1520","76","6","24","17","1650","88","35","12","","","","","","16","4176","100","25","0","","","","","",
"AVERY ISD","Spring 2016","6","21","1560","81","5","19","20","1647","85","0","15","","","","","","","","","","","","","","","",
"AVERY ISD","Spring 2016","7","21","1625","76","19","24","21","1629","71","10","29","22","4013","82","18","18","","","","","","","","","","",
"AVERY ISD","Spring 2016","8","13","1735","92","31","8","13","1737","100","8","0","","","","","","12","3848","92","8","8","12","3676","75","0","25",
"AVERY ISD","May 2016","5","4","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"AVERY ISD","May 2016","8","1","-","-","-","-","","","","","","","","","","","","","","","","","","","",""
