"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"ELGIN ISD","Spring 2016","7","290","1596","57","12","43","288","1609","59","8","41","290","3582","50","4","50","","","","","","","","","","",
"ELGIN ISD","Spring 2016","8","319","1656","76","12","24","193","1587","48","0","52","","","","","","317","3906","75","19","25","317","3524","44","4","56",
"ELGIN ISD","May 2016","5","87","1418","28","0","72","92","1469","39","0","61","","","","","","","","","","","","","","","",
"ELGIN ISD","May 2016","8","78","1535","31","1","69","98","1586","55","0","45","","","","","","","","","","","","","","","",
"ELKHART ISD","Spring 2016","3","82","1433","77","13","23","82","1461","77","20","23","","","","","","","","","","","","","","","",
"ELKHART ISD","Spring 2016","4","81","1552","89","31","11","81","1583","89","27","11","81","4009","85","15","15","","","","","","","","","","",
"ELKHART ISD","Spring 2016","5","84","1600","87","31","13","84","1647","89","25","11","","","","","","88","3794","72","8","28","","","","","",
"ELKHART ISD","Spring 2016","6","88","1623","83","22","17","87","1627","84","3","16","","","","","","","","","","","","","","","",
"ELKHART ISD","Spring 2016","7","100","1632","72","18","28","100","1609","59","7","41","100","3890","76","11","24","","","","","","","","","","",
"ELKHART ISD","Spring 2016","8","88","1686","90","15","10","70","1620","66","0","34","","","","","","87","4028","84","18","16","88","3958","83","26","17",
"ELKHART ISD","May 2016","5","14","1450","50","7","50","12","1550","75","0","25","","","","","","","","","","","","","","","",
"ELKHART ISD","May 2016","8","12","1564","42","0","58","25","1635","80","0","20","","","","","","","","","","","","","","","",
"ELYSIAN FIELDS ISD","Spring 2016","3","63","1461","81","30","19","63","1502","89","27","11","","","","","","","","","","","","","","","",
"ELYSIAN FIELDS ISD","Spring 2016","4","70","1523","86","23","14","70","1539","84","16","16","70","3829","73","9","27","","","","","","","","","","",
"ELYSIAN FIELDS ISD","Spring 2016","5","70","1578","80","34","20","68","1628","79","31","21","","","","","","69","3794","71","12","29","","","","","",
"ELYSIAN FIELDS ISD","Spring 2016","6","55","1642","93","27","7","56","1606","75","9","25","","","","","","","","","","","","","","","",
"ELYSIAN FIELDS ISD","Spring 2016","7","59","1673","85","27","15","60","1729","87","38","13","58","4111","98","14","2","","","","","","","","","","",
"ELYSIAN FIELDS ISD","Spring 2016","8","46","1741","98","24","2","46","1645","72","0","28","","","","","","48","4062","98","15","2","48","3691","67","4","33",
"ELYSIAN FIELDS ISD","May 2016","5","12","1372","17","0","83","12","1442","25","0","75","","","","","","","","","","","","","","","",
"ELYSIAN FIELDS ISD","May 2016","8","2","-","-","-","-","14","1619","71","0","29","","","","","","","","","","","","","","","",
"ENNIS ISD","Spring 2016","3","430","1460","83","28","17","429","1500","86","24","14","","","","","","","","","","","","","","","",
"ENNIS ISD","Spring 2016","4","407","1511","76","15","24","403","1610","88","34","12","423","3873","75","16","25","","","","","","","","","","",
"ENNIS ISD","Spring 2016","5","410","1563","78","24","22","411","1629","85","23","15","","","","","","410","3898","84","13","16","","","","","",
"ENNIS ISD","Spring 2016","6","363","1594","75","17","25","354","1663","85","19","15","","","","","","","","","","","","","","","",
"ENNIS ISD","Spring 2016","7","369","1644","76","18","24","366","1653","73","11","27","369","3833","75","7","25","","","","","","","","","","",
"ENNIS ISD","Spring 2016","8","367","1700","89","21","11","366","1723","80","19","20","","","","","","371","3881","73","17","27","371","3709","64","11","36",
"ENNIS ISD","May 2016","5","97","1420","26","1","74","61","1481","48","0","52","","","","","","","","","","","","","","","",
"ENNIS ISD","May 2016","8","48","1594","63","4","38","79","1595","51","0","49","","","","","","","","","","","","","","","",
"ERA ISD","Spring 2016","3","37","1466","81","41","19","37","1482","84","22","16","","","","","","","","","","","","","","","",
"ERA ISD","Spring 2016","4","36","1568","92","33","8","36","1504","64","17","36","36","4438","94","50","6","","","","","","","","","","",
"ERA ISD","Spring 2016","5","29","1621","97","28","3","29","1608","83","17","17","","","","","","29","3838","93","7","7","","","","","",
"ERA ISD","Spring 2016","6","37","1593","78","14","22","37","1600","70","3","30","","","","","","","","","","","","","","","",
"ERA ISD","Spring 2016","7","28","1657","71","29","29","28","1679","71","18","29","28","4067","86","21","14","","","","","","","","","","",
"ERA ISD","Spring 2016","8","38","1688","95","16","5","18","1615","44","0","56","","","","","","38","4040","89","26","11","38","3562","53","0","47",
"ERA ISD","May 2016","5","1","-","-","-","-","5","1478","40","0","60","","","","","","","","","","","","","","","",
"ERA ISD","May 2016","8","2","-","-","-","-","10","1612","70","0","30","","","","","","","","","","","","","","","",
"ERATH EXCELS ACADEMY INC","Spring 2016","7","5","1539","40","0","60","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","",
"ERATH EXCELS ACADEMY INC","Spring 2016","8","20","1577","50","5","50","21","1532","19","0","81","","","","","","24","3140","13","0","88","24","3161","17","0","83",
"ERATH EXCELS ACADEMY INC","May 2016","8","13","1527","23","0","77","20","1508","10","0","90","","","","","","","","","","","","","","","",
"ETOILE ISD","Spring 2016","3","16","1355","44","0","56","16","1341","44","6","56","","","","","","","","","","","","","","","",
"ETOILE ISD","Spring 2016","4","14","1418","50","7","50","14","1403","36","0","64","14","3130","29","0","71","","","","","","","","","","",
"ETOILE ISD","Spring 2016","5","15","1465","53","0","47","15","1535","67","0","33","","","","","","15","3636","53","0","47","","","","","",
"ETOILE ISD","Spring 2016","6","9","1556","67","11","33","9","1552","44","0","56","","","","","","","","","","","","","","","",
"ETOILE ISD","Spring 2016","7","8","1652","100","13","0","8","1627","75","13","25","8","3777","63","0","38","","","","","","","","","","",
"ETOILE ISD","Spring 2016","8","8","1658","75","13","25","6","1600","50","0","50","","","","","","8","3861","63","13","38","8","3563","63","0","38",
"ETOILE ISD","May 2016","5","7","1364","0","0","100","5","1430","0","0","100","","","","","","","","","","","","","","","",
"ETOILE ISD","May 2016","8","2","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"EULA ISD","Spring 2016","3","39","1416","64","13","36","42","1402","57","7","43","","","","","","","","","","","","","","","",
"EULA ISD","Spring 2016","4","24","1545","92","21","8","24","1545","71","25","29","24","3939","71","25","29","","","","","","","","","","",
"EULA ISD","Spring 2016","5","31","1573","74","29","26","31","1587","74","10","26","","","","","","31","3627","68","3","32","","","","","",
"EULA ISD","Spring 2016","6","31","1616","90","16","10","31","1603","77","0","23","","","","","","","","","","","","","","","",
"EULA ISD","Spring 2016","7","16","1715","94","44","6","16","1723","81","31","19","15","4162","93","27","7","","","","","","","","","","",
"EULA ISD","Spring 2016","8","28","1678","86","11","14","28","1685","93","7","7","","","","","","28","3669","75","4","25","28","3844","75","11","25",
"EULA ISD","May 2016","5","8","1455","38","0","63","8","1494","38","0","63","","","","","","","","","","","","","","","",
"EULA ISD","May 2016","8","4","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"EUSTACE ISD","Spring 2016","3","102","1473","86","25","14","103","1483","88","17","12","","","","","","","","","","","","","","","",
"EUSTACE ISD","Spring 2016","4","93","1562","92","20","8","93","1568","86","17","14","91","4238","91","27","9","","","","","","","","","","",
"EUSTACE ISD","Spring 2016","5","94","1561","81","19","19","97","1597","84","11","16","","","","","","95","3797","79","5","21","","","","","",
"EUSTACE ISD","Spring 2016","6","86","1615","84","20","16","85","1593","71","6","29","","","","","","","","","","","","","","","",
"EUSTACE ISD","Spring 2016","7","111","1670","85","21","15","109","1631","72","6","28","111","3804","74","5","26","","","","","","","","","","",
"EUSTACE ISD","Spring 2016","8","111","1716","90","25","10","85","1658","81","1","19","","","","","","111","3872","78","14","22","111","3760","75","10","25",
"EUSTACE ISD","May 2016","5","20","1483","70","0","30","17","1502","59","0","41","","","","","","","","","","","","","","","",
"EUSTACE ISD","May 2016","8","12","1576","42","0","58","16","1599","44","0","56","","","","","","","","","","","","","","","",
"EVADALE ISD","Spring 2016","3","33","1392","70","6","30","33","1364","48","0","52","","","","","","","","","","","","","","","",
"EVADALE ISD","Spring 2016","4","39","1534","79","26","21","40","1484","48","5","53","40","3744","68","10","33","","","","","","","","","","",
"EVADALE ISD","Spring 2016","5","31","1539","84","13","16","31","1559","81","0","19","","","","","","29","3666","72","0","28","","","","","",
"EVADALE ISD","Spring 2016","6","34","1620","85","24","15","34","1576","65","6","35","","","","","","","","","","","","","","","",
"EVADALE ISD","Spring 2016","7","41","1640","85","17","15","41","1657","85","7","15","40","3973","85","15","15","","","","","","","","","","",
"EVADALE ISD","Spring 2016","8","34","1704","85","21","15","35","1656","69","6","31","","","","","","35","3883","80","17","20","35","3837","77","17","23",
"EVADALE ISD","May 2016","5","5","1387","40","0","60","6","1447","50","0","50","","","","","","","","","","","","","","","",
"EVADALE ISD","May 2016","8","5","1502","40","0","60","11","1611","55","0","45","","","","","","","","","","","","","","","",
"EVANT ISD","Spring 2016","3","18","1406","72","17","28","18","1391","50","6","50","","","","","","","","","","","","","","","",
"EVANT ISD","Spring 2016","4","12","1491","75","8","25","12","1452","58","0","42","11","3592","55","0","45","","","","","","","","","","",
"EVANT ISD","Spring 2016","5","16","1504","63","19","38","16","1496","44","0","56","","","","","","16","3283","19","0","81","","","","","",
"EVANT ISD","Spring 2016","6","14","1609","86","21","14","14","1681","93","29","7","","","","","","","","","","","","","","","",
"EVANT ISD","Spring 2016","7","20","1726","90","40","10","19","1699","79","26","21","17","4110","94","18","6","","","","","","","","","","",
"EVANT ISD","Spring 2016","8","23","1667","83","9","17","20","1600","60","0","40","","","","","","22","3505","45","0","55","22","3550","41","9","59",
"EVANT ISD","May 2016","5","6","1399","33","0","67","9","1447","0","0","100","","","","","","","","","","","","","","","",
"EVANT ISD","May 2016","8","4","-","-","-","-","8","1565","38","0","63","","","","","","","","","","","","","","","",
"EVERMAN ISD","Spring 2016","3","365","1415","71","15","29","449","1459","76","16","24","","","","","","","","","","","","","","","",
"EVERMAN ISD","Spring 2016","4","349","1499","76","14","24","429","1526","67","16","33","360","3753","69","10","31","","","","","","","","","","",
"EVERMAN ISD","Spring 2016","5","380","1529","68","15","32","381","1543","63","8","37","","","","","","374","3671","67","4","33","","","","","",
"EVERMAN ISD","Spring 2016","6","436","1574","71","11","29","430","1612","71","11","29","","","","","","","","","","","","","","","",
"EVERMAN ISD","Spring 2016","7","397","1629","72","15","28","385","1659","76","12","24","400","3693","60","7","40","","","","","","","","","","",
"EVERMAN ISD","Spring 2016","8","389","1661","77","11","23","281","1637","68","1","32","","","","","","390","3847","76","12","24","388","3630","55","8","45",
"EVERMAN ISD","May 2016","5","123","1424","31","0","69","144","1485","50","0","50","","","","","","","","","","","","","","","",
"EVERMAN ISD","May 2016","8","93","1552","33","0","67","93","1565","34","0","66","","","","","","","","","","","","","","","",
"EXCEL ACADEMY (101811)","Spring 2016","6","15","1419","27","0","73","16","1459","0","0","100","","","","","","","","","","","","","","","",
"EXCEL ACADEMY (101811)","Spring 2016","7","40","1492","25","0","75","41","1497","17","0","83","38","3181","13","0","87","","","","","","","","","","",
"EXCEL ACADEMY (101811)","Spring 2016","8","81","1521","35","1","65","80","1506","11","0","89","","","","","","92","3115","10","0","90","92","3018","7","1","93",
"EXCEL ACADEMY (101811)","May 2016","5","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"EXCEL ACADEMY (101811)","May 2016","8","45","1474","11","0","89","59","1495","3","0","97","","","","","","","","","","","","","","","",
"EXCELLENCE IN LEADERSHIP ACADEMY (108809)","Spring 2016","3","26","1320","35","8","65","26","1371","35","8","65","","","","","","","","","","","","","","","",
"EXCELLENCE IN LEADERSHIP ACADEMY (108809)","Spring 2016","4","19","1517","84","11","16","19","1510","58","16","42","19","3917","79","21","21","","","","","","","","","","",
"EXCELLENCE IN LEADERSHIP ACADEMY (108809)","Spring 2016","5","10","1494","70","10","30","10","1566","80","0","20","","","","","","10","3540","50","0","50","","","","","",
"EXCELLENCE IN LEADERSHIP ACADEMY (108809)","Spring 2016","6","17","1513","53","0","47","17","1564","59","0","41","","","","","","","","","","","","","","","",
"EXCELLENCE IN LEADERSHIP ACADEMY (108809)","May 2016","5","3","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"EXCELSIOR ISD","Spring 2016","3","12","1409","75","8","25","12","1401","58","17","42","","","","","","","","","","","","","","","",
"EXCELSIOR ISD","Spring 2016","4","6","1548","83","33","17","6","1504","67","17","33","6","4035","83","17","17","","","","","","","","","","",
"EXCELSIOR ISD","Spring 2016","5","6","1681","100","83","0","6","1526","83","0","17","","","","","","7","3553","57","0","43","","","","","",
"EXCELSIOR ISD","Spring 2016","6","9","1606","89","11","11","9","1616","67","11","33","","","","","","","","","","","","","","","",
"EXCELSIOR ISD","Spring 2016","7","4","-","-","-","-","4","-","-","-","-","4","-","-","-","-","","","","","","","","","","",
"EXCELSIOR ISD","Spring 2016","8","10","1723","90","30","10","10","1717","80","20","20","","","","","","9","3871","56","33","44","9","3635","56","22","44",
"EXCELSIOR ISD","May 2016","5","1","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"EXCELSIOR ISD","May 2016","8","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"EZZELL ISD","Spring 2016","3","10","1568","100","60","0","10","1588","100","40","0","","","","","","","","","","","","","","","",
"EZZELL ISD","Spring 2016","4","13","1555","69","31","31","13","1657","92","46","8","13","4220","77","38","23","","","","","","","","","","",
"EZZELL ISD","Spring 2016","5","4","-","-","-","-","4","-","-","-","-","","","","","","4","-","-","-","-","","","","","",
"EZZELL ISD","Spring 2016","6","7","1653","86","43","14","7","1724","71","43","29","","","","","","","","","","","","","","","",
"EZZELL ISD","Spring 2016","7","6","1665","100","0","0","6","1726","100","17","0","6","3980","83","17","17","","","","","","","","","","",
"EZZELL ISD","Spring 2016","8","6","1701","100","33","0","6","1735","83","17","17","","","","","","6","3899","67","33","33","6","3697","50","17","50",
"EZZELL ISD","May 2016","8","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"FABENS ISD","Spring 2016","3","95","1424","68","21","32","97","1467","82","22","18","","","","","","","","","","","","","","","",
"FABENS ISD","Spring 2016","4","97","1515","84","14","16","97","1543","79","14","21","87","3879","74","13","26","","","","","","","","","","",
"FABENS ISD","Spring 2016","5","117","1560","79","21","21","132","1613","89","14","11","","","","","","160","3764","69","9","31","","","","","",
"FABENS ISD","Spring 2016","6","159","1541","58","12","42","157","1645","84","15","16","","","","","","","","","","","","","","","",
"FABENS ISD","Spring 2016","7","166","1569","50","7","50","151","1626","69","7","31","168","3544","54","3","46","","","","","","","","","","",
"FABENS ISD","Spring 2016","8","168","1640","70","11","30","157","1685","76","11","24","","","","","","156","4011","83","22","17","158","3666","66","7","34",
"FABENS ISD","May 2016","5","27","1413","26","0","74","18","1476","33","0","67","","","","","","","","","","","","","","","",
"FABENS ISD","May 2016","8","50","1532","30","0","70","35","1579","51","0","49","","","","","","","","","","","","","","","",
"FAIRFIELD ISD","Spring 2016","3","150","1430","75","20","25","150","1435","69","13","31","","","","","","","","","","","","","","","",
"FAIRFIELD ISD","Spring 2016","4","143","1494","75","11","25","143","1526","76","10","24","143","3653","55","7","45","","","","","","","","","","",
"FAIRFIELD ISD","Spring 2016","5","129","1573","79","23","21","131","1615","79","17","21","","","","","","130","3768","76","5","24","","","","","",
"FAIRFIELD ISD","Spring 2016","6","143","1589","74","12","26","143","1605","77","8","23","","","","","","","","","","","","","","","",
"FAIRFIELD ISD","Spring 2016","7","124","1648","76","21","24","123","1658","77","10","23","125","3889","73","11","27","","","","","","","","","","",
"FAIRFIELD ISD","Spring 2016","8","150","1689","87","21","13","130","1702","77","14","23","","","","","","146","3913","72","21","28","147","3818","71","19","29",
"FAIRFIELD ISD","May 2016","5","29","1448","31","0","69","26","1493","58","0","42","","","","","","","","","","","","","","","",
"FAIRFIELD ISD","May 2016","8","11","1569","36","0","64","24","1604","58","0","42","","","","","","","","","","","","","","","",
"FALLBROOK COLLEGE PREPARATORY AC","Spring 2016","3","45","1335","40","0","60","46","1295","30","2","70","","","","","","","","","","","","","","","",
"FALLBROOK COLLEGE PREPARATORY AC","Spring 2016","4","41","1427","49","2","51","41","1399","24","2","76","41","3432","51","2","49","","","","","","","","","","",
"FALLBROOK COLLEGE PREPARATORY AC","Spring 2016","5","31","1438","45","0","55","31","1475","35","0","65","","","","","","31","3547","52","0","48","","","","","",
"FALLBROOK COLLEGE PREPARATORY AC","Spring 2016","6","43","1527","60","9","40","43","1510","49","0","51","","","","","","","","","","","","","","","",
"FALLBROOK COLLEGE PREPARATORY AC","Spring 2016","7","35","1563","54","0","46","35","1553","37","3","63","35","3430","34","3","66","","","","","","","","","","",
"FALLBROOK COLLEGE PREPARATORY AC","Spring 2016","8","44","1620","66","7","34","","","","","","","","","","","","","","","","43","3373","30","0","70",
"FALLBROOK COLLEGE PREPARATORY AC","May 2016","5","17","1387","6","0","94","20","1447","15","0","85","","","","","","","","","","","","","","","",
"FALLBROOK COLLEGE PREPARATORY AC","May 2016","8","16","1549","38","0","63","","","","","","","","","","","","","","","","","","","",""
