"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"PRIORITY CHARTER SCHOOLS","Spring 2016","6","50","1585","70","22","30","50","1564","60","4","40","","","","","","","","","","","","","","","",
"PRIORITY CHARTER SCHOOLS","Spring 2016","7","64","1638","63","25","38","62","1626","66","11","34","66","3767","64","8","36","","","","","","","","","","",
"PRIORITY CHARTER SCHOOLS","Spring 2016","8","50","1667","84","18","16","51","1599","49","2","51","","","","","","46","3613","59","2","41","46","3571","50","4","50",
"PRIORITY CHARTER SCHOOLS","May 2016","5","25","1417","28","0","72","28","1453","32","0","68","","","","","","","","","","","","","","","",
"PRIORITY CHARTER SCHOOLS","May 2016","8","7","1526","43","0","57","23","1562","35","0","65","","","","","","","","","","","","","","","",
"PROGRESO ISD","Spring 2016","3","125","1384","59","16","41","134","1452","75","12","25","","","","","","","","","","","","","","","",
"PROGRESO ISD","Spring 2016","4","132","1483","71","11","29","144","1550","73","17","27","135","3688","59","10","41","","","","","","","","","","",
"PROGRESO ISD","Spring 2016","5","133","1491","56","11","44","146","1570","71","14","29","","","","","","146","3567","55","6","45","","","","","",
"PROGRESO ISD","Spring 2016","6","131","1532","54","13","46","131","1600","73","9","27","","","","","","","","","","","","","","","",
"PROGRESO ISD","Spring 2016","7","139","1585","53","12","47","139","1635","63","13","37","140","3619","59","4","41","","","","","","","","","","",
"PROGRESO ISD","Spring 2016","8","129","1632","67","8","33","91","1618","57","1","43","","","","","","90","3769","71","8","29","128","3798","68","19","32",
"PROGRESO ISD","May 2016","5","59","1389","15","0","85","43","1426","26","0","74","","","","","","","","","","","","","","","",
"PROGRESO ISD","May 2016","8","41","1541","32","0","68","38","1563","34","0","66","","","","","","","","","","","","","","","",
"PROMISE COMMUNITY SCHOOL","Spring 2016","3","67","1371","54","15","46","51","1437","67","16","33","","","","","","","","","","","","","","","",
"PROMISE COMMUNITY SCHOOL","Spring 2016","4","91","1469","64","11","36","85","1577","84","25","16","89","3710","60","15","40","","","","","","","","","","",
"PROMISE COMMUNITY SCHOOL","Spring 2016","5","91","1469","52","7","48","81","1573","70","11","30","","","","","","85","3708","69","5","31","","","","","",
"PROMISE COMMUNITY SCHOOL","Spring 2016","6","60","1518","50","5","50","58","1616","81","16","19","","","","","","","","","","","","","","","",
"PROMISE COMMUNITY SCHOOL","Spring 2016","7","46","1593","59","11","41","46","1590","61","0","39","46","3690","63","4","37","","","","","","","","","","",
"PROMISE COMMUNITY SCHOOL","Spring 2016","8","42","1654","74","19","26","41","1635","66","5","34","","","","","","40","3771","78","5","23","40","3446","38","5","63",
"PROMISE COMMUNITY SCHOOL","May 2016","5","43","1389","23","0","77","24","1472","29","0","71","","","","","","","","","","","","","","","",
"PROMISE COMMUNITY SCHOOL","May 2016","8","10","1569","40","0","60","13","1541","15","0","85","","","","","","","","","","","","","","","",
"PROSPER ISD","Spring 2016","3","676","1496","91","36","9","674","1532","90","32","10","","","","","","","","","","","","","","","",
"PROSPER ISD","Spring 2016","4","677","1577","92","33","8","681","1636","92","39","8","683","4103","85","25","15","","","","","","","","","","",
"PROSPER ISD","Spring 2016","5","675","1626","91","39","9","675","1678","92","36","8","","","","","","678","3982","87","15","13","","","","","",
"PROSPER ISD","Spring 2016","6","682","1672","91","39","9","685","1748","95","43","5","","","","","","","","","","","","","","","",
"PROSPER ISD","Spring 2016","7","671","1718","91","41","9","378","1696","88","17","12","677","4367","94","37","6","","","","","","","","","","",
"PROSPER ISD","Spring 2016","8","610","1737","94","34","6","669","1770","92","27","8","","","","","","610","4087","88","26","12","605","3999","81","29","19",
"PROSPER ISD","May 2016","5","46","1506","70","9","30","40","1541","75","5","25","","","","","","","","","","","","","","","",
"PROSPER ISD","May 2016","8","39","1591","46","8","54","52","1589","46","0","54","","","","","","","","","","","","","","","",
"QUANAH ISD","Spring 2016","3","42","1432","69","24","31","42","1440","74","12","26","","","","","","","","","","","","","","","",
"QUANAH ISD","Spring 2016","4","47","1503","83","11","17","47","1494","64","9","36","47","3757","62","15","38","","","","","","","","","","",
"QUANAH ISD","Spring 2016","5","44","1572","80","27","20","44","1617","80","16","20","","","","","","44","3788","70","11","30","","","","","",
"QUANAH ISD","Spring 2016","6","39","1586","77","10","23","39","1595","64","15","36","","","","","","","","","","","","","","","",
"QUANAH ISD","Spring 2016","7","37","1641","73","14","27","38","1633","76","13","24","37","3706","68","3","32","","","","","","","","","","",
"QUANAH ISD","Spring 2016","8","33","1705","94","21","6","35","1651","83","0","17","","","","","","34","3629","56","3","44","34","3459","41","0","59",
"QUANAH ISD","May 2016","5","9","1476","44","0","56","9","1491","56","0","44","","","","","","","","","","","","","","","",
"QUANAH ISD","May 2016","8","3","-","-","-","-","6","1643","100","0","0","","","","","","","","","","","","","","","",
"QUEEN CITY ISD","Spring 2016","3","70","1434","81","20","19","70","1495","87","27","13","","","","","","","","","","","","","","","",
"QUEEN CITY ISD","Spring 2016","4","79","1511","76","15","24","79","1578","82","23","18","79","3896","70","14","30","","","","","","","","","","",
"QUEEN CITY ISD","Spring 2016","5","55","1606","91","35","9","55","1583","80","11","20","","","","","","56","3916","86","11","14","","","","","",
"QUEEN CITY ISD","Spring 2016","6","62","1591","69","15","31","62","1603","65","13","35","","","","","","","","","","","","","","","",
"QUEEN CITY ISD","Spring 2016","7","64","1637","77","13","23","64","1647","80","13","20","64","3902","86","3","14","","","","","","","","","","",
"QUEEN CITY ISD","Spring 2016","8","69","1702","88","19","12","51","1636","82","0","18","","","","","","68","3800","87","6","13","68","3748","78","4","22",
"QUEEN CITY ISD","May 2016","5","6","1450","50","0","50","12","1469","33","0","67","","","","","","","","","","","","","","","",
"QUEEN CITY ISD","May 2016","8","9","1585","44","0","56","9","1597","56","0","44","","","","","","","","","","","","","","","",
"QUINLAN ISD","Spring 2016","3","148","1424","71","20","29","148","1439","68","15","32","","","","","","","","","","","","","","","",
"QUINLAN ISD","Spring 2016","4","159","1495","71","17","29","158","1540","67","20","33","156","3686","59","10","41","","","","","","","","","","",
"QUINLAN ISD","Spring 2016","5","145","1511","63","13","37","144","1545","63","8","37","","","","","","141","3705","67","6","33","","","","","",
"QUINLAN ISD","Spring 2016","6","155","1545","59","7","41","150","1615","78","8","22","","","","","","","","","","","","","","","",
"QUINLAN ISD","Spring 2016","7","159","1610","63","11","37","159","1641","70","11","30","162","3699","65","4","35","","","","","","","","","","",
"QUINLAN ISD","Spring 2016","8","192","1663","81","10","19","191","1664","69","8","31","","","","","","193","3831","74","9","26","193","3886","77","19","23",
"QUINLAN ISD","May 2016","5","52","1396","17","0","83","51","1457","29","0","71","","","","","","","","","","","","","","","",
"QUINLAN ISD","May 2016","8","38","1565","39","0","61","62","1587","44","0","56","","","","","","","","","","","","","","","",
"QUITMAN ISD","Spring 2016","3","79","1451","86","19","14","80","1454","81","15","19","","","","","","","","","","","","","","","",
"QUITMAN ISD","Spring 2016","4","100","1542","90","25","10","99","1512","74","8","26","101","3732","69","10","31","","","","","","","","","","",
"QUITMAN ISD","Spring 2016","5","92","1581","85","27","15","92","1603","91","9","9","","","","","","94","3844","80","7","20","","","","","",
"QUITMAN ISD","Spring 2016","6","87","1598","78","17","22","89","1577","69","6","31","","","","","","","","","","","","","","","",
"QUITMAN ISD","Spring 2016","7","78","1650","81","18","19","76","1671","83","17","17","79","4002","82","20","18","","","","","","","","","","",
"QUITMAN ISD","Spring 2016","8","77","1662","82","10","18","74","1684","85","11","15","","","","","","80","3723","66","15","34","80","3553","44","11","56",
"QUITMAN ISD","May 2016","5","15","1439","40","7","60","9","1460","33","0","67","","","","","","","","","","","","","","","",
"QUITMAN ISD","May 2016","8","16","1546","19","0","81","15","1574","40","0","60","","","","","","","","","","","","","","","",
"RAINS ISD","Spring 2016","3","110","1461","82","24","18","110","1483","88","15","12","","","","","","","","","","","","","","","",
"RAINS ISD","Spring 2016","4","103","1501","79","15","21","103","1496","60","8","40","100","3877","73","16","27","","","","","","","","","","",
"RAINS ISD","Spring 2016","5","115","1570","83","20","17","115","1612","83","19","17","","","","","","121","3861","82","9","18","","","","","",
"RAINS ISD","Spring 2016","6","112","1607","79","20","21","112","1629","86","10","14","","","","","","","","","","","","","","","",
"RAINS ISD","Spring 2016","7","114","1667","81","26","19","113","1647","77","5","23","113","3999","86","14","14","","","","","","","","","","",
"RAINS ISD","Spring 2016","8","120","1715","91","26","9","97","1632","73","2","27","","","","","","120","3784","74","5","26","120","3733","66","9","34",
"RAINS ISD","May 2016","5","26","1466","46","4","54","24","1505","50","4","50","","","","","","","","","","","","","","","",
"RAINS ISD","May 2016","8","13","1591","62","0","38","32","1599","56","0","44","","","","","","","","","","","","","","","",
"RALLS ISD","Spring 2016","3","37","1373","57","11","43","36","1384","56","6","44","","","","","","","","","","","","","","","",
"RALLS ISD","Spring 2016","4","37","1450","54","11","46","36","1450","36","3","64","40","3587","50","5","50","","","","","","","","","","",
"RALLS ISD","Spring 2016","5","35","1482","54","9","46","35","1534","71","6","29","","","","","","35","3585","54","3","46","","","","","",
"RALLS ISD","Spring 2016","6","32","1508","50","6","50","32","1548","50","3","50","","","","","","","","","","","","","","","",
"RALLS ISD","Spring 2016","7","28","1612","64","18","36","28","1584","43","4","57","28","3807","75","7","25","","","","","","","","","","",
"RALLS ISD","Spring 2016","8","29","1663","79","7","21","29","1623","62","0","38","","","","","","29","3793","86","7","14","29","3293","14","0","86",
"RALLS ISD","May 2016","5","16","1371","13","0","88","10","1464","50","0","50","","","","","","","","","","","","","","","",
"RALLS ISD","May 2016","8","6","1561","67","0","33","11","1597","36","0","64","","","","","","","","","","","","","","","",
"RAMIREZ CSD","Spring 2016","3","4","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"RAMIREZ CSD","Spring 2016","4","6","1518","83","0","17","6","1541","100","0","0","6","3528","67","0","33","","","","","","","","","","",
"RAMIREZ CSD","Spring 2016","5","3","-","-","-","-","3","-","-","-","-","","","","","","3","-","-","-","-","","","","","",
"RAMIREZ CSD","Spring 2016","6","4","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"RAMIREZ CSD","May 2016","5","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"RANCH ACADEMY (234801)","Spring 2016","4","2","-","-","-","-","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","",
"RANCH ACADEMY (234801)","Spring 2016","6","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"RANCH ACADEMY (234801)","Spring 2016","7","4","-","-","-","-","3","-","-","-","-","5","3216","20","0","80","","","","","","","","","","",
"RANCH ACADEMY (234801)","Spring 2016","8","4","-","-","-","-","4","-","-","-","-","","","","","","6","3381","33","0","67","6","3378","17","0","83",
"RANCH ACADEMY (234801)","May 2016","8","3","-","-","-","-","5","1563","40","0","60","","","","","","","","","","","","","","","",
"RANDOLPH FIELD ISD","Spring 2016","3","99","1513","93","43","7","99","1561","95","40","5","","","","","","","","","","","","","","","",
"RANDOLPH FIELD ISD","Spring 2016","4","91","1577","92","32","8","91","1646","92","43","8","90","4059","91","17","9","","","","","","","","","","",
"RANDOLPH FIELD ISD","Spring 2016","5","92","1649","98","41","2","93","1720","100","42","0","","","","","","93","4096","96","22","4","","","","","",
"RANDOLPH FIELD ISD","Spring 2016","6","103","1649","93","28","7","102","1673","91","20","9","","","","","","","","","","","","","","","",
"RANDOLPH FIELD ISD","Spring 2016","7","107","1708","92","36","8","101","1715","86","24","14","103","4061","89","16","11","","","","","","","","","","",
"RANDOLPH FIELD ISD","Spring 2016","8","109","1723","96","28","4","68","1699","81","10","19","","","","","","110","4186","94","32","6","109","4056","87","35","13",
"RANDOLPH FIELD ISD","May 2016","5","3","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"RANDOLPH FIELD ISD","May 2016","8","5","1649","100","0","0","14","1618","50","0","50","","","","","","","","","","","","","","","",
"RANGER ISD","Spring 2016","3","18","1447","89","17","11","18","1464","83","6","17","","","","","","","","","","","","","","","",
"RANGER ISD","Spring 2016","4","27","1395","33","0","67","27","1446","33","4","67","28","3413","39","0","61","","","","","","","","","","",
"RANGER ISD","Spring 2016","5","29","1520","59","17","41","29","1540","69","7","31","","","","","","28","3561","54","4","46","","","","","",
"RANGER ISD","Spring 2016","6","28","1574","50","18","50","28","1559","46","7","54","","","","","","","","","","","","","","","",
"RANGER ISD","Spring 2016","7","24","1601","58","13","42","23","1562","39","4","61","27","3552","41","0","59","","","","","","","","","","",
"RANGER ISD","Spring 2016","8","28","1677","82","18","18","27","1590","37","4","63","","","","","","27","3815","70","15","30","28","3550","36","14","64",
"RANGER ISD","May 2016","5","12","1383","17","0","83","9","1462","11","0","89","","","","","","","","","","","","","","","",
"RANGER ISD","May 2016","8","4","-","-","-","-","16","1571","31","0","69","","","","","","","","","","","","","","","",
"RANKIN ISD","Spring 2016","3","14","1473","86","29","14","14","1495","93","21","7","","","","","","","","","","","","","","","",
"RANKIN ISD","Spring 2016","4","16","1467","63","0","38","15","1478","53","0","47","16","3387","38","0","63","","","","","","","","","","",
"RANKIN ISD","Spring 2016","5","34","1522","74","6","26","32","1566","72","6","28","","","","","","","","","","","","","","","",
"RANKIN ISD","Spring 2016","6","16","1655","100","38","0","17","1636","88","12","12","","","","","","","","","","","","","","","",
"RANKIN ISD","Spring 2016","7","22","1601","73","0","27","22","1635","77","5","23","22","3830","86","5","14","","","","","","","","","","",
"RANKIN ISD","Spring 2016","8","18","1680","89","6","11","11","1631","82","0","18","","","","","","18","3830","83","6","17","18","3547","61","0","39",
"RANKIN ISD","May 2016","5","10","1419","30","0","70","10","1537","70","0","30","","","","","","","","","","","","","","","",
"RANKIN ISD","May 2016","8","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"RAPOPORT ACADEMY PUBLIC SCHOOL","Spring 2016","3","64","1431","66","20","34","64","1405","67","5","33","","","","","","","","","","","","","","","",
"RAPOPORT ACADEMY PUBLIC SCHOOL","Spring 2016","4","64","1470","64","9","36","65","1482","58","6","42","66","3661","58","9","42","","","","","","","","","","",
"RAPOPORT ACADEMY PUBLIC SCHOOL","Spring 2016","5","64","1515","64","13","36","63","1538","60","2","40","","","","","","61","3532","51","2","49","","","","","",
"RAPOPORT ACADEMY PUBLIC SCHOOL","Spring 2016","6","63","1600","71","19","29","63","1601","78","10","22","","","","","","","","","","","","","","","",
"RAPOPORT ACADEMY PUBLIC SCHOOL","Spring 2016","7","45","1659","87","18","13","45","1660","73","11","27","47","3823","70","4","30","","","","","","","","","","",
"RAPOPORT ACADEMY PUBLIC SCHOOL","Spring 2016","8","46","1670","87","9","13","37","1652","70","3","30","","","","","","45","3650","67","4","33","45","3443","33","0","67",
"RAPOPORT ACADEMY PUBLIC SCHOOL","May 2016","5","20","1424","25","0","75","24","1507","71","0","29","","","","","","","","","","","","","","","",
"RAPOPORT ACADEMY PUBLIC SCHOOL","May 2016","8","6","1557","33","0","67","11","1624","55","0","45","","","","","","","","","","","","","","","",
"RAUL YZAGUIRRE SCHOOL FOR SUCCES","Spring 2016","3","70","1436","74","26","26","84","1476","74","23","26","","","","","","","","","","","","","","","",
"RAUL YZAGUIRRE SCHOOL FOR SUCCES","Spring 2016","4","88","1487","73","9","27","91","1538","79","14","21","87","3801","74","7","26","","","","","","","","","","",
"RAUL YZAGUIRRE SCHOOL FOR SUCCES","Spring 2016","5","88","1510","65","11","35","92","1566","70","8","30","","","","","","93","3774","74","6","26","","","","","",
"RAUL YZAGUIRRE SCHOOL FOR SUCCES","Spring 2016","6","133","1556","63","8","37","134","1634","80","13","20","","","","","","","","","","","","","","","",
"RAUL YZAGUIRRE SCHOOL FOR SUCCES","Spring 2016","7","123","1611","68","11","32","122","1681","83","14","17","124","3728","66","8","34","","","","","","","","","","",
"RAUL YZAGUIRRE SCHOOL FOR SUCCES","Spring 2016","8","128","1671","84","14","16","116","1668","77","6","23","","","","","","125","4021","86","20","14","125","3764","67","13","33",
"RAUL YZAGUIRRE SCHOOL FOR SUCCES","May 2016","5","32","1415","25","0","75","29","1478","45","0","55","","","","","","","","","","","","","","","",
"RAUL YZAGUIRRE SCHOOL FOR SUCCES","May 2016","8","20","1572","60","0","40","27","1575","37","0","63","","","","","","","","","","","","","","","",
"RAYMONDVILLE ISD","Spring 2016","3","157","1367","54","6","46","158","1397","62","4","38","","","","","","","","","","","","","","","",
"RAYMONDVILLE ISD","Spring 2016","4","145","1482","66","10","34","145","1499","63","8","37","145","3687","57","12","43","","","","","","","","","","",
"RAYMONDVILLE ISD","Spring 2016","5","152","1514","64","14","36","152","1552","64","11","36","","","","","","153","3622","56","4","44","","","","","",
"RAYMONDVILLE ISD","Spring 2016","6","129","1517","55","5","45","129","1527","45","0","55","","","","","","","","","","","","","","","",
"RAYMONDVILLE ISD","Spring 2016","7","146","1586","55","10","45","145","1573","48","2","52","146","3598","55","3","45","","","","","","","","","","",
"RAYMONDVILLE ISD","Spring 2016","8","138","1636","72","9","28","105","1576","38","0","62","","","","","","135","3600","57","10","43","135","3597","62","5","38",
"RAYMONDVILLE ISD","May 2016","5","58","1390","22","0","78","55","1444","24","0","76","","","","","","","","","","","","","","","",
"RAYMONDVILLE ISD","May 2016","8","38","1509","26","0","74","66","1544","33","0","67","","","","","","","","","","","","","","","",
"REAGAN COUNTY ISD","Spring 2016","3","62","1408","69","21","31","64","1416","63","11","38","","","","","","","","","","","","","","","",
"REAGAN COUNTY ISD","Spring 2016","4","60","1467","58","12","42","62","1470","50","5","50","62","3567","55","5","45","","","","","","","","","","",
"REAGAN COUNTY ISD","Spring 2016","5","57","1486","54","14","46","59","1503","49","0","51","","","","","","55","3630","64","4","36","","","","","",
"REAGAN COUNTY ISD","Spring 2016","6","61","1521","51","8","49","60","1566","55","8","45","","","","","","","","","","","","","","","",
"REAGAN COUNTY ISD","Spring 2016","7","73","1556","42","4","58","69","1573","45","3","55","74","3549","57","0","43","","","","","","","","","","",
"REAGAN COUNTY ISD","Spring 2016","8","53","1629","66","9","34","53","1600","51","0","49","","","","","","53","3525","49","4","51","53","3416","40","2","60",
"REAGAN COUNTY ISD","May 2016","5","26","1396","31","0","69","29","1458","38","0","62","","","","","","","","","","","","","","","",
"REAGAN COUNTY ISD","May 2016","8","20","1562","45","0","55","26","1575","27","0","73","","","","","","","","","","","","","","",""
