"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"WHARTON ISD","Spring 2016","8","141","1661","77","15","23","118","1627","63","3","37","","","","","","139","3672","59","10","41","138","3646","55","12","45",
"WHARTON ISD","May 2016","5","41","1409","24","0","76","30","1507","53","0","47","","","","","","","","","","","","","","","",
"WHARTON ISD","May 2016","8","29","1539","34","0","66","41","1561","41","0","59","","","","","","","","","","","","","","","",
"WHEELER ISD","Spring 2016","3","30","1402","77","17","23","28","1476","96","11","4","","","","","","","","","","","","","","","",
"WHEELER ISD","Spring 2016","4","36","1530","86","17","14","35","1623","100","26","0","36","3879","78","6","22","","","","","","","","","","",
"WHEELER ISD","Spring 2016","5","35","1518","63","20","37","35","1595","80","11","20","","","","","","36","3683","67","3","33","","","","","",
"WHEELER ISD","Spring 2016","6","34","1604","85","21","15","36","1606","81","6","19","","","","","","","","","","","","","","","",
"WHEELER ISD","Spring 2016","7","29","1665","93","14","7","29","1677","83","14","17","28","4318","89","46","11","","","","","","","","","","",
"WHEELER ISD","Spring 2016","8","22","1695","100","14","0","22","1692","86","0","14","","","","","","23","3809","61","13","39","23","3595","52","9","48",
"WHEELER ISD","May 2016","5","13","1415","8","0","92","7","1509","71","0","29","","","","","","","","","","","","","","","",
"WHEELER ISD","May 2016","8","","","","","","3","-","-","-","-","","","","","","","","","","","","","","","",
"WHITE DEER ISD","Spring 2016","3","23","1450","87","17","13","23","1536","100","35","0","","","","","","","","","","","","","","","",
"WHITE DEER ISD","Spring 2016","4","29","1522","90","17","10","29","1543","90","7","10","29","3932","83","10","17","","","","","","","","","","",
"WHITE DEER ISD","Spring 2016","5","25","1546","76","12","24","25","1604","84","8","16","","","","","","25","3540","52","0","48","","","","","",
"WHITE DEER ISD","Spring 2016","6","24","1690","96","33","4","25","1678","88","24","12","","","","","","","","","","","","","","","",
"WHITE DEER ISD","Spring 2016","7","31","1649","77","26","23","19","1632","84","0","16","31","3861","71","10","29","","","","","","","","","","",
"WHITE DEER ISD","Spring 2016","8","20","1703","95","20","5","24","1674","71","4","29","","","","","","20","3781","90","5","10","20","3500","50","5","50",
"WHITE DEER ISD","May 2016","5","6","1438","33","0","67","4","-","-","-","-","","","","","","","","","","","","","","","",
"WHITE DEER ISD","May 2016","8","1","-","-","-","-","7","1595","43","0","57","","","","","","","","","","","","","","","",
"WHITE OAK ISD","Spring 2016","3","114","1465","84","27","16","115","1484","90","16","10","","","","","","","","","","","","","","","",
"WHITE OAK ISD","Spring 2016","4","105","1516","75","15","25","104","1543","73","15","27","104","3957","81","14","19","","","","","","","","","","",
"WHITE OAK ISD","Spring 2016","5","109","1613","92","39","8","110","1630","86","24","14","","","","","","114","3833","82","5","18","","","","","",
"WHITE OAK ISD","Spring 2016","6","108","1621","86","21","14","80","1573","69","0","31","","","","","","","","","","","","","","","",
"WHITE OAK ISD","Spring 2016","7","111","1679","81","27","19","108","1650","79","9","21","109","4065","87","18","13","","","","","","","","","","",
"WHITE OAK ISD","Spring 2016","8","93","1703","90","20","10","102","1709","84","8","16","","","","","","92","3754","75","4","25","93","3723","73","8","27",
"WHITE OAK ISD","May 2016","5","16","1457","44","0","56","23","1497","57","0","43","","","","","","","","","","","","","","","",
"WHITE OAK ISD","May 2016","8","14","1528","29","0","71","21","1590","38","0","62","","","","","","","","","","","","","","","",
"WHITE SETTLEMENT ISD","Spring 2016","3","461","1456","78","28","22","467","1469","76","19","24","","","","","","","","","","","","","","","",
"WHITE SETTLEMENT ISD","Spring 2016","4","416","1544","84","26","16","426","1581","83","26","17","413","3954","77","20","23","","","","","","","","","","",
"WHITE SETTLEMENT ISD","Spring 2016","5","436","1564","79","25","21","469","1596","81","14","19","","","","","","474","3790","76","7","24","","","","","",
"WHITE SETTLEMENT ISD","Spring 2016","6","460","1589","72","16","28","462","1637","79","15","21","","","","","","","","","","","","","","","",
"WHITE SETTLEMENT ISD","Spring 2016","7","454","1645","75","18","25","331","1603","63","4","37","468","3907","71","17","29","","","","","","","","","","",
"WHITE SETTLEMENT ISD","Spring 2016","8","451","1682","83","16","17","449","1652","70","6","30","","","","","","447","3953","79","19","21","443","3887","77","20","23",
"WHITE SETTLEMENT ISD","May 2016","5","95","1410","25","1","75","92","1498","57","0","43","","","","","","","","","","","","","","","",
"WHITE SETTLEMENT ISD","May 2016","8","88","1565","42","1","58","143","1574","41","0","59","","","","","","","","","","","","","","","",
"WHITEFACE CISD","Spring 2016","3","29","1413","72","7","28","29","1463","90","7","10","","","","","","","","","","","","","","","",
"WHITEFACE CISD","Spring 2016","4","25","1441","60","4","40","24","1532","79","13","21","25","3556","48","4","52","","","","","","","","","","",
"WHITEFACE CISD","Spring 2016","5","19","1611","89","26","11","19","1661","89","21","11","","","","","","19","3901","89","5","11","","","","","",
"WHITEFACE CISD","Spring 2016","6","25","1563","64","8","36","25","1593","68","8","32","","","","","","","","","","","","","","","",
"WHITEFACE CISD","Spring 2016","7","32","1641","63","22","38","31","1644","74","10","26","32","3897","78","9","22","","","","","","","","","","",
"WHITEFACE CISD","Spring 2016","8","27","1661","85","11","15","27","1670","70","4","30","","","","","","26","3802","85","8","15","26","3793","73","8","27",
"WHITEFACE CISD","May 2016","5","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"WHITEFACE CISD","May 2016","8","4","-","-","-","-","8","1614","75","0","25","","","","","","","","","","","","","","","",
"WHITEHOUSE ISD","Spring 2016","3","336","1481","88","34","12","336","1504","89","26","11","","","","","","","","","","","","","","","",
"WHITEHOUSE ISD","Spring 2016","4","334","1561","91","28","9","334","1601","90","28","10","340","4054","87","21","13","","","","","","","","","","",
"WHITEHOUSE ISD","Spring 2016","5","313","1604","88","31","12","314","1683","96","37","4","","","","","","318","3904","84","12","16","","","","","",
"WHITEHOUSE ISD","Spring 2016","6","340","1638","86","27","14","344","1669","88","18","12","","","","","","","","","","","","","","","",
"WHITEHOUSE ISD","Spring 2016","7","332","1682","83","32","17","328","1704","84","25","16","331","4059","84","19","16","","","","","","","","","","",
"WHITEHOUSE ISD","Spring 2016","8","332","1703","88","22","12","276","1691","79","11","21","","","","","","333","4047","81","24","19","332","3866","75","19","25",
"WHITEHOUSE ISD","May 2016","5","40","1445","53","3","48","17","1456","53","0","47","","","","","","","","","","","","","","","",
"WHITEHOUSE ISD","May 2016","8","41","1548","41","0","59","61","1584","48","0","52","","","","","","","","","","","","","","","",
"WHITESBORO ISD","Spring 2016","3","130","1447","76","26","24","130","1485","83","21","17","","","","","","","","","","","","","","","",
"WHITESBORO ISD","Spring 2016","4","91","1522","79","19","21","92","1541","77","12","23","91","3765","63","13","37","","","","","","","","","","",
"WHITESBORO ISD","Spring 2016","5","131","1566","76","24","24","130","1578","75","12","25","","","","","","130","3811","77","5","23","","","","","",
"WHITESBORO ISD","Spring 2016","6","120","1566","63","13","37","116","1575","63","4","37","","","","","","","","","","","","","","","",
"WHITESBORO ISD","Spring 2016","7","105","1671","83","25","17","109","1711","87","30","13","105","4048","87","14","13","","","","","","","","","","",
"WHITESBORO ISD","Spring 2016","8","109","1706","89","25","11","93","1706","88","5","12","","","","","","110","3839","78","12","22","110","3934","75","25","25",
"WHITESBORO ISD","May 2016","5","28","1428","29","0","71","31","1476","45","0","55","","","","","","","","","","","","","","","",
"WHITESBORO ISD","May 2016","8","12","1587","50","0","50","12","1568","17","0","83","","","","","","","","","","","","","","","",
"WHITEWRIGHT ISD","Spring 2016","3","50","1462","86","22","14","50","1504","88","28","12","","","","","","","","","","","","","","","",
"WHITEWRIGHT ISD","Spring 2016","4","53","1526","77","23","23","54","1491","54","9","46","52","3906","67","19","33","","","","","","","","","","",
"WHITEWRIGHT ISD","Spring 2016","5","60","1601","88","28","12","59","1707","98","42","2","","","","","","59","3991","90","14","10","","","","","",
"WHITEWRIGHT ISD","Spring 2016","6","66","1607","76","21","24","66","1662","86","18","14","","","","","","","","","","","","","","","",
"WHITEWRIGHT ISD","Spring 2016","7","54","1672","80","31","20","54","1709","91","20","9","55","4081","87","18","13","","","","","","","","","","",
"WHITEWRIGHT ISD","Spring 2016","8","65","1707","89","20","11","46","1722","87","15","13","","","","","","65","3900","82","8","18","65","4043","89","29","11",
"WHITEWRIGHT ISD","May 2016","5","7","1456","57","0","43","1","-","-","-","-","","","","","","","","","","","","","","","",
"WHITEWRIGHT ISD","May 2016","8","7","1585","57","0","43","6","1546","0","0","100","","","","","","","","","","","","","","","",
"WHITHARRAL ISD","Spring 2016","3","17","1440","76","24","24","17","1480","100","12","0","","","","","","","","","","","","","","","",
"WHITHARRAL ISD","Spring 2016","4","10","1612","100","40","0","10","1572","100","20","0","10","3946","90","0","10","","","","","","","","","","",
"WHITHARRAL ISD","Spring 2016","5","14","1583","93","29","7","14","1594","79","21","21","","","","","","14","3856","86","7","14","","","","","",
"WHITHARRAL ISD","Spring 2016","6","19","1584","89","5","11","19","1586","84","0","16","","","","","","","","","","","","","","","",
"WHITHARRAL ISD","Spring 2016","7","14","1665","86","14","14","14","1652","86","7","14","14","4119","93","14","7","","","","","","","","","","",
"WHITHARRAL ISD","Spring 2016","8","12","1731","92","25","8","12","1757","92","17","8","","","","","","12","4040","83","17","17","12","3846","67","33","33",
"WHITHARRAL ISD","May 2016","5","1","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"WHITHARRAL ISD","May 2016","8","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"WHITNEY ISD","Spring 2016","3","100","1416","72","16","28","99","1409","63","7","37","","","","","","","","","","","","","","","",
"WHITNEY ISD","Spring 2016","4","104","1490","73","12","27","104","1488","57","7","43","105","3698","64","8","36","","","","","","","","","","",
"WHITNEY ISD","Spring 2016","5","95","1564","77","21","23","97","1605","87","12","13","","","","","","97","3708","70","6","30","","","","","",
"WHITNEY ISD","Spring 2016","6","102","1562","64","15","36","101","1635","77","17","23","","","","","","","","","","","","","","","",
"WHITNEY ISD","Spring 2016","7","113","1619","63","18","37","113","1677","76","19","24","111","3723","67","3","33","","","","","","","","","","",
"WHITNEY ISD","Spring 2016","8","113","1664","81","17","19","101","1688","74","10","26","","","","","","112","3884","79","20","21","113","3667","64","9","36",
"WHITNEY ISD","May 2016","5","23","1465","48","4","52","15","1477","40","0","60","","","","","","","","","","","","","","","",
"WHITNEY ISD","May 2016","8","20","1571","55","0","45","27","1562","30","0","70","","","","","","","","","","","","","","","",
"WICHITA FALLS ISD","Spring 2016","3","1093","1419","69","21","31","1070","1427","67","14","33","","","","","","","","","","","","","","","",
"WICHITA FALLS ISD","Spring 2016","4","1048","1504","72","19","28","1048","1506","61","13","39","1055","3758","65","12","35","","","","","","","","","","",
"WICHITA FALLS ISD","Spring 2016","5","981","1542","69","22","31","973","1582","71","17","29","","","","","","979","3708","65","6","35","","","","","",
"WICHITA FALLS ISD","Spring 2016","6","968","1588","69","20","31","962","1623","70","15","30","","","","","","","","","","","","","","","",
"WICHITA FALLS ISD","Spring 2016","7","875","1627","69","18","31","869","1654","67","17","33","877","3752","64","8","36","","","","","","","","","","",
"WICHITA FALLS ISD","Spring 2016","8","952","1665","77","16","23","788","1646","67","3","33","","","","","","947","3805","71","13","29","946","3712","59","16","41",
"WICHITA FALLS ISD","May 2016","5","312","1407","29","0","71","293","1473","42","0","58","","","","","","","","","","","","","","","",
"WICHITA FALLS ISD","May 2016","8","221","1536","32","0","68","263","1562","34","0","66","","","","","","","","","","","","","","","",
"WILDORADO ISD","Spring 2016","3","17","1494","88","29","12","17","1527","94","24","6","","","","","","","","","","","","","","","",
"WILDORADO ISD","Spring 2016","4","12","1604","100","42","0","12","1694","100","50","0","12","4038","83","17","17","","","","","","","","","","",
"WILDORADO ISD","Spring 2016","5","12","1600","83","33","17","12","1673","100","25","0","","","","","","13","3886","85","8","15","","","","","",
"WILDORADO ISD","Spring 2016","6","11","1683","91","36","9","11","1711","91","27","9","","","","","","","","","","","","","","","",
"WILDORADO ISD","Spring 2016","7","7","1723","100","29","0","7","1632","86","0","14","7","4263","100","29","0","","","","","","","","","","",
"WILDORADO ISD","May 2016","5","3","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"WILLIS ISD","Spring 2016","3","490","1431","74","21","26","495","1472","78","20","22","","","","","","","","","","","","","","","",
"WILLIS ISD","Spring 2016","4","505","1507","77","16","23","507","1574","80","24","20","510","3805","69","13","31","","","","","","","","","","",
"WILLIS ISD","Spring 2016","5","504","1560","77","25","23","506","1617","82","23","18","","","","","","511","3804","75","7","25","","","","","",
"WILLIS ISD","Spring 2016","6","541","1566","66","11","34","538","1631","76","15","24","","","","","","","","","","","","","","","",
"WILLIS ISD","Spring 2016","7","496","1607","61","12","39","486","1625","64","10","36","496","3689","63","6","37","","","","","","","","","","",
"WILLIS ISD","Spring 2016","8","492","1657","78","11","22","339","1604","56","1","44","","","","","","486","3707","65","8","35","490","3636","60","7","40",
"WILLIS ISD","May 2016","5","118","1421","31","0","69","91","1472","43","0","57","","","","","","","","","","","","","","","",
"WILLIS ISD","May 2016","8","118","1549","30","1","70","152","1566","40","0","60","","","","","","","","","","","","","","","",
"WILLS POINT ISD","Spring 2016","3","177","1410","69","12","31","160","1432","69","12","31","","","","","","","","","","","","","","","",
"WILLS POINT ISD","Spring 2016","4","177","1504","77","15","23","179","1489","54","12","46","178","3616","62","3","38","","","","","","","","","","",
"WILLS POINT ISD","Spring 2016","5","137","1531","64","19","36","139","1589","77","14","23","","","","","","137","3640","61","4","39","","","","","",
"WILLS POINT ISD","Spring 2016","6","149","1585","72","15","28","148","1643","84","12","16","","","","","","","","","","","","","","","",
"WILLS POINT ISD","Spring 2016","7","154","1599","58","14","42","153","1629","63","12","37","152","3719","59","10","41","","","","","","","","","","",
"WILLS POINT ISD","Spring 2016","8","189","1669","77","17","23","168","1627","65","0","35","","","","","","188","3971","79","24","21","188","3717","63","13","37",
"WILLS POINT ISD","May 2016","5","49","1403","24","0","76","31","1482","52","0","48","","","","","","","","","","","","","","","",
"WILLS POINT ISD","May 2016","8","35","1578","49","3","51","50","1606","54","0","46","","","","","","","","","","","","","","","",
"WILSON ISD","Spring 2016","3","7","1368","71","0","29","7","1395","43","14","57","","","","","","","","","","","","","","","",
"WILSON ISD","Spring 2016","4","3","-","-","-","-","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","",
"WILSON ISD","Spring 2016","5","7","1546","71","14","29","7","1554","71","14","29","","","","","","7","3835","71","14","29","","","","","",
"WILSON ISD","Spring 2016","6","5","1537","40","20","60","5","1548","60","0","40","","","","","","","","","","","","","","","",
"WILSON ISD","Spring 2016","7","9","1557","33","0","67","9","1550","33","0","67","9","3480","44","0","56","","","","","","","","","","",
"WILSON ISD","Spring 2016","8","9","1647","67","22","33","9","1578","33","0","67","","","","","","8","3547","75","0","25","8","3795","88","13","13",
"WILSON ISD","May 2016","5","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"WILSON ISD","May 2016","8","3","-","-","-","-","6","1591","50","0","50","","","","","","","","","","","","","","","",
"WIMBERLEY ISD","Spring 2016","3","145","1489","86","38","14","147","1475","78","25","22","","","","","","","","","","","","","","","",
"WIMBERLEY ISD","Spring 2016","4","171","1542","87","30","13","171","1592","86","26","14","154","3901","77","16","23","","","","","","","","","","",
"WIMBERLEY ISD","Spring 2016","5","166","1600","85","32","15","167","1600","77","17","23","","","","","","168","3730","74","4","26","","","","","",
"WIMBERLEY ISD","Spring 2016","6","197","1659","83","35","17","200","1691","85","33","16","","","","","","","","","","","","","","","",
"WIMBERLEY ISD","Spring 2016","7","158","1687","84","32","16","156","1692","87","19","13","155","3963","85","14","15","","","","","","","","","","",
"WIMBERLEY ISD","Spring 2016","8","159","1744","90","41","10","159","1718","82","17","18","","","","","","161","4050","84","22","16","160","3841","73","18","28",
"WIMBERLEY ISD","May 2016","5","22","1448","41","0","59","35","1486","49","0","51","","","","","","","","","","","","","","","",
"WIMBERLEY ISD","May 2016","8","16","1588","44","6","56","28","1578","43","0","57","","","","","","","","","","","","","","","",
"WINDTHORST ISD","Spring 2016","3","32","1496","94","34","6","32","1482","94","13","6","","","","","","","","","","","","","","","",
"WINDTHORST ISD","Spring 2016","4","25","1530","88","12","12","25","1585","76","40","24","25","4135","84","28","16","","","","","","","","","","",
"WINDTHORST ISD","Spring 2016","5","25","1601","96","28","4","25","1634","88","12","12","","","","","","25","4087","92","24","8","","","","","",
"WINDTHORST ISD","Spring 2016","6","30","1625","83","20","17","30","1645","93","10","7","","","","","","","","","","","","","","","",
"WINDTHORST ISD","Spring 2016","7","26","1686","96","19","4","26","1766","96","38","4","26","4111","92","23","8","","","","","","","","","","",
"WINDTHORST ISD","Spring 2016","8","32","1700","100","16","0","27","1720","96","7","4","","","","","","32","4033","94","9","6","32","3778","75","6","25",
"WINDTHORST ISD","May 2016","5","1","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"WINDTHORST ISD","May 2016","8","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"WINFIELD ISD","Spring 2016","3","15","1351","53","7","47","15","1320","27","0","73","","","","","","","","","","","","","","","",
"WINFIELD ISD","Spring 2016","4","8","1420","38","0","63","8","1442","38","0","63","8","3436","38","0","63","","","","","","","","","","",
"WINFIELD ISD","Spring 2016","5","12","1439","42","0","58","12","1484","50","0","50","","","","","","13","3340","23","0","77","","","","","",
"WINFIELD ISD","Spring 2016","6","22","1478","36","0","64","22","1534","50","0","50","","","","","","","","","","","","","","","",
"WINFIELD ISD","Spring 2016","7","12","1594","83","0","17","12","1574","58","0","42","13","3606","54","8","46","","","","","","","","","","",
"WINFIELD ISD","Spring 2016","8","12","1619","67","0","33","7","1542","43","0","57","","","","","","12","3816","75","17","25","12","3758","75","8","25",
"WINFIELD ISD","May 2016","5","7","1406","29","0","71","6","1442","33","0","67","","","","","","","","","","","","","","","",
"WINFIELD ISD","May 2016","8","5","1398","40","0","60","4","-","-","-","-","","","","","","","","","","","","","","",""
