"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"LITTLE ELM ISD","May 2016","8","74","1568","47","0","53","104","1584","51","0","49","","","","","","","","","","","","","","","",
"LITTLEFIELD ISD","Spring 2016","3","98","1398","64","10","36","98","1440","78","8","22","","","","","","","","","","","","","","","",
"LITTLEFIELD ISD","Spring 2016","4","117","1474","63","10","37","116","1489","57","8","43","118","3758","62","13","38","","","","","","","","","","",
"LITTLEFIELD ISD","Spring 2016","5","95","1521","69","13","31","95","1580","79","6","21","","","","","","94","3717","66","5","34","","","","","",
"LITTLEFIELD ISD","Spring 2016","6","83","1563","66","8","34","83","1583","64","6","36","","","","","","","","","","","","","","","",
"LITTLEFIELD ISD","Spring 2016","7","101","1617","60","16","40","98","1592","55","1","45","102","3869","72","13","28","","","","","","","","","","",
"LITTLEFIELD ISD","Spring 2016","8","86","1663","78","10","22","85","1633","64","0","36","","","","","","85","3775","74","8","26","85","3427","39","1","61",
"LITTLEFIELD ISD","May 2016","5","28","1391","18","0","82","20","1522","75","0","25","","","","","","","","","","","","","","","",
"LITTLEFIELD ISD","May 2016","8","18","1568","39","0","61","31","1554","19","0","81","","","","","","","","","","","","","","","",
"LIVINGSTON ISD","Spring 2016","3","312","1453","83","24","17","310","1423","67","11","33","","","","","","","","","","","","","","","",
"LIVINGSTON ISD","Spring 2016","4","295","1487","71","13","29","295","1504","64","10","36","294","3746","66","9","34","","","","","","","","","","",
"LIVINGSTON ISD","Spring 2016","5","264","1551","75","20","25","264","1544","63","7","37","","","","","","266","3674","62","6","38","","","","","",
"LIVINGSTON ISD","Spring 2016","6","234","1575","68","15","32","231","1610","71","11","29","","","","","","","","","","","","","","","",
"LIVINGSTON ISD","Spring 2016","7","245","1609","65","15","35","242","1650","67","17","33","240","3694","57","8","43","","","","","","","","","","",
"LIVINGSTON ISD","Spring 2016","8","252","1671","82","15","18","202","1654","69","3","31","","","","","","245","3824","71","15","29","247","3478","36","5","64",
"LIVINGSTON ISD","May 2016","5","65","1416","32","0","68","96","1462","31","0","69","","","","","","","","","","","","","","","",
"LIVINGSTON ISD","May 2016","8","44","1576","48","5","52","65","1569","31","0","69","","","","","","","","","","","","","","","",
"LLANO ISD","Spring 2016","3","133","1453","80","26","20","134","1469","80","17","20","","","","","","","","","","","","","","","",
"LLANO ISD","Spring 2016","4","130","1522","80","18","20","131","1522","69","14","31","129","3764","71","9","29","","","","","","","","","","",
"LLANO ISD","Spring 2016","5","141","1583","80","28","20","143","1596","80","17","20","","","","","","141","3890","78","11","22","","","","","",
"LLANO ISD","Spring 2016","6","109","1609","82","22","18","106","1608","77","6","23","","","","","","","","","","","","","","","",
"LLANO ISD","Spring 2016","7","113","1687","81","35","19","122","1650","69","13","31","115","3961","79","15","21","","","","","","","","","","",
"LLANO ISD","Spring 2016","8","143","1695","84","24","16","100","1637","67","5","33","","","","","","142","3981","79","23","21","141","3791","65","17","35",
"LLANO ISD","May 2016","5","30","1459","50","3","50","29","1455","24","0","76","","","","","","","","","","","","","","","",
"LLANO ISD","May 2016","8","22","1552","50","0","50","33","1587","55","0","45","","","","","","","","","","","","","","","",
"LOCKHART ISD","Spring 2016","3","370","1403","66","14","34","406","1423","66","10","34","","","","","","","","","","","","","","","",
"LOCKHART ISD","Spring 2016","4","428","1486","71","13","29","432","1521","67","14","33","430","3621","55","8","45","","","","","","","","","","",
"LOCKHART ISD","Spring 2016","5","388","1519","64","14","36","395","1544","59","10","41","","","","","","390","3625","56","5","44","","","","","",
"LOCKHART ISD","Spring 2016","6","387","1554","59","14","41","374","1603","71","8","29","","","","","","","","","","","","","","","",
"LOCKHART ISD","Spring 2016","7","375","1588","57","12","43","250","1567","46","2","54","373","3594","54","4","46","","","","","","","","","","",
"LOCKHART ISD","Spring 2016","8","347","1649","74","13","26","331","1643","65","3","35","","","","","","346","3730","61","13","39","346","3578","49","11","51",
"LOCKHART ISD","May 2016","5","135","1404","24","0","76","160","1468","37","0","63","","","","","","","","","","","","","","","",
"LOCKHART ISD","May 2016","8","91","1525","25","0","75","113","1567","42","0","58","","","","","","","","","","","","","","","",
"LOCKNEY ISD","Spring 2016","3","47","1357","47","4","53","47","1433","72","17","28","","","","","","","","","","","","","","","",
"LOCKNEY ISD","Spring 2016","4","35","1469","69","6","31","36","1457","44","0","56","35","3631","69","0","31","","","","","","","","","","",
"LOCKNEY ISD","Spring 2016","5","39","1527","64","10","36","39","1604","82","18","18","","","","","","38","3536","47","0","53","","","","","",
"LOCKNEY ISD","Spring 2016","6","29","1551","66","7","34","29","1578","69","0","31","","","","","","","","","","","","","","","",
"LOCKNEY ISD","Spring 2016","7","30","1587","53","10","47","29","1543","28","0","72","35","3570","54","0","46","","","","","","","","","","",
"LOCKNEY ISD","Spring 2016","8","23","1660","83","4","17","25","1685","92","4","8","","","","","","23","3922","87","9","13","23","3661","57","4","43",
"LOCKNEY ISD","May 2016","5","14","1421","36","0","64","7","1428","14","0","86","","","","","","","","","","","","","","","",
"LOCKNEY ISD","May 2016","8","4","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"LOHN ISD","Spring 2016","3","7","1401","86","0","14","7","1408","71","0","29","","","","","","","","","","","","","","","",
"LOHN ISD","Spring 2016","4","5","1470","60","0","40","5","1432","40","0","60","5","3251","20","0","80","","","","","","","","","","",
"LOHN ISD","Spring 2016","5","6","1567","83","33","17","6","1539","67","0","33","","","","","","6","3375","17","0","83","","","","","",
"LOHN ISD","Spring 2016","6","5","1525","60","0","40","5","1622","60","0","40","","","","","","","","","","","","","","","",
"LOHN ISD","Spring 2016","7","7","1640","57","29","43","7","1621","43","14","57","7","4168","100","29","0","","","","","","","","","","",
"LOHN ISD","Spring 2016","8","7","1649","86","14","14","7","1640","71","0","29","","","","","","5","3598","60","0","40","5","3627","60","20","40",
"LOHN ISD","May 2016","5","1","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"LOHN ISD","May 2016","8","1","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"LOMETA ISD","Spring 2016","3","23","1371","52","4","48","23","1399","48","17","52","","","","","","","","","","","","","","","",
"LOMETA ISD","Spring 2016","4","19","1531","84","16","16","19","1519","58","5","42","19","3724","74","0","26","","","","","","","","","","",
"LOMETA ISD","Spring 2016","5","12","1500","67","8","33","12","1537","58","0","42","","","","","","12","3655","67","0","33","","","","","",
"LOMETA ISD","Spring 2016","6","27","1544","59","7","41","25","1584","64","4","36","","","","","","","","","","","","","","","",
"LOMETA ISD","Spring 2016","7","16","1608","75","13","25","15","1610","60","13","40","16","3855","69","6","31","","","","","","","","","","",
"LOMETA ISD","Spring 2016","8","19","1702","84","21","16","18","1684","78","11","22","","","","","","19","3818","79","11","21","19","3596","58","5","42",
"LOMETA ISD","May 2016","5","4","-","-","-","-","5","1448","40","0","60","","","","","","","","","","","","","","","",
"LOMETA ISD","May 2016","8","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"LONDON ISD","Spring 2016","3","71","1469","87","31","13","71","1482","90","23","10","","","","","","","","","","","","","","","",
"LONDON ISD","Spring 2016","4","62","1530","82","24","18","62","1581","82","23","18","61","3920","79","18","21","","","","","","","","","","",
"LONDON ISD","Spring 2016","5","68","1598","84","35","16","69","1638","91","20","9","","","","","","69","3841","80","4","20","","","","","",
"LONDON ISD","Spring 2016","6","72","1680","93","40","7","72","1706","90","31","10","","","","","","","","","","","","","","","",
"LONDON ISD","Spring 2016","7","69","1706","91","33","9","63","1689","76","19","24","68","4315","91","32","9","","","","","","","","","","",
"LONDON ISD","Spring 2016","8","70","1742","99","27","1","53","1664","89","0","11","","","","","","53","4040","92","13","8","66","4032","85","27","15",
"LONDON ISD","May 2016","5","12","1473","42","8","58","6","1461","33","0","67","","","","","","","","","","","","","","","",
"LONDON ISD","May 2016","8","","","","","","5","1611","60","0","40","","","","","","","","","","","","","","","",
"LONE OAK ISD","Spring 2016","3","58","1476","79","36","21","58","1443","76","12","24","","","","","","","","","","","","","","","",
"LONE OAK ISD","Spring 2016","4","67","1563","91","27","9","70","1581","86","29","14","70","4087","83","26","17","","","","","","","","","","",
"LONE OAK ISD","Spring 2016","5","68","1653","94","47","6","65","1658","94","23","6","","","","","","70","4081","91","23","9","","","","","",
"LONE OAK ISD","Spring 2016","6","71","1618","82","20","18","71","1648","79","17","21","","","","","","","","","","","","","","","",
"LONE OAK ISD","Spring 2016","7","82","1665","82","22","18","84","1676","79","18","21","82","3832","72","10","28","","","","","","","","","","",
"LONE OAK ISD","Spring 2016","8","74","1711","93","24","7","73","1672","73","5","27","","","","","","74","3782","76","5","24","76","3642","61","13","39",
"LONE OAK ISD","May 2016","5","6","1403","17","0","83","8","1516","38","0","63","","","","","","","","","","","","","","","",
"LONE OAK ISD","May 2016","8","7","1622","57","14","43","22","1600","45","0","55","","","","","","","","","","","","","","","",
"LONGVIEW ISD","Spring 2016","3","574","1444","72","28","28","627","1471","73","23","27","","","","","","","","","","","","","","","",
"LONGVIEW ISD","Spring 2016","4","542","1520","80","20","20","564","1568","76","24","24","542","3833","71","13","29","","","","","","","","","","",
"LONGVIEW ISD","Spring 2016","5","557","1551","70","23","30","570","1585","72","16","28","","","","","","562","3693","67","5","33","","","","","",
"LONGVIEW ISD","Spring 2016","6","515","1577","64","16","36","503","1627","71","17","29","","","","","","","","","","","","","","","",
"LONGVIEW ISD","Spring 2016","7","547","1648","73","23","27","500","1663","73","17","27","566","3830","69","11","31","","","","","","","","","","",
"LONGVIEW ISD","Spring 2016","8","571","1675","82","16","18","427","1672","69","12","31","","","","","","570","3831","68","17","32","569","3708","59","15","41",
"LONGVIEW ISD","May 2016","5","175","1418","32","0","68","166","1461","28","0","72","","","","","","","","","","","","","","","",
"LONGVIEW ISD","May 2016","8","108","1546","30","1","70","135","1588","46","0","54","","","","","","","","","","","","","","",""
