"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"WAYSIDE SCHOOLS","Spring 2016","8","76","1620","67","5","33","68","1569","37","0","63","","","","","","75","3589","52","4","48","76","3351","25","0","75",
"WAYSIDE SCHOOLS","May 2016","5","38","1445","32","3","68","34","1479","35","3","65","","","","","","","","","","","","","","","",
"WAYSIDE SCHOOLS","May 2016","8","26","1545","38","0","62","44","1568","36","0","64","","","","","","","","","","","","","","","",
"WEATHERFORD ISD","Spring 2016","3","551","1429","74","21","26","607","1431","70","12","30","","","","","","","","","","","","","","","",
"WEATHERFORD ISD","Spring 2016","4","525","1506","74","17","26","571","1520","67","13","33","525","3733","64","11","36","","","","","","","","","","",
"WEATHERFORD ISD","Spring 2016","5","589","1555","76","23","24","609","1589","74","17","26","","","","","","594","3800","75","8","25","","","","","",
"WEATHERFORD ISD","Spring 2016","6","568","1600","75","19","25","567","1642","79","15","21","","","","","","","","","","","","","","","",
"WEATHERFORD ISD","Spring 2016","7","585","1657","76","25","24","586","1689","77","23","23","590","3935","74","17","26","","","","","","","","","","",
"WEATHERFORD ISD","Spring 2016","8","503","1694","86","19","14","367","1638","66","3","34","","","","","","513","3875","75","16","25","511","3813","72","18","28",
"WEATHERFORD ISD","May 2016","5","137","1412","24","1","76","153","1477","42","0","58","","","","","","","","","","","","","","","",
"WEATHERFORD ISD","May 2016","8","79","1574","47","1","53","129","1566","32","0","68","","","","","","","","","","","","","","","",
"WEBB CISD","Spring 2016","3","20","1368","50","5","50","20","1395","60","5","40","","","","","","","","","","","","","","","",
"WEBB CISD","Spring 2016","4","16","1499","69","13","31","16","1474","38","19","63","16","3669","56","0","44","","","","","","","","","","",
"WEBB CISD","Spring 2016","5","15","1579","80","13","20","15","1640","93","27","7","","","","","","15","3530","53","0","47","","","","","",
"WEBB CISD","Spring 2016","6","22","1567","59","18","41","22","1559","50","5","50","","","","","","","","","","","","","","","",
"WEBB CISD","Spring 2016","7","17","1635","76","12","24","16","1594","56","6","44","16","4089","94","13","6","","","","","","","","","","",
"WEBB CISD","Spring 2016","8","17","1687","76","18","24","17","1599","53","0","47","","","","","","18","3735","61","6","39","18","3712","72","17","28",
"WEBB CISD","May 2016","5","3","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"WEBB CISD","May 2016","8","4","-","-","-","-","9","1632","78","0","22","","","","","","","","","","","","","","","",
"WEIMAR ISD","Spring 2016","3","33","1408","70","21","30","28","1449","75","11","25","","","","","","","","","","","","","","","",
"WEIMAR ISD","Spring 2016","4","42","1484","74","10","26","43","1536","70","9","30","45","3738","67","7","33","","","","","","","","","","",
"WEIMAR ISD","Spring 2016","5","36","1581","78","28","22","35","1614","89","14","11","","","","","","34","3878","82","9","18","","","","","",
"WEIMAR ISD","Spring 2016","6","40","1626","95","20","5","40","1628","88","5","13","","","","","","","","","","","","","","","",
"WEIMAR ISD","Spring 2016","7","32","1653","94","6","6","32","1687","84","9","16","32","3993","88","6","13","","","","","","","","","","",
"WEIMAR ISD","Spring 2016","8","30","1680","87","17","13","22","1721","95","14","5","","","","","","29","4247","93","31","7","29","3887","76","24","24",
"WEIMAR ISD","May 2016","5","8","1494","38","0","63","4","-","-","-","-","","","","","","","","","","","","","","","",
"WEIMAR ISD","May 2016","8","4","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"WELLINGTON ISD","Spring 2016","3","47","1434","77","15","23","48","1435","79","8","21","","","","","","","","","","","","","","","",
"WELLINGTON ISD","Spring 2016","4","39","1536","82","15","18","40","1556","85","13","15","40","3898","83","10","18","","","","","","","","","","",
"WELLINGTON ISD","Spring 2016","5","34","1562","71","24","29","34","1582","79","9","21","","","","","","34","3466","35","3","65","","","","","",
"WELLINGTON ISD","Spring 2016","6","30","1630","80","30","20","29","1622","72","10","28","","","","","","","","","","","","","","","",
"WELLINGTON ISD","Spring 2016","7","41","1649","76","20","24","39","1646","64","15","36","41","3972","78","15","22","","","","","","","","","","",
"WELLINGTON ISD","Spring 2016","8","35","1726","97","34","3","35","1688","80","0","20","","","","","","35","4129","83","29","17","35","3715","60","14","40",
"WELLINGTON ISD","May 2016","5","10","1417","10","0","90","7","1461","29","0","71","","","","","","","","","","","","","","","",
"WELLINGTON ISD","May 2016","8","1","-","-","-","-","7","1602","43","0","57","","","","","","","","","","","","","","","",
"WELLMAN-UNION CISD","Spring 2016","3","23","1449","83","22","17","23","1410","61","9","39","","","","","","","","","","","","","","","",
"WELLMAN-UNION CISD","Spring 2016","4","19","1468","63","26","37","19","1558","63","21","37","19","3933","68","21","32","","","","","","","","","","",
"WELLMAN-UNION CISD","Spring 2016","5","15","1556","80","27","20","14","1600","79","14","21","","","","","","14","3856","71","7","29","","","","","",
"WELLMAN-UNION CISD","Spring 2016","6","19","1595","79","16","21","19","1542","58","0","42","","","","","","","","","","","","","","","",
"WELLMAN-UNION CISD","Spring 2016","7","16","1706","94","31","6","16","1568","50","0","50","16","4045","88","0","13","","","","","","","","","","",
"WELLMAN-UNION CISD","Spring 2016","8","16","1702","94","6","6","16","1651","88","0","13","","","","","","16","3914","81","13","19","16","3766","88","0","13",
"WELLMAN-UNION CISD","May 2016","5","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"WELLMAN-UNION CISD","May 2016","8","1","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"WELLS ISD","Spring 2016","3","20","1488","90","30","10","20","1457","75","10","25","","","","","","","","","","","","","","","",
"WELLS ISD","Spring 2016","4","22","1436","50","9","50","22","1429","36","0","64","21","3413","48","0","52","","","","","","","","","","",
"WELLS ISD","Spring 2016","5","18","1545","67","28","33","18","1564","72","11","28","","","","","","18","3672","78","0","22","","","","","",
"WELLS ISD","Spring 2016","6","9","1590","78","0","22","9","1622","89","0","11","","","","","","","","","","","","","","","",
"WELLS ISD","Spring 2016","7","14","1606","71","0","29","14","1597","64","0","36","14","3469","36","0","64","","","","","","","","","","",
"WELLS ISD","Spring 2016","8","15","1685","93","7","7","15","1607","60","0","40","","","","","","15","3731","80","0","20","15","3576","47","7","53",
"WELLS ISD","May 2016","5","6","1416","17","0","83","5","1484","60","0","40","","","","","","","","","","","","","","","",
"WELLS ISD","May 2016","8","1","-","-","-","-","6","1583","33","0","67","","","","","","","","","","","","","","","",
"WESLACO ISD","Spring 2016","3","1300","1406","67","15","33","1304","1458","76","15","24","","","","","","","","","","","","","","","",
"WESLACO ISD","Spring 2016","4","1276","1496","73","14","27","1286","1534","73","13","27","1294","3736","64","9","36","","","","","","","","","","",
"WESLACO ISD","Spring 2016","5","1222","1533","71","16","29","1229","1601","82","16","18","","","","","","1232","3797","74","9","26","","","","","",
"WESLACO ISD","Spring 2016","6","1160","1558","64","10","36","843","1570","62","3","38","","","","","","","","","","","","","","","",
"WESLACO ISD","Spring 2016","7","1100","1607","63","13","37","1011","1646","69","14","31","1107","3726","64","6","36","","","","","","","","","","",
"WESLACO ISD","Spring 2016","8","997","1626","70","5","30","1147","1683","76","9","24","","","","","","1178","3830","71","13","29","1175","3633","55","12","45",
"WESLACO ISD","May 2016","5","360","1432","35","1","65","222","1491","53","0","47","","","","","","","","","","","","","","","",
"WESLACO ISD","May 2016","8","304","1550","36","1","64","266","1574","38","0","62","","","","","","","","","","","","","","","",
"WEST HARDIN COUNTY CISD","Spring 2016","3","41","1411","80","7","20","42","1455","79","14","21","","","","","","","","","","","","","","","",
"WEST HARDIN COUNTY CISD","Spring 2016","4","34","1546","85","26","15","34","1471","53","0","47","35","3941","74","20","26","","","","","","","","","","",
"WEST HARDIN COUNTY CISD","Spring 2016","5","36","1577","81","36","19","36","1530","58","3","42","","","","","","39","3793","72","10","28","","","","","",
"WEST HARDIN COUNTY CISD","Spring 2016","6","42","1565","62","12","38","42","1545","52","0","48","","","","","","","","","","","","","","","",
"WEST HARDIN COUNTY CISD","Spring 2016","7","36","1614","67","14","33","39","1617","56","13","44","33","3726","61","9","39","","","","","","","","","","",
"WEST HARDIN COUNTY CISD","Spring 2016","8","41","1683","88","20","12","41","1667","68","7","32","","","","","","42","3606","52","2","48","41","3794","66","20","34",
"WEST HARDIN COUNTY CISD","May 2016","5","10","1409","30","0","70","19","1464","42","0","58","","","","","","","","","","","","","","","",
"WEST HARDIN COUNTY CISD","May 2016","8","4","-","-","-","-","12","1578","33","0","67","","","","","","","","","","","","","","","",
"WEST ISD","Spring 2016","3","74","1437","78","24","22","70","1439","79","13","21","","","","","","","","","","","","","","","",
"WEST ISD","Spring 2016","4","84","1535","86","19","14","84","1577","87","19","13","84","3805","73","8","27","","","","","","","","","","",
"WEST ISD","Spring 2016","5","108","1545","81","18","19","109","1580","76","10","24","","","","","","113","3615","69","1","31","","","","","",
"WEST ISD","Spring 2016","6","86","1619","85","20","15","88","1629","77","15","23","","","","","","","","","","","","","","","",
"WEST ISD","Spring 2016","7","89","1673","82","25","18","88","1692","84","18","16","90","3911","79","11","21","","","","","","","","","","",
"WEST ISD","Spring 2016","8","93","1720","98","24","2","78","1664","83","1","17","","","","","","93","4052","92","22","8","93","3777","74","10","26",
"WEST ISD","May 2016","5","26","1386","27","0","73","29","1445","31","0","69","","","","","","","","","","","","","","","",
"WEST ISD","May 2016","8","2","-","-","-","-","13","1613","54","0","46","","","","","","","","","","","","","","","",
"WEST ORANGE-COVE CISD","Spring 2016","3","178","1344","44","7","56","175","1381","53","6","47","","","","","","","","","","","","","","","",
"WEST ORANGE-COVE CISD","Spring 2016","4","150","1448","55","10","45","146","1442","36","5","64","149","3508","45","5","55","","","","","","","","","","",
"WEST ORANGE-COVE CISD","Spring 2016","5","141","1482","57","11","43","142","1515","57","5","43","","","","","","138","3554","54","3","46","","","","","",
"WEST ORANGE-COVE CISD","Spring 2016","6","156","1521","47","6","53","155","1532","41","3","59","","","","","","","","","","","","","","","",
"WEST ORANGE-COVE CISD","Spring 2016","7","153","1586","58","8","42","151","1567","47","2","53","153","3577","50","3","50","","","","","","","","","","",
"WEST ORANGE-COVE CISD","Spring 2016","8","125","1662","84","10","16","107","1604","51","0","49","","","","","","123","3511","48","6","52","122","3475","37","7","63",
"WEST ORANGE-COVE CISD","May 2016","5","59","1391","20","2","80","58","1447","38","0","62","","","","","","","","","","","","","","","",
"WEST ORANGE-COVE CISD","May 2016","8","20","1563","35","0","65","52","1562","38","0","62","","","","","","","","","","","","","","","",
"WEST OSO ISD","Spring 2016","3","142","1374","56","11","44","141","1432","71","15","29","","","","","","","","","","","","","","","",
"WEST OSO ISD","Spring 2016","4","150","1501","77","11","23","150","1529","68","15","32","150","3687","63","4","37","","","","","","","","","","",
"WEST OSO ISD","Spring 2016","5","108","1517","63","18","37","109","1569","72","9","28","","","","","","106","3685","65","3","35","","","","","",
"WEST OSO ISD","Spring 2016","6","152","1546","61","9","39","153","1608","75","7","25","","","","","","","","","","","","","","","",
"WEST OSO ISD","Spring 2016","7","138","1596","60","10","40","136","1595","56","5","44","142","3633","58","4","42","","","","","","","","","","",
"WEST OSO ISD","Spring 2016","8","173","1647","77","9","23","174","1611","50","2","50","","","","","","171","3666","63","8","37","171","3482","46","5","54",
"WEST OSO ISD","May 2016","5","40","1403","23","0","78","29","1489","48","0","52","","","","","","","","","","","","","","","",
"WEST OSO ISD","May 2016","8","40","1554","40","0","60","84","1567","35","0","65","","","","","","","","","","","","","","","",
"WEST RUSK COUNTY CONSOLIDATED IS","Spring 2016","3","86","1403","67","17","33","85","1412","66","12","34","","","","","","","","","","","","","","","",
"WEST RUSK COUNTY CONSOLIDATED IS","Spring 2016","4","87","1478","68","10","32","86","1505","62","10","38","87","3560","47","3","53","","","","","","","","","","",
"WEST RUSK COUNTY CONSOLIDATED IS","Spring 2016","5","74","1525","65","16","35","77","1549","70","6","30","","","","","","76","3602","61","3","39","","","","","",
"WEST RUSK COUNTY CONSOLIDATED IS","Spring 2016","6","79","1583","73","13","27","79","1634","80","13","20","","","","","","","","","","","","","","","",
"WEST RUSK COUNTY CONSOLIDATED IS","Spring 2016","7","64","1670","89","23","11","63","1632","71","5","29","64","3984","86","14","14","","","","","","","","","","",
"WEST RUSK COUNTY CONSOLIDATED IS","Spring 2016","8","75","1667","80","8","20","54","1588","46","0","54","","","","","","74","3887","81","12","19","74","3671","64","11","36",
"WEST RUSK COUNTY CONSOLIDATED IS","May 2016","5","28","1422","25","0","75","23","1467","43","0","57","","","","","","","","","","","","","","","",
"WEST RUSK COUNTY CONSOLIDATED IS","May 2016","8","15","1573","53","0","47","29","1580","45","0","55","","","","","","","","","","","","","","","",
"WEST SABINE ISD","Spring 2016","3","46","1433","80","20","20","47","1419","74","6","26","","","","","","","","","","","","","","","",
"WEST SABINE ISD","Spring 2016","4","52","1506","77","13","23","52","1530","71","10","29","53","3722","66","11","34","","","","","","","","","","",
"WEST SABINE ISD","Spring 2016","5","32","1564","78","25","22","34","1599","79","18","21","","","","","","35","3929","77","14","23","","","","","",
"WEST SABINE ISD","Spring 2016","6","52","1562","58","17","42","52","1649","77","27","23","","","","","","","","","","","","","","","",
"WEST SABINE ISD","Spring 2016","7","43","1579","58","2","42","43","1604","70","7","30","42","3607","57","2","43","","","","","","","","","","",
"WEST SABINE ISD","Spring 2016","8","47","1646","74","13","26","45","1659","64","7","36","","","","","","47","3736","72","9","28","47","3633","55","9","45",
"WEST SABINE ISD","May 2016","5","9","1454","56","0","44","8","1548","75","0","25","","","","","","","","","","","","","","","",
"WEST SABINE ISD","May 2016","8","12","1560","42","0","58","16","1581","31","0","69","","","","","","","","","","","","","","","",
"WESTBROOK ISD","Spring 2016","3","19","1339","37","0","63","19","1408","58","11","42","","","","","","","","","","","","","","","",
"WESTBROOK ISD","Spring 2016","4","26","1517","88","12","12","26","1469","46","8","54","26","3620","65","4","35","","","","","","","","","","",
"WESTBROOK ISD","Spring 2016","5","15","1556","67","33","33","15","1578","67","27","33","","","","","","15","3745","53","13","47","","","","","",
"WESTBROOK ISD","Spring 2016","6","23","1539","65","0","35","23","1539","48","0","52","","","","","","","","","","","","","","","",
"WESTBROOK ISD","Spring 2016","7","18","1721","94","28","6","18","1692","78","28","22","18","4015","89","11","11","","","","","","","","","","",
"WESTBROOK ISD","Spring 2016","8","18","1713","89","22","11","18","1691","78","11","22","","","","","","18","4129","78","39","22","18","3943","100","17","0",
"WESTBROOK ISD","May 2016","5","5","1410","20","0","80","5","1467","40","0","60","","","","","","","","","","","","","","","",
"WESTBROOK ISD","May 2016","8","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"WESTHOFF ISD","Spring 2016","3","7","1432","100","0","0","7","1478","100","0","0","","","","","","","","","","","","","","","",
"WESTHOFF ISD","Spring 2016","4","5","1625","100","60","0","5","1644","80","60","20","5","4345","100","40","0","","","","","","","","","","",
"WESTHOFF ISD","Spring 2016","5","10","1608","100","30","0","10","1636","100","10","0","","","","","","10","3602","60","0","40","","","","","",
"WESTHOFF ISD","Spring 2016","6","5","1599","60","20","40","5","1689","100","40","0","","","","","","","","","","","","","","","",
"WESTHOFF ISD","Spring 2016","7","2","-","-","-","-","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","",
"WESTHOFF ISD","Spring 2016","8","3","-","-","-","-","3","-","-","-","-","","","","","","3","-","-","-","-","3","-","-","-","-",
"WESTLAKE ACADEMY CHARTER SCHOOL","Spring 2016","3","59","1549","97","58","3","59","1522","97","24","3","","","","","","","","","","","","","","","",
"WESTLAKE ACADEMY CHARTER SCHOOL","Spring 2016","4","54","1604","96","41","4","53","1671","89","57","11","54","4254","89","37","11","","","","","","","","","","",
"WESTLAKE ACADEMY CHARTER SCHOOL","Spring 2016","5","58","1651","98","36","2","60","1686","93","38","7","","","","","","60","3870","88","2","12","","","","","",
"WESTLAKE ACADEMY CHARTER SCHOOL","Spring 2016","6","66","1721","97","50","3","66","1784","97","53","3","","","","","","","","","","","","","","","",
"WESTLAKE ACADEMY CHARTER SCHOOL","Spring 2016","7","72","1760","97","50","3","72","1781","97","39","3","72","4291","99","28","1","","","","","","","","","","",
"WESTLAKE ACADEMY CHARTER SCHOOL","Spring 2016","8","71","1790","100","45","0","","","","","","","","","","","71","4272","99","39","1","71","4286","99","55","1",
"WESTLAKE ACADEMY CHARTER SCHOOL","May 2016","5","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"WESTLAKE ACADEMY CHARTER SCHOOL","May 2016","8","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","",""
