"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"CHILLICOTHE ISD","Spring 2016","3","17","1419","65","12","35","17","1382","47","6","53","","","","","","","","","","","","","","","",
"CHILLICOTHE ISD","Spring 2016","4","16","1430","50","6","50","16","1476","50","6","50","16","3437","44","6","56","","","","","","","","","","",
"CHILLICOTHE ISD","Spring 2016","5","14","1561","79","36","21","14","1601","79","29","21","","","","","","14","3894","86","0","14","","","","","",
"CHILLICOTHE ISD","Spring 2016","6","10","1625","70","30","30","10","1634","80","20","20","","","","","","","","","","","","","","","",
"CHILLICOTHE ISD","Spring 2016","7","13","1617","69","8","31","13","1569","69","0","31","13","3816","62","0","38","","","","","","","","","","",
"CHILLICOTHE ISD","Spring 2016","8","16","1656","75","13","25","16","1635","56","6","44","","","","","","16","3751","63","6","38","16","3428","25","6","75",
"CHILLICOTHE ISD","May 2016","5","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"CHILLICOTHE ISD","May 2016","8","4","-","-","-","-","7","1589","57","0","43","","","","","","","","","","","","","","","",
"CHILTON ISD","Spring 2016","3","34","1429","76","29","24","34","1438","74","12","26","","","","","","","","","","","","","","","",
"CHILTON ISD","Spring 2016","4","35","1552","97","23","3","35","1531","69","14","31","34","3860","68","6","32","","","","","","","","","","",
"CHILTON ISD","Spring 2016","5","23","1557","83","22","17","24","1552","79","8","21","","","","","","26","3657","77","0","23","","","","","",
"CHILTON ISD","Spring 2016","6","36","1599","69","17","31","38","1569","68","0","32","","","","","","","","","","","","","","","",
"CHILTON ISD","Spring 2016","7","38","1646","79","13","21","18","1597","50","6","50","38","3843","84","5","16","","","","","","","","","","",
"CHILTON ISD","Spring 2016","8","34","1642","79","12","21","41","1617","56","2","44","","","","","","33","3485","36","0","64","33","3538","48","3","52",
"CHILTON ISD","May 2016","5","6","1452","50","0","50","6","1517","83","0","17","","","","","","","","","","","","","","","",
"CHILTON ISD","May 2016","8","7","1621","71","0","29","18","1621","83","0","17","","","","","","","","","","","","","","","",
"CHINA SPRING ISD","Spring 2016","3","190","1469","91","24","9","192","1523","93","28","7","","","","","","","","","","","","","","","",
"CHINA SPRING ISD","Spring 2016","4","196","1551","91","21","9","194","1615","90","36","10","201","4040","85","20","15","","","","","","","","","","",
"CHINA SPRING ISD","Spring 2016","5","203","1613","93","33","7","198","1664","92","29","8","","","","","","201","4017","90","19","10","","","","","",
"CHINA SPRING ISD","Spring 2016","6","168","1610","82","21","18","163","1658","85","18","15","","","","","","","","","","","","","","","",
"CHINA SPRING ISD","Spring 2016","7","186","1690","89","32","11","184","1714","90","24","10","185","3999","84","13","16","","","","","","","","","","",
"CHINA SPRING ISD","Spring 2016","8","184","1731","94","28","6","147","1717","91","10","9","","","","","","184","4159","91","33","9","187","3982","84","27","16",
"CHINA SPRING ISD","May 2016","5","17","1454","59","0","41","15","1509","67","0","33","","","","","","","","","","","","","","","",
"CHINA SPRING ISD","May 2016","8","13","1606","69","0","31","13","1622","92","0","8","","","","","","","","","","","","","","","",
"CHIRENO ISD","Spring 2016","3","29","1467","79","24","21","29","1421","66","10","34","","","","","","","","","","","","","","","",
"CHIRENO ISD","Spring 2016","4","23","1481","52","22","48","23","1538","61","30","39","23","3807","61","26","39","","","","","","","","","","",
"CHIRENO ISD","Spring 2016","5","37","1532","70","5","30","37","1585","81","5","19","","","","","","37","3757","73","5","27","","","","","",
"CHIRENO ISD","Spring 2016","6","21","1613","76","29","24","21","1655","81","29","19","","","","","","","","","","","","","","","",
"CHIRENO ISD","Spring 2016","7","22","1621","68","18","32","22","1665","73","14","27","22","3862","82","14","18","","","","","","","","","","",
"CHIRENO ISD","Spring 2016","8","22","1709","86","27","14","21","1707","81","14","19","","","","","","22","3902","68","27","32","22","3665","50","14","50",
"CHIRENO ISD","May 2016","5","11","1446","36","0","64","7","1461","43","0","57","","","","","","","","","","","","","","","",
"CHIRENO ISD","May 2016","8","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"CHISUM ISD","Spring 2016","3","58","1456","81","28","19","57","1403","67","7","33","","","","","","","","","","","","","","","",
"CHISUM ISD","Spring 2016","4","66","1545","92","23","8","65","1566","88","15","12","69","3899","75","12","25","","","","","","","","","","",
"CHISUM ISD","Spring 2016","5","59","1624","95","31","5","56","1636","93","20","7","","","","","","57","4003","95","18","5","","","","","",
"CHISUM ISD","Spring 2016","6","59","1631","86","27","14","58","1621","86","5","14","","","","","","","","","","","","","","","",
"CHISUM ISD","Spring 2016","7","52","1710","88","37","12","52","1667","81","15","19","52","4218","98","23","2","","","","","","","","","","",
"CHISUM ISD","Spring 2016","8","46","1741","96","35","4","46","1698","87","15","13","","","","","","46","3907","74","13","26","46","3801","72","11","28",
"CHISUM ISD","May 2016","5","1","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"CHISUM ISD","May 2016","8","1","-","-","-","-","6","1649","67","0","33","","","","","","","","","","","","","","","",
"CHRISTOVAL ISD","Spring 2016","3","30","1486","93","30","7","30","1450","87","7","13","","","","","","","","","","","","","","","",
"CHRISTOVAL ISD","Spring 2016","4","39","1540","82","15","18","39","1536","69","15","31","40","3862","83","10","18","","","","","","","","","","",
"CHRISTOVAL ISD","Spring 2016","5","28","1583","82","25","18","29","1594","79","10","21","","","","","","31","3831","81","10","19","","","","","",
"CHRISTOVAL ISD","Spring 2016","6","34","1623","88","21","12","34","1657","88","9","12","","","","","","","","","","","","","","","",
"CHRISTOVAL ISD","Spring 2016","7","37","1664","86","16","14","38","1672","84","18","16","38","4176","92","26","8","","","","","","","","","","",
"CHRISTOVAL ISD","Spring 2016","8","42","1752","93","40","7","23","1647","70","0","30","","","","","","41","3961","90","15","10","41","4076","93","24","7",
"CHRISTOVAL ISD","May 2016","5","5","1505","100","0","0","6","1492","50","0","50","","","","","","","","","","","","","","","",
"CHRISTOVAL ISD","May 2016","8","2","-","-","-","-","5","1625","60","0","40","","","","","","","","","","","","","","","",
"CISCO ISD","Spring 2016","3","63","1483","90","27","10","64","1426","70","8","30","","","","","","","","","","","","","","","",
"CISCO ISD","Spring 2016","4","70","1540","89","14","11","68","1545","81","13","19","68","4089","91","19","9","","","","","","","","","","",
"CISCO ISD","Spring 2016","5","61","1600","95","28","5","63","1630","92","19","8","","","","","","65","3959","94","20","6","","","","","",
"CISCO ISD","Spring 2016","6","59","1643","88","27","12","58","1642","81","16","19","","","","","","","","","","","","","","","",
"CISCO ISD","Spring 2016","7","46","1663","80","20","20","45","1661","78","13","22","52","4157","90","27","10","","","","","","","","","","",
"CISCO ISD","Spring 2016","8","56","1726","96","25","4","57","1695","86","9","14","","","","","","55","3877","82","7","18","56","3989","89","27","11",
"CISCO ISD","May 2016","5","4","-","-","-","-","5","1559","100","0","0","","","","","","","","","","","","","","","",
"CISCO ISD","May 2016","8","4","-","-","-","-","7","1612","57","0","43","","","","","","","","","","","","","","","",
"CITY VIEW ISD","Spring 2016","3","67","1430","73","19","27","67","1433","73","10","27","","","","","","","","","","","","","","","",
"CITY VIEW ISD","Spring 2016","4","66","1542","89","21","11","65","1595","88","26","12","64","3992","78","20","22","","","","","","","","","","",
"CITY VIEW ISD","Spring 2016","5","73","1569","84","22","16","72","1608","81","22","19","","","","","","71","3728","68","1","32","","","","","",
"CITY VIEW ISD","Spring 2016","6","82","1590","72","17","28","82","1617","71","10","29","","","","","","","","","","","","","","","",
"CITY VIEW ISD","Spring 2016","7","69","1637","77","19","23","69","1623","65","10","35","69","3982","81","13","19","","","","","","","","","","",
"CITY VIEW ISD","Spring 2016","8","70","1698","90","14","10","55","1637","80","0","20","","","","","","70","3954","80","13","20","70","3692","59","11","41",
"CITY VIEW ISD","May 2016","5","12","1407","17","0","83","14","1503","71","0","29","","","","","","","","","","","","","","","",
"CITY VIEW ISD","May 2016","8","7","1616","71","0","29","11","1620","73","0","27","","","","","","","","","","","","","","","",
"CITYSCAPE SCHOOLS","Spring 2016","3","42","1387","60","12","40","42","1418","67","12","33","","","","","","","","","","","","","","","",
"CITYSCAPE SCHOOLS","Spring 2016","4","41","1482","73","7","27","41","1523","68","12","32","41","3745","63","10","37","","","","","","","","","","",
"CITYSCAPE SCHOOLS","Spring 2016","5","19","1511","63","11","37","19","1619","84","21","16","","","","","","19","3789","89","11","11","","","","","",
"CITYSCAPE SCHOOLS","Spring 2016","6","19","1595","79","16","21","19","1706","89","37","11","","","","","","","","","","","","","","","",
"CITYSCAPE SCHOOLS","May 2016","5","7","1423","29","0","71","3","-","-","-","-","","","","","","","","","","","","","","",""
