"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"HARMONY SCIENCE ACAD (EL PASO) (071806)","Spring 2016","8","243","1711","92","25","8","180","1731","91","16","9","","","","","","242","4004","81","25","19","242","3684","62","9","38",
"HARMONY SCIENCE ACAD (EL PASO) (071806)","May 2016","5","52","1416","29","0","71","45","1473","36","0","64","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACAD (EL PASO) (071806)","May 2016","8","20","1580","50","0","50","17","1572","41","0","59","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACAD (SAN ANTONI","Spring 2016","3","258","1401","64","17","36","251","1429","69","14","31","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACAD (SAN ANTONI","Spring 2016","4","293","1487","70","12","30","289","1510","63","13","37","297","3673","62","8","38","","","","","","","","","","",
"HARMONY SCIENCE ACAD (SAN ANTONI","Spring 2016","5","265","1546","70","20","30","265","1568","70","14","30","","","","","","263","3747","67","8","33","","","","","",
"HARMONY SCIENCE ACAD (SAN ANTONI","Spring 2016","6","351","1599","72","21","28","321","1640","78","16","22","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACAD (SAN ANTONI","Spring 2016","7","348","1643","74","20","26","338","1685","78","23","22","349","3850","72","11","28","","","","","","","","","","",
"HARMONY SCIENCE ACAD (SAN ANTONI","Spring 2016","8","351","1698","85","23","15","244","1651","72","3","28","","","","","","344","3875","76","16","24","343","3689","58","13","42",
"HARMONY SCIENCE ACAD (SAN ANTONI","May 2016","5","81","1427","28","0","72","78","1468","31","0","69","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACAD (SAN ANTONI","May 2016","8","53","1574","45","0","55","65","1589","45","0","55","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACAD (WACO) (161807)","Spring 2016","3","742","1439","74","25","26","665","1448","72","15","28","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACAD (WACO) (161807)","Spring 2016","4","752","1512","77","19","23","757","1538","67","19","33","773","3760","63","13","37","","","","","","","","","","",
"HARMONY SCIENCE ACAD (WACO) (161807)","Spring 2016","5","794","1585","81","28","19","796","1632","86","25","14","","","","","","798","3797","75","8","25","","","","","",
"HARMONY SCIENCE ACAD (WACO) (161807)","Spring 2016","6","1007","1606","77","21","23","993","1657","82","19","18","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACAD (WACO) (161807)","Spring 2016","7","956","1662","79","25","21","937","1691","81","22","19","956","3867","74","10","26","","","","","","","","","","",
"HARMONY SCIENCE ACAD (WACO) (161807)","Spring 2016","8","864","1710","89","23","11","595","1686","81","7","19","","","","","","847","3907","77","16","23","849","3778","69","14","31",
"HARMONY SCIENCE ACAD (WACO) (161807)","May 2016","5","151","1435","35","1","65","115","1479","44","0","56","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACAD (WACO) (161807)","May 2016","8","86","1564","42","1","58","110","1583","38","0","62","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY","Spring 2016","3","194","1397","63","17","37","191","1417","61","13","39","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY","Spring 2016","4","238","1487","71","12","29","237","1489","55","11","45","242","3638","57","10","43","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY","Spring 2016","5","266","1561","77","24","23","267","1621","81","22","19","","","","","","265","3732","71","8","29","","","","","",
"HARMONY SCIENCE ACADEMY","Spring 2016","6","366","1585","73","14","27","365","1636","76","17","24","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY","Spring 2016","7","416","1658","80","22","20","414","1685","79","20","21","418","3833","72","7","28","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY","Spring 2016","8","411","1690","86","20","14","372","1719","83","16","17","","","","","","409","3789","72","10","28","410","3634","58","6","42",
"HARMONY SCIENCE ACADEMY","May 2016","5","59","1415","32","0","68","50","1481","42","0","58","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY","May 2016","8","60","1586","58","0","42","62","1616","56","0","44","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY (AUSTIN)","Spring 2016","3","299","1421","73","21","27","273","1458","71","20","29","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY (AUSTIN)","Spring 2016","4","290","1494","68","16","32","293","1554","74","20","26","293","3651","57","8","43","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY (AUSTIN)","Spring 2016","5","293","1574","78","27","22","286","1635","83","24","17","","","","","","290","3833","77","12","23","","","","","",
"HARMONY SCIENCE ACADEMY (AUSTIN)","Spring 2016","6","367","1597","75","20","25","338","1622","73","11","27","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY (AUSTIN)","Spring 2016","7","333","1662","79","26","21","315","1685","76","23","24","333","3941","76","14","24","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY (AUSTIN)","Spring 2016","8","313","1698","85","25","15","247","1705","79","15","21","","","","","","308","3798","69","16","31","307","3745","68","15","32",
"HARMONY SCIENCE ACADEMY (AUSTIN)","May 2016","5","66","1432","30","2","70","53","1502","42","2","58","","","","","","","","","","","","","","","",
"HARMONY SCIENCE ACADEMY (AUSTIN)","May 2016","8","45","1546","47","0","53","55","1558","40","0","60","","","","","","","","","","","","","","","",
"HARPER ISD","Spring 2016","3","42","1516","90","48","10","43","1520","88","35","12","","","","","","","","","","","","","","","",
"HARPER ISD","Spring 2016","4","34","1449","53","12","47","33","1569","79","24","21","32","3719","66","6","34","","","","","","","","","","",
"HARPER ISD","Spring 2016","5","42","1575","76","31","24","44","1621","82","25","18","","","","","","45","3764","71","2","29","","","","","",
"HARPER ISD","Spring 2016","6","37","1623","84","24","16","37","1634","78","14","22","","","","","","","","","","","","","","","",
"HARPER ISD","Spring 2016","7","57","1709","91","46","9","52","1754","94","33","6","58","4302","97","26","3","","","","","","","","","","",
"HARPER ISD","Spring 2016","8","37","1741","92","41","8","37","1740","89","11","11","","","","","","36","3925","78","19","22","36","3839","72","19","28",
"HARPER ISD","May 2016","5","12","1448","50","0","50","9","1519","67","0","33","","","","","","","","","","","","","","","",
"HARPER ISD","May 2016","8","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"HARROLD ISD","Spring 2016","3","10","1370","70","0","30","10","1353","50","0","50","","","","","","","","","","","","","","","",
"HARROLD ISD","Spring 2016","4","9","1485","67","11","33","9","1431","44","0","56","9","3675","67","11","33","","","","","","","","","","",
"HARROLD ISD","Spring 2016","5","4","-","-","-","-","4","-","-","-","-","","","","","","4","-","-","-","-","","","","","",
"HARROLD ISD","Spring 2016","6","11","1558","64","0","36","11","1579","73","0","27","","","","","","","","","","","","","","","",
"HARROLD ISD","Spring 2016","7","9","1590","44","0","56","9","1614","67","11","33","9","4021","67","11","33","","","","","","","","","","",
"HARROLD ISD","Spring 2016","8","8","1630","63","0","38","8","1558","38","0","63","","","","","","8","3615","75","0","25","8","3344","38","0","63",
"HARROLD ISD","May 2016","5","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"HARROLD ISD","May 2016","8","3","-","-","-","-","5","1571","40","0","60","","","","","","","","","","","","","","","",
"HART ISD (035902)","Spring 2016","3","12","1452","83","25","17","12","1518","92","33","8","","","","","","","","","","","","","","","",
"HART ISD (035902)","Spring 2016","4","17","1489","71","12","29","17","1515","76","6","24","16","3691","63","6","38","","","","","","","","","","",
"HART ISD (035902)","Spring 2016","5","20","1440","40","5","60","19","1506","53","5","47","","","","","","19","3328","26","0","74","","","","","",
"HART ISD (035902)","Spring 2016","6","13","1571","62","15","38","13","1604","77","8","23","","","","","","","","","","","","","","","",
"HART ISD (035902)","Spring 2016","7","18","1524","28","6","72","14","1573","36","0","64","17","3369","35","0","65","","","","","","","","","","",
"HART ISD (035902)","Spring 2016","8","12","1563","42","0","58","11","1559","27","0","73","","","","","","11","3192","18","0","82","11","3355","18","9","82",
"HART ISD (035902)","May 2016","5","12","1386","17","0","83","9","1424","11","0","89","","","","","","","","","","","","","","","",
"HART ISD (035902)","May 2016","8","7","1472","0","0","100","8","1526","0","0","100","","","","","","","","","","","","","","","",
"HARTLEY ISD","Spring 2016","3","7","1429","57","14","43","8","1450","75","13","25","","","","","","","","","","","","","","","",
"HARTLEY ISD","Spring 2016","4","13","1437","54","0","46","13","1523","69","0","31","13","3388","31","0","69","","","","","","","","","","",
"HARTLEY ISD","Spring 2016","5","14","1445","36","7","64","14","1558","86","7","14","","","","","","15","3315","27","0","73","","","","","",
"HARTLEY ISD","Spring 2016","6","13","1628","77","38","23","13","1685","85","31","15","","","","","","","","","","","","","","","",
"HARTLEY ISD","Spring 2016","7","20","1668","85","25","15","20","1823","95","50","5","19","3987","79","16","21","","","","","","","","","","",
"HARTLEY ISD","Spring 2016","8","12","1758","100","33","0","13","1882","100","62","0","","","","","","12","3850","75","17","25","12","3720","58","8","42",
"HARTLEY ISD","May 2016","5","8","1393","25","0","75","2","-","-","-","-","","","","","","","","","","","","","","","",
"HARTS BLUFF ISD","Spring 2016","3","62","1431","79","15","21","59","1485","88","20","12","","","","","","","","","","","","","","","",
"HARTS BLUFF ISD","Spring 2016","4","46","1515","87","17","13","49","1528","80","14","20","46","3733","70","4","30","","","","","","","","","","",
"HARTS BLUFF ISD","Spring 2016","5","53","1563","83","13","17","55","1615","89","16","11","","","","","","53","3848","79","6","21","","","","","",
"HARTS BLUFF ISD","Spring 2016","6","62","1581","71","16","29","63","1648","83","19","17","","","","","","","","","","","","","","","",
"HARTS BLUFF ISD","Spring 2016","7","44","1662","82","25","18","43","1726","84","23","16","43","3988","81","14","19","","","","","","","","","","",
"HARTS BLUFF ISD","Spring 2016","8","50","1679","86","20","14","37","1660","78","3","22","","","","","","49","3926","78","18","22","49","3741","67","10","33",
"HARTS BLUFF ISD","May 2016","5","9","1456","44","0","56","6","1524","67","0","33","","","","","","","","","","","","","","","",
"HARTS BLUFF ISD","May 2016","8","7","1540","29","0","71","8","1549","25","0","75","","","","","","","","","","","","","","","",
"HASKELL CISD","Spring 2016","3","41","1366","56","10","44","41","1373","56","5","44","","","","","","","","","","","","","","","",
"HASKELL CISD","Spring 2016","4","39","1493","74","15","26","39","1489","62","5","38","39","3680","64","3","36","","","","","","","","","","",
"HASKELL CISD","Spring 2016","5","37","1577","78","32","22","37","1561","73","5","27","","","","","","35","3704","69","6","31","","","","","",
"HASKELL CISD","Spring 2016","6","42","1590","74","17","26","42","1567","62","2","38","","","","","","","","","","","","","","","",
"HASKELL CISD","Spring 2016","7","43","1711","91","40","9","43","1698","86","14","14","43","4151","93","19","7","","","","","","","","","","",
"HASKELL CISD","Spring 2016","8","45","1679","87","11","13","38","1672","87","0","13","","","","","","46","3884","78","11","22","45","3566","51","9","49",
"HASKELL CISD","May 2016","5","6","1441","50","0","50","8","1459","13","0","88","","","","","","","","","","","","","","","",
"HASKELL CISD","May 2016","8","6","1564","50","0","50","5","1604","60","0","40","","","","","","","","","","","","","","","",
"HAWKINS ISD","Spring 2016","3","60","1384","55","12","45","60","1397","58","7","42","","","","","","","","","","","","","","","",
"HAWKINS ISD","Spring 2016","4","51","1440","53","8","47","51","1470","53","4","47","43","3501","49","2","51","","","","","","","","","","",
"HAWKINS ISD","Spring 2016","5","49","1558","78","16","22","49","1616","84","16","16","","","","","","50","3895","80","14","20","","","","","",
"HAWKINS ISD","Spring 2016","6","46","1550","65","9","35","46","1543","52","2","48","","","","","","","","","","","","","","","",
"HAWKINS ISD","Spring 2016","7","50","1642","72","18","28","50","1626","70","8","30","50","3879","78","12","22","","","","","","","","","","",
"HAWKINS ISD","Spring 2016","8","51","1654","76","16","24","49","1652","63","8","37","","","","","","52","3675","54","12","46","52","3477","38","2","62",
"HAWKINS ISD","May 2016","5","14","1388","29","0","71","11","1464","45","0","55","","","","","","","","","","","","","","","",
"HAWKINS ISD","May 2016","8","18","1580","56","0","44","25","1571","28","0","72","","","","","","","","","","","","","","","",
"HAWLEY ISD","Spring 2016","3","56","1429","80","18","20","57","1443","81","9","19","","","","","","","","","","","","","","","",
"HAWLEY ISD","Spring 2016","4","47","1551","96","17","4","51","1586","84","25","16","49","3753","78","6","22","","","","","","","","","","",
"HAWLEY ISD","Spring 2016","5","56","1568","82","18","18","56","1603","89","9","11","","","","","","57","3786","75","5","25","","","","","",
"HAWLEY ISD","Spring 2016","6","50","1610","86","10","14","49","1594","80","2","20","","","","","","","","","","","","","","","",
"HAWLEY ISD","Spring 2016","7","49","1639","71","16","29","50","1624","72","8","28","49","3978","78","18","22","","","","","","","","","","",
"HAWLEY ISD","Spring 2016","8","59","1692","92","8","8","38","1595","47","0","53","","","","","","59","3669","64","7","36","59","3610","56","7","44",
"HAWLEY ISD","May 2016","5","12","1470","75","0","25","8","1480","63","0","38","","","","","","","","","","","","","","","",
"HAWLEY ISD","May 2016","8","5","1586","60","0","40","20","1614","75","0","25","","","","","","","","","","","","","","","",
"HAYS CISD","Spring 2016","3","1202","1438","75","21","25","1336","1434","70","13","30","","","","","","","","","","","","","","","",
"HAYS CISD","Spring 2016","4","1257","1497","72","16","28","1306","1527","69","14","31","1260","3708","63","8","37","","","","","","","","","","",
"HAYS CISD","Spring 2016","5","1296","1561","76","23","24","1312","1581","73","14","27","","","","","","1330","3758","71","7","29","","","","","",
"HAYS CISD","Spring 2016","6","1223","1589","71","18","29","1214","1620","72","13","28","","","","","","","","","","","","","","","",
"HAYS CISD","Spring 2016","7","1267","1644","73","21","27","1271","1656","71","15","29","1268","3839","70","11","30","","","","","","","","","","",
"HAYS CISD","Spring 2016","8","1224","1692","84","21","16","797","1652","72","3","28","","","","","","1218","3874","75","15","25","1210","3737","66","13","34",
"HAYS CISD","May 2016","5","322","1414","29","0","71","361","1469","37","0","63","","","","","","","","","","","","","","","",
"HAYS CISD","May 2016","8","209","1571","46","1","54","241","1600","52","0","48","","","","","","","","","","","","","","","",
"HEARNE ISD","Spring 2016","3","74","1337","42","4","58","72","1325","32","1","68","","","","","","","","","","","","","","","",
"HEARNE ISD","Spring 2016","4","64","1427","50","3","50","64","1394","19","2","81","65","3397","43","2","57","","","","","","","","","","",
"HEARNE ISD","Spring 2016","5","47","1495","55","15","45","48","1490","44","2","56","","","","","","48","3647","60","4","40","","","","","",
"HEARNE ISD","Spring 2016","6","54","1497","43","4","57","55","1493","24","0","76","","","","","","","","","","","","","","","",
"HEARNE ISD","Spring 2016","7","48","1553","42","2","58","48","1530","25","0","75","49","3499","41","0","59","","","","","","","","","","",
"HEARNE ISD","Spring 2016","8","50","1627","76","6","24","50","1563","34","2","66","","","","","","52","3400","29","4","71","52","3381","29","2","71",
"HEARNE ISD","May 2016","5","23","1377","13","0","87","28","1446","21","0","79","","","","","","","","","","","","","","","",
"HEARNE ISD","May 2016","8","13","1566","38","0","62","35","1576","43","0","57","","","","","","","","","","","","","","","",
"HEDLEY ISD","Spring 2016","3","9","1509","100","33","0","9","1577","100","33","0","","","","","","","","","","","","","","","",
"HEDLEY ISD","Spring 2016","4","12","1530","83","17","17","12","1638","92","67","8","12","4345","83","50","17","","","","","","","","","","",
"HEDLEY ISD","Spring 2016","5","9","1553","78","22","22","9","1622","100","0","0","","","","","","9","3651","78","0","22","","","","","",
"HEDLEY ISD","Spring 2016","6","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"HEDLEY ISD","Spring 2016","7","15","1618","67","13","33","13","1616","54","0","46","13","3865","77","8","23","","","","","","","","","","",
"HEDLEY ISD","Spring 2016","8","7","1663","71","29","29","7","1643","57","14","43","","","","","","7","3586","57","0","43","7","3825","71","14","29",
"HEDLEY ISD","May 2016","5","2","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"HEDLEY ISD","May 2016","8","2","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"HEMPHILL ISD","Spring 2016","3","73","1383","63","7","37","75","1406","71","4","29","","","","","","","","","","","","","","","",
"HEMPHILL ISD","Spring 2016","4","52","1496","87","8","13","51","1502","63","6","37","53","3687","66","4","34","","","","","","","","","","",
"HEMPHILL ISD","Spring 2016","5","54","1504","57","9","43","55","1525","64","5","36","","","","","","56","3576","55","0","45","","","","","",
"HEMPHILL ISD","Spring 2016","6","57","1624","82","25","18","56","1624","77","13","23","","","","","","","","","","","","","","","",
"HEMPHILL ISD","Spring 2016","7","72","1660","82","24","18","70","1621","69","3","31","71","3965","83","11","17","","","","","","","","","","",
"HEMPHILL ISD","Spring 2016","8","57","1700","91","16","9","58","1681","79","5","21","","","","","","59","3741","66","8","34","58","3628","62","9","38",
"HEMPHILL ISD","May 2016","5","24","1421","29","0","71","21","1482","48","0","52","","","","","","","","","","","","","","","",
"HEMPHILL ISD","May 2016","8","6","1581","50","0","50","14","1622","71","0","29","","","","","","","","","","","","","","","",
"HEMPSTEAD ISD","Spring 2016","3","125","1390","61","14","39","125","1407","61","9","39","","","","","","","","","","","","","","","",
"HEMPSTEAD ISD","Spring 2016","4","121","1444","54","12","46","122","1452","42","6","58","119","3490","44","8","56","","","","","","","","","","",
"HEMPSTEAD ISD","Spring 2016","5","93","1525","67","15","33","93","1567","74","6","26","","","","","","93","3626","58","4","42","","","","","",
"HEMPSTEAD ISD","Spring 2016","6","82","1525","55","9","45","79","1538","51","0","49","","","","","","","","","","","","","","","",
"HEMPSTEAD ISD","Spring 2016","7","95","1568","49","7","51","93","1567","45","2","55","95","3553","53","1","47","","","","","","","","","","",
"HEMPSTEAD ISD","Spring 2016","8","109","1639","72","8","28","72","1558","31","0","69","","","","","","106","3599","55","8","45","106","3426","37","2","63",
"HEMPSTEAD ISD","May 2016","5","31","1389","19","0","81","24","1471","46","0","54","","","","","","","","","","","","","","","",
"HEMPSTEAD ISD","May 2016","8","33","1518","12","0","88","52","1558","23","0","77","","","","","","","","","","","","","","","",
"HENDERSON ISD","Spring 2016","3","281","1435","75","22","25","283","1457","79","18","21","","","","","","","","","","","","","","","",
"HENDERSON ISD","Spring 2016","4","239","1530","86","15","14","238","1557","78","19","22","236","3750","69","8","31","","","","","","","","","","",
"HENDERSON ISD","Spring 2016","5","241","1576","85","22","15","237","1612","86","16","14","","","","","","245","3927","85","13","15","","","","","",
"HENDERSON ISD","Spring 2016","6","204","1597","75","17","25","204","1623","79","13","21","","","","","","","","","","","","","","","",
"HENDERSON ISD","Spring 2016","7","213","1663","77","28","23","210","1687","82","18","18","210","3953","81","14","19","","","","","","","","","","",
"HENDERSON ISD","Spring 2016","8","213","1688","85","19","15","160","1680","85","4","15","","","","","","207","3907","76","14","24","207","3716","60","16","40",
"HENDERSON ISD","May 2016","5","38","1434","37","3","63","35","1480","54","0","46","","","","","","","","","","","","","","","",
"HENDERSON ISD","May 2016","8","32","1560","50","0","50","25","1588","48","0","52","","","","","","","","","","","","","","",""
