"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"MIDLAND ISD","Spring 2016","8","1599","1648","73","12","27","1603","1655","67","7","33","","","","","","1566","3708","63","8","37","1562","3608","53","9","47",
"MIDLAND ISD","May 2016","5","684","1391","21","0","79","637","1461","36","0","64","","","","","","","","","","","","","","","",
"MIDLAND ISD","May 2016","8","437","1543","31","0","69","525","1572","38","0","62","","","","","","","","","","","","","","","",
"MIDLOTHIAN ISD","Spring 2016","3","576","1476","87","31","13","584","1504","88","26","12","","","","","","","","","","","","","","","",
"MIDLOTHIAN ISD","Spring 2016","4","590","1550","86","26","14","590","1577","81","25","19","592","4034","81","22","19","","","","","","","","","","",
"MIDLOTHIAN ISD","Spring 2016","5","625","1610","88","36","12","621","1657","89","30","11","","","","","","621","3943","87","14","13","","","","","",
"MIDLOTHIAN ISD","Spring 2016","6","567","1635","85","25","15","558","1675","88","19","12","","","","","","","","","","","","","","","",
"MIDLOTHIAN ISD","Spring 2016","7","626","1682","84","31","16","618","1709","85","25","15","625","4048","81","20","19","","","","","","","","","","",
"MIDLOTHIAN ISD","Spring 2016","8","655","1730","94","30","6","647","1783","91","34","9","","","","","","646","4185","91","31","9","644","3948","81","24","19",
"MIDLOTHIAN ISD","May 2016","5","76","1450","46","1","54","65","1525","74","0","26","","","","","","","","","","","","","","","",
"MIDLOTHIAN ISD","May 2016","8","36","1580","53","0","47","60","1589","47","0","53","","","","","","","","","","","","","","","",
"MIDWAY ISD (039905)","Spring 2016","3","13","1370","54","15","46","13","1382","62","0","38","","","","","","","","","","","","","","","",
"MIDWAY ISD (039905)","Spring 2016","4","6","1493","83","17","17","6","1600","100","17","0","6","3990","83","17","17","","","","","","","","","","",
"MIDWAY ISD (039905)","Spring 2016","5","11","1588","73","27","27","11","1613","91","18","9","","","","","","11","3690","64","0","36","","","","","",
"MIDWAY ISD (039905)","Spring 2016","6","8","1614","88","13","13","8","1677","88","13","13","","","","","","","","","","","","","","","",
"MIDWAY ISD (039905)","Spring 2016","7","6","1701","83","17","17","6","1693","67","17","33","6","4318","83","33","17","","","","","","","","","","",
"MIDWAY ISD (039905)","Spring 2016","8","8","1702","88","25","13","8","1725","100","13","0","","","","","","8","3749","63","0","38","8","3595","63","0","38",
"MIDWAY ISD (039905)","May 2016","5","3","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"MIDWAY ISD (039905)","May 2016","8","1","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"MIDWAY ISD (161903)","Spring 2016","3","581","1524","92","46","8","580","1550","93","38","7","","","","","","","","","","","","","","","",
"MIDWAY ISD (161903)","Spring 2016","4","556","1579","90","34","10","560","1626","89","40","11","559","4139","87","28","13","","","","","","","","","","",
"MIDWAY ISD (161903)","Spring 2016","5","502","1633","93","43","7","501","1689","95","37","5","","","","","","501","4093","95","21","5","","","","","",
"MIDWAY ISD (161903)","Spring 2016","6","529","1657","89","33","11","527","1694","90","26","10","","","","","","","","","","","","","","","",
"MIDWAY ISD (161903)","Spring 2016","7","572","1685","83","34","17","568","1694","81","23","19","570","3987","81","15","19","","","","","","","","","","",
"MIDWAY ISD (161903)","Spring 2016","8","551","1732","93","30","7","449","1706","86","11","14","","","","","","550","4160","86","33","14","552","4111","86","36","14",
"MIDWAY ISD (161903)","May 2016","5","41","1501","71","7","29","27","1549","78","7","22","","","","","","","","","","","","","","","",
"MIDWAY ISD (161903)","May 2016","8","31","1579","52","0","48","57","1600","51","0","49","","","","","","","","","","","","","","","",
"MILANO ISD","Spring 2016","3","31","1455","84","23","16","31","1438","74","16","26","","","","","","","","","","","","","","","",
"MILANO ISD","Spring 2016","4","23","1560","91","17","9","23","1601","91","30","9","23","4059","87","17","13","","","","","","","","","","",
"MILANO ISD","Spring 2016","5","28","1608","89","21","11","28","1643","86","25","14","","","","","","28","3829","79","11","21","","","","","",
"MILANO ISD","Spring 2016","6","22","1549","64","9","36","22","1571","55","9","45","","","","","","","","","","","","","","","",
"MILANO ISD","Spring 2016","7","26","1631","65","19","35","26","1634","65","4","35","26","3676","58","0","42","","","","","","","","","","",
"MILANO ISD","Spring 2016","8","25","1683","88","8","12","25","1632","64","4","36","","","","","","30","3572","50","3","50","30","3464","43","3","57",
"MILANO ISD","May 2016","5","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"MILANO ISD","May 2016","8","5","1525","20","0","80","13","1581","46","0","54","","","","","","","","","","","","","","","",
"MILDRED ISD","Spring 2016","3","48","1423","69","19","31","48","1403","71","2","29","","","","","","","","","","","","","","","",
"MILDRED ISD","Spring 2016","4","54","1517","81","15","19","54","1514","76","7","24","54","4029","85","15","15","","","","","","","","","","",
"MILDRED ISD","Spring 2016","5","46","1536","76","13","24","46","1548","65","4","35","","","","","","46","3799","74","13","26","","","","","",
"MILDRED ISD","Spring 2016","6","60","1603","73","18","27","60","1638","78","12","22","","","","","","","","","","","","","","","",
"MILDRED ISD","Spring 2016","7","50","1634","74","20","26","50","1644","70","12","30","50","3681","66","8","34","","","","","","","","","","",
"MILDRED ISD","Spring 2016","8","68","1678","82","19","18","68","1698","81","13","19","","","","","","68","3677","62","4","38","68","3527","46","6","54",
"MILDRED ISD","May 2016","5","11","1482","45","0","55","16","1516","56","0","44","","","","","","","","","","","","","","","",
"MILDRED ISD","May 2016","8","12","1564","58","0","42","13","1590","38","0","62","","","","","","","","","","","","","","","",
"MILES ISD","Spring 2016","3","29","1479","97","17","3","29","1536","97","38","3","","","","","","","","","","","","","","","",
"MILES ISD","Spring 2016","4","34","1530","88","24","12","34","1541","71","15","29","34","3739","68","0","32","","","","","","","","","","",
"MILES ISD","Spring 2016","5","24","1615","83","38","17","24","1667","96","33","4","","","","","","24","3988","88","21","13","","","","","",
"MILES ISD","Spring 2016","6","21","1672","86","38","14","21","1778","95","48","5","","","","","","","","","","","","","","","",
"MILES ISD","Spring 2016","7","30","1727","100","40","0","30","1758","100","23","0","30","4159","97","20","3","","","","","","","","","","",
"MILES ISD","Spring 2016","8","38","1713","87","26","13","37","1756","97","30","3","","","","","","37","3987","81","22","19","37","3851","78","22","22",
"MILES ISD","May 2016","5","4","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"MILES ISD","May 2016","8","5","1578","20","0","80","1","-","-","-","-","","","","","","","","","","","","","","","",
"MILFORD ISD","Spring 2016","3","20","1428","70","20","30","20","1424","65","10","35","","","","","","","","","","","","","","","",
"MILFORD ISD","Spring 2016","4","21","1468","67","5","33","21","1497","48","10","52","21","3650","52","10","48","","","","","","","","","","",
"MILFORD ISD","Spring 2016","5","18","1544","83","11","17","18","1650","89","28","11","","","","","","18","3770","83","0","17","","","","","",
"MILFORD ISD","Spring 2016","6","14","1642","93","21","7","14","1671","100","7","0","","","","","","","","","","","","","","","",
"MILFORD ISD","Spring 2016","7","14","1634","79","21","21","14","1667","71","21","29","14","4104","93","21","7","","","","","","","","","","",
"MILFORD ISD","Spring 2016","8","20","1659","80","10","20","20","1669","75","5","25","","","","","","20","3594","50","5","50","20","3349","25","0","75",
"MILFORD ISD","May 2016","5","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"MILFORD ISD","May 2016","8","4","-","-","-","-","5","1599","40","0","60","","","","","","","","","","","","","","","",
"MILLER GROVE ISD","Spring 2016","3","21","1406","81","14","19","21","1412","71","10","29","","","","","","","","","","","","","","","",
"MILLER GROVE ISD","Spring 2016","4","16","1482","56","19","44","17","1529","71","6","29","17","3763","65","18","35","","","","","","","","","","",
"MILLER GROVE ISD","Spring 2016","5","20","1555","80","25","20","19","1616","89","16","11","","","","","","20","3770","75","0","25","","","","","",
"MILLER GROVE ISD","Spring 2016","6","21","1677","86","38","14","21","1604","71","14","29","","","","","","","","","","","","","","","",
"MILLER GROVE ISD","Spring 2016","7","18","1707","94","28","6","18","1659","72","6","28","18","3898","89","17","11","","","","","","","","","","",
"MILLER GROVE ISD","Spring 2016","8","17","1669","76","0","24","17","1606","59","0","41","","","","","","17","3629","65","0","35","17","3654","71","0","29",
"MILLER GROVE ISD","May 2016","5","4","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"MILLER GROVE ISD","May 2016","8","5","1559","40","0","60","7","1543","29","0","71","","","","","","","","","","","","","","","",
"MILLSAP ISD","Spring 2016","3","69","1434","70","22","30","69","1442","74","14","26","","","","","","","","","","","","","","","",
"MILLSAP ISD","Spring 2016","4","58","1526","71","31","29","58","1529","62","19","38","58","3841","69","10","31","","","","","","","","","","",
"MILLSAP ISD","Spring 2016","5","58","1549","76","12","24","56","1609","84","16","16","","","","","","57","3802","79","4","21","","","","","",
"MILLSAP ISD","Spring 2016","6","58","1560","71","9","29","56","1648","82","16","18","","","","","","","","","","","","","","","",
"MILLSAP ISD","Spring 2016","7","59","1635","75","15","25","59","1780","93","46","7","58","3877","79","9","21","","","","","","","","","","",
"MILLSAP ISD","Spring 2016","8","60","1676","87","17","13","58","1721","88","10","12","","","","","","64","3689","70","3","30","64","3605","50","8","50",
"MILLSAP ISD","May 2016","5","14","1434","29","0","71","9","1534","78","0","22","","","","","","","","","","","","","","","",
"MILLSAP ISD","May 2016","8","11","1570","45","0","55","10","1576","40","0","60","","","","","","","","","","","","","","","",
"MINEOLA ISD","Spring 2016","3","118","1421","69","19","31","118","1434","65","13","35","","","","","","","","","","","","","","","",
"MINEOLA ISD","Spring 2016","4","111","1483","68","14","32","112","1511","60","13","40","112","3541","49","5","51","","","","","","","","","","",
"MINEOLA ISD","Spring 2016","5","135","1528","67","16","33","135","1579","67","17","33","","","","","","137","3729","65","11","35","","","","","",
"MINEOLA ISD","Spring 2016","6","113","1581","65","18","35","114","1640","81","15","19","","","","","","","","","","","","","","","",
"MINEOLA ISD","Spring 2016","7","124","1636","74","20","26","119","1638","66","8","34","120","3946","76","14","24","","","","","","","","","","",
"MINEOLA ISD","Spring 2016","8","99","1700","92","20","8","76","1668","83","1","17","","","","","","99","3951","75","20","25","99","3589","49","11","51",
"MINEOLA ISD","May 2016","5","43","1381","12","0","88","42","1447","26","0","74","","","","","","","","","","","","","","","",
"MINEOLA ISD","May 2016","8","12","1566","42","0","58","16","1598","63","0","38","","","","","","","","","","","","","","","",
"MINERAL WELLS ISD","Spring 2016","3","264","1384","61","11","39","267","1399","67","7","33","","","","","","","","","","","","","","","",
"MINERAL WELLS ISD","Spring 2016","4","264","1446","56","6","44","264","1511","63","13","38","264","3524","48","4","52","","","","","","","","","","",
"MINERAL WELLS ISD","Spring 2016","5","205","1524","68","18","32","206","1591","74","17","26","","","","","","208","3690","66","6","34","","","","","",
"MINERAL WELLS ISD","Spring 2016","6","219","1538","57","9","43","219","1604","64","12","36","","","","","","","","","","","","","","","",
"MINERAL WELLS ISD","Spring 2016","7","209","1604","63","13","37","159","1584","50","4","50","209","3703","63","6","37","","","","","","","","","","",
"MINERAL WELLS ISD","Spring 2016","8","179","1649","70","14","30","180","1637","61","7","39","","","","","","178","3743","67","11","33","177","3600","51","10","49",
"MINERAL WELLS ISD","May 2016","5","66","1400","18","2","82","56","1481","46","0","54","","","","","","","","","","","","","","","",
"MINERAL WELLS ISD","May 2016","8","55","1535","25","0","75","75","1565","31","0","69","","","","","","","","","","","","","","","",
"MISSION CISD (108908)","Spring 2016","3","1152","1413","69","17","31","1173","1441","69","15","31","","","","","","","","","","","","","","","",
"MISSION CISD (108908)","Spring 2016","4","1081","1506","73","18","27","1105","1543","70","19","30","1079","3847","69","16","31","","","","","","","","","","",
"MISSION CISD (108908)","Spring 2016","5","1104","1545","69","23","31","1110","1590","75","16","25","","","","","","1112","3821","76","11","24","","","","","",
"MISSION CISD (108908)","Spring 2016","6","1088","1562","63","14","38","1066","1605","70","11","30","","","","","","","","","","","","","","","",
"MISSION CISD (108908)","Spring 2016","7","1097","1614","64","15","36","1005","1616","62","7","38","1094","3719","61","7","39","","","","","","","","","","",
"MISSION CISD (108908)","Spring 2016","8","1062","1663","75","16","25","944","1646","68","3","32","","","","","","1039","3792","68","13","32","1038","3579","53","5","47",
"MISSION CISD (108908)","May 2016","5","345","1421","34","1","66","279","1474","45","0","55","","","","","","","","","","","","","","","",
"MISSION CISD (108908)","May 2016","8","269","1543","32","0","68","300","1575","42","0","58","","","","","","","","","","","","","","","",
"MONAHANS-WICKETT-PYOTE ISD","Spring 2016","3","178","1398","63","14","37","178","1434","72","13","28","","","","","","","","","","","","","","","",
"MONAHANS-WICKETT-PYOTE ISD","Spring 2016","4","160","1484","69","11","31","159","1497","57","9","43","160","3728","61","10","39","","","","","","","","","","",
"MONAHANS-WICKETT-PYOTE ISD","Spring 2016","5","152","1516","64","11","36","153","1559","67","10","33","","","","","","152","3742","73","6","27","","","","","",
"MONAHANS-WICKETT-PYOTE ISD","Spring 2016","6","154","1543","54","8","46","152","1583","64","7","36","","","","","","","","","","","","","","","",
"MONAHANS-WICKETT-PYOTE ISD","Spring 2016","7","142","1589","62","8","38","141","1598","55","6","45","143","3623","53","4","47","","","","","","","","","","",
"MONAHANS-WICKETT-PYOTE ISD","Spring 2016","8","165","1622","64","8","36","127","1584","41","0","59","","","","","","156","3603","53","6","47","156","3506","38","4","62",
"MONAHANS-WICKETT-PYOTE ISD","May 2016","5","56","1404","21","0","79","49","1462","37","0","63","","","","","","","","","","","","","","","",
"MONAHANS-WICKETT-PYOTE ISD","May 2016","8","62","1546","32","0","68","76","1584","42","0","58","","","","","","","","","","","","","","","",
"MONTAGUE ISD","Spring 2016","3","21","1411","76","14","24","21","1445","81","14","19","","","","","","","","","","","","","","","",
"MONTAGUE ISD","Spring 2016","4","12","1438","50","0","50","12","1506","75","8","25","12","3435","50","0","50","","","","","","","","","","",
"MONTAGUE ISD","Spring 2016","5","14","1604","93","29","7","14","1660","93","36","7","","","","","","14","3786","86","0","14","","","","","",
"MONTAGUE ISD","Spring 2016","6","10","1577","80","10","20","10","1675","80","30","20","","","","","","","","","","","","","","","",
"MONTAGUE ISD","Spring 2016","7","7","1664","71","29","29","7","1777","100","43","0","7","3849","57","14","43","","","","","","","","","","",
"MONTAGUE ISD","Spring 2016","8","9","1734","100","11","0","9","1736","89","33","11","","","","","","9","3874","78","22","22","9","3735","67","11","33",
"MONTAGUE ISD","May 2016","5","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"MONTAGUE ISD","May 2016","8","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"MONTE ALTO ISD","Spring 2016","3","88","1418","72","18","28","88","1468","85","20","15","","","","","","","","","","","","","","","",
"MONTE ALTO ISD","Spring 2016","4","86","1483","74","7","26","86","1525","69","10","31","86","3687","69","6","31","","","","","","","","","","",
"MONTE ALTO ISD","Spring 2016","5","81","1514","60","14","40","82","1641","95","20","5","","","","","","81","3985","91","15","9","","","","","",
"MONTE ALTO ISD","Spring 2016","6","77","1518","49","1","51","65","1542","54","0","46","","","","","","","","","","","","","","","",
"MONTE ALTO ISD","Spring 2016","7","58","1573","55","5","45","62","1615","63","6","37","58","3594","57","3","43","","","","","","","","","","",
"MONTE ALTO ISD","Spring 2016","8","71","1607","61","10","39","63","1601","48","2","52","","","","","","68","3552","51","4","49","68","3496","46","6","54",
"MONTE ALTO ISD","May 2016","5","32","1446","47","0","53","4","-","-","-","-","","","","","","","","","","","","","","","",
"MONTE ALTO ISD","May 2016","8","27","1521","15","0","85","30","1607","60","0","40","","","","","","","","","","","","","","","",
"MONTESSORI FOR ALL","Spring 2016","3","40","1475","88","30","13","40","1421","65","8","35","","","","","","","","","","","","","","","",
"MONTESSORI FOR ALL","Spring 2016","4","45","1503","71","16","29","45","1436","38","0","62","46","3532","50","0","50","","","","","","","","","","",
"MONTGOMERY ISD","Spring 2016","3","603","1487","86","37","14","614","1510","87","26","13","","","","","","","","","","","","","","","",
"MONTGOMERY ISD","Spring 2016","4","602","1556","88","29","12","607","1612","89","33","11","613","3971","81","19","19","","","","","","","","","","",
"MONTGOMERY ISD","Spring 2016","5","648","1601","85","33","15","646","1656","91","29","9","","","","","","649","3922","84","14","16","","","","","",
"MONTGOMERY ISD","Spring 2016","6","641","1632","82","25","18","628","1675","86","26","14","","","","","","","","","","","","","","","",
"MONTGOMERY ISD","Spring 2016","7","634","1671","82","26","18","465","1672","83","14","17","638","4014","82","16","18","","","","","","","","","","",
"MONTGOMERY ISD","Spring 2016","8","645","1723","92","27","8","634","1745","90","21","10","","","","","","639","4064","85","27","15","636","3923","81","22","19",
"MONTGOMERY ISD","May 2016","5","94","1463","50","0","50","55","1491","51","0","49","","","","","","","","","","","","","","","",
"MONTGOMERY ISD","May 2016","8","52","1526","27","0","73","65","1555","42","0","58","","","","","","","","","","","","","","",""
