"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"BOLING ISD","Spring 2016","8","91","1686","84","19","16","69","1605","59","0","41","","","","","","91","3889","77","14","23","90","3695","59","12","41",
"BOLING ISD","May 2016","5","20","1499","70","10","30","5","1516","40","0","60","","","","","","","","","","","","","","","",
"BOLING ISD","May 2016","8","14","1582","43","0","57","28","1600","50","0","50","","","","","","","","","","","","","","","",
"BONHAM ISD","Spring 2016","3","102","1463","84","30","16","106","1476","81","23","19","","","","","","","","","","","","","","","",
"BONHAM ISD","Spring 2016","4","105","1522","80","17","20","111","1571","79","25","21","110","3738","67","9","33","","","","","","","","","","",
"BONHAM ISD","Spring 2016","5","94","1562","77","17","23","94","1607","82","13","18","","","","","","97","3813","69","10","31","","","","","",
"BONHAM ISD","Spring 2016","6","94","1584","73","17","27","92","1603","72","8","28","","","","","","","","","","","","","","","",
"BONHAM ISD","Spring 2016","7","120","1635","68","21","33","105","1585","56","1","44","120","3673","63","3","38","","","","","","","","","","",
"BONHAM ISD","Spring 2016","8","103","1682","83","19","17","86","1669","72","5","28","","","","","","103","4007","83","24","17","103","3634","56","6","44",
"BONHAM ISD","May 2016","5","24","1452","50","0","50","18","1494","61","0","39","","","","","","","","","","","","","","","",
"BONHAM ISD","May 2016","8","22","1557","45","5","55","28","1586","46","0","54","","","","","","","","","","","","","","","",
"BOOKER ISD","Spring 2016","3","30","1468","80","20","20","30","1494","97","17","3","","","","","","","","","","","","","","","",
"BOOKER ISD","Spring 2016","4","26","1480","65","15","35","23","1583","91","17","9","22","3947","82","23","18","","","","","","","","","","",
"BOOKER ISD","Spring 2016","5","33","1576","76","30","24","31","1675","94","39","6","","","","","","31","3877","81","19","19","","","","","",
"BOOKER ISD","Spring 2016","6","39","1554","64","13","36","38","1641","84","16","16","","","","","","","","","","","","","","","",
"BOOKER ISD","Spring 2016","7","20","1612","60","20","40","19","1619","74","5","26","20","3628","65","5","35","","","","","","","","","","",
"BOOKER ISD","Spring 2016","8","26","1711","88","31","12","11","1589","45","0","55","","","","","","24","3963","83","25","17","24","3721","63","4","38",
"BOOKER ISD","May 2016","5","8","1471","63","0","38","2","-","-","-","-","","","","","","","","","","","","","","","",
"BOOKER ISD","May 2016","8","3","-","-","-","-","5","1703","100","0","0","","","","","","","","","","","","","","","",
"BORDEN COUNTY ISD","Spring 2016","3","19","1448","79","26","21","19","1458","74","16","26","","","","","","","","","","","","","","","",
"BORDEN COUNTY ISD","Spring 2016","4","22","1554","82","18","18","22","1587","91","18","9","22","3992","86","18","14","","","","","","","","","","",
"BORDEN COUNTY ISD","Spring 2016","5","12","1563","92","17","8","12","1629","100","8","0","","","","","","13","3888","92","0","8","","","","","",
"BORDEN COUNTY ISD","Spring 2016","6","15","1659","100","27","0","15","1635","80","7","20","","","","","","","","","","","","","","","",
"BORDEN COUNTY ISD","Spring 2016","7","26","1696","88","27","12","26","1703","81","19","19","26","4016","88","12","12","","","","","","","","","","",
"BORDEN COUNTY ISD","Spring 2016","8","23","1762","100","43","0","23","1692","87","9","13","","","","","","23","3998","96","17","4","23","4090","100","26","0",
"BORDEN COUNTY ISD","May 2016","5","1","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"BORDEN COUNTY ISD","May 2016","8","","","","","","3","-","-","-","-","","","","","","","","","","","","","","","",
"BORGER ISD","Spring 2016","3","210","1404","63","20","37","210","1425","67","15","33","","","","","","","","","","","","","","","",
"BORGER ISD","Spring 2016","4","200","1481","64","14","37","201","1484","53","9","47","203","3726","60","9","40","","","","","","","","","","",
"BORGER ISD","Spring 2016","5","193","1504","60","13","40","189","1578","74","12","26","","","","","","193","3626","58","5","42","","","","","",
"BORGER ISD","Spring 2016","6","200","1546","61","8","40","196","1592","64","9","36","","","","","","","","","","","","","","","",
"BORGER ISD","Spring 2016","7","188","1600","61","13","39","189","1645","69","13","31","190","3756","67","8","33","","","","","","","","","","",
"BORGER ISD","Spring 2016","8","174","1670","78","16","22","137","1646","70","1","30","","","","","","169","3976","76","22","24","168","3675","58","11","42",
"BORGER ISD","May 2016","5","79","1408","27","0","73","51","1515","55","0","45","","","","","","","","","","","","","","","",
"BORGER ISD","May 2016","8","38","1527","18","0","82","41","1590","51","0","49","","","","","","","","","","","","","","","",
"BOSQUEVILLE ISD","Spring 2016","3","47","1465","83","34","17","48","1491","85","19","15","","","","","","","","","","","","","","","",
"BOSQUEVILLE ISD","Spring 2016","4","44","1558","93","20","7","45","1571","89","24","11","43","3967","84","12","16","","","","","","","","","","",
"BOSQUEVILLE ISD","Spring 2016","5","29","1591","93","17","7","29","1616","86","21","14","","","","","","41","3852","85","12","15","","","","","",
"BOSQUEVILLE ISD","Spring 2016","6","45","1618","89","16","11","45","1684","93","22","7","","","","","","","","","","","","","","","",
"BOSQUEVILLE ISD","Spring 2016","7","55","1650","78","18","22","31","1604","61","3","39","55","3873","82","5","18","","","","","","","","","","",
"BOSQUEVILLE ISD","Spring 2016","8","35","1708","94","20","6","45","1654","76","0","24","","","","","","35","3795","66","11","34","35","3730","66","14","34",
"BOSQUEVILLE ISD","May 2016","5","2","-","-","-","-","5","1511","80","0","20","","","","","","","","","","","","","","","",
"BOSQUEVILLE ISD","May 2016","8","2","-","-","-","-","11","1607","55","0","45","","","","","","","","","","","","","","","",
"BOVINA ISD","Spring 2016","3","32","1354","50","6","50","32","1337","34","0","66","","","","","","","","","","","","","","","",
"BOVINA ISD","Spring 2016","4","41","1452","59","7","41","41","1496","49","7","51","40","3535","53","0","48","","","","","","","","","","",
"BOVINA ISD","Spring 2016","5","29","1538","72","17","28","29","1555","79","3","21","","","","","","30","3402","30","0","70","","","","","",
"BOVINA ISD","Spring 2016","6","43","1510","47","2","53","41","1529","34","5","66","","","","","","","","","","","","","","","",
"BOVINA ISD","Spring 2016","7","33","1574","52","0","48","30","1533","33","0","67","33","3681","73","3","27","","","","","","","","","","",
"BOVINA ISD","Spring 2016","8","33","1642","73","3","27","31","1583","39","0","61","","","","","","30","3249","17","0","83","29","3288","21","3","79",
"BOVINA ISD","May 2016","5","9","1461","56","0","44","7","1465","43","0","57","","","","","","","","","","","","","","","",
"BOVINA ISD","May 2016","8","9","1525","33","0","67","19","1555","32","0","68","","","","","","","","","","","","","","","",
"BOWIE ISD","Spring 2016","3","114","1379","54","13","46","114","1405","59","9","41","","","","","","","","","","","","","","","",
"BOWIE ISD","Spring 2016","4","121","1509","76","12","24","122","1554","74","20","26","122","3735","64","9","36","","","","","","","","","","",
"BOWIE ISD","Spring 2016","5","107","1542","79","22","21","107","1609","80","19","20","","","","","","107","3809","79","9","21","","","","","",
"BOWIE ISD","Spring 2016","6","93","1596","74","12","26","95","1620","80","8","20","","","","","","","","","","","","","","","",
"BOWIE ISD","Spring 2016","7","108","1645","74","21","26","107","1642","73","10","27","108","3830","70","6","30","","","","","","","","","","",
"BOWIE ISD","Spring 2016","8","93","1694","91","16","9","90","1694","89","3","11","","","","","","85","3817","74","12","26","86","3747","62","10","38",
"BOWIE ISD","May 2016","5","23","1391","26","0","74","21","1472","67","0","33","","","","","","","","","","","","","","","",
"BOWIE ISD","May 2016","8","12","1606","58","0","42","10","1628","50","0","50","","","","","","","","","","","","","","","",
"BOYD ISD","Spring 2016","3","75","1435","76","21","24","75","1500","92","19","8","","","","","","","","","","","","","","","",
"BOYD ISD","Spring 2016","4","87","1495","72","15","28","87","1515","69","10","31","88","3693","60","8","40","","","","","","","","","","",
"BOYD ISD","Spring 2016","5","94","1559","79","22","21","93","1588","72","15","28","","","","","","99","3706","72","3","28","","","","","",
"BOYD ISD","Spring 2016","6","81","1604","83","14","17","79","1658","90","11","10","","","","","","","","","","","","","","","",
"BOYD ISD","Spring 2016","7","101","1636","79","16","21","100","1641","71","11","29","102","3769","69","3","31","","","","","","","","","","",
"BOYD ISD","Spring 2016","8","71","1691","87","18","13","45","1654","82","2","18","","","","","","72","3898","83","10","17","72","3786","74","8","26",
"BOYD ISD","May 2016","5","20","1452","45","0","55","26","1495","54","0","46","","","","","","","","","","","","","","","",
"BOYD ISD","May 2016","8","10","1551","40","0","60","8","1580","38","0","63","","","","","","","","","","","","","","","",
"BOYS RANCH ISD","Spring 2016","3","11","1494","82","45","18","11","1520","82","27","18","","","","","","","","","","","","","","","",
"BOYS RANCH ISD","Spring 2016","4","9","1538","78","33","22","9","1585","67","33","33","9","3772","56","11","44","","","","","","","","","","",
"BOYS RANCH ISD","Spring 2016","5","16","1478","50","19","50","16","1487","38","6","63","","","","","","16","3543","44","6","56","","","","","",
"BOYS RANCH ISD","Spring 2016","6","11","1596","73","18","27","11","1602","82","0","18","","","","","","","","","","","","","","","",
"BOYS RANCH ISD","Spring 2016","7","30","1613","67","13","33","30","1619","67","7","33","30","3579","50","7","50","","","","","","","","","","",
"BOYS RANCH ISD","Spring 2016","8","38","1657","87","11","13","35","1647","66","6","34","","","","","","37","4017","81","19","19","37","3779","70","14","30",
"BOYS RANCH ISD","May 2016","5","8","1425","38","0","63","10","1468","30","0","70","","","","","","","","","","","","","","","",
"BOYS RANCH ISD","May 2016","8","5","1531","20","0","80","12","1576","33","0","67","","","","","","","","","","","","","","","",
"BRACKETT ISD","Spring 2016","3","44","1459","89","30","11","44","1452","77","11","23","","","","","","","","","","","","","","","",
"BRACKETT ISD","Spring 2016","4","46","1511","85","17","15","46","1518","74","4","26","47","3650","68","4","32","","","","","","","","","","",
"BRACKETT ISD","Spring 2016","5","43","1596","77","33","23","43","1638","84","26","16","","","","","","41","3741","68","7","32","","","","","",
"BRACKETT ISD","Spring 2016","6","38","1659","95","32","5","38","1722","92","34","8","","","","","","","","","","","","","","","",
"BRACKETT ISD","Spring 2016","7","45","1663","80","24","20","43","1667","79","12","21","44","3992","80","18","20","","","","","","","","","","",
"BRACKETT ISD","Spring 2016","8","53","1668","79","13","21","43","1721","88","16","12","","","","","","52","3782","69","13","31","51","3745","69","14","31",
"BRACKETT ISD","May 2016","5","9","1432","33","0","67","7","1494","71","0","29","","","","","","","","","","","","","","","",
"BRACKETT ISD","May 2016","8","11","1605","64","0","36","5","1558","40","0","60","","","","","","","","","","","","","","","",
"BRADY ISD","Spring 2016","3","91","1422","79","14","21","91","1433","71","12","29","","","","","","","","","","","","","","","",
"BRADY ISD","Spring 2016","4","86","1491","70","13","30","86","1538","70","17","30","85","3699","62","6","38","","","","","","","","","","",
"BRADY ISD","Spring 2016","5","89","1561","76","26","24","89","1601","81","16","19","","","","","","86","3718","69","5","31","","","","","",
"BRADY ISD","Spring 2016","6","76","1621","82","28","18","78","1589","67","10","33","","","","","","","","","","","","","","","",
"BRADY ISD","Spring 2016","7","78","1646","73","26","27","78","1677","77","18","23","78","3873","72","8","28","","","","","","","","","","",
"BRADY ISD","Spring 2016","8","73","1708","89","21","11","74","1752","91","20","9","","","","","","75","3952","80","17","20","74","3864","73","22","27",
"BRADY ISD","May 2016","5","23","1406","30","0","70","21","1484","43","0","57","","","","","","","","","","","","","","","",
"BRADY ISD","May 2016","8","9","1582","22","0","78","8","1626","75","0","25","","","","","","","","","","","","","","","",
"BRAZOS ISD","Spring 2016","3","55","1462","78","31","22","55","1445","73","16","27","","","","","","","","","","","","","","","",
"BRAZOS ISD","Spring 2016","4","53","1544","83","26","17","54","1519","70","11","30","54","3833","78","13","22","","","","","","","","","","",
"BRAZOS ISD","Spring 2016","5","66","1524","62","20","38","66","1546","62","8","38","","","","","","70","3758","64","10","36","","","","","",
"BRAZOS ISD","Spring 2016","6","54","1623","78","26","22","54","1702","93","28","7","","","","","","","","","","","","","","","",
"BRAZOS ISD","Spring 2016","7","51","1634","73","16","27","51","1645","71","14","29","52","3815","73","8","27","","","","","","","","","","",
"BRAZOS ISD","Spring 2016","8","65","1684","83","22","17","52","1709","88","2","12","","","","","","66","3999","80","23","20","68","3841","81","22","19",
"BRAZOS ISD","May 2016","5","24","1430","38","4","63","24","1448","21","0","79","","","","","","","","","","","","","","","",
"BRAZOS ISD","May 2016","8","14","1534","21","0","79","9","1528","33","0","67","","","","","","","","","","","","","","","",
"BRAZOS RIVER CHARTER SCHOOL (213801)","Spring 2016","3","9","1204","11","0","89","8","1194","0","0","100","","","","","","","","","","","","","","","",
"BRAZOS RIVER CHARTER SCHOOL (213801)","Spring 2016","4","8","1423","38","13","63","8","1381","0","0","100","7","3600","71","0","29","","","","","","","","","","",
"BRAZOS RIVER CHARTER SCHOOL (213801)","Spring 2016","5","8","1517","63","13","38","8","1594","75","13","25","","","","","","12","3384","25","0","75","","","","","",
"BRAZOS RIVER CHARTER SCHOOL (213801)","Spring 2016","6","10","1363","20","10","80","10","1478","40","10","60","","","","","","","","","","","","","","","",
"BRAZOS RIVER CHARTER SCHOOL (213801)","Spring 2016","7","15","1542","53","7","47","16","1546","50","0","50","12","3893","75","8","25","","","","","","","","","","",
"BRAZOS RIVER CHARTER SCHOOL (213801)","Spring 2016","8","8","1625","63","13","38","5","1549","20","0","80","","","","","","11","3564","55","9","45","11","3346","18","9","82",
"BRAZOS RIVER CHARTER SCHOOL (213801)","May 2016","5","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"BRAZOS RIVER CHARTER SCHOOL (213801)","May 2016","8","2","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"BRAZOS SCHOOL FOR INQUIRY & CREA","Spring 2016","3","31","1372","68","6","32","31","1406","84","6","16","","","","","","","","","","","","","","","",
"BRAZOS SCHOOL FOR INQUIRY & CREA","Spring 2016","4","25","1460","80","8","20","25","1456","48","0","52","25","3471","52","0","48","","","","","","","","","","",
"BRAZOS SCHOOL FOR INQUIRY & CREA","Spring 2016","5","30","1507","77","0","23","30","1537","60","7","40","","","","","","27","3453","41","0","59","","","","","",
"BRAZOS SCHOOL FOR INQUIRY & CREA","Spring 2016","6","21","1582","86","0","14","21","1553","52","0","48","","","","","","","","","","","","","","","",
"BRAZOS SCHOOL FOR INQUIRY & CREA","Spring 2016","7","21","1651","86","5","14","20","1672","80","15","20","22","3864","86","0","14","","","","","","","","","","",
"BRAZOS SCHOOL FOR INQUIRY & CREA","Spring 2016","8","13","1643","77","8","23","13","1612","54","0","46","","","","","","13","3692","69","0","31","13","3690","69","15","31",
"BRAZOS SCHOOL FOR INQUIRY & CREA","May 2016","5","5","1405","0","0","100","10","1489","60","0","40","","","","","","","","","","","","","","","",
"BRAZOS SCHOOL FOR INQUIRY & CREA","May 2016","8","2","-","-","-","-","5","1581","40","0","60","","","","","","","","","","","","","","","",
"BRAZOSPORT ISD","Spring 2016","3","797","1437","77","22","23","790","1469","82","17","18","","","","","","","","","","","","","","","",
"BRAZOSPORT ISD","Spring 2016","4","861","1503","74","17","26","863","1543","70","18","30","865","3723","62","10","38","","","","","","","","","","",
"BRAZOSPORT ISD","Spring 2016","5","877","1522","64","16","36","886","1545","62","8","38","","","","","","887","3675","63","7","37","","","","","",
"BRAZOSPORT ISD","Spring 2016","6","821","1567","64","15","36","822","1593","64","8","36","","","","","","","","","","","","","","","",
"BRAZOSPORT ISD","Spring 2016","7","482","1586","58","8","42","471","1581","48","4","52","482","3564","52","2","48","","","","","","","","","","",
"BRAZOSPORT ISD","Spring 2016","8","860","1669","79","17","21","635","1604","55","1","45","","","","","","846","3781","64","15","36","844","3652","55","11","45",
"BRAZOSPORT ISD","May 2016","5","333","1411","30","2","70","344","1468","37","0","63","","","","","","","","","","","","","","","",
"BRAZOSPORT ISD","May 2016","8","184","1545","30","0","70","286","1572","38","0","62","","","","","","","","","","","","","","","",
"BRECKENRIDGE ISD","Spring 2016","3","111","1414","69","14","31","110","1439","77","12","23","","","","","","","","","","","","","","","",
"BRECKENRIDGE ISD","Spring 2016","4","118","1474","64","12","36","118","1491","56","7","44","113","3720","68","8","32","","","","","","","","","","",
"BRECKENRIDGE ISD","Spring 2016","5","109","1525","69","15","31","109","1543","68","6","32","","","","","","109","3791","74","8","26","","","","","",
"BRECKENRIDGE ISD","Spring 2016","6","126","1574","68","12","32","127","1671","93","18","7","","","","","","","","","","","","","","","",
"BRECKENRIDGE ISD","Spring 2016","7","89","1595","62","9","38","89","1654","71","12","29","88","3677","60","3","40","","","","","","","","","","",
"BRECKENRIDGE ISD","Spring 2016","8","100","1656","76","11","24","88","1635","61","2","39","","","","","","104","3716","63","9","38","104","3519","46","7","54",
"BRECKENRIDGE ISD","May 2016","5","34","1412","26","0","74","35","1476","40","0","60","","","","","","","","","","","","","","","",
"BRECKENRIDGE ISD","May 2016","8","26","1558","38","0","62","36","1576","42","0","58","","","","","","","","","","","","","","",""
