"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"GREAT HEARTS TEXAS","May 2016","5","17","1502","59","12","41","17","1511","59","6","41","","","","","","","","","","","","","","","",
"GREAT HEARTS TEXAS","May 2016","8","3","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"GREENVILLE ISD","Spring 2016","3","360","1404","64","17","36","401","1425","66","10","34","","","","","","","","","","","","","","","",
"GREENVILLE ISD","Spring 2016","4","359","1477","66","14","34","360","1514","63","13","37","358","3668","59","7","41","","","","","","","","","","",
"GREENVILLE ISD","Spring 2016","5","345","1519","64","18","36","344","1578","71","12","29","","","","","","346","3687","63","6","37","","","","","",
"GREENVILLE ISD","Spring 2016","6","339","1581","68","16","32","338","1655","81","20","19","","","","","","","","","","","","","","","",
"GREENVILLE ISD","Spring 2016","7","304","1615","62","17","38","208","1606","67","3","33","306","3866","71","12","29","","","","","","","","","","",
"GREENVILLE ISD","Spring 2016","8","319","1662","74","15","26","331","1656","69","5","31","","","","","","341","3698","60","13","40","341","3603","49","10","51",
"GREENVILLE ISD","May 2016","5","123","1392","20","0","80","98","1476","42","0","58","","","","","","","","","","","","","","","",
"GREENVILLE ISD","May 2016","8","107","1542","28","3","72","124","1574","35","0","65","","","","","","","","","","","","","","","",
"GREENWOOD ISD","Spring 2016","3","188","1426","71","21","29","191","1440","67","18","33","","","","","","","","","","","","","","","",
"GREENWOOD ISD","Spring 2016","4","171","1495","68","18","32","171","1528","66","20","34","171","3736","66","13","34","","","","","","","","","","",
"GREENWOOD ISD","Spring 2016","5","190","1510","60","16","40","191","1536","58","12","42","","","","","","188","3634","62","4","38","","","","","",
"GREENWOOD ISD","Spring 2016","6","179","1575","62","17","38","181","1592","60","12","40","","","","","","","","","","","","","","","",
"GREENWOOD ISD","Spring 2016","7","190","1621","68","14","32","191","1607","57","7","43","191","3779","71","6","29","","","","","","","","","","",
"GREENWOOD ISD","Spring 2016","8","193","1691","84","22","16","154","1639","67","0","33","","","","","","190","3715","60","6","40","189","3639","56","11","44",
"GREENWOOD ISD","May 2016","5","72","1378","15","0","85","77","1465","36","0","64","","","","","","","","","","","","","","","",
"GREENWOOD ISD","May 2016","8","29","1547","31","0","69","49","1608","63","0","37","","","","","","","","","","","","","","","",
"GREGORY-PORTLAND ISD","Spring 2016","3","296","1461","79","28","21","294","1488","85","21","15","","","","","","","","","","","","","","","",
"GREGORY-PORTLAND ISD","Spring 2016","4","318","1528","85","18","15","316","1567","82","21","18","314","3939","78","17","22","","","","","","","","","","",
"GREGORY-PORTLAND ISD","Spring 2016","5","327","1581","79","29","21","322","1648","86","27","14","","","","","","324","3903","82","14","18","","","","","",
"GREGORY-PORTLAND ISD","Spring 2016","6","315","1616","80","19","20","308","1674","83","25","17","","","","","","","","","","","","","","","",
"GREGORY-PORTLAND ISD","Spring 2016","7","310","1647","74","25","26","304","1698","80","26","20","306","3867","72","12","28","","","","","","","","","","",
"GREGORY-PORTLAND ISD","Spring 2016","8","353","1703","89","22","11","275","1694","84","8","16","","","","","","358","3935","75","19","25","357","3762","68","15","32",
"GREGORY-PORTLAND ISD","May 2016","5","72","1437","36","0","64","45","1497","58","0","42","","","","","","","","","","","","","","","",
"GREGORY-PORTLAND ISD","May 2016","8","40","1541","35","0","65","45","1585","51","0","49","","","","","","","","","","","","","","","",
"GROESBECK ISD","Spring 2016","3","126","1412","70","17","30","121","1407","57","14","43","","","","","","","","","","","","","","","",
"GROESBECK ISD","Spring 2016","4","123","1467","66","5","34","127","1480","59","6","41","123","3539","50","4","50","","","","","","","","","","",
"GROESBECK ISD","Spring 2016","5","110","1519","68","13","32","111","1567","74","13","26","","","","","","115","3721","63","7","37","","","","","",
"GROESBECK ISD","Spring 2016","6","118","1563","63","14","37","116","1604","66","9","34","","","","","","","","","","","","","","","",
"GROESBECK ISD","Spring 2016","7","109","1615","67","17","33","106","1615","65","6","35","110","3734","66","6","34","","","","","","","","","","",
"GROESBECK ISD","Spring 2016","8","108","1673","81","14","19","16","1550","19","0","81","","","","","","111","3744","64","11","36","110","3499","39","4","61",
"GROESBECK ISD","May 2016","5","38","1394","21","0","79","31","1455","26","0","74","","","","","","","","","","","","","","","",
"GROESBECK ISD","May 2016","8","21","1572","48","0","52","13","1522","8","0","92","","","","","","","","","","","","","","",""
