"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"SANTA ANNA ISD","May 2016","5","5","1385","20","0","80","5","1453","20","0","80","","","","","","","","","","","","","","","",
"SANTA ANNA ISD","May 2016","8","6","1559","33","0","67","4","-","-","-","-","","","","","","","","","","","","","","","",
"SANTA FE ISD","Spring 2016","3","362","1450","80","25","20","353","1469","78","18","22","","","","","","","","","","","","","","","",
"SANTA FE ISD","Spring 2016","4","338","1507","72","19","28","334","1532","71","17","29","339","3671","62","6","38","","","","","","","","","","",
"SANTA FE ISD","Spring 2016","5","336","1544","72","21","28","336","1560","69","11","31","","","","","","338","3815","75","10","25","","","","","",
"SANTA FE ISD","Spring 2016","6","297","1578","68","15","32","297","1604","71","8","29","","","","","","","","","","","","","","","",
"SANTA FE ISD","Spring 2016","7","310","1615","65","16","35","312","1634","68","11","32","314","3755","64","10","36","","","","","","","","","","",
"SANTA FE ISD","Spring 2016","8","352","1681","86","16","14","200","1613","60","0","40","","","","","","350","3883","78","16","22","351","3651","60","8","40",
"SANTA FE ISD","May 2016","5","98","1423","30","1","70","106","1480","42","0","58","","","","","","","","","","","","","","","",
"SANTA FE ISD","May 2016","8","52","1568","40","4","60","78","1580","45","0","55","","","","","","","","","","","","","","","",
"SANTA GERTRUDIS ISD","Spring 2016","3","22","1435","86","23","14","22","1467","86","14","14","","","","","","","","","","","","","","","",
"SANTA GERTRUDIS ISD","Spring 2016","4","21","1542","81","24","19","21","1550","81","14","19","21","3915","86","19","14","","","","","","","","","","",
"SANTA GERTRUDIS ISD","Spring 2016","5","43","1652","95","49","5","43","1687","91","37","9","","","","","","43","3868","84","9","16","","","","","",
"SANTA GERTRUDIS ISD","Spring 2016","6","51","1645","86","31","14","49","1644","88","12","12","","","","","","","","","","","","","","","",
"SANTA GERTRUDIS ISD","Spring 2016","7","50","1720","92","36","8","47","1698","81","21","19","50","4218","96","24","4","","","","","","","","","","",
"SANTA GERTRUDIS ISD","Spring 2016","8","49","1757","96","47","4","26","1625","62","0","38","","","","","","50","4148","88","34","12","50","4101","86","42","14",
"SANTA GERTRUDIS ISD","May 2016","5","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"SANTA GERTRUDIS ISD","May 2016","8","3","-","-","-","-","11","1631","73","0","27","","","","","","","","","","","","","","","",
"SANTA MARIA ISD","Spring 2016","3","36","1384","56","17","44","36","1421","67","11","33","","","","","","","","","","","","","","","",
"SANTA MARIA ISD","Spring 2016","4","38","1457","61","11","39","38","1502","63","8","37","39","3572","51","5","49","","","","","","","","","","",
"SANTA MARIA ISD","Spring 2016","5","58","1496","50","17","50","58","1535","57","7","43","","","","","","56","3551","54","2","46","","","","","",
"SANTA MARIA ISD","Spring 2016","6","40","1487","38","5","63","36","1584","64","8","36","","","","","","","","","","","","","","","",
"SANTA MARIA ISD","Spring 2016","7","46","1575","50","9","50","46","1630","59","15","41","46","3620","50","9","50","","","","","","","","","","",
"SANTA MARIA ISD","Spring 2016","8","50","1554","38","0","62","45","1608","64","0","36","","","","","","50","3378","36","0","64","64","3483","42","2","58",
"SANTA MARIA ISD","May 2016","5","28","1424","39","0","61","24","1480","42","0","58","","","","","","","","","","","","","","","",
"SANTA MARIA ISD","May 2016","8","33","1518","21","0","79","18","1557","28","0","72","","","","","","","","","","","","","","","",
"SANTA ROSA ISD","Spring 2016","3","72","1392","64","10","36","71","1422","70","10","30","","","","","","","","","","","","","","","",
"SANTA ROSA ISD","Spring 2016","4","82","1458","52","12","48","82","1555","68","23","32","82","3578","52","4","48","","","","","","","","","","",
"SANTA ROSA ISD","Spring 2016","5","69","1500","61","6","39","69","1550","65","3","35","","","","","","67","3658","64","1","36","","","","","",
"SANTA ROSA ISD","Spring 2016","6","71","1553","63","7","37","68","1569","63","3","37","","","","","","","","","","","","","","","",
"SANTA ROSA ISD","Spring 2016","7","91","1604","63","11","37","88","1589","52","2","48","90","3853","74","9","26","","","","","","","","","","",
"SANTA ROSA ISD","Spring 2016","8","73","1639","75","8","25","73","1653","85","3","15","","","","","","70","3666","66","7","34","71","3433","37","1","63",
"SANTA ROSA ISD","May 2016","5","26","1404","27","0","73","23","1479","52","0","48","","","","","","","","","","","","","","","",
"SANTA ROSA ISD","May 2016","8","17","1556","35","0","65","11","1566","18","0","82","","","","","","","","","","","","","","","",
"SANTO ISD","Spring 2016","3","29","1403","69","7","31","29","1449","90","7","10","","","","","","","","","","","","","","","",
"SANTO ISD","Spring 2016","4","36","1484","75","3","25","35","1503","60","3","40","37","3701","62","5","38","","","","","","","","","","",
"SANTO ISD","Spring 2016","5","46","1545","74","15","26","46","1627","85","26","15","","","","","","46","3587","54","4","46","","","","","",
"SANTO ISD","Spring 2016","6","29","1616","76","17","24","29","1659","83","17","17","","","","","","","","","","","","","","","",
"SANTO ISD","Spring 2016","7","35","1659","86","14","14","35","1673","91","17","9","34","3922","79","9","21","","","","","","","","","","",
"SANTO ISD","Spring 2016","8","34","1712","88","32","12","16","1598","63","0","38","","","","","","33","3960","88","21","12","33","3849","70","21","30",
"SANTO ISD","May 2016","5","12","1403","25","0","75","7","1511","71","0","29","","","","","","","","","","","","","","","",
"SANTO ISD","May 2016","8","4","-","-","-","-","6","1583","50","0","50","","","","","","","","","","","","","","","",
"SAVOY ISD","Spring 2016","3","22","1418","68","23","32","22","1409","68","0","32","","","","","","","","","","","","","","","",
"SAVOY ISD","Spring 2016","4","23","1522","78","17","22","23","1617","87","35","13","23","4186","83","35","17","","","","","","","","","","",
"SAVOY ISD","Spring 2016","5","19","1584","79","32","21","19","1649","84","26","16","","","","","","19","3869","84","11","16","","","","","",
"SAVOY ISD","Spring 2016","6","14","1628","71","29","29","14","1617","71","14","29","","","","","","","","","","","","","","","",
"SAVOY ISD","Spring 2016","7","20","1649","85","15","15","19","1591","58","5","42","20","3982","80","15","20","","","","","","","","","","",
"SAVOY ISD","Spring 2016","8","23","1689","91","4","9","17","1609","59","0","41","","","","","","23","3684","48","9","52","23","3604","52","4","48",
"SAVOY ISD","May 2016","5","4","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"SAVOY ISD","May 2016","8","2","-","-","-","-","7","1582","43","0","57","","","","","","","","","","","","","","","",
"SCHERTZ-CIBOLO-U CITY ISD","Spring 2016","3","1028","1463","82","28","18","1053","1480","81","23","19","","","","","","","","","","","","","","","",
"SCHERTZ-CIBOLO-U CITY ISD","Spring 2016","4","965","1535","83","21","17","1004","1570","78","23","22","958","3829","72","12","28","","","","","","","","","","",
"SCHERTZ-CIBOLO-U CITY ISD","Spring 2016","5","1098","1571","81","25","19","1110","1620","83","20","17","","","","","","1082","3785","75","7","25","","","","","",
"SCHERTZ-CIBOLO-U CITY ISD","Spring 2016","6","1100","1633","82","26","18","1099","1702","89","31","11","","","","","","","","","","","","","","","",
"SCHERTZ-CIBOLO-U CITY ISD","Spring 2016","7","1116","1666","80","26","20","1101","1713","84","29","16","1128","3908","75","13","25","","","","","","","","","","",
"SCHERTZ-CIBOLO-U CITY ISD","Spring 2016","8","1101","1709","90","23","10","652","1673","83","4","17","","","","","","1090","4043","86","23","14","1094","4021","84","30","16",
"SCHERTZ-CIBOLO-U CITY ISD","May 2016","5","221","1429","37","1","63","200","1477","42","1","58","","","","","","","","","","","","","","","",
"SCHERTZ-CIBOLO-U CITY ISD","May 2016","8","117","1578","44","1","56","118","1592","49","0","51","","","","","","","","","","","","","","","",
"SCHLEICHER ISD","Spring 2016","3","38","1455","79","21","21","38","1497","95","16","5","","","","","","","","","","","","","","","",
"SCHLEICHER ISD","Spring 2016","4","36","1545","89","22","11","36","1604","89","28","11","36","3656","69","3","31","","","","","","","","","","",
"SCHLEICHER ISD","Spring 2016","5","40","1545","80","18","20","39","1597","87","13","13","","","","","","40","3894","88","5","13","","","","","",
"SCHLEICHER ISD","Spring 2016","6","45","1538","51","11","49","44","1668","91","23","9","","","","","","","","","","","","","","","",
"SCHLEICHER ISD","Spring 2016","7","44","1619","61","14","39","44","1687","75","30","25","43","3781","63","12","37","","","","","","","","","","",
"SCHLEICHER ISD","Spring 2016","8","42","1668","86","10","14","30","1677","87","7","13","","","","","","42","3760","64","10","36","42","3520","48","7","52",
"SCHLEICHER ISD","May 2016","5","9","1397","33","0","67","5","1506","60","0","40","","","","","","","","","","","","","","","",
"SCHLEICHER ISD","May 2016","8","6","1600","83","0","17","4","-","-","-","-","","","","","","","","","","","","","","","",
"SCHOOL OF EXCELLENCE IN EDUCATIO","Spring 2016","3","71","1378","58","10","42","70","1408","63","6","37","","","","","","","","","","","","","","","",
"SCHOOL OF EXCELLENCE IN EDUCATIO","Spring 2016","4","84","1431","49","5","51","82","1460","48","4","52","85","3370","35","1","65","","","","","","","","","","",
"SCHOOL OF EXCELLENCE IN EDUCATIO","Spring 2016","5","78","1452","42","6","58","76","1491","46","3","54","","","","","","76","3514","54","3","46","","","","","",
"SCHOOL OF EXCELLENCE IN EDUCATIO","Spring 2016","6","66","1556","68","6","32","65","1556","51","8","49","","","","","","","","","","","","","","","",
"SCHOOL OF EXCELLENCE IN EDUCATIO","Spring 2016","7","58","1600","62","10","38","58","1554","34","0","66","57","3598","58","4","42","","","","","","","","","","",
"SCHOOL OF EXCELLENCE IN EDUCATIO","Spring 2016","8","73","1616","66","5","34","73","1561","30","0","70","","","","","","73","3498","47","1","53","73","3267","15","0","85",
"SCHOOL OF EXCELLENCE IN EDUCATIO","May 2016","5","45","1395","22","0","78","42","1470","50","0","50","","","","","","","","","","","","","","","",
"SCHOOL OF EXCELLENCE IN EDUCATIO","May 2016","8","25","1522","20","0","80","51","1561","31","0","69","","","","","","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015827)","Spring 2016","3","49","1471","82","24","18","48","1498","79","19","21","","","","","","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015827)","Spring 2016","4","39","1525","77","23","23","39","1551","72","23","28","40","3718","65","10","35","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015827)","Spring 2016","5","41","1590","76","37","24","40","1661","85","38","15","","","","","","41","3941","83","22","17","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015827)","Spring 2016","6","92","1621","82","21","18","91","1666","84","23","16","","","","","","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015827)","Spring 2016","7","92","1679","88","25","12","92","1721","90","23","10","89","3907","81","12","19","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015827)","Spring 2016","8","76","1738","97","25","3","35","1709","86","11","14","","","","","","76","4103","88","29","12","76","3953","91","24","9",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015827)","May 2016","5","10","1406","10","0","90","6","1455","50","0","50","","","","","","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015827)","May 2016","8","2","-","-","-","-","5","1585","60","0","40","","","","","","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015831)","Spring 2016","3","127","1423","72","20","28","127","1453","72","15","28","","","","","","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015831)","Spring 2016","4","95","1519","77","22","23","94","1593","82","30","18","96","3736","66","6","34","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015831)","Spring 2016","5","95","1565","72","28","28","95","1628","76","28","24","","","","","","93","3748","69","8","31","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015831)","Spring 2016","6","127","1618","80","21","20","126","1628","77","14","23","","","","","","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015831)","Spring 2016","7","105","1683","88","34","12","106","1690","79","23","21","108","3967","84","7","16","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015831)","Spring 2016","8","75","1671","81","17","19","74","1695","73","15","27","","","","","","72","3758","72","11","28","71","3601","51","8","49",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015831)","May 2016","5","27","1408","26","0","74","23","1467","26","0","74","","","","","","","","","","","","","","","",
"SCHOOL OF SCIENCE AND TECHNOLOGY (015831)","May 2016","8","8","1605","63","0","38","14","1597","50","0","50","","","","","","","","","","","","","","","",
"SCHULENBURG ISD","Spring 2016","3","48","1472","90","31","10","49","1427","78","4","22","","","","","","","","","","","","","","","",
"SCHULENBURG ISD","Spring 2016","4","35","1532","83","20","17","36","1563","83","28","17","35","3909","71","17","29","","","","","","","","","","",
"SCHULENBURG ISD","Spring 2016","5","49","1534","69","16","31","51","1562","69","8","31","","","","","","50","3739","74","6","26","","","","","",
"SCHULENBURG ISD","Spring 2016","6","43","1541","53","12","47","42","1588","71","10","29","","","","","","","","","","","","","","","",
"SCHULENBURG ISD","Spring 2016","7","36","1685","92","28","8","35","1700","86","20","14","36","4019","86","17","14","","","","","","","","","","",
"SCHULENBURG ISD","Spring 2016","8","47","1673","85","17","15","48","1663","77","8","23","","","","","","48","3662","60","4","40","48","3620","65","2","35",
"SCHULENBURG ISD","May 2016","5","17","1454","35","6","65","15","1466","27","0","73","","","","","","","","","","","","","","","",
"SCHULENBURG ISD","May 2016","8","7","1541","29","0","71","11","1511","9","0","91","","","","","","","","","","","","","","","",
"SCURRY-ROSSER ISD","Spring 2016","3","66","1437","73","26","27","66","1463","71","21","29","","","","","","","","","","","","","","","",
"SCURRY-ROSSER ISD","Spring 2016","4","70","1503","74","19","26","69","1535","78","9","22","69","4025","84","23","16","","","","","","","","","","",
"SCURRY-ROSSER ISD","Spring 2016","5","63","1587","90","21","10","62","1615","90","15","10","","","","","","65","4037","97","14","3","","","","","",
"SCURRY-ROSSER ISD","Spring 2016","6","59","1593","71","19","29","62","1691","97","16","3","","","","","","","","","","","","","","","",
"SCURRY-ROSSER ISD","Spring 2016","7","75","1660","80","28","20","75","1756","97","32","3","76","4035","86","17","14","","","","","","","","","","",
"SCURRY-ROSSER ISD","Spring 2016","8","77","1698","92","17","8","57","1707","93","7","7","","","","","","77","3900","81","18","19","77","3683","61","9","39",
"SCURRY-ROSSER ISD","May 2016","5","8","1423","25","0","75","6","1558","67","0","33","","","","","","","","","","","","","","","",
"SCURRY-ROSSER ISD","May 2016","8","7","1570","57","0","43","5","1599","60","0","40","","","","","","","","","","","","","","","",
"SEAGRAVES ISD","Spring 2016","3","32","1427","75","25","25","32","1411","69","16","31","","","","","","","","","","","","","","","",
"SEAGRAVES ISD","Spring 2016","4","45","1426","51","9","49","45","1430","31","2","69","46","3362","33","0","67","","","","","","","","","","",
"SEAGRAVES ISD","Spring 2016","5","36","1531","69","8","31","36","1547","69","3","31","","","","","","36","3757","75","8","25","","","","","",
"SEAGRAVES ISD","Spring 2016","6","41","1540","63","5","37","41","1624","71","22","29","","","","","","","","","","","","","","","",
"SEAGRAVES ISD","Spring 2016","7","34","1541","44","3","56","32","1572","53","3","47","34","3462","50","3","50","","","","","","","","","","",
"SEAGRAVES ISD","Spring 2016","8","38","1668","76","16","24","37","1654","70","8","30","","","","","","39","3854","67","13","33","39","3501","44","10","56",
"SEAGRAVES ISD","May 2016","5","12","1430","33","0","67","12","1521","58","0","42","","","","","","","","","","","","","","","",
"SEAGRAVES ISD","May 2016","8","11","1523","27","0","73","13","1585","46","0","54","","","","","","","","","","","","","","","",
"SEALY ISD","Spring 2016","3","217","1410","64","16","36","216","1399","60","6","40","","","","","","","","","","","","","","","",
"SEALY ISD","Spring 2016","4","165","1465","62","11","38","167","1513","67","10","33","164","3577","54","4","46","","","","","","","","","","",
"SEALY ISD","Spring 2016","5","155","1577","85","25","15","158","1640","89","22","11","","","","","","158","3936","86","13","14","","","","","",
"SEALY ISD","Spring 2016","6","191","1591","74","16","26","187","1645","77","20","23","","","","","","","","","","","","","","","",
"SEALY ISD","Spring 2016","7","222","1615","67","15","33","220","1622","60","10","40","222","3748","62","9","38","","","","","","","","","","",
"SEALY ISD","Spring 2016","8","198","1680","85","17","15","196","1654","72","4","28","","","","","","194","3767","65","14","35","193","3656","53","10","47",
"SEALY ISD","May 2016","5","24","1430","42","0","58","18","1532","72","0","28","","","","","","","","","","","","","","","",
"SEALY ISD","May 2016","8","31","1582","52","0","48","55","1587","45","0","55","","","","","","","","","","","","","","","",
"SEASHORE CHARTER SCHOOLS","Spring 2016","3","38","1488","84","37","16","38","1509","87","26","13","","","","","","","","","","","","","","","",
"SEASHORE CHARTER SCHOOLS","Spring 2016","4","45","1586","98","24","2","44","1644","98","39","2","45","4040","89","11","11","","","","","","","","","","",
"SEASHORE CHARTER SCHOOLS","Spring 2016","5","50","1643","94","48","6","43","1633","91","16","9","","","","","","52","3742","79","0","21","","","","","",
"SEASHORE CHARTER SCHOOLS","Spring 2016","6","56","1692","95","38","5","56","1689","89","27","11","","","","","","","","","","","","","","","",
"SEASHORE CHARTER SCHOOLS","Spring 2016","7","58","1751","97","50","3","43","1761","100","37","0","56","4422","98","39","2","","","","","","","","","","",
"SEASHORE CHARTER SCHOOLS","Spring 2016","8","46","1750","98","39","2","52","1769","96","25","4","","","","","","45","4383","100","44","0","45","4074","91","29","9",
"SEASHORE CHARTER SCHOOLS","May 2016","5","4","-","-","-","-","5","1522","60","0","40","","","","","","","","","","","","","","","",
"SEASHORE CHARTER SCHOOLS","May 2016","8","","","","","","2","-","-","-","-","","","","","","","","","","","","","","",""
