"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"MCLEOD ISD","Spring 2016","4","22","1558","95","23","5","22","1564","82","14","18","22","3866","77","14","23","","","","","","","","","","",
"MCLEOD ISD","Spring 2016","5","31","1588","84","23","16","31","1689","97","29","3","","","","","","31","3855","81","10","19","","","","","",
"MCLEOD ISD","Spring 2016","6","24","1569","75","4","25","24","1587","79","4","21","","","","","","","","","","","","","","","",
"MCLEOD ISD","Spring 2016","7","37","1661","81","19","19","37","1619","84","0","16","36","3922","92","8","8","","","","","","","","","","",
"MCLEOD ISD","Spring 2016","8","20","1717","90","20","10","21","1717","81","10","19","","","","","","20","3947","80","15","20","20","3889","75","25","25",
"MCLEOD ISD","May 2016","5","5","1524","100","0","0","1","-","-","-","-","","","","","","","","","","","","","","","",
"MCLEOD ISD","May 2016","8","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"MCMULLEN COUNTY ISD","Spring 2016","3","14","1485","93","36","7","14","1543","100","36","0","","","","","","","","","","","","","","","",
"MCMULLEN COUNTY ISD","Spring 2016","4","16","1559","88","25","13","16","1627","88","38","13","16","4079","88","31","13","","","","","","","","","","",
"MCMULLEN COUNTY ISD","Spring 2016","5","28","1574","79","29","21","28","1631","86","29","14","","","","","","28","3806","71","4","29","","","","","",
"MCMULLEN COUNTY ISD","Spring 2016","6","21","1640","95","10","5","21","1703","90","24","10","","","","","","","","","","","","","","","",
"MCMULLEN COUNTY ISD","Spring 2016","7","11","1698","91","45","9","10","1714","80","20","20","10","4320","90","40","10","","","","","","","","","","",
"MCMULLEN COUNTY ISD","Spring 2016","8","16","1773","100","44","0","4","-","-","-","-","","","","","","16","4357","100","44","0","16","3752","69","6","31",
"MCMULLEN COUNTY ISD","May 2016","5","6","1427","33","0","67","4","-","-","-","-","","","","","","","","","","","","","","","",
"MEADOW ISD","Spring 2016","3","32","1416","69","19","31","33","1405","58","15","42","","","","","","","","","","","","","","","",
"MEADOW ISD","Spring 2016","4","18","1470","56","11","44","18","1556","83","11","17","18","3377","28","6","72","","","","","","","","","","",
"MEADOW ISD","Spring 2016","5","27","1535","70","19","30","27","1621","85","19","15","","","","","","27","3891","78","15","22","","","","","",
"MEADOW ISD","Spring 2016","6","18","1583","83","11","17","17","1589","65","12","35","","","","","","","","","","","","","","","",
"MEADOW ISD","Spring 2016","7","16","1577","56","6","44","15","1567","60","0","40","16","3506","44","13","56","","","","","","","","","","",
"MEADOW ISD","Spring 2016","8","22","1645","77","5","23","22","1590","50","0","50","","","","","","23","3617","57","4","43","23","3360","30","0","70",
"MEADOW ISD","May 2016","5","8","1403","13","0","88","4","-","-","-","-","","","","","","","","","","","","","","","",
"MEADOW ISD","May 2016","8","6","1546","50","0","50","12","1573","42","0","58","","","","","","","","","","","","","","","",
"MEADOWLAND CHARTER SCHOOL (130801)","Spring 2016","3","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"MEADOWLAND CHARTER SCHOOL (130801)","Spring 2016","4","6","1385","50","0","50","6","1379","17","0","83","6","3425","50","0","50","","","","","","","","","","",
"MEADOWLAND CHARTER SCHOOL (130801)","Spring 2016","5","9","1367","11","0","89","9","1397","0","0","100","","","","","","11","3069","27","0","73","","","","","",
"MEADOWLAND CHARTER SCHOOL (130801)","Spring 2016","6","14","1437","21","0","79","14","1464","0","0","100","","","","","","","","","","","","","","","",
"MEADOWLAND CHARTER SCHOOL (130801)","Spring 2016","7","9","1490","22","0","78","9","1492","0","0","100","8","3163","25","0","75","","","","","","","","","","",
"MEADOWLAND CHARTER SCHOOL (130801)","Spring 2016","8","10","1528","30","0","70","11","1527","18","0","82","","","","","","11","3299","27","0","73","11","3266","18","0","82",
"MEADOWLAND CHARTER SCHOOL (130801)","May 2016","5","10","1350","20","0","80","11","1417","27","0","73","","","","","","","","","","","","","","","",
"MEADOWLAND CHARTER SCHOOL (130801)","May 2016","8","7","1470","0","0","100","8","1516","0","0","100","","","","","","","","","","","","","","","",
"MEDINA ISD","Spring 2016","3","17","1396","65","12","35","17","1408","71","0","29","","","","","","","","","","","","","","","",
"MEDINA ISD","Spring 2016","4","19","1474","58","11","42","19","1504","63","5","37","20","3671","55","10","45","","","","","","","","","","",
"MEDINA ISD","Spring 2016","5","22","1557","73","23","27","22","1568","64","5","36","","","","","","22","3816","82","9","18","","","","","",
"MEDINA ISD","Spring 2016","6","17","1603","71","24","29","17","1628","71","12","29","","","","","","","","","","","","","","","",
"MEDINA ISD","Spring 2016","7","18","1635","78","17","22","17","1648","71","24","29","19","3849","79","5","21","","","","","","","","","","",
"MEDINA ISD","Spring 2016","8","16","1705","94","19","6","13","1694","100","0","0","","","","","","16","3779","75","13","25","16","3915","88","6","13",
"MEDINA ISD","May 2016","5","6","1462","50","0","50","7","1539","71","0","29","","","","","","","","","","","","","","","",
"MEDINA ISD","May 2016","8","2","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"MEDINA VALLEY ISD","Spring 2016","3","327","1465","80","30","20","328","1516","86","28","14","","","","","","","","","","","","","","","",
"MEDINA VALLEY ISD","Spring 2016","4","350","1546","87","23","13","350","1590","87","27","13","350","3920","73","17","27","","","","","","","","","","",
"MEDINA VALLEY ISD","Spring 2016","5","337","1585","83","28","17","337","1634","84","23","16","","","","","","334","3904","85","11","15","","","","","",
"MEDINA VALLEY ISD","Spring 2016","6","352","1612","80","21","20","349","1657","84","20","16","","","","","","","","","","","","","","","",
"MEDINA VALLEY ISD","Spring 2016","7","308","1654","79","23","21","307","1709","85","27","15","307","3863","72","10","28","","","","","","","","","","",
"MEDINA VALLEY ISD","Spring 2016","8","361","1698","86","20","14","360","1698","84","9","16","","","","","","359","3959","81","20","19","358","3732","66","13","34",
"MEDINA VALLEY ISD","May 2016","5","57","1430","39","0","61","53","1489","55","0","45","","","","","","","","","","","","","","","",
"MEDINA VALLEY ISD","May 2016","8","51","1553","31","0","69","55","1570","35","0","65","","","","","","","","","","","","","","","",
"MELISSA ISD","Spring 2016","3","201","1478","86","32","14","200","1509","88","26","13","","","","","","","","","","","","","","","",
"MELISSA ISD","Spring 2016","4","205","1549","86","26","14","205","1628","89","40","11","204","4120","84","29","16","","","","","","","","","","",
"MELISSA ISD","Spring 2016","5","173","1622","89","37","11","176","1636","88","24","13","","","","","","175","4060","90","18","10","","","","","",
"MELISSA ISD","Spring 2016","6","192","1644","85","29","15","190","1703","86","31","14","","","","","","","","","","","","","","","",
"MELISSA ISD","Spring 2016","7","175","1721","91","42","9","128","1741","95","35","5","172","4242","90","27","10","","","","","","","","","","",
"MELISSA ISD","Spring 2016","8","168","1733","95","27","5","202","1789","94","35","6","","","","","","167","4446","96","49","4","167","4057","86","32","14",
"MELISSA ISD","May 2016","5","23","1454","39","4","61","24","1455","42","0","58","","","","","","","","","","","","","","","",
"MELISSA ISD","May 2016","8","11","1575","45","0","55","11","1617","64","0","36","","","","","","","","","","","","","","","",
"MEMPHIS ISD","Spring 2016","3","36","1397","67","14","33","36","1434","69","8","31","","","","","","","","","","","","","","","",
"MEMPHIS ISD","Spring 2016","4","27","1468","67","4","33","29","1476","48","7","52","28","3481","61","0","39","","","","","","","","","","",
"MEMPHIS ISD","Spring 2016","5","37","1487","54","14","46","40","1486","43","0","58","","","","","","40","3457","33","3","68","","","","","",
"MEMPHIS ISD","Spring 2016","6","24","1559","63","17","38","24","1578","54","13","46","","","","","","","","","","","","","","","",
"MEMPHIS ISD","Spring 2016","7","37","1629","68","19","32","34","1666","79","12","21","37","3754","78","0","22","","","","","","","","","","",
"MEMPHIS ISD","Spring 2016","8","30","1632","67","13","33","19","1577","42","5","58","","","","","","30","3757","60","17","40","30","3591","50","10","50",
"MEMPHIS ISD","May 2016","5","16","1404","19","0","81","22","1463","41","0","59","","","","","","","","","","","","","","","",
"MEMPHIS ISD","May 2016","8","14","1572","43","0","57","12","1601","58","0","42","","","","","","","","","","","","","","","",
"MENARD ISD","Spring 2016","3","18","1406","61","11","39","18","1460","83","11","17","","","","","","","","","","","","","","","",
"MENARD ISD","Spring 2016","4","23","1527","70","26","30","23","1532","70","13","30","23","3791","57","9","43","","","","","","","","","","",
"MENARD ISD","Spring 2016","5","20","1549","85","15","15","20","1579","90","10","10","","","","","","20","3641","60","0","40","","","","","",
"MENARD ISD","Spring 2016","6","21","1522","52","5","48","21","1588","62","10","38","","","","","","","","","","","","","","","",
"MENARD ISD","Spring 2016","7","20","1600","70","15","30","20","1616","65","5","35","20","3636","65","5","35","","","","","","","","","","",
"MENARD ISD","Spring 2016","8","25","1656","64","20","36","24","1650","63","4","38","","","","","","23","3844","70","13","30","23","3569","52","4","48",
"MENARD ISD","May 2016","5","3","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"MENARD ISD","May 2016","8","9","1553","22","0","78","9","1546","22","0","78","","","","","","","","","","","","","","","",
"MERCEDES ISD","Spring 2016","3","415","1366","52","9","48","425","1414","64","9","36","","","","","","","","","","","","","","","",
"MERCEDES ISD","Spring 2016","4","445","1453","58","9","42","453","1497","56","9","44","447","3482","41","4","59","","","","","","","","","","",
"MERCEDES ISD","Spring 2016","5","375","1496","57","11","43","401","1573","73","11","27","","","","","","404","3695","66","6","34","","","","","",
"MERCEDES ISD","Spring 2016","6","409","1531","54","8","46","401","1575","59","4","41","","","","","","","","","","","","","","","",
"MERCEDES ISD","Spring 2016","7","366","1600","61","12","39","364","1652","68","17","32","364","3694","66","4","34","","","","","","","","","","",
"MERCEDES ISD","Spring 2016","8","407","1652","75","13","25","350","1634","61","3","39","","","","","","402","3720","62","10","38","399","3621","53","11","47",
"MERCEDES ISD","May 2016","5","164","1418","32","0","68","111","1484","50","0","50","","","","","","","","","","","","","","","",
"MERCEDES ISD","May 2016","8","99","1556","38","0","62","132","1562","30","0","70","","","","","","","","","","","","","","","",
"MERIDIAN ISD","Spring 2016","3","33","1425","76","24","24","33","1436","61","15","39","","","","","","","","","","","","","","","",
"MERIDIAN ISD","Spring 2016","4","19","1530","84","21","16","19","1591","74","26","26","18","4021","89","22","11","","","","","","","","","","",
"MERIDIAN ISD","Spring 2016","5","47","1591","91","34","9","47","1572","81","4","19","","","","","","43","3909","95","12","5","","","","","",
"MERIDIAN ISD","Spring 2016","6","30","1625","90","17","10","29","1635","79","14","21","","","","","","","","","","","","","","","",
"MERIDIAN ISD","Spring 2016","7","28","1651","86","7","14","28","1685","86","18","14","29","3845","79","7","21","","","","","","","","","","",
"MERIDIAN ISD","Spring 2016","8","34","1752","97","44","3","23","1694","87","0","13","","","","","","34","4021","85","21","15","34","3801","82","3","18",
"MERIDIAN ISD","May 2016","5","4","-","-","-","-","8","1488","38","0","63","","","","","","","","","","","","","","","",
"MERIDIAN ISD","May 2016","8","1","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"MERIDIAN WORLD SCHOOL LLC (246801)","Spring 2016","3","124","1502","89","40","11","124","1499","88","24","12","","","","","","","","","","","","","","","",
"MERIDIAN WORLD SCHOOL LLC (246801)","Spring 2016","4","121","1592","92","39","8","122","1633","89","42","11","121","4193","83","33","17","","","","","","","","","","",
"MERIDIAN WORLD SCHOOL LLC (246801)","Spring 2016","5","118","1645","96","47","4","119","1685","94","34","6","","","","","","121","3945","88","14","12","","","","","",
"MERIDIAN WORLD SCHOOL LLC (246801)","Spring 2016","6","122","1730","98","57","2","122","1759","97","43","3","","","","","","","","","","","","","","","",
"MERIDIAN WORLD SCHOOL LLC (246801)","Spring 2016","7","94","1754","96","52","4","","","","","","94","4253","97","26","3","","","","","","","","","","",
"MERIDIAN WORLD SCHOOL LLC (246801)","Spring 2016","8","73","1757","93","42","7","95","1695","87","6","13","","","","","","75","4222","89","29","11","75","3918","80","17","20",
"MERIDIAN WORLD SCHOOL LLC (246801)","May 2016","5","6","1517","50","17","50","8","1534","75","0","25","","","","","","","","","","","","","","","",
"MERIDIAN WORLD SCHOOL LLC (246801)","May 2016","8","5","1589","40","0","60","1","-","-","-","-","","","","","","","","","","","","","","","",
"MERKEL ISD","Spring 2016","3","83","1398","69","10","31","83","1398","58","6","42","","","","","","","","","","","","","","","",
"MERKEL ISD","Spring 2016","4","85","1478","69","8","31","85","1476","53","7","47","85","3631","65","4","35","","","","","","","","","","",
"MERKEL ISD","Spring 2016","5","93","1516","67","15","33","93","1545","60","10","40","","","","","","94","3548","50","5","50","","","","","",
"MERKEL ISD","Spring 2016","6","80","1557","59","9","41","80","1628","76","11","24","","","","","","","","","","","","","","","",
"MERKEL ISD","Spring 2016","7","87","1622","68","15","32","88","1650","66","16","34","88","3812","70","8","30","","","","","","","","","","",
"MERKEL ISD","Spring 2016","8","60","1644","72","12","28","61","1645","56","10","44","","","","","","62","3650","53","10","47","62","3423","32","5","68",
"MERKEL ISD","May 2016","5","32","1388","22","0","78","38","1475","50","0","50","","","","","","","","","","","","","","","",
"MERKEL ISD","May 2016","8","19","1549","32","0","68","27","1575","44","0","56","","","","","","","","","","","","","","","",
"MESQUITE ISD","Spring 2016","3","2403","1414","68","17","32","2437","1432","69","14","31","","","","","","","","","","","","","","","",
"MESQUITE ISD","Spring 2016","4","2421","1493","71","14","29","2481","1516","65","13","35","2371","3734","64","9","36","","","","","","","","","","",
"MESQUITE ISD","Spring 2016","5","2671","1534","70","17","30","2723","1578","73","13","27","","","","","","2798","3788","73","9","27","","","","","",
"MESQUITE ISD","Spring 2016","6","2782","1571","66","13","34","2747","1634","76","15","24","","","","","","","","","","","","","","","",
"MESQUITE ISD","Spring 2016","7","2800","1625","69","16","31","2194","1618","67","5","33","2833","3855","71","12","29","","","","","","","","","","",
"MESQUITE ISD","Spring 2016","8","2575","1664","81","13","19","2694","1703","82","10","18","","","","","","2682","3982","80","21","20","2674","3736","65","13","35",
"MESQUITE ISD","May 2016","5","794","1424","32","0","68","746","1471","39","0","61","","","","","","","","","","","","","","","",
"MESQUITE ISD","May 2016","8","525","1551","36","0","64","495","1578","42","0","58","","","","","","","","","","","","","","","",
"MEXIA ISD","Spring 2016","3","128","1405","67","14","33","125","1409","68","5","32","","","","","","","","","","","","","","","",
"MEXIA ISD","Spring 2016","4","122","1449","56","6","44","122","1462","47","7","53","121","3511","42","4","58","","","","","","","","","","",
"MEXIA ISD","Spring 2016","5","140","1478","50","7","50","140","1483","44","1","56","","","","","","139","3550","51","4","49","","","","","",
"MEXIA ISD","Spring 2016","6","110","1535","54","10","46","108","1584","57","9","43","","","","","","","","","","","","","","","",
"MEXIA ISD","Spring 2016","7","128","1597","58","13","42","124","1619","60","5","40","132","3602","57","2","43","","","","","","","","","","",
"MEXIA ISD","Spring 2016","8","120","1669","77","13","23","118","1690","81","8","19","","","","","","118","3842","70","19","30","118","3475","38","6","62",
"MEXIA ISD","May 2016","5","69","1400","19","0","81","78","1445","24","0","76","","","","","","","","","","","","","","","",
"MEXIA ISD","May 2016","8","27","1573","48","0","52","23","1600","61","0","39","","","","","","","","","","","","","","","",
"MEYERPARK ELEMENTARY","Spring 2016","3","22","1369","73","9","27","22","1412","68","5","32","","","","","","","","","","","","","","","",
"MEYERPARK ELEMENTARY","Spring 2016","4","25","1482","72","4","28","25","1499","56","4","44","23","3769","74","9","26","","","","","","","","","","",
"MEYERPARK ELEMENTARY","Spring 2016","5","21","1531","62","24","38","21","1571","67","10","33","","","","","","21","3649","48","0","52","","","","","",
"MEYERPARK ELEMENTARY","Spring 2016","6","18","1534","61","6","39","18","1581","56","6","44","","","","","","","","","","","","","","","",
"MEYERPARK ELEMENTARY","May 2016","5","8","1447","38","0","63","7","1469","43","0","57","","","","","","","","","","","","","","",""
