"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"JUDSON ISD","Spring 2016","4","1601","1496","71","16","29","1610","1521","68","13","32","1605","3757","65","11","35","","","","","","","","","","",
"JUDSON ISD","Spring 2016","5","1577","1540","71","20","29","1630","1577","73","12","27","","","","","","1594","3726","67","6","33","","","","","",
"JUDSON ISD","Spring 2016","6","1487","1570","66","14","34","1481","1593","67","8","33","","","","","","","","","","","","","","","",
"JUDSON ISD","Spring 2016","7","1492","1624","70","17","30","1373","1628","66","9","34","1529","3771","67","7","33","","","","","","","","","","",
"JUDSON ISD","Spring 2016","8","1479","1667","80","13","20","1219","1632","64","3","36","","","","","","1564","3825","74","11","26","1455","3594","51","8","49",
"JUDSON ISD","May 2016","5","461","1415","29","0","71","429","1479","48","0","52","","","","","","","","","","","","","","","",
"JUDSON ISD","May 2016","8","301","1567","44","1","56","426","1587","48","0","52","","","","","","","","","","","","","","","",
"JUNCTION ISD","Spring 2016","3","43","1427","70","26","30","42","1455","76","14","24","","","","","","","","","","","","","","","",
"JUNCTION ISD","Spring 2016","4","36","1511","72","22","28","36","1588","89","19","11","36","3802","69","8","31","","","","","","","","","","",
"JUNCTION ISD","Spring 2016","5","40","1577","75","38","25","38","1625","87","18","13","","","","","","39","3873","77","13","23","","","","","",
"JUNCTION ISD","Spring 2016","6","38","1561","63","8","37","38","1548","50","0","50","","","","","","","","","","","","","","","",
"JUNCTION ISD","Spring 2016","7","33","1599","58","12","42","31","1574","39","6","61","34","3803","71","9","29","","","","","","","","","","",
"JUNCTION ISD","Spring 2016","8","41","1707","90","22","10","38","1671","61","8","39","","","","","","40","3935","78","18","23","41","3644","49","15","51",
"JUNCTION ISD","May 2016","5","11","1419","45","0","55","5","1471","40","0","60","","","","","","","","","","","","","","","",
"JUNCTION ISD","May 2016","8","4","-","-","-","-","15","1624","73","0","27","","","","","","","","","","","","","","","",
"KARNACK ISD","Spring 2016","3","11","1412","82","0","18","11","1422","73","0","27","","","","","","","","","","","","","","","",
"KARNACK ISD","Spring 2016","4","12","1526","83","8","17","12","1524","92","0","8","12","3978","92","8","8","","","","","","","","","","",
"KARNACK ISD","Spring 2016","5","7","1514","71","14","29","7","1532","57","14","43","","","","","","5","3469","40","0","60","","","","","",
"KARNACK ISD","Spring 2016","6","8","1551","75","0","25","8","1625","100","13","0","","","","","","","","","","","","","","","",
"KARNACK ISD","Spring 2016","7","11","1615","64","9","36","11","1719","100","18","0","12","3792","67","8","33","","","","","","","","","","",
"KARNACK ISD","Spring 2016","8","4","-","-","-","-","4","-","-","-","-","","","","","","4","-","-","-","-","4","-","-","-","-",
"KARNACK ISD","May 2016","5","2","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"KARNACK ISD","May 2016","8","1","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"KARNES CITY ISD","Spring 2016","3","89","1382","58","12","42","89","1457","80","13","20","","","","","","","","","","","","","","","",
"KARNES CITY ISD","Spring 2016","4","79","1474","67","5","33","79","1514","71","4","29","78","3588","55","4","45","","","","","","","","","","",
"KARNES CITY ISD","Spring 2016","5","84","1534","70","17","30","86","1579","74","13","26","","","","","","87","3731","74","8","26","","","","","",
"KARNES CITY ISD","Spring 2016","6","69","1579","71","16","29","70","1691","94","33","6","","","","","","","","","","","","","","","",
"KARNES CITY ISD","Spring 2016","7","84","1654","77","24","23","83","1695","75","25","25","84","3984","75","14","25","","","","","","","","","","",
"KARNES CITY ISD","Spring 2016","8","77","1687","86","16","14","65","1635","68","0","32","","","","","","77","3807","64","10","36","76","3489","42","5","58",
"KARNES CITY ISD","May 2016","5","28","1436","32","4","68","23","1517","74","0","26","","","","","","","","","","","","","","","",
"KARNES CITY ISD","May 2016","8","11","1587","45","0","55","21","1576","48","0","52","","","","","","","","","","","","","","","",
"KATY ISD","Spring 2016","3","5296","1506","89","41","11","5362","1526","89","32","11","","","","","","","","","","","","","","","",
"KATY ISD","Spring 2016","4","5202","1571","89","33","11","5196","1613","87","33","13","5189","4107","83","27","17","","","","","","","","","","",
"KATY ISD","Spring 2016","5","5168","1630","90","41","10","5140","1680","92","36","8","","","","","","5139","4023","88","20","12","","","","","",
"KATY ISD","Spring 2016","6","5424","1662","85","37","15","5223","1710","88","33","12","","","","","","","","","","","","","","","",
"KATY ISD","Spring 2016","7","5329","1710","87","40","13","5126","1749","88","37","12","5337","4198","86","28","14","","","","","","","","","","",
"KATY ISD","Spring 2016","8","5336","1739","92","34","8","3357","1706","85","12","15","","","","","","5254","4224","90","36","10","5228","4040","85","32","15",
"KATY ISD","May 2016","5","558","1451","44","3","56","451","1495","49","2","51","","","","","","","","","","","","","","","",
"KATY ISD","May 2016","8","453","1577","45","3","55","527","1582","44","0","56","","","","","","","","","","","","","","","",
"KAUFMAN ISD","Spring 2016","3","267","1400","67","16","33","246","1429","70","12","30","","","","","","","","","","","","","","","",
"KAUFMAN ISD","Spring 2016","4","265","1467","64","9","36","266","1492","62","7","38","262","3659","63","6","37","","","","","","","","","","",
"KAUFMAN ISD","Spring 2016","5","290","1510","60","16","40","289","1589","75","15","25","","","","","","296","3669","62","6","38","","","","","",
"KAUFMAN ISD","Spring 2016","6","258","1583","70","17","30","257","1636","76","15","24","","","","","","","","","","","","","","","",
"KAUFMAN ISD","Spring 2016","7","287","1612","64","15","36","283","1655","69","15","31","291","3744","68","7","32","","","","","","","","","","",
"KAUFMAN ISD","Spring 2016","8","276","1659","77","11","23","192","1610","54","1","46","","","","","","275","3889","77","15","23","274","3708","62","12","38",
"KAUFMAN ISD","May 2016","5","115","1422","30","0","70","71","1475","39","0","61","","","","","","","","","","","","","","","",
"KAUFMAN ISD","May 2016","8","60","1571","52","0","48","85","1585","46","0","54","","","","","","","","","","","","","","","",
"KEENE ISD","Spring 2016","3","77","1397","66","10","34","76","1428","68","9","32","","","","","","","","","","","","","","","",
"KEENE ISD","Spring 2016","4","72","1469","71","10","29","70","1430","33","1","67","72","3460","43","4","57","","","","","","","","","","",
"KEENE ISD","Spring 2016","5","72","1544","68","28","32","69","1595","77","19","23","","","","","","74","3799","72","11","28","","","","","",
"KEENE ISD","Spring 2016","6","75","1595","77","19","23","72","1652","86","15","14","","","","","","","","","","","","","","","",
"KEENE ISD","Spring 2016","7","78","1638","69","18","31","74","1642","76","5","24","77","3766","65","9","35","","","","","","","","","","",
"KEENE ISD","Spring 2016","8","75","1711","85","27","15","71","1679","79","11","21","","","","","","74","3921","81","16","19","74","3732","70","11","30",
"KEENE ISD","May 2016","5","27","1428","33","0","67","19","1471","42","0","58","","","","","","","","","","","","","","","",
"KEENE ISD","May 2016","8","13","1544","23","0","77","17","1569","35","0","65","","","","","","","","","","","","","","","",
"KELLER ISD","Spring 2016","3","2412","1478","84","33","16","2432","1496","83","25","17","","","","","","","","","","","","","","","",
"KELLER ISD","Spring 2016","4","2470","1548","84","27","16","2537","1596","82","32","18","2462","3965","77","20","23","","","","","","","","","","",
"KELLER ISD","Spring 2016","5","2471","1598","83","33","17","2527","1639","83","28","17","","","","","","2449","3890","79","13","21","","","","","",
"KELLER ISD","Spring 2016","6","2581","1640","84","28","16","2567","1689","87","27","13","","","","","","","","","","","","","","","",
"KELLER ISD","Spring 2016","7","2493","1698","87","36","13","2465","1723","86","30","14","2499","4081","84","21","16","","","","","","","","","","",
"KELLER ISD","Spring 2016","8","2599","1724","92","28","8","1585","1662","75","5","25","","","","","","2580","4031","82","23","18","2573","3898","77","23","23",
"KELLER ISD","May 2016","5","420","1431","38","1","62","408","1477","42","0","58","","","","","","","","","","","","","","","",
"KELLER ISD","May 2016","8","232","1576","47","3","53","395","1595","53","0","47","","","","","","","","","","","","","","","",
"KELTON ISD","Spring 2016","3","5","1380","60","20","40","5","1365","60","0","40","","","","","","","","","","","","","","","",
"KELTON ISD","Spring 2016","4","5","1400","60","0","40","5","1433","60","0","40","5","3220","20","0","80","","","","","","","","","","",
"KELTON ISD","Spring 2016","5","9","1587","89","33","11","9","1610","89","11","11","","","","","","9","3972","78","22","22","","","","","",
"KELTON ISD","Spring 2016","6","5","1536","80","0","20","5","1512","40","0","60","","","","","","","","","","","","","","","",
"KELTON ISD","Spring 2016","7","6","1629","83","17","17","6","1586","50","0","50","6","3551","33","0","67","","","","","","","","","","",
"KELTON ISD","Spring 2016","8","12","1716","92","17","8","","","","","","","","","","","","","","","","12","3661","50","0","50",
"KELTON ISD","May 2016","5","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"KELTON ISD","May 2016","8","1","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"KEMP ISD","Spring 2016","3","111","1374","56","9","44","110","1406","64","9","36","","","","","","","","","","","","","","","",
"KEMP ISD","Spring 2016","4","104","1489","75","13","25","105","1550","79","12","21","111","3518","43","5","57","","","","","","","","","","",
"KEMP ISD","Spring 2016","5","87","1550","76","13","24","87","1569","75","9","25","","","","","","87","3733","74","5","26","","","","","",
"KEMP ISD","Spring 2016","6","88","1562","67","11","33","87","1599","74","6","26","","","","","","","","","","","","","","","",
"KEMP ISD","Spring 2016","7","100","1653","75","19","25","100","1636","75","4","25","102","3822","76","4","24","","","","","","","","","","",
"KEMP ISD","Spring 2016","8","108","1677","84","18","16","95","1630","69","1","31","","","","","","106","3656","66","7","34","106","3523","52","5","48",
"KEMP ISD","May 2016","5","21","1490","52","5","48","22","1517","68","0","32","","","","","","","","","","","","","","","",
"KEMP ISD","May 2016","8","19","1554","32","0","68","29","1569","38","0","62","","","","","","","","","","","","","","","",
"KENEDY COUNTY WIDE CSD","Spring 2016","3","10","1459","70","30","30","10","1467","80","30","20","","","","","","","","","","","","","","","",
"KENEDY COUNTY WIDE CSD","Spring 2016","4","12","1447","33","25","67","12","1516","58","17","42","12","3600","42","8","58","","","","","","","","","","",
"KENEDY COUNTY WIDE CSD","Spring 2016","5","7","1567","57","29","43","7","1709","100","29","0","","","","","","7","3933","71","14","29","","","","","",
"KENEDY COUNTY WIDE CSD","Spring 2016","6","9","1529","44","11","56","9","1673","78","22","22","","","","","","","","","","","","","","","",
"KENEDY COUNTY WIDE CSD","May 2016","5","3","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"KENEDY ISD","Spring 2016","3","56","1427","84","13","16","56","1431","79","7","21","","","","","","","","","","","","","","","",
"KENEDY ISD","Spring 2016","4","58","1491","76","10","24","60","1503","63","5","37","59","3738","66","3","34","","","","","","","","","","",
"KENEDY ISD","Spring 2016","5","47","1549","70","19","30","47","1610","91","17","9","","","","","","49","3675","71","0","29","","","","","",
"KENEDY ISD","Spring 2016","6","50","1535","54","8","46","48","1629","83","6","17","","","","","","","","","","","","","","","",
"KENEDY ISD","Spring 2016","7","52","1611","73","10","27","49","1645","67","16","33","51","3859","80","6","20","","","","","","","","","","",
"KENEDY ISD","Spring 2016","8","44","1653","73","18","27","42","1651","74","10","26","","","","","","42","3734","64","10","36","42","3551","52","5","48",
"KENEDY ISD","May 2016","5","14","1444","36","0","64","4","-","-","-","-","","","","","","","","","","","","","","","",
"KENEDY ISD","May 2016","8","13","1534","23","0","77","11","1566","27","0","73","","","","","","","","","","","","","","","",
"KENNARD ISD","Spring 2016","3","16","1371","63","0","38","16","1433","75","6","25","","","","","","","","","","","","","","","",
"KENNARD ISD","Spring 2016","4","16","1469","69","6","31","16","1449","31","6","69","16","3458","38","0","63","","","","","","","","","","",
"KENNARD ISD","Spring 2016","5","21","1522","71","24","29","21","1534","57","14","43","","","","","","21","3565","52","0","48","","","","","",
"KENNARD ISD","Spring 2016","6","19","1567","58","16","42","19","1588","68","5","32","","","","","","","","","","","","","","","",
"KENNARD ISD","Spring 2016","7","18","1583","56","11","44","18","1655","78","11","22","18","3732","72","0","28","","","","","","","","","","",
"KENNARD ISD","Spring 2016","8","17","1651","82","6","18","17","1668","71","6","29","","","","","","17","3925","71","24","29","17","3602","65","6","35",
"KENNARD ISD","May 2016","5","6","1403","33","0","67","9","1474","56","0","44","","","","","","","","","","","","","","","",
"KENNARD ISD","May 2016","8","3","-","-","-","-","5","1574","20","0","80","","","","","","","","","","","","","","","",
"KENNEDALE ISD","Spring 2016","3","235","1439","75","24","25","236","1487","82","22","18","","","","","","","","","","","","","","","",
"KENNEDALE ISD","Spring 2016","4","238","1509","76","16","24","238","1564","77","22","23","238","3833","68","15","32","","","","","","","","","","",
"KENNEDALE ISD","Spring 2016","5","203","1551","80","15","20","202","1589","75","14","25","","","","","","208","3781","73","8","27","","","","","",
"KENNEDALE ISD","Spring 2016","6","230","1605","77","21","23","228","1656","80","22","20","","","","","","","","","","","","","","","",
"KENNEDALE ISD","Spring 2016","7","239","1656","79","21","21","189","1645","75","9","25","240","3956","80","13","20","","","","","","","","","","",
"KENNEDALE ISD","Spring 2016","8","230","1715","90","26","10","236","1744","88","21","12","","","","","","232","4012","83","25","17","232","3931","74","28","26",
"KENNEDALE ISD","May 2016","5","45","1431","27","0","73","54","1473","50","0","50","","","","","","","","","","","","","","","",
"KENNEDALE ISD","May 2016","8","26","1557","50","0","50","30","1575","43","0","57","","","","","","","","","","","","","","",""
