"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"CRAWFORD ISD","May 2016","8","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"CROCKETT COUNTY CONSOLIDATED CSD","Spring 2016","3","55","1414","78","13","22","55","1454","76","13","24","","","","","","","","","","","","","","","",
"CROCKETT COUNTY CONSOLIDATED CSD","Spring 2016","4","56","1517","82","14","18","56","1551","79","18","21","56","3952","80","14","20","","","","","","","","","","",
"CROCKETT COUNTY CONSOLIDATED CSD","Spring 2016","5","48","1490","63","8","38","48","1478","44","0","56","","","","","","45","3561","53","0","47","","","","","",
"CROCKETT COUNTY CONSOLIDATED CSD","Spring 2016","6","57","1541","51","12","49","56","1553","48","4","52","","","","","","","","","","","","","","","",
"CROCKETT COUNTY CONSOLIDATED CSD","Spring 2016","7","45","1649","76","16","24","44","1634","73","5","27","46","4162","89","24","11","","","","","","","","","","",
"CROCKETT COUNTY CONSOLIDATED CSD","Spring 2016","8","52","1680","87","17","13","32","1647","75","0","25","","","","","","46","3934","83","15","17","46","3630","50","9","50",
"CROCKETT COUNTY CONSOLIDATED CSD","May 2016","5","16","1404","13","0","88","24","1448","21","0","79","","","","","","","","","","","","","","","",
"CROCKETT COUNTY CONSOLIDATED CSD","May 2016","8","7","1558","43","0","57","8","1601","63","0","38","","","","","","","","","","","","","","","",
"CROCKETT ISD","Spring 2016","4","","","","","","","","","","","90","3768","73","4","27","","","","","","","","","","",
"CROCKETT ISD","Spring 2016","5","80","1526","73","14","28","80","1516","59","4","41","","","","","","","","","","","","","","","",
"CROCKETT ISD","Spring 2016","6","78","1560","65","13","35","76","1579","64","5","36","","","","","","","","","","","","","","","",
"CROCKETT ISD","Spring 2016","7","75","1612","67","9","33","73","1618","67","5","33","74","3689","58","3","42","","","","","","","","","","",
"CROCKETT ISD","Spring 2016","8","75","1647","75","5","25","67","1649","73","0","27","","","","","","69","3781","68","13","32","67","3537","40","9","60",
"CROCKETT ISD","May 2016","5","1","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"CROCKETT ISD","May 2016","8","17","1595","53","0","47","17","1615","65","0","35","","","","","","","","","","","","","","","",
"CROSBY ISD","Spring 2016","3","399","1415","70","15","30","399","1460","81","12","19","","","","","","","","","","","","","","","",
"CROSBY ISD","Spring 2016","4","406","1501","75","13","25","410","1543","73","17","27","418","3845","70","14","30","","","","","","","","","","",
"CROSBY ISD","Spring 2016","5","361","1535","71","19","29","362","1585","72","16","28","","","","","","361","3714","67","7","33","","","","","",
"CROSBY ISD","Spring 2016","6","428","1570","67","13","33","427","1636","75","17","25","","","","","","","","","","","","","","","",
"CROSBY ISD","Spring 2016","7","410","1630","72","17","28","411","1685","80","20","20","409","3739","66","7","34","","","","","","","","","","",
"CROSBY ISD","Spring 2016","8","413","1681","87","14","13","316","1675","82","4","18","","","","","","412","4008","83","20","17","411","3775","67","15","33",
"CROSBY ISD","May 2016","5","108","1395","19","0","81","104","1467","36","0","64","","","","","","","","","","","","","","","",
"CROSBY ISD","May 2016","8","55","1597","64","0","36","55","1624","71","0","29","","","","","","","","","","","","","","","",
"CROSBYTON CISD","Spring 2016","3","26","1413","62","23","38","26","1434","73","12","27","","","","","","","","","","","","","","","",
"CROSBYTON CISD","Spring 2016","4","25","1478","68","8","32","25","1508","60","12","40","27","3529","44","4","56","","","","","","","","","","",
"CROSBYTON CISD","Spring 2016","5","31","1503","58","13","42","31","1548","68","16","32","","","","","","31","3498","52","6","48","","","","","",
"CROSBYTON CISD","Spring 2016","6","24","1541","54","4","46","24","1538","58","0","42","","","","","","","","","","","","","","","",
"CROSBYTON CISD","Spring 2016","7","37","1605","65","14","35","37","1591","38","14","62","37","3796","65","14","35","","","","","","","","","","",
"CROSBYTON CISD","Spring 2016","8","18","1686","94","11","6","18","1658","67","6","33","","","","","","19","3834","58","16","42","19","3712","53","21","47",
"CROSBYTON CISD","May 2016","5","12","1424","33","0","67","9","1417","11","0","89","","","","","","","","","","","","","","","",
"CROSBYTON CISD","May 2016","8","2","-","-","-","-","7","1583","57","0","43","","","","","","","","","","","","","","","",
"CROSS PLAINS ISD","Spring 2016","3","25","1404","72","16","28","25","1373","60","4","40","","","","","","","","","","","","","","","",
"CROSS PLAINS ISD","Spring 2016","4","26","1524","81","12","19","26","1509","65","12","35","25","3786","68","16","32","","","","","","","","","","",
"CROSS PLAINS ISD","Spring 2016","5","34","1531","71","26","29","34","1609","85","21","15","","","","","","33","3653","67","3","33","","","","","",
"CROSS PLAINS ISD","Spring 2016","6","13","1628","77","23","23","13","1624","77","15","23","","","","","","","","","","","","","","","",
"CROSS PLAINS ISD","Spring 2016","7","31","1671","81","32","19","31","1664","84","13","16","32","4056","75","22","25","","","","","","","","","","",
"CROSS PLAINS ISD","Spring 2016","8","17","1666","88","6","12","17","1670","88","6","12","","","","","","17","3651","59","0","41","17","3441","35","0","65",
"CROSS PLAINS ISD","May 2016","5","9","1389","33","0","67","4","-","-","-","-","","","","","","","","","","","","","","","",
"CROSS PLAINS ISD","May 2016","8","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"CROSS ROADS ISD","Spring 2016","3","45","1398","67","13","33","44","1411","64","7","36","","","","","","","","","","","","","","","",
"CROSS ROADS ISD","Spring 2016","4","49","1509","78","14","22","50","1507","64","8","36","54","3487","50","6","50","","","","","","","","","","",
"CROSS ROADS ISD","Spring 2016","5","46","1568","87","24","13","46","1557","83","2","17","","","","","","48","3749","73","4","27","","","","","",
"CROSS ROADS ISD","Spring 2016","6","39","1559","62","13","38","39","1628","82","8","18","","","","","","","","","","","","","","","",
"CROSS ROADS ISD","Spring 2016","7","36","1668","81","28","19","36","1705","83","22","17","37","3870","65","11","35","","","","","","","","","","",
"CROSS ROADS ISD","Spring 2016","8","43","1693","95","14","5","41","1724","93","17","7","","","","","","44","4076","84","25","16","44","3478","48","2","52",
"CROSS ROADS ISD","May 2016","5","8","1427","50","0","50","10","1491","40","0","60","","","","","","","","","","","","","","","",
"CROSS ROADS ISD","May 2016","8","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"CROWELL ISD","Spring 2016","3","9","1399","78","11","22","9","1431","67","22","33","","","","","","","","","","","","","","","",
"CROWELL ISD","Spring 2016","4","14","1471","50","14","50","14","1478","43","0","57","15","3585","53","0","47","","","","","","","","","","",
"CROWELL ISD","Spring 2016","5","9","1547","89","11","11","9","1530","56","11","44","","","","","","8","3615","63","0","38","","","","","",
"CROWELL ISD","Spring 2016","6","14","1533","57","7","43","14","1530","36","0","64","","","","","","","","","","","","","","","",
"CROWELL ISD","Spring 2016","7","12","1704","100","25","0","12","1645","75","0","25","12","4126","92","17","8","","","","","","","","","","",
"CROWELL ISD","Spring 2016","8","14","1639","79","0","21","14","1606","50","0","50","","","","","","14","3432","36","0","64","14","3278","14","0","86",
"CROWELL ISD","May 2016","5","1","-","-","-","-","5","1524","60","0","40","","","","","","","","","","","","","","","",
"CROWELL ISD","May 2016","8","4","-","-","-","-","7","1601","71","0","29","","","","","","","","","","","","","","","",
"CROWLEY ISD","Spring 2016","3","1013","1409","67","18","33","1075","1440","67","17","33","","","","","","","","","","","","","","","",
"CROWLEY ISD","Spring 2016","4","907","1490","69","14","31","1013","1535","71","17","29","926","3693","61","9","39","","","","","","","","","","",
"CROWLEY ISD","Spring 2016","5","952","1513","62","15","38","1027","1555","62","13","38","","","","","","952","3645","59","5","41","","","","","",
"CROWLEY ISD","Spring 2016","6","1119","1547","58","12","42","1116","1602","65","11","35","","","","","","","","","","","","","","","",
"CROWLEY ISD","Spring 2016","7","1090","1603","60","13","40","1078","1621","60","11","40","1094","3670","59","5","41","","","","","","","","","","",
"CROWLEY ISD","Spring 2016","8","1039","1652","77","10","23","1019","1639","62","5","38","","","","","","1021","3680","62","9","38","1024","3554","49","8","51",
"CROWLEY ISD","May 2016","5","368","1398","22","1","78","387","1458","31","0","69","","","","","","","","","","","","","","","",
"CROWLEY ISD","May 2016","8","245","1562","40","1","60","386","1586","48","0","52","","","","","","","","","","","","","","","",
"CRYSTAL CITY ISD","Spring 2016","3","146","1339","44","4","56","147","1396","52","10","48","","","","","","","","","","","","","","","",
"CRYSTAL CITY ISD","Spring 2016","4","115","1437","53","5","47","116","1507","62","12","38","116","3377","40","1","60","","","","","","","","","","",
"CRYSTAL CITY ISD","Spring 2016","5","145","1505","57","12","43","146","1515","51","5","49","","","","","","145","3547","53","1","47","","","","","",
"CRYSTAL CITY ISD","Spring 2016","6","110","1552","62","9","38","110","1564","55","5","45","","","","","","","","","","","","","","","",
"CRYSTAL CITY ISD","Spring 2016","7","119","1588","59","9","41","119","1586","55","3","45","120","3669","61","5","39","","","","","","","","","","",
"CRYSTAL CITY ISD","Spring 2016","8","113","1665","79","14","21","89","1615","63","0","37","","","","","","111","3759","68","9","32","111","3520","41","7","59",
"CRYSTAL CITY ISD","May 2016","5","62","1406","24","0","76","71","1437","18","0","82","","","","","","","","","","","","","","","",
"CRYSTAL CITY ISD","May 2016","8","23","1543","26","0","74","32","1571","38","0","63","","","","","","","","","","","","","","","",
"CUERO ISD","Spring 2016","3","147","1423","79","15","21","147","1447","79","12","21","","","","","","","","","","","","","","","",
"CUERO ISD","Spring 2016","4","152","1475","64","10","36","152","1484","54","10","46","152","3623","49","9","51","","","","","","","","","","",
"CUERO ISD","Spring 2016","5","105","1508","64","12","36","106","1562","65","13","35","","","","","","108","3564","51","5","49","","","","","",
"CUERO ISD","Spring 2016","6","151","1548","58","11","42","150","1567","59","3","41","","","","","","","","","","","","","","","",
"CUERO ISD","Spring 2016","7","144","1643","74","20","26","142","1687","82","20","18","143","3919","74","16","26","","","","","","","","","","",
"CUERO ISD","Spring 2016","8","146","1673","78","16","22","115","1657","77","3","23","","","","","","143","3801","66","16","34","145","3805","64","17","36",
"CUERO ISD","May 2016","5","39","1424","26","0","74","36","1478","44","3","56","","","","","","","","","","","","","","","",
"CUERO ISD","May 2016","8","32","1544","34","0","66","26","1609","69","0","31","","","","","","","","","","","","","","","",
"CULBERSON COUNTY-ALLAMOORE ISD","Spring 2016","3","27","1409","74","22","26","27","1471","74","22","26","","","","","","","","","","","","","","","",
"CULBERSON COUNTY-ALLAMOORE ISD","Spring 2016","4","36","1448","67","3","33","36","1525","72","14","28","38","3461","39","3","61","","","","","","","","","","",
"CULBERSON COUNTY-ALLAMOORE ISD","Spring 2016","5","21","1519","76","10","24","21","1526","52","0","48","","","","","","20","3540","45","0","55","","","","","",
"CULBERSON COUNTY-ALLAMOORE ISD","Spring 2016","6","25","1528","56","4","44","25","1521","36","0","64","","","","","","","","","","","","","","","",
"CULBERSON COUNTY-ALLAMOORE ISD","Spring 2016","7","31","1568","48","13","52","31","1554","39","0","61","31","3589","61","0","39","","","","","","","","","","",
"CULBERSON COUNTY-ALLAMOORE ISD","Spring 2016","8","31","1626","58","0","42","28","1611","61","0","39","","","","","","29","3619","66","3","34","29","3504","52","3","48",
"CULBERSON COUNTY-ALLAMOORE ISD","May 2016","5","5","1408","40","0","60","10","1457","30","0","70","","","","","","","","","","","","","","","",
"CULBERSON COUNTY-ALLAMOORE ISD","May 2016","8","13","1539","31","0","69","11","1537","27","0","73","","","","","","","","","","","","","","","",
"CUMBERLAND ACADEMY (212801)","Spring 2016","3","79","1432","72","16","28","79","1405","62","5","38","","","","","","","","","","","","","","","",
"CUMBERLAND ACADEMY (212801)","Spring 2016","4","77","1501","75","8","25","76","1520","66","5","34","76","3818","70","11","30","","","","","","","","","","",
"CUMBERLAND ACADEMY (212801)","Spring 2016","5","108","1555","81","16","19","108","1597","82","10","18","","","","","","109","3614","64","2","36","","","","","",
"CUMBERLAND ACADEMY (212801)","Spring 2016","6","114","1579","74","12","26","112","1653","85","13","15","","","","","","","","","","","","","","","",
"CUMBERLAND ACADEMY (212801)","Spring 2016","7","173","1642","76","18","24","139","1620","64","6","36","174","3804","68","6","32","","","","","","","","","","",
"CUMBERLAND ACADEMY (212801)","Spring 2016","8","184","1689","88","16","12","194","1688","82","6","18","","","","","","183","3843","76","12","24","184","3862","76","18","24",
"CUMBERLAND ACADEMY (212801)","May 2016","5","21","1434","38","0","62","19","1497","53","0","47","","","","","","","","","","","","","","","",
"CUMBERLAND ACADEMY (212801)","May 2016","8","22","1568","45","5","55","35","1582","40","0","60","","","","","","","","","","","","","","","",
"CUMBY ISD","Spring 2016","3","26","1415","65","23","35","26","1369","42","8","58","","","","","","","","","","","","","","","",
"CUMBY ISD","Spring 2016","4","20","1517","80","20","20","20","1486","65","0","35","19","3792","79","11","21","","","","","","","","","","",
"CUMBY ISD","Spring 2016","5","34","1519","71","21","29","35","1542","57","11","43","","","","","","37","3515","51","3","49","","","","","",
"CUMBY ISD","Spring 2016","6","27","1585","78","22","22","27","1632","78","11","22","","","","","","","","","","","","","","","",
"CUMBY ISD","Spring 2016","7","25","1661","72","28","28","26","1654","54","19","46","27","3896","70","15","30","","","","","","","","","","",
"CUMBY ISD","Spring 2016","8","16","1620","63","6","38","16","1615","44","6","56","","","","","","17","3587","65","6","35","17","3488","59","6","41",
"CUMBY ISD","May 2016","5","11","1417","27","0","73","16","1485","44","0","56","","","","","","","","","","","","","","","",
"CUMBY ISD","May 2016","8","6","1526","50","0","50","9","1538","11","0","89","","","","","","","","","","","","","","","",
"CUSHING ISD","Spring 2016","3","32","1484","78","34","22","32","1461","81","19","19","","","","","","","","","","","","","","","",
"CUSHING ISD","Spring 2016","4","30","1544","83","23","17","30","1572","87","23","13","28","4179","82","25","18","","","","","","","","","","",
"CUSHING ISD","Spring 2016","5","33","1589","94","18","6","33","1632","94","21","6","","","","","","34","4056","97","18","3","","","","","",
"CUSHING ISD","Spring 2016","6","38","1600","84","24","16","38","1628","82","11","18","","","","","","","","","","","","","","","",
"CUSHING ISD","Spring 2016","7","28","1716","89","43","11","28","1749","89","39","11","28","4013","79","7","21","","","","","","","","","","",
"CUSHING ISD","Spring 2016","8","34","1733","97","29","3","18","1752","89","28","11","","","","","","35","3922","80","14","20","35","3609","46","9","54",
"CUSHING ISD","May 2016","5","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"CUSHING ISD","May 2016","8","1","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"CYPRESS-FAIRBANKS ISD","Spring 2016","3","8438","1458","79","29","21","8394","1473","79","21","21","","","","","","","","","","","","","","","",
"CYPRESS-FAIRBANKS ISD","Spring 2016","4","8222","1538","81","25","19","8168","1578","78","27","22","8211","3945","75","19","25","","","","","","","","","","",
"CYPRESS-FAIRBANKS ISD","Spring 2016","5","8230","1591","82","31","18","8197","1635","85","25","15","","","","","","8206","4040","87","22","13","","","","","",
"CYPRESS-FAIRBANKS ISD","Spring 2016","6","8242","1623","78","26","22","8147","1668","80","24","20","","","","","","","","","","","","","","","",
"CYPRESS-FAIRBANKS ISD","Spring 2016","7","8508","1669","80","28","20","8390","1693","79","24","21","8545","3946","75","17","25","","","","","","","","","","",
"CYPRESS-FAIRBANKS ISD","Spring 2016","8","8361","1711","88","26","12","5103","1675","78","6","22","","","","","","8215","4094","84","28","16","8193","3884","74","23","26",
"CYPRESS-FAIRBANKS ISD","May 2016","5","1537","1425","35","1","65","1295","1497","54","0","46","","","","","","","","","","","","","","","",
"CYPRESS-FAIRBANKS ISD","May 2016","8","1008","1558","39","1","61","1144","1587","47","0","53","","","","","","","","","","","","","","","",
"DAINGERFIELD-LONE STAR ISD","Spring 2016","3","73","1433","74","19","26","73","1444","75","15","25","","","","","","","","","","","","","","","",
"DAINGERFIELD-LONE STAR ISD","Spring 2016","4","73","1494","79","7","21","73","1526","77","12","23","72","3790","76","6","24","","","","","","","","","","",
"DAINGERFIELD-LONE STAR ISD","Spring 2016","5","65","1509","58","18","42","64","1507","52","2","48","","","","","","66","3593","53","3","47","","","","","",
"DAINGERFIELD-LONE STAR ISD","Spring 2016","6","65","1543","55","11","45","63","1603","63","10","37","","","","","","","","","","","","","","","",
"DAINGERFIELD-LONE STAR ISD","Spring 2016","7","80","1620","66","15","34","77","1607","56","8","44","84","3831","75","10","25","","","","","","","","","","",
"DAINGERFIELD-LONE STAR ISD","Spring 2016","8","61","1652","80","13","20","59","1646","69","3","31","","","","","","59","3480","41","5","59","59","3414","36","2","64",
"DAINGERFIELD-LONE STAR ISD","May 2016","5","26","1447","42","4","58","31","1463","32","0","68","","","","","","","","","","","","","","","",
"DAINGERFIELD-LONE STAR ISD","May 2016","8","7","1513","29","0","71","14","1572","43","0","57","","","","","","","","","","","","","","","",
"DALHART ISD","Spring 2016","3","111","1422","65","20","35","113","1436","67","16","33","","","","","","","","","","","","","","","",
"DALHART ISD","Spring 2016","4","105","1486","70","11","30","105","1529","66","12","34","104","3685","66","6","34","","","","","","","","","","",
"DALHART ISD","Spring 2016","5","111","1515","63","14","37","114","1569","76","11","24","","","","","","111","3609","62","2","38","","","","","",
"DALHART ISD","Spring 2016","6","113","1547","61","12","39","109","1598","67","9","33","","","","","","","","","","","","","","","",
"DALHART ISD","Spring 2016","7","145","1598","69","13","31","102","1607","62","2","38","144","3622","66","4","34","","","","","","","","","","",
"DALHART ISD","Spring 2016","8","129","1674","78","19","22","128","1645","63","7","37","","","","","","125","3712","66","7","34","125","3624","54","9","46",
"DALHART ISD","May 2016","5","45","1412","29","0","71","30","1505","53","0","47","","","","","","","","","","","","","","","",
"DALHART ISD","May 2016","8","30","1552","40","0","60","49","1562","41","0","59","","","","","","","","","","","","","","","",
"D'HANIS ISD","Spring 2016","3","27","1488","81","30","19","27","1436","67","11","33","","","","","","","","","","","","","","","",
"D'HANIS ISD","Spring 2016","4","28","1567","93","32","7","28","1643","86","36","14","28","4076","86","21","14","","","","","","","","","","",
"D'HANIS ISD","Spring 2016","5","27","1614","78","37","22","27","1643","100","22","0","","","","","","27","3879","89","19","11","","","","","",
"D'HANIS ISD","Spring 2016","6","14","1657","79","43","21","14","1672","79","21","21","","","","","","","","","","","","","","","",
"D'HANIS ISD","Spring 2016","7","24","1651","75","21","25","24","1700","92","25","8","24","3994","92","17","8","","","","","","","","","","",
"D'HANIS ISD","Spring 2016","8","18","1710","89","28","11","8","1559","25","0","75","","","","","","19","3878","79","16","21","19","3540","42","11","58",
"D'HANIS ISD","May 2016","5","6","1484","83","0","17","","","","","","","","","","","","","","","","","","","","",
"D'HANIS ISD","May 2016","8","3","-","-","-","-","7","1584","43","0","57","","","","","","","","","","","","","","",""
