"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"LAREDO ISD","May 2016","8","559","1520","20","0","80","470","1567","38","0","62","","","","","","","","","","","","","","","",
"LASARA ISD","Spring 2016","3","32","1449","75","28","25","32","1446","72","13","28","","","","","","","","","","","","","","","",
"LASARA ISD","Spring 2016","4","42","1491","81","10","19","42","1510","76","7","24","42","3794","76","5","24","","","","","","","","","","",
"LASARA ISD","Spring 2016","5","26","1532","69","19","31","26","1553","69","4","31","","","","","","26","3685","69","8","31","","","","","",
"LASARA ISD","Spring 2016","6","34","1572","62","12","38","35","1642","77","14","23","","","","","","","","","","","","","","","",
"LASARA ISD","Spring 2016","7","36","1616","67","11","33","36","1633","64","8","36","36","3760","67","8","33","","","","","","","","","","",
"LASARA ISD","Spring 2016","8","40","1688","90","18","10","21","1610","71","5","29","","","","","","40","3918","83","15","18","40","3650","60","13","40",
"LASARA ISD","May 2016","5","8","1361","0","0","100","8","1481","38","0","63","","","","","","","","","","","","","","","",
"LASARA ISD","May 2016","8","4","-","-","-","-","5","1641","100","0","0","","","","","","","","","","","","","","","",
"LATEXO ISD","Spring 2016","3","40","1476","85","30","15","40","1384","58","5","43","","","","","","","","","","","","","","","",
"LATEXO ISD","Spring 2016","4","33","1513","82","21","18","33","1430","30","3","70","36","3740","75","8","25","","","","","","","","","","",
"LATEXO ISD","Spring 2016","5","31","1594","90","23","10","31","1560","68","6","32","","","","","","32","3704","78","0","22","","","","","",
"LATEXO ISD","Spring 2016","6","35","1625","89","20","11","35","1585","63","3","37","","","","","","","","","","","","","","","",
"LATEXO ISD","Spring 2016","7","35","1668","74","31","26","24","1622","79","4","21","36","4050","86","14","14","","","","","","","","","","",
"LATEXO ISD","Spring 2016","8","36","1682","97","14","3","34","1684","82","9","18","","","","","","36","3922","81","17","19","36","3549","50","3","50",
"LATEXO ISD","May 2016","5","4","-","-","-","-","11","1488","45","0","55","","","","","","","","","","","","","","","",
"LATEXO ISD","May 2016","8","1","-","-","-","-","6","1583","33","0","67","","","","","","","","","","","","","","","",
"LAZBUDDIE ISD","Spring 2016","3","19","1376","74","5","26","19","1405","68","11","32","","","","","","","","","","","","","","","",
"LAZBUDDIE ISD","Spring 2016","4","14","1468","57","14","43","14","1506","64","7","36","14","3612","50","14","50","","","","","","","","","","",
"LAZBUDDIE ISD","Spring 2016","5","10","1534","80","0","20","10","1528","70","0","30","","","","","","10","3465","50","0","50","","","","","",
"LAZBUDDIE ISD","Spring 2016","6","18","1572","67","11","33","18","1589","78","0","22","","","","","","","","","","","","","","","",
"LAZBUDDIE ISD","Spring 2016","7","9","1658","89","11","11","9","1682","100","11","0","9","4006","89","11","11","","","","","","","","","","",
"LAZBUDDIE ISD","Spring 2016","8","15","1677","93","7","7","15","1696","93","7","7","","","","","","15","3711","60","7","40","15","3579","60","13","40",
"LAZBUDDIE ISD","May 2016","5","2","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"LAZBUDDIE ISD","May 2016","8","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"LEADERSHIP PREP SCHOOL (061804)","Spring 2016","3","75","1570","96","65","4","74","1598","88","54","12","","","","","","","","","","","","","","","",
"LEADERSHIP PREP SCHOOL (061804)","Spring 2016","4","71","1601","92","41","8","72","1708","96","61","4","70","4407","90","47","10","","","","","","","","","","",
"LEADERSHIP PREP SCHOOL (061804)","Spring 2016","5","48","1668","96","52","4","48","1696","94","42","6","","","","","","48","3997","90","15","10","","","","","",
"LEADERSHIP PREP SCHOOL (061804)","Spring 2016","6","47","1681","96","38","4","47","1693","89","23","11","","","","","","","","","","","","","","","",
"LEADERSHIP PREP SCHOOL (061804)","Spring 2016","7","59","1700","93","36","7","41","1662","85","12","15","59","4171","92","27","8","","","","","","","","","","",
"LEADERSHIP PREP SCHOOL (061804)","Spring 2016","8","55","1752","98","38","2","36","1661","75","6","25","","","","","","57","3910","72","18","28","57","3726","70","11","30",
"LEADERSHIP PREP SCHOOL (061804)","May 2016","5","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"LEADERSHIP PREP SCHOOL (061804)","May 2016","8","5","1554","40","0","60","12","1560","33","0","67","","","","","","","","","","","","","","","",
"LEAKEY ISD","Spring 2016","3","22","1398","73","5","27","22","1377","55","0","45","","","","","","","","","","","","","","","",
"LEAKEY ISD","Spring 2016","4","22","1472","64","9","36","22","1490","55","9","45","22","3666","68","9","32","","","","","","","","","","",
"LEAKEY ISD","Spring 2016","5","17","1603","88","29","12","17","1640","88","29","12","","","","","","17","3879","82","6","18","","","","","",
"LEAKEY ISD","Spring 2016","6","26","1614","77","19","23","26","1611","65","15","35","","","","","","","","","","","","","","","",
"LEAKEY ISD","Spring 2016","7","9","1619","78","11","22","9","1598","56","11","44","8","3523","63","0","38","","","","","","","","","","",
"LEAKEY ISD","Spring 2016","8","18","1716","83","17","17","8","1600","50","0","50","","","","","","19","3955","74","11","26","19","3737","68","5","32",
"LEAKEY ISD","May 2016","5","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"LEAKEY ISD","May 2016","8","4","-","-","-","-","5","1581","20","0","80","","","","","","","","","","","","","","","",
"LEANDER ISD","Spring 2016","3","2711","1483","85","34","15","2774","1488","82","24","18","","","","","","","","","","","","","","","",
"LEANDER ISD","Spring 2016","4","2687","1559","87","30","13","2784","1587","81","29","19","2693","4048","80","24","20","","","","","","","","","","",
"LEANDER ISD","Spring 2016","5","2737","1616","87","37","13","2798","1637","85","26","15","","","","","","2699","3876","80","12","20","","","","","",
"LEANDER ISD","Spring 2016","6","2917","1652","84","34","16","2893","1696","87","29","13","","","","","","","","","","","","","","","",
"LEANDER ISD","Spring 2016","7","2844","1693","85","36","15","1645","1668","81","13","19","2843","4102","83","23","17","","","","","","","","","","",
"LEANDER ISD","Spring 2016","8","2853","1740","91","35","9","2871","1756","89","24","11","","","","","","2823","4183","86","36","14","2823","4034","82","34","18",
"LEANDER ISD","May 2016","5","343","1441","41","1","59","416","1484","48","0","52","","","","","","","","","","","","","","","",
"LEANDER ISD","May 2016","8","265","1571","47","5","53","309","1576","38","0","62","","","","","","","","","","","","","","","",
"LEARY ISD","Spring 2016","3","9","1427","89","11","11","9","1331","44","0","56","","","","","","","","","","","","","","","",
"LEARY ISD","Spring 2016","4","13","1493","77","8","23","13","1419","38","0","62","13","3720","69","8","31","","","","","","","","","","",
"LEARY ISD","Spring 2016","5","6","1552","67","17","33","6","1520","67","0","33","","","","","","5","3714","60","0","40","","","","","",
"LEARY ISD","Spring 2016","6","10","1588","80","10","20","10","1541","50","0","50","","","","","","","","","","","","","","","",
"LEARY ISD","Spring 2016","7","8","1675","88","25","13","7","1640","71","0","29","7","4241","100","14","0","","","","","","","","","","",
"LEARY ISD","Spring 2016","8","8","1642","75","13","25","8","1573","38","0","63","","","","","","8","3636","63","0","38","8","3531","50","0","50",
"LEARY ISD","May 2016","5","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"LEARY ISD","May 2016","8","2","-","-","-","-","5","1538","20","0","80","","","","","","","","","","","","","","","",
"LEFORS ISD","Spring 2016","3","9","1446","78","22","22","9","1425","89","11","11","","","","","","","","","","","","","","","",
"LEFORS ISD","Spring 2016","4","9","1507","67","22","33","9","1573","78","33","22","9","3605","56","0","44","","","","","","","","","","",
"LEFORS ISD","Spring 2016","5","11","1592","91","18","9","11","1711","91","55","9","","","","","","11","3744","64","0","36","","","","","",
"LEFORS ISD","Spring 2016","6","9","1517","44","0","56","9","1554","44","0","56","","","","","","","","","","","","","","","",
"LEFORS ISD","Spring 2016","7","10","1658","80","20","20","10","1607","60","0","40","11","3991","91","0","9","","","","","","","","","","",
"LEFORS ISD","Spring 2016","8","14","1666","79","14","21","14","1571","36","0","64","","","","","","13","3869","69","15","31","13","3602","46","8","54",
"LEFORS ISD","May 2016","5","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"LEFORS ISD","May 2016","8","3","-","-","-","-","9","1587","44","0","56","","","","","","","","","","","","","","","",
"LEGACY PREPARATORY","Spring 2016","3","109","1371","53","14","47","109","1360","47","6","53","","","","","","","","","","","","","","","",
"LEGACY PREPARATORY","Spring 2016","4","96","1470","65","9","35","96","1418","28","4","72","95","3479","39","2","61","","","","","","","","","","",
"LEGACY PREPARATORY","Spring 2016","5","104","1495","58","11","42","104","1584","73","14","27","","","","","","105","3652","55","3","45","","","","","",
"LEGACY PREPARATORY","Spring 2016","6","109","1557","69","8","31","109","1580","67","6","33","","","","","","","","","","","","","","","",
"LEGACY PREPARATORY","Spring 2016","7","94","1619","70","14","30","94","1611","62","12","38","94","3637","55","3","45","","","","","","","","","","",
"LEGACY PREPARATORY","Spring 2016","8","56","1604","61","2","39","53","1560","36","0","64","","","","","","94","3724","67","6","33","94","3521","43","4","57",
"LEGACY PREPARATORY","May 2016","5","46","1404","20","0","80","29","1446","28","0","72","","","","","","","","","","","","","","","",
"LEGACY PREPARATORY","May 2016","8","23","1581","48","0","52","35","1552","29","0","71","","","","","","","","","","","","","","","",
"LEGGETT ISD","Spring 2016","3","12","1387","58","0","42","12","1384","58","8","42","","","","","","","","","","","","","","","",
"LEGGETT ISD","Spring 2016","4","7","1514","86","14","14","7","1556","86","14","14","8","3969","88","25","13","","","","","","","","","","",
"LEGGETT ISD","Spring 2016","5","8","1543","63","25","38","8","1580","88","0","13","","","","","","8","3854","88","13","13","","","","","",
"LEGGETT ISD","Spring 2016","6","8","1549","63","13","38","7","1605","57","14","43","","","","","","","","","","","","","","","",
"LEGGETT ISD","Spring 2016","7","13","1693","92","8","8","13","1702","77","23","23","12","3834","75","8","25","","","","","","","","","","",
"LEGGETT ISD","Spring 2016","8","9","1721","100","11","0","9","1707","89","11","11","","","","","","9","3883","89","11","11","9","3614","67","0","33",
"LEGGETT ISD","May 2016","5","3","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"LEGGETT ISD","May 2016","8","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"LEON ISD","Spring 2016","3","46","1409","72","15","28","46","1445","78","9","22","","","","","","","","","","","","","","","",
"LEON ISD","Spring 2016","4","61","1515","82","15","18","63","1517","68","10","32","59","3777","68","7","32","","","","","","","","","","",
"LEON ISD","Spring 2016","5","52","1572","75","23","25","52","1545","62","10","38","","","","","","52","3956","90","12","10","","","","","",
"LEON ISD","Spring 2016","6","57","1610","79","26","21","56","1591","70","5","30","","","","","","","","","","","","","","","",
"LEON ISD","Spring 2016","7","49","1653","78","29","22","48","1687","81","15","19","49","4191","80","31","20","","","","","","","","","","",
"LEON ISD","Spring 2016","8","45","1711","82","29","18","21","1634","57","0","43","","","","","","44","3985","80","30","20","44","3763","64","14","36",
"LEON ISD","May 2016","5","13","1440","31","0","69","20","1493","45","0","55","","","","","","","","","","","","","","","",
"LEON ISD","May 2016","8","8","1486","25","0","75","9","1564","33","0","67","","","","","","","","","","","","","","","",
"LEONARD ISD","Spring 2016","3","68","1426","72","24","28","68","1457","72","19","28","","","","","","","","","","","","","","","",
"LEONARD ISD","Spring 2016","4","62","1507","73","18","27","63","1542","71","21","29","63","3695","57","8","43","","","","","","","","","","",
"LEONARD ISD","Spring 2016","5","58","1514","59","17","41","58","1556","71","10","29","","","","","","58","3619","52","5","48","","","","","",
"LEONARD ISD","Spring 2016","6","60","1601","82","15","18","59","1623","78","7","22","","","","","","","","","","","","","","","",
"LEONARD ISD","Spring 2016","7","53","1659","77","26","23","54","1638","72","6","28","56","3805","68","7","32","","","","","","","","","","",
"LEONARD ISD","Spring 2016","8","50","1676","84","22","16","34","1627","62","0","38","","","","","","49","3797","65","16","35","49","3650","49","8","51",
"LEONARD ISD","May 2016","5","25","1425","32","0","68","18","1444","17","0","83","","","","","","","","","","","","","","","",
"LEONARD ISD","May 2016","8","11","1567","27","0","73","14","1564","36","0","64","","","","","","","","","","","","","","","",
"LEVELLAND ISD","Spring 2016","3","207","1422","73","15","27","205","1438","74","12","26","","","","","","","","","","","","","","","",
"LEVELLAND ISD","Spring 2016","4","164","1517","78","17","22","166","1578","87","20","13","168","3847","74","14","26","","","","","","","","","","",
"LEVELLAND ISD","Spring 2016","5","173","1524","65","16","35","170","1573","72","13","28","","","","","","167","3808","74","10","26","","","","","",
"LEVELLAND ISD","Spring 2016","6","170","1570","72","11","28","172","1587","68","3","32","","","","","","","","","","","","","","","",
"LEVELLAND ISD","Spring 2016","7","171","1608","65","12","35","168","1646","75","11","25","177","3629","56","5","44","","","","","","","","","","",
"LEVELLAND ISD","Spring 2016","8","169","1677","81","14","19","146","1680","85","4","15","","","","","","166","3878","75","17","25","165","3939","75","23","25",
"LEVELLAND ISD","May 2016","5","61","1403","23","0","77","50","1480","40","0","60","","","","","","","","","","","","","","","",
"LEVELLAND ISD","May 2016","8","32","1562","41","0","59","22","1624","73","0","27","","","","","","","","","","","","","","","",
"LEVERETTS CHAPEL ISD","Spring 2016","3","30","1436","77","17","23","30","1502","90","30","10","","","","","","","","","","","","","","","",
"LEVERETTS CHAPEL ISD","Spring 2016","4","18","1482","78","6","22","18","1609","94","22","6","16","3716","63","6","38","","","","","","","","","","",
"LEVERETTS CHAPEL ISD","Spring 2016","5","16","1560","69","19","31","16","1648","88","25","13","","","","","","16","3887","88","6","13","","","","","",
"LEVERETTS CHAPEL ISD","Spring 2016","6","13","1637","85","38","15","12","1670","100","25","0","","","","","","","","","","","","","","","",
"LEVERETTS CHAPEL ISD","Spring 2016","7","16","1689","94","25","6","13","1675","100","8","0","17","4164","88","12","12","","","","","","","","","","",
"LEVERETTS CHAPEL ISD","Spring 2016","8","11","1698","100","18","0","13","1732","85","23","15","","","","","","10","3997","70","30","30","10","4025","100","30","0",
"LEVERETTS CHAPEL ISD","May 2016","5","5","1470","60","0","40","2","-","-","-","-","","","","","","","","","","","","","","","",
"LEVERETTS CHAPEL ISD","May 2016","8","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"LEWISVILLE ISD","Spring 2016","3","3373","1474","82","33","18","3384","1499","83","28","17","","","","","","","","","","","","","","","",
"LEWISVILLE ISD","Spring 2016","4","3523","1545","83","28","17","3536","1591","81","30","19","3548","3967","75","21","25","","","","","","","","","","",
"LEWISVILLE ISD","Spring 2016","5","3682","1607","85","36","15","3703","1650","87","30","13","","","","","","3686","3926","83","14","17","","","","","",
"LEWISVILLE ISD","Spring 2016","6","3815","1629","79","28","21","3715","1666","82","23","18","","","","","","","","","","","","","","","",
"LEWISVILLE ISD","Spring 2016","7","3851","1684","82","33","18","2374","1637","71","8","29","3849","4067","79","22","21","","","","","","","","","","",
"LEWISVILLE ISD","Spring 2016","8","3952","1722","89","30","11","3988","1714","83","15","17","","","","","","3849","4040","81","26","19","3849","3879","75","22","25",
"LEWISVILLE ISD","May 2016","5","572","1438","38","3","62","475","1492","52","1","48","","","","","","","","","","","","","","","",
"LEWISVILLE ISD","May 2016","8","412","1576","49","2","51","601","1592","51","0","49","","","","","","","","","","","","","","","",
"LEXINGTON ISD","Spring 2016","3","74","1414","66","18","34","74","1397","55","9","45","","","","","","","","","","","","","","","",
"LEXINGTON ISD","Spring 2016","4","83","1504","77","12","23","81","1457","41","4","59","83","3546","51","4","49","","","","","","","","","","",
"LEXINGTON ISD","Spring 2016","5","59","1573","81","22","19","59","1580","80","7","20","","","","","","60","3879","83","10","17","","","","","",
"LEXINGTON ISD","Spring 2016","6","71","1645","87","25","13","69","1629","77","17","23","","","","","","","","","","","","","","","",
"LEXINGTON ISD","Spring 2016","7","58","1673","86","28","14","58","1710","86","24","14","59","4046","81","19","19","","","","","","","","","","",
"LEXINGTON ISD","Spring 2016","8","64","1708","86","28","14","47","1605","51","0","49","","","","","","63","4141","84","30","16","64","3772","69","19","31",
"LEXINGTON ISD","May 2016","5","10","1438","30","0","70","13","1477","46","0","54","","","","","","","","","","","","","","","",
"LEXINGTON ISD","May 2016","8","9","1540","33","0","67","23","1597","57","0","43","","","","","","","","","","","","","","","",
"LIBERTY HILL ISD","Spring 2016","3","243","1474","85","31","15","240","1510","89","24","11","","","","","","","","","","","","","","","",
"LIBERTY HILL ISD","Spring 2016","4","252","1556","88","30","12","248","1631","88","38","12","251","3971","79","18","21","","","","","","","","","","",
"LIBERTY HILL ISD","Spring 2016","5","255","1614","82","39","18","259","1628","84","24","16","","","","","","261","3957","85","16","15","","","","","",
"LIBERTY HILL ISD","Spring 2016","6","274","1637","80","30","20","227","1638","76","19","24","","","","","","","","","","","","","","","",
"LIBERTY HILL ISD","Spring 2016","7","242","1688","83","33","17","237","1760","95","35","5","243","4030","86","15","14","","","","","","","","","","",
"LIBERTY HILL ISD","Spring 2016","8","246","1743","95","34","5","248","1733","92","14","8","","","","","","249","4161","91","28","9","249","3912","83","18","17",
"LIBERTY HILL ISD","May 2016","5","49","1432","33","2","67","43","1468","33","0","67","","","","","","","","","","","","","","","",
"LIBERTY HILL ISD","May 2016","8","15","1599","53","13","47","20","1577","40","0","60","","","","","","","","","","","","","","",""
