"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"EAST CHAMBERS ISD","Spring 2016","7","83","1660","84","20","16","83","1640","71","13","29","85","4069","86","18","14","","","","","","","","","","",
"EAST CHAMBERS ISD","Spring 2016","8","100","1682","86","11","14","68","1603","63","0","37","","","","","","98","3933","83","17","17","98","3797","70","14","30",
"EAST CHAMBERS ISD","May 2016","5","27","1424","30","0","70","24","1492","50","0","50","","","","","","","","","","","","","","","",
"EAST CHAMBERS ISD","May 2016","8","14","1571","36","0","64","23","1573","35","0","65","","","","","","","","","","","","","","","",
"EAST FORT WORTH MONTESSORI ACADE","Spring 2016","3","74","1441","77","30","23","74","1425","65","12","35","","","","","","","","","","","","","","","",
"EAST FORT WORTH MONTESSORI ACADE","Spring 2016","4","61","1490","79","10","21","61","1473","48","5","52","61","3711","64","7","36","","","","","","","","","","",
"EAST FORT WORTH MONTESSORI ACADE","Spring 2016","5","34","1643","97","53","3","34","1646","97","15","3","","","","","","34","3803","82","6","18","","","","","",
"EAST FORT WORTH MONTESSORI ACADE","May 2016","5","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"EASTLAND ISD","Spring 2016","3","81","1423","69","16","31","81","1454","75","17","25","","","","","","","","","","","","","","","",
"EASTLAND ISD","Spring 2016","4","83","1512","84","14","16","83","1543","73","20","27","80","3811","74","10","26","","","","","","","","","","",
"EASTLAND ISD","Spring 2016","5","68","1564","81","21","19","68","1582","81","9","19","","","","","","69","3778","75","4","25","","","","","",
"EASTLAND ISD","Spring 2016","6","84","1572","65","15","35","84","1582","69","1","31","","","","","","","","","","","","","","","",
"EASTLAND ISD","Spring 2016","7","81","1664","83","22","17","81","1701","88","19","12","77","3980","82","10","18","","","","","","","","","","",
"EASTLAND ISD","Spring 2016","8","90","1714","93","24","7","87","1681","79","7","21","","","","","","88","3807","73","10","27","89","3767","73","10","27",
"EASTLAND ISD","May 2016","5","14","1414","50","0","50","14","1449","29","0","71","","","","","","","","","","","","","","","",
"EASTLAND ISD","May 2016","8","6","1606","50","0","50","18","1580","39","0","61","","","","","","","","","","","","","","","",
"ECTOR COUNTY ISD","Spring 2016","3","2028","1378","56","14","44","2020","1392","54","10","46","","","","","","","","","","","","","","","",
"ECTOR COUNTY ISD","Spring 2016","4","2014","1465","60","11","40","2028","1483","54","9","46","1970","3642","57","8","43","","","","","","","","","","",
"ECTOR COUNTY ISD","Spring 2016","5","2162","1508","60","14","40","2170","1549","63","10","37","","","","","","2168","3661","61","5","39","","","","","",
"ECTOR COUNTY ISD","Spring 2016","6","2225","1513","45","7","55","2164","1541","45","3","55","","","","","","","","","","","","","","","",
"ECTOR COUNTY ISD","Spring 2016","7","2270","1580","53","9","47","1607","1547","35","1","65","2268","3583","52","3","48","","","","","","","","","","",
"ECTOR COUNTY ISD","Spring 2016","8","2204","1626","67","8","33","2187","1603","49","3","51","","","","","","2155","3652","60","6","40","2148","3444","36","4","64",
"ECTOR COUNTY ISD","May 2016","5","871","1399","23","0","77","809","1461","34","0","66","","","","","","","","","","","","","","","",
"ECTOR COUNTY ISD","May 2016","8","740","1537","30","0","70","975","1564","34","0","66","","","","","","","","","","","","","","","",
"ECTOR ISD","Spring 2016","3","15","1502","87","27","13","15","1404","80","0","20","","","","","","","","","","","","","","","",
"ECTOR ISD","Spring 2016","4","14","1459","50","7","50","14","1494","71","0","29","14","3544","50","7","50","","","","","","","","","","",
"ECTOR ISD","Spring 2016","5","22","1532","73","9","27","22","1565","77","9","23","","","","","","22","3794","73","5","27","","","","","",
"ECTOR ISD","Spring 2016","6","20","1596","80","15","20","20","1636","85","15","15","","","","","","","","","","","","","","","",
"ECTOR ISD","Spring 2016","7","14","1675","93","29","7","14","1642","71","21","29","14","4010","86","21","14","","","","","","","","","","",
"ECTOR ISD","Spring 2016","8","21","1726","95","29","5","21","1734","86","19","14","","","","","","22","3850","68","27","32","22","3573","45","14","55",
"ECTOR ISD","May 2016","5","6","1429","17","0","83","4","-","-","-","-","","","","","","","","","","","","","","","",
"ECTOR ISD","May 2016","8","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"EDCOUCH-ELSA ISD","Spring 2016","3","370","1399","65","13","35","365","1445","71","16","29","","","","","","","","","","","","","","","",
"EDCOUCH-ELSA ISD","Spring 2016","4","332","1492","73","12","27","331","1539","71","16","29","336","3778","68","10","32","","","","","","","","","","",
"EDCOUCH-ELSA ISD","Spring 2016","5","308","1514","66","13","34","309","1571","73","8","27","","","","","","311","3717","68","6","32","","","","","",
"EDCOUCH-ELSA ISD","Spring 2016","6","303","1537","55","7","45","297","1556","51","6","49","","","","","","","","","","","","","","","",
"EDCOUCH-ELSA ISD","Spring 2016","7","321","1586","54","12","46","311","1601","57","6","43","349","3604","53","7","47","","","","","","","","","","",
"EDCOUCH-ELSA ISD","Spring 2016","8","337","1654","78","10","22","326","1667","73","7","27","","","","","","328","3670","58","8","42","326","3567","49","7","51",
"EDCOUCH-ELSA ISD","May 2016","5","106","1415","30","0","70","82","1493","49","0","51","","","","","","","","","","","","","","","",
"EDCOUCH-ELSA ISD","May 2016","8","74","1548","31","0","69","89","1581","42","0","58","","","","","","","","","","","","","","","",
"EDEN CISD (048901)","Spring 2016","3","21","1354","43","5","57","21","1367","38","0","62","","","","","","","","","","","","","","","",
"EDEN CISD (048901)","Spring 2016","4","20","1479","75","5","25","19","1480","58","0","42","20","3563","45","0","55","","","","","","","","","","",
"EDEN CISD (048901)","Spring 2016","5","20","1532","65","20","35","20","1575","75","10","25","","","","","","16","3636","56","0","44","","","","","",
"EDEN CISD (048901)","Spring 2016","6","20","1579","75","10","25","20","1672","100","10","0","","","","","","","","","","","","","","","",
"EDEN CISD (048901)","Spring 2016","7","19","1638","79","21","21","19","1681","74","11","26","15","4193","100","33","0","","","","","","","","","","",
"EDEN CISD (048901)","Spring 2016","8","11","1630","73","18","27","11","1689","91","9","9","","","","","","11","3782","64","9","36","11","3765","73","18","27",
"EDEN CISD (048901)","May 2016","5","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"EDEN CISD (048901)","May 2016","8","3","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"EDGEWOOD ISD (015905)","Spring 2016","3","614","1359","51","8","49","614","1403","65","8","35","","","","","","","","","","","","","","","",
"EDGEWOOD ISD (015905)","Spring 2016","4","641","1482","68","11","32","803","1522","69","12","31","655","3565","52","6","48","","","","","","","","","","",
"EDGEWOOD ISD (015905)","Spring 2016","5","752","1508","60","14","40","763","1552","65","9","35","","","","","","765","3679","64","5","36","","","","","",
"EDGEWOOD ISD (015905)","Spring 2016","6","667","1529","57","6","43","658","1574","62","5","38","","","","","","","","","","","","","","","",
"EDGEWOOD ISD (015905)","Spring 2016","7","644","1572","53","8","47","639","1591","53","7","47","639","3472","44","2","56","","","","","","","","","","",
"EDGEWOOD ISD (015905)","Spring 2016","8","646","1639","74","9","26","482","1606","54","0","46","","","","","","633","3682","66","5","34","641","3524","45","5","55",
"EDGEWOOD ISD (015905)","May 2016","5","301","1404","23","0","77","269","1472","40","0","60","","","","","","","","","","","","","","","",
"EDGEWOOD ISD (015905)","May 2016","8","170","1542","33","1","67","221","1589","55","0","45","","","","","","","","","","","","","","","",
"EDGEWOOD ISD (234903)","Spring 2016","3","62","1428","76","15","24","62","1398","55","5","45","","","","","","","","","","","","","","","",
"EDGEWOOD ISD (234903)","Spring 2016","4","78","1553","90","29","10","78","1554","72","18","28","74","3990","78","22","22","","","","","","","","","","",
"EDGEWOOD ISD (234903)","Spring 2016","5","77","1594","92","23","8","77","1577","79","9","21","","","","","","79","3855","84","8","16","","","","","",
"EDGEWOOD ISD (234903)","Spring 2016","6","72","1592","74","18","26","71","1630","75","13","25","","","","","","","","","","","","","","","",
"EDGEWOOD ISD (234903)","Spring 2016","7","55","1628","67","22","33","44","1601","64","2","36","54","3792","72","4","28","","","","","","","","","","",
"EDGEWOOD ISD (234903)","Spring 2016","8","75","1696","84","24","16","71","1677","83","4","17","","","","","","74","3884","80","9","20","74","4144","95","36","5",
"EDGEWOOD ISD (234903)","May 2016","5","7","1440","43","14","57","18","1473","39","0","61","","","","","","","","","","","","","","","",
"EDGEWOOD ISD (234903)","May 2016","8","13","1562","38","0","62","13","1595","54","0","46","","","","","","","","","","","","","","","",
"EDINBURG CISD","Spring 2016","3","2442","1444","77","25","23","2465","1483","84","21","16","","","","","","","","","","","","","","","",
"EDINBURG CISD","Spring 2016","4","2396","1532","83","22","17","2422","1577","82","23","18","2398","3974","79","19","21","","","","","","","","","","",
"EDINBURG CISD","Spring 2016","5","2428","1570","79","26","21","2450","1636","88","23","12","","","","","","2449","3943","85","15","15","","","","","",
"EDINBURG CISD","Spring 2016","6","2473","1571","65","15","35","2426","1603","69","10","31","","","","","","","","","","","","","","","",
"EDINBURG CISD","Spring 2016","7","2413","1629","69","18","31","2356","1636","68","12","32","2413","3834","70","12","30","","","","","","","","","","",
"EDINBURG CISD","Spring 2016","8","1741","1626","71","5","29","1762","1647","69","3","31","","","","","","2386","3817","70","14","30","2378","3694","60","13","40",
"EDINBURG CISD","May 2016","5","529","1430","35","1","65","310","1478","42","1","58","","","","","","","","","","","","","","","",
"EDINBURG CISD","May 2016","8","509","1539","31","0","69","540","1592","48","0","52","","","","","","","","","","","","","","","",
"EDNA ISD","Spring 2016","3","108","1429","78","17","22","108","1445","76","7","24","","","","","","","","","","","","","","","",
"EDNA ISD","Spring 2016","4","90","1516","80","14","20","90","1575","82","23","18","89","3671","63","6","37","","","","","","","","","","",
"EDNA ISD","Spring 2016","5","104","1577","81","30","19","108","1601","82","16","18","","","","","","108","3866","79","9","21","","","","","",
"EDNA ISD","Spring 2016","6","87","1569","68","10","32","85","1577","67","2","33","","","","","","","","","","","","","","","",
"EDNA ISD","Spring 2016","7","90","1671","84","23","16","90","1651","76","12","24","90","4028","80","20","20","","","","","","","","","","",
"EDNA ISD","Spring 2016","8","106","1680","82","17","18","107","1641","55","7","45","","","","","","110","3798","65","15","35","109","3607","50","12","50",
"EDNA ISD","May 2016","5","22","1454","36","5","64","21","1491","48","0","52","","","","","","","","","","","","","","","",
"EDNA ISD","May 2016","8","21","1567","38","5","62","51","1599","53","2","47","","","","","","","","","","","","","","","",
"EDUCATION CENTER INTERNATIONAL A","Spring 2016","3","46","1460","76","35","24","46","1477","83","20","17","","","","","","","","","","","","","","","",
"EDUCATION CENTER INTERNATIONAL A","Spring 2016","4","41","1524","85","20","15","41","1531","83","7","17","40","3762","68","8","33","","","","","","","","","","",
"EDUCATION CENTER INTERNATIONAL A","Spring 2016","5","26","1557","77","35","23","26","1620","81","23","19","","","","","","26","3765","65","8","35","","","","","",
"EDUCATION CENTER INTERNATIONAL A","Spring 2016","6","37","1578","65","11","35","37","1564","62","3","38","","","","","","","","","","","","","","","",
"EDUCATION CENTER INTERNATIONAL A","Spring 2016","7","30","1591","60","7","40","30","1622","60","7","40","30","3614","50","3","50","","","","","","","","","","",
"EDUCATION CENTER INTERNATIONAL A","Spring 2016","8","29","1692","93","17","7","29","1712","83","17","17","","","","","","30","3923","77","10","23","30","3557","47","7","53",
"EDUCATION CENTER INTERNATIONAL A","May 2016","5","6","1438","17","0","83","5","1486","40","0","60","","","","","","","","","","","","","","","",
"EDUCATION CENTER INTERNATIONAL A","May 2016","8","4","-","-","-","-","7","1514","29","0","71","","","","","","","","","","","","","","","",
"EHRHART SCHOOL (123805)","Spring 2016","3","27","1390","56","11","44","23","1384","57","4","43","","","","","","","","","","","","","","","",
"EHRHART SCHOOL (123805)","Spring 2016","4","29","1461","66","3","34","22","1516","73","9","27","29","3475","45","0","55","","","","","","","","","","",
"EHRHART SCHOOL (123805)","Spring 2016","5","26","1466","35","12","65","26","1493","42","8","58","","","","","","28","3671","68","4","32","","","","","",
"EHRHART SCHOOL (123805)","Spring 2016","6","24","1581","71","8","29","24","1597","75","8","25","","","","","","","","","","","","","","","",
"EHRHART SCHOOL (123805)","Spring 2016","7","30","1627","77","10","23","30","1653","77","10","23","30","3823","73","3","27","","","","","","","","","","",
"EHRHART SCHOOL (123805)","Spring 2016","8","27","1680","93","22","7","26","1736","81","23","19","","","","","","26","3774","73","4","27","26","3436","23","12","77",
"EHRHART SCHOOL (123805)","May 2016","5","15","1410","20","0","80","14","1523","64","0","36","","","","","","","","","","","","","","","",
"EHRHART SCHOOL (123805)","May 2016","8","2","-","-","-","-","5","1602","60","0","40","","","","","","","","","","","","","","","",
"EL CAMPO ISD","Spring 2016","3","277","1419","69","21","31","276","1464","79","15","21","","","","","","","","","","","","","","","",
"EL CAMPO ISD","Spring 2016","4","256","1493","73","13","27","256","1554","73","23","27","255","3696","61","9","39","","","","","","","","","","",
"EL CAMPO ISD","Spring 2016","5","281","1504","57","16","43","285","1597","70","20","30","","","","","","279","3781","71","12","29","","","","","",
"EL CAMPO ISD","Spring 2016","6","250","1558","63","11","37","250","1596","68","9","32","","","","","","","","","","","","","","","",
"EL CAMPO ISD","Spring 2016","7","269","1614","64","14","36","270","1596","54","6","46","273","3741","62","8","38","","","","","","","","","","",
"EL CAMPO ISD","Spring 2016","8","255","1663","80","16","20","183","1610","57","0","43","","","","","","257","3771","64","14","36","256","3520","46","5","54",
"EL CAMPO ISD","May 2016","5","116","1413","27","0","73","80","1484","45","0","55","","","","","","","","","","","","","","","",
"EL CAMPO ISD","May 2016","8","55","1556","27","4","73","81","1580","40","1","60","","","","","","","","","","","","","","","",
"EL PASO ISD","Spring 2016","3","3860","1439","76","23","24","3941","1463","77","17","23","","","","","","","","","","","","","","","",
"EL PASO ISD","Spring 2016","4","3817","1524","81","20","19","3920","1553","75","19","25","3843","3874","73","16","27","","","","","","","","","","",
"EL PASO ISD","Spring 2016","5","3774","1569","79","25","21","3867","1610","82","19","18","","","","","","3844","3826","77","9","23","","","","","",
"EL PASO ISD","Spring 2016","6","3905","1570","66","14","34","3788","1613","70","11","30","","","","","","","","","","","","","","","",
"EL PASO ISD","Spring 2016","7","3905","1619","67","16","33","3761","1644","68","14","32","3927","3776","66","10","34","","","","","","","","","","",
"EL PASO ISD","Spring 2016","8","3980","1667","78","16","22","2874","1639","65","2","35","","","","","","3756","3862","74","15","26","3739","3631","57","8","43",
"EL PASO ISD","May 2016","5","820","1426","33","0","67","733","1479","45","0","55","","","","","","","","","","","","","","","",
"EL PASO ISD","May 2016","8","899","1543","34","1","66","1008","1591","51","0","49","","","","","","","","","","","","","","","",
"EL PASO LEADERSHIP ACADEMY (071810)","Spring 2016","6","99","1541","59","5","41","99","1527","46","0","54","","","","","","","","","","","","","","","",
"EL PASO LEADERSHIP ACADEMY (071810)","Spring 2016","7","90","1602","60","12","40","90","1590","58","1","42","89","3713","64","3","36","","","","","","","","","",""
