"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"CLEAR CREEK ISD","May 2016","5","371","1440","42","1","58","368","1476","41","0","59","","","","","","","","","","","","","","","",
"CLEAR CREEK ISD","May 2016","8","346","1556","39","1","61","424","1589","48","0","52","","","","","","","","","","","","","","","",
"CLEBURNE ISD","Spring 2016","3","401","1433","72","23","28","488","1420","66","10","34","","","","","","","","","","","","","","","",
"CLEBURNE ISD","Spring 2016","4","442","1483","69","12","31","500","1498","60","9","40","428","3669","60","9","40","","","","","","","","","","",
"CLEBURNE ISD","Spring 2016","5","431","1535","68","18","32","472","1547","65","7","35","","","","","","428","3788","72","9","28","","","","","",
"CLEBURNE ISD","Spring 2016","6","445","1548","60","11","40","437","1602","69","9","31","","","","","","","","","","","","","","","",
"CLEBURNE ISD","Spring 2016","7","452","1625","63","20","37","441","1644","65","14","35","457","3807","65","12","35","","","","","","","","","","",
"CLEBURNE ISD","Spring 2016","8","462","1673","82","15","18","376","1627","63","2","37","","","","","","454","3780","68","11","32","452","3646","61","6","39",
"CLEBURNE ISD","May 2016","5","133","1415","29","0","71","161","1472","39","0","61","","","","","","","","","","","","","","","",
"CLEBURNE ISD","May 2016","8","83","1565","41","1","59","133","1600","59","0","41","","","","","","","","","","","","","","","",
"CLEVELAND ISD","Spring 2016","3","221","1399","64","15","36","250","1429","74","8","26","","","","","","","","","","","","","","","",
"CLEVELAND ISD","Spring 2016","4","250","1496","72","15","28","267","1567","78","21","22","244","3679","60","9","40","","","","","","","","","","",
"CLEVELAND ISD","Spring 2016","5","275","1514","65","13","35","295","1600","87","13","13","","","","","","292","3782","75","5","25","","","","","",
"CLEVELAND ISD","Spring 2016","6","302","1559","64","10","36","303","1651","81","18","19","","","","","","","","","","","","","","","",
"CLEVELAND ISD","Spring 2016","7","249","1621","69","14","31","244","1641","71","13","29","252","3728","66","8","34","","","","","","","","","","",
"CLEVELAND ISD","Spring 2016","8","262","1635","69","10","31","200","1628","62","4","38","","","","","","257","3776","70","11","30","258","3632","54","10","46",
"CLEVELAND ISD","May 2016","5","99","1427","28","0","72","42","1477","36","0","64","","","","","","","","","","","","","","","",
"CLEVELAND ISD","May 2016","8","86","1533","30","0","70","74","1577","41","0","59","","","","","","","","","","","","","","","",
"CLIFTON ISD","Spring 2016","3","79","1468","84","28","16","75","1542","92","35","8","","","","","","","","","","","","","","","",
"CLIFTON ISD","Spring 2016","4","64","1525","78","22","22","65","1546","69","20","31","65","3910","75","15","25","","","","","","","","","","",
"CLIFTON ISD","Spring 2016","5","60","1576","72","28","28","61","1599","74","15","26","","","","","","59","3786","71","8","29","","","","","",
"CLIFTON ISD","Spring 2016","6","80","1621","78","31","23","80","1631","74","13","26","","","","","","","","","","","","","","","",
"CLIFTON ISD","Spring 2016","7","67","1626","63","18","37","67","1689","79","24","21","71","3853","69","18","31","","","","","","","","","","",
"CLIFTON ISD","Spring 2016","8","76","1703","87","25","13","52","1627","65","0","35","","","","","","77","3849","81","14","19","77","4000","82","26","18",
"CLIFTON ISD","May 2016","5","15","1416","27","0","73","15","1493","53","0","47","","","","","","","","","","","","","","","",
"CLIFTON ISD","May 2016","8","10","1560","30","0","70","18","1561","17","0","83","","","","","","","","","","","","","","","",
"CLINT ISD","Spring 2016","3","759","1417","70","16","30","840","1469","76","21","24","","","","","","","","","","","","","","","",
"CLINT ISD","Spring 2016","4","773","1492","71","15","29","828","1546","73","18","27","792","3775","65","13","35","","","","","","","","","","",
"CLINT ISD","Spring 2016","5","844","1531","70","15","30","861","1614","84","18","16","","","","","","862","3816","78","9","22","","","","","",
"CLINT ISD","Spring 2016","6","817","1547","61","9","39","786","1583","63","7","37","","","","","","","","","","","","","","","",
"CLINT ISD","Spring 2016","7","827","1606","64","13","36","786","1646","69","14","31","829","3745","67","7","33","","","","","","","","","","",
"CLINT ISD","Spring 2016","8","818","1656","75","12","25","705","1663","73","4","27","","","","","","800","3833","71","13","29","800","3684","63","10","37",
"CLINT ISD","May 2016","5","252","1423","31","2","69","135","1487","45","0","55","","","","","","","","","","","","","","","",
"CLINT ISD","May 2016","8","207","1551","34","0","66","192","1578","42","0","58","","","","","","","","","","","","","","","",
"CLYDE CISD","Spring 2016","3","118","1442","78","19","22","118","1471","79","15","21","","","","","","","","","","","","","","","",
"CLYDE CISD","Spring 2016","4","108","1504","71","17","29","109","1530","66","16","34","110","3665","62","5","38","","","","","","","","","","",
"CLYDE CISD","Spring 2016","5","98","1573","80","23","20","98","1585","70","15","30","","","","","","97","3798","82","6","18","","","","","",
"CLYDE CISD","Spring 2016","6","105","1571","69","18","31","105","1625","74","15","26","","","","","","","","","","","","","","","",
"CLYDE CISD","Spring 2016","7","103","1653","75","23","25","103","1705","86","24","14","102","3939","77","13","23","","","","","","","","","","",
"CLYDE CISD","Spring 2016","8","122","1680","80","17","20","96","1596","42","0","58","","","","","","122","3739","73","8","27","122","3508","47","2","53",
"CLYDE CISD","May 2016","5","19","1418","26","0","74","28","1479","46","0","54","","","","","","","","","","","","","","","",
"CLYDE CISD","May 2016","8","25","1566","48","0","52","57","1597","54","0","46","","","","","","","","","","","","","","","",
"COAHOMA ISD","Spring 2016","3","83","1420","66","22","34","83","1417","66","11","34","","","","","","","","","","","","","","","",
"COAHOMA ISD","Spring 2016","4","62","1434","50","5","50","62","1447","40","2","60","62","3306","32","2","68","","","","","","","","","","",
"COAHOMA ISD","Spring 2016","5","58","1568","76","28","24","60","1575","70","10","30","","","","","","59","3635","63","3","37","","","","","",
"COAHOMA ISD","Spring 2016","6","68","1550","68","9","32","69","1555","57","3","43","","","","","","","","","","","","","","","",
"COAHOMA ISD","Spring 2016","7","74","1626","73","16","27","74","1624","70","7","30","74","3990","81","15","19","","","","","","","","","","",
"COAHOMA ISD","Spring 2016","8","58","1681","78","22","22","42","1610","62","0","38","","","","","","58","3616","60","2","40","57","3730","67","9","33",
"COAHOMA ISD","May 2016","5","15","1413","13","0","87","18","1465","17","0","83","","","","","","","","","","","","","","","",
"COAHOMA ISD","May 2016","8","13","1555","23","0","77","16","1573","44","0","56","","","","","","","","","","","","","","","",
"COLDSPRING-OAKHURST CISD","Spring 2016","3","94","1405","68","16","32","94","1420","68","10","32","","","","","","","","","","","","","","","",
"COLDSPRING-OAKHURST CISD","Spring 2016","4","109","1458","59","12","41","109","1503","58","13","42","114","3604","49","8","51","","","","","","","","","","",
"COLDSPRING-OAKHURST CISD","Spring 2016","5","86","1480","50","9","50","85","1536","62","6","38","","","","","","85","3552","52","4","48","","","","","",
"COLDSPRING-OAKHURST CISD","Spring 2016","6","89","1540","61","9","39","91","1575","59","3","41","","","","","","","","","","","","","","","",
"COLDSPRING-OAKHURST CISD","Spring 2016","7","96","1633","72","18","28","94","1626","62","14","38","92","3816","72","8","28","","","","","","","","","","",
"COLDSPRING-OAKHURST CISD","Spring 2016","8","85","1658","84","11","16","64","1599","47","0","53","","","","","","90","3657","56","4","44","89","3401","33","1","67",
"COLDSPRING-OAKHURST CISD","May 2016","5","42","1419","29","2","71","31","1479","42","0","58","","","","","","","","","","","","","","","",
"COLDSPRING-OAKHURST CISD","May 2016","8","19","1567","42","0","58","37","1570","30","0","70","","","","","","","","","","","","","","","",
"COLEMAN ISD","Spring 2016","3","61","1402","62","15","38","62","1443","81","11","19","","","","","","","","","","","","","","","",
"COLEMAN ISD","Spring 2016","4","47","1464","62","6","38","47","1542","68","15","32","47","3842","72","9","28","","","","","","","","","","",
"COLEMAN ISD","Spring 2016","5","48","1510","56","17","44","48","1551","60","13","40","","","","","","50","3584","60","4","40","","","","","",
"COLEMAN ISD","Spring 2016","6","65","1564","62","15","38","64","1579","69","5","31","","","","","","","","","","","","","","","",
"COLEMAN ISD","Spring 2016","7","76","1636","76","16","24","77","1646","71","14","29","79","3927","73","14","27","","","","","","","","","","",
"COLEMAN ISD","Spring 2016","8","52","1663","87","6","13","52","1634","63","4","37","","","","","","55","3795","69","11","31","55","3741","67","9","33",
"COLEMAN ISD","May 2016","5","26","1374","15","0","85","22","1449","27","0","73","","","","","","","","","","","","","","","",
"COLEMAN ISD","May 2016","8","12","1601","58","0","42","21","1566","29","0","71","","","","","","","","","","","","","","","",
"COLLEGE STATION ISD","Spring 2016","3","1001","1483","83","34","17","983","1526","87","34","13","","","","","","","","","","","","","","","",
"COLLEGE STATION ISD","Spring 2016","4","891","1565","86","33","14","883","1641","88","43","12","887","4119","81","26","19","","","","","","","","","","",
"COLLEGE STATION ISD","Spring 2016","5","883","1594","81","35","19","802","1646","85","30","15","","","","","","864","3933","80","16","20","","","","","",
"COLLEGE STATION ISD","Spring 2016","6","893","1629","79","28","21","871","1689","85","30","15","","","","","","","","","","","","","","","",
"COLLEGE STATION ISD","Spring 2016","7","886","1684","83","33","17","905","1735","84","36","16","895","4005","77","20","23","","","","","","","","","","",
"COLLEGE STATION ISD","Spring 2016","8","849","1714","87","27","13","499","1675","74","9","26","","","","","","834","4092","81","30","19","840","3799","67","21","33",
"COLLEGE STATION ISD","May 2016","5","175","1416","33","0","67","119","1479","45","0","55","","","","","","","","","","","","","","","",
"COLLEGE STATION ISD","May 2016","8","112","1562","34","3","66","129","1595","50","0","50","","","","","","","","","","","","","","","",
"COLLINSVILLE ISD","Spring 2016","3","36","1465","78","36","22","36","1492","72","22","28","","","","","","","","","","","","","","","",
"COLLINSVILLE ISD","Spring 2016","4","31","1591","84","35","16","31","1602","87","26","13","31","3844","71","16","29","","","","","","","","","","",
"COLLINSVILLE ISD","Spring 2016","5","41","1578","83","17","17","41","1598","85","17","15","","","","","","40","3827","80","5","20","","","","","",
"COLLINSVILLE ISD","Spring 2016","6","30","1602","80","20","20","30","1644","80","13","20","","","","","","","","","","","","","","","",
"COLLINSVILLE ISD","Spring 2016","7","43","1642","72","19","28","43","1667","88","14","12","43","3935","81","16","19","","","","","","","","","","",
"COLLINSVILLE ISD","Spring 2016","8","41","1711","90","29","10","23","1693","78","9","22","","","","","","39","3803","77","8","23","39","3663","64","5","36",
"COLLINSVILLE ISD","May 2016","5","6","1461","67","0","33","5","1512","80","0","20","","","","","","","","","","","","","","","",
"COLLINSVILLE ISD","May 2016","8","4","-","-","-","-","5","1600","60","0","40","","","","","","","","","","","","","","","",
"COLMESNEIL ISD","Spring 2016","3","28","1396","61","21","39","28","1422","68","11","32","","","","","","","","","","","","","","","",
"COLMESNEIL ISD","Spring 2016","4","24","1507","79","17","21","24","1506","67","4","33","23","3843","74","9","26","","","","","","","","","","",
"COLMESNEIL ISD","Spring 2016","5","31","1565","84","10","16","30","1548","63","10","37","","","","","","31","3673","68","0","32","","","","","",
"COLMESNEIL ISD","Spring 2016","6","32","1599","81","19","19","32","1575","63","0","38","","","","","","","","","","","","","","","",
"COLMESNEIL ISD","Spring 2016","7","27","1650","74","19","26","27","1608","70","4","30","29","3959","76","14","24","","","","","","","","","","",
"COLMESNEIL ISD","Spring 2016","8","26","1716","81","31","19","15","1595","53","0","47","","","","","","25","3871","72","12","28","25","3671","56","8","44",
"COLMESNEIL ISD","May 2016","5","5","1426","20","0","80","13","1492","54","0","46","","","","","","","","","","","","","","","",
"COLMESNEIL ISD","May 2016","8","5","1595","80","0","20","7","1584","43","0","57","","","","","","","","","","","","","","","",
"COLORADO ISD","Spring 2016","3","71","1423","85","14","15","71","1405","61","4","39","","","","","","","","","","","","","","","",
"COLORADO ISD","Spring 2016","4","53","1509","77","17","23","53","1476","51","11","49","60","3764","62","12","38","","","","","","","","","","",
"COLORADO ISD","Spring 2016","5","49","1530","65","20","35","50","1584","76","10","24","","","","","","51","3488","37","2","63","","","","","",
"COLORADO ISD","Spring 2016","6","51","1542","59","6","41","50","1561","58","6","42","","","","","","","","","","","","","","","",
"COLORADO ISD","Spring 2016","7","51","1635","76","18","24","51","1619","63","8","37","50","3757","66","6","34","","","","","","","","","","",
"COLORADO ISD","Spring 2016","8","47","1676","79","19","21","47","1619","64","2","36","","","","","","50","3599","56","0","44","50","3531","48","4","52",
"COLORADO ISD","May 2016","5","18","1400","22","6","78","11","1498","55","0","45","","","","","","","","","","","","","","","",
"COLORADO ISD","May 2016","8","19","1552","42","0","58","27","1568","44","0","56","","","","","","","","","","","","","","","",
"COLUMBIA-BRAZORIA ISD","Spring 2016","3","221","1401","64","17","36","220","1463","75","20","25","","","","","","","","","","","","","","","",
"COLUMBIA-BRAZORIA ISD","Spring 2016","4","199","1496","72","19","28","201","1547","76","15","24","201","3704","64","6","36","","","","","","","","","","",
"COLUMBIA-BRAZORIA ISD","Spring 2016","5","231","1535","68","17","32","230","1563","70","11","30","","","","","","231","3779","73","10","27","","","","","",
"COLUMBIA-BRAZORIA ISD","Spring 2016","6","189","1596","76","17","24","190","1652","79","19","21","","","","","","","","","","","","","","","",
"COLUMBIA-BRAZORIA ISD","Spring 2016","7","202","1618","69","17","31","206","1622","65","5","35","202","3768","66","7","34","","","","","","","","","","",
"COLUMBIA-BRAZORIA ISD","Spring 2016","8","212","1697","88","18","12","154","1656","71","6","29","","","","","","216","3778","66","13","34","214","3609","54","6","46",
"COLUMBIA-BRAZORIA ISD","May 2016","5","77","1433","38","0","62","69","1479","45","0","55","","","","","","","","","","","","","","","",
"COLUMBIA-BRAZORIA ISD","May 2016","8","29","1574","52","0","48","48","1590","56","0","44","","","","","","","","","","","","","","","",
"COLUMBUS ISD","Spring 2016","3","104","1383","59","16","41","103","1413","61","9","39","","","","","","","","","","","","","","","",
"COLUMBUS ISD","Spring 2016","4","112","1470","63","12","38","113","1528","73","13","27","113","3643","62","4","38","","","","","","","","","","",
"COLUMBUS ISD","Spring 2016","5","96","1523","65","13","35","97","1585","75","11","25","","","","","","99","3710","69","3","31","","","","","",
"COLUMBUS ISD","Spring 2016","6","100","1567","68","12","32","99","1574","59","5","41","","","","","","","","","","","","","","","",
"COLUMBUS ISD","Spring 2016","7","105","1611","67","9","33","104","1636","65","15","35","104","3720","62","6","38","","","","","","","","","","",
"COLUMBUS ISD","Spring 2016","8","109","1655","72","13","28","109","1620","54","4","46","","","","","","109","3873","69","16","31","108","3545","51","6","49",
"COLUMBUS ISD","May 2016","5","33","1436","33","0","67","20","1495","65","0","35","","","","","","","","","","","","","","","",
"COLUMBUS ISD","May 2016","8","23","1556","43","0","57","41","1575","37","0","63","","","","","","","","","","","","","","","",
"COMAL ISD","Spring 2016","3","1507","1485","86","33","14","1542","1505","85","26","15","","","","","","","","","","","","","","","",
"COMAL ISD","Spring 2016","4","1455","1557","86","29","14","1504","1576","80","26","20","1445","4017","80","22","20","","","","","","","","","","",
"COMAL ISD","Spring 2016","5","1533","1609","86","36","14","1544","1641","85","27","15","","","","","","1538","3972","85","18","15","","","","","",
"COMAL ISD","Spring 2016","6","1606","1634","83","29","17","1593","1674","85","24","15","","","","","","","","","","","","","","","",
"COMAL ISD","Spring 2016","7","1547","1683","84","30","16","1524","1749","90","37","10","1561","4048","80","20","20","","","","","","","","","","",
"COMAL ISD","Spring 2016","8","1549","1723","92","27","8","994","1695","86","6","14","","","","","","1532","4154","88","30","12","1530","3963","82","26","18",
"COMAL ISD","May 2016","5","222","1439","42","0","58","232","1493","55","0","45","","","","","","","","","","","","","","","",
"COMAL ISD","May 2016","8","129","1585","53","0","47","149","1598","52","1","48","","","","","","","","","","","","","","","",
"COMANCHE ISD","Spring 2016","3","104","1439","79","19","21","104","1479","85","20","15","","","","","","","","","","","","","","","",
"COMANCHE ISD","Spring 2016","4","93","1516","80","16","20","95","1504","62","9","38","87","3837","82","9","18","","","","","","","","","","",
"COMANCHE ISD","Spring 2016","5","84","1556","76","13","24","84","1578","80","8","20","","","","","","85","3740","69","5","31","","","","","",
"COMANCHE ISD","Spring 2016","6","72","1601","75","17","25","71","1600","73","6","27","","","","","","","","","","","","","","","",
"COMANCHE ISD","Spring 2016","7","91","1664","79","23","21","94","1661","81","15","19","95","4091","87","18","13","","","","","","","","","","",
"COMANCHE ISD","Spring 2016","8","77","1681","84","13","16","77","1677","74","10","26","","","","","","76","3854","75","13","25","76","3550","43","3","57",
"COMANCHE ISD","May 2016","5","21","1422","29","0","71","18","1462","33","0","67","","","","","","","","","","","","","","","",
"COMANCHE ISD","May 2016","8","11","1559","18","0","82","19","1575","26","0","74","","","","","","","","","","","","","","","",
"COMFORT ISD","Spring 2016","3","79","1397","66","13","34","79","1393","63","1","37","","","","","","","","","","","","","","","",
"COMFORT ISD","Spring 2016","4","68","1532","79","21","21","68","1530","72","16","28","68","3839","71","16","29","","","","","","","","","","",
"COMFORT ISD","Spring 2016","5","83","1529","61","18","39","83","1566","67","13","33","","","","","","84","3731","62","13","38","","","","","",
"COMFORT ISD","Spring 2016","6","64","1588","73","16","27","63","1596","68","8","32","","","","","","","","","","","","","","","",
"COMFORT ISD","Spring 2016","7","78","1675","86","29","14","78","1654","73","14","27","78","3943","87","10","13","","","","","","","","","","",
"COMFORT ISD","Spring 2016","8","75","1679","88","16","12","60","1629","65","3","35","","","","","","72","3835","74","8","26","72","3670","65","6","35",
"COMFORT ISD","May 2016","5","32","1417","22","3","78","27","1526","70","0","30","","","","","","","","","","","","","","","",
"COMFORT ISD","May 2016","8","8","1567","50","0","50","19","1598","58","0","42","","","","","","","","","","","","","","",""
