"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"SWEETWATER ISD","Spring 2016","3","161","1450","79","24","21","161","1465","80","17","20","","","","","","","","","","","","","","","",
"SWEETWATER ISD","Spring 2016","4","178","1520","81","19","19","178","1586","85","24","15","176","3893","80","13","20","","","","","","","","","","",
"SWEETWATER ISD","Spring 2016","5","161","1519","66","14","34","163","1590","80","14","20","","","","","","163","3770","68","8","32","","","","","",
"SWEETWATER ISD","Spring 2016","6","162","1551","59","12","41","162","1571","64","5","36","","","","","","","","","","","","","","","",
"SWEETWATER ISD","Spring 2016","7","151","1574","53","9","47","149","1584","48","7","52","152","3572","47","5","53","","","","","","","","","","",
"SWEETWATER ISD","Spring 2016","8","134","1642","72","7","28","119","1616","61","1","39","","","","","","133","3560","53","4","47","131","3449","34","5","66",
"SWEETWATER ISD","May 2016","5","56","1409","23","2","77","33","1473","36","0","64","","","","","","","","","","","","","","","",
"SWEETWATER ISD","May 2016","8","35","1555","40","0","60","46","1593","52","0","48","","","","","","","","","","","","","","","",
"TAFT ISD","Spring 2016","3","66","1387","64","11","36","67","1420","63","12","37","","","","","","","","","","","","","","","",
"TAFT ISD","Spring 2016","4","74","1455","64","7","36","74","1461","51","5","49","73","3503","47","3","53","","","","","","","","","","",
"TAFT ISD","Spring 2016","5","68","1490","57","9","43","69","1522","48","9","52","","","","","","71","3625","58","8","42","","","","","",
"TAFT ISD","Spring 2016","6","59","1509","44","7","56","58","1555","59","5","41","","","","","","","","","","","","","","","",
"TAFT ISD","Spring 2016","7","71","1583","55","6","45","71","1590","55","4","45","71","3665","59","6","41","","","","","","","","","","",
"TAFT ISD","Spring 2016","8","76","1648","71","12","29","52","1613","58","0","42","","","","","","74","3584","49","9","51","75","3442","39","1","61",
"TAFT ISD","May 2016","5","31","1390","19","3","81","38","1466","37","0","63","","","","","","","","","","","","","","","",
"TAFT ISD","May 2016","8","21","1547","33","0","67","21","1551","24","0","76","","","","","","","","","","","","","","","",
"TAHOKA ISD","Spring 2016","3","59","1441","80","25","20","59","1441","76","15","24","","","","","","","","","","","","","","","",
"TAHOKA ISD","Spring 2016","4","34","1455","62","6","38","34","1543","76","9","24","34","3545","47","3","53","","","","","","","","","","",
"TAHOKA ISD","Spring 2016","5","39","1562","77","28","23","39","1655","85","28","15","","","","","","39","3913","90","13","10","","","","","",
"TAHOKA ISD","Spring 2016","6","36","1522","58","3","42","36","1611","75","14","25","","","","","","","","","","","","","","","",
"TAHOKA ISD","Spring 2016","7","37","1628","73","16","27","26","1545","35","0","65","37","3951","78","14","22","","","","","","","","","","",
"TAHOKA ISD","Spring 2016","8","24","1685","96","13","4","29","1749","86","21","14","","","","","","25","3763","68","8","32","25","3597","60","4","40",
"TAHOKA ISD","May 2016","5","9","1457","56","0","44","6","1507","67","0","33","","","","","","","","","","","","","","","",
"TAHOKA ISD","May 2016","8","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"TARKINGTON ISD","Spring 2016","3","142","1433","74","22","26","142","1453","74","17","26","","","","","","","","","","","","","","","",
"TARKINGTON ISD","Spring 2016","4","145","1527","81","20","19","145","1573","77","26","23","145","3695","59","5","41","","","","","","","","","","",
"TARKINGTON ISD","Spring 2016","5","122","1537","71","20","29","122","1605","82","18","18","","","","","","123","3695","67","5","33","","","","","",
"TARKINGTON ISD","Spring 2016","6","154","1579","72","14","28","156","1620","78","12","22","","","","","","","","","","","","","","","",
"TARKINGTON ISD","Spring 2016","7","121","1634","73","17","27","121","1625","69","5","31","120","3862","78","8","22","","","","","","","","","","",
"TARKINGTON ISD","Spring 2016","8","145","1689","92","13","8","123","1656","75","2","25","","","","","","145","3838","74","15","26","145","3624","60","9","40",
"TARKINGTON ISD","May 2016","5","36","1398","22","0","78","23","1525","74","0","26","","","","","","","","","","","","","","","",
"TARKINGTON ISD","May 2016","8","13","1550","54","0","46","32","1569","47","0","53","","","","","","","","","","","","","","","",
"TATUM ISD","Spring 2016","3","112","1463","82","31","18","113","1495","86","23","14","","","","","","","","","","","","","","","",
"TATUM ISD","Spring 2016","4","122","1519","86","16","14","123","1597","85","28","15","121","4094","82","28","18","","","","","","","","","","",
"TATUM ISD","Spring 2016","5","127","1582","80","28","20","127","1645","89","28","11","","","","","","127","3940","89","13","11","","","","","",
"TATUM ISD","Spring 2016","6","126","1586","74","14","26","125","1663","81","21","19","","","","","","","","","","","","","","","",
"TATUM ISD","Spring 2016","7","136","1655","75","21","25","135","1654","76","12","24","135","4056","76","19","24","","","","","","","","","","",
"TATUM ISD","Spring 2016","8","99","1700","94","14","6","98","1749","99","15","1","","","","","","100","3884","82","7","18","100","3870","83","14","17",
"TATUM ISD","May 2016","5","25","1450","56","0","44","13","1518","77","0","23","","","","","","","","","","","","","","","",
"TATUM ISD","May 2016","8","5","1580","40","0","60","","","","","","","","","","","","","","","","","","","","",
"TAYLOR ISD","Spring 2016","3","194","1421","67","21","33","200","1433","65","15","35","","","","","","","","","","","","","","","",
"TAYLOR ISD","Spring 2016","4","225","1499","73","16","27","225","1550","72","17","28","224","3631","57","7","43","","","","","","","","","","",
"TAYLOR ISD","Spring 2016","5","202","1551","72","24","28","201","1623","81","21","19","","","","","","201","3762","69","8","31","","","","","",
"TAYLOR ISD","Spring 2016","6","215","1555","64","7","36","216","1618","80","10","20","","","","","","","","","","","","","","","",
"TAYLOR ISD","Spring 2016","7","200","1607","66","9","34","202","1641","69","13","31","199","3718","63","6","37","","","","","","","","","","",
"TAYLOR ISD","Spring 2016","8","228","1668","80","14","20","164","1673","81","2","19","","","","","","231","3813","70","14","30","231","3689","61","12","39",
"TAYLOR ISD","May 2016","5","58","1419","22","2","78","39","1490","38","0","62","","","","","","","","","","","","","","","",
"TAYLOR ISD","May 2016","8","49","1556","35","0","65","35","1593","46","0","54","","","","","","","","","","","","","","","",
"TEAGUE ISD","Spring 2016","3","91","1384","63","10","37","81","1411","70","4","30","","","","","","","","","","","","","","","",
"TEAGUE ISD","Spring 2016","4","87","1512","82","9","18","89","1567","76","26","24","90","3821","74","11","26","","","","","","","","","","",
"TEAGUE ISD","Spring 2016","5","77","1517","71","12","29","76","1586","84","8","16","","","","","","75","3793","75","9","25","","","","","",
"TEAGUE ISD","Spring 2016","6","75","1558","59","13","41","78","1606","72","8","28","","","","","","","","","","","","","","","",
"TEAGUE ISD","Spring 2016","7","90","1627","69","11","31","88","1640","72","10","28","92","3903","77","13","23","","","","","","","","","","",
"TEAGUE ISD","Spring 2016","8","68","1700","91","21","9","67","1654","81","0","19","","","","","","67","3975","90","18","10","67","3730","64","4","36",
"TEAGUE ISD","May 2016","5","21","1460","48","5","52","12","1458","25","0","75","","","","","","","","","","","","","","","",
"TEAGUE ISD","May 2016","8","6","1579","67","0","33","14","1602","50","0","50","","","","","","","","","","","","","","","",
"TEKOA ACADEMY OF ACCELERATED STU","Spring 2016","3","33","1406","73","15","27","33","1371","61","3","39","","","","","","","","","","","","","","","",
"TEKOA ACADEMY OF ACCELERATED STU","Spring 2016","4","35","1425","40","0","60","35","1483","77","3","23","34","3461","38","0","62","","","","","","","","","","",
"TEKOA ACADEMY OF ACCELERATED STU","Spring 2016","5","26","1447","46","0","54","26","1554","81","0","19","","","","","","25","3534","60","0","40","","","","","",
"TEKOA ACADEMY OF ACCELERATED STU","Spring 2016","6","27","1490","41","11","59","27","1627","70","4","30","","","","","","","","","","","","","","","",
"TEKOA ACADEMY OF ACCELERATED STU","Spring 2016","7","18","1593","61","11","39","17","1704","100","12","0","17","3678","59","6","41","","","","","","","","","","",
"TEKOA ACADEMY OF ACCELERATED STU","Spring 2016","8","20","1636","80","5","20","","","","","","","","","","","18","3630","72","0","28","17","3337","29","0","71",
"TEKOA ACADEMY OF ACCELERATED STU","May 2016","5","13","1383","8","0","92","3","-","-","-","-","","","","","","","","","","","","","","","",
"TEKOA ACADEMY OF ACCELERATED STU","May 2016","8","4","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"TEMPLE ISD","Spring 2016","3","656","1375","54","14","46","687","1402","57","12","43","","","","","","","","","","","","","","","",
"TEMPLE ISD","Spring 2016","4","669","1455","59","9","41","667","1493","56","12","44","659","3598","53","7","47","","","","","","","","","","",
"TEMPLE ISD","Spring 2016","5","591","1504","59","15","41","591","1544","61","10","39","","","","","","585","3611","59","4","41","","","","","",
"TEMPLE ISD","Spring 2016","6","551","1539","56","11","44","425","1555","57","2","43","","","","","","","","","","","","","","","",
"TEMPLE ISD","Spring 2016","7","543","1588","54","13","46","531","1611","55","9","45","543","3530","48","3","52","","","","","","","","","","",
"TEMPLE ISD","Spring 2016","8","546","1641","69","10","31","561","1663","69","7","31","","","","","","545","3662","56","9","44","547","3618","53","10","47",
"TEMPLE ISD","May 2016","5","211","1418","26","1","74","200","1454","33","1","68","","","","","","","","","","","","","","","",
"TEMPLE ISD","May 2016","8","143","1542","31","0","69","150","1574","37","0","63","","","","","","","","","","","","","","","",
"TENAHA ISD","Spring 2016","3","47","1339","45","4","55","47","1415","68","11","32","","","","","","","","","","","","","","","",
"TENAHA ISD","Spring 2016","4","54","1424","48","6","52","52","1488","52","10","48","54","3531","54","7","46","","","","","","","","","","",
"TENAHA ISD","Spring 2016","5","35","1512","69","11","31","34","1539","62","6","38","","","","","","33","3554","52","6","48","","","","","",
"TENAHA ISD","Spring 2016","6","45","1551","56","13","44","45","1615","69","18","31","","","","","","","","","","","","","","","",
"TENAHA ISD","Spring 2016","7","39","1623","69","18","31","39","1715","82","26","18","39","3840","77","0","23","","","","","","","","","","",
"TENAHA ISD","Spring 2016","8","38","1645","71","8","29","38","1656","71","5","29","","","","","","38","3436","39","3","61","38","3557","37","11","63",
"TENAHA ISD","May 2016","5","11","1343","18","0","82","13","1464","38","0","62","","","","","","","","","","","","","","","",
"TENAHA ISD","May 2016","8","11","1533","36","0","64","11","1571","36","0","64","","","","","","","","","","","","","","","",
"TERLINGUA CSD","Spring 2016","3","4","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"TERLINGUA CSD","Spring 2016","4","5","1430","80","0","20","5","1588","80","20","20","5","3370","40","0","60","","","","","","","","","","",
"TERLINGUA CSD","Spring 2016","5","7","1458","57","0","43","6","1518","83","0","17","","","","","","6","3865","83","17","17","","","","","",
"TERLINGUA CSD","Spring 2016","6","4","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"TERLINGUA CSD","Spring 2016","7","7","1552","43","0","57","6","1506","33","0","67","7","3346","29","0","71","","","","","","","","","","",
"TERLINGUA CSD","Spring 2016","8","6","1621","50","17","50","5","1639","40","20","60","","","","","","5","4093","80","20","20","5","3635","60","20","40",
"TERLINGUA CSD","May 2016","5","3","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"TERLINGUA CSD","May 2016","8","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"TERRELL COUNTY ISD","Spring 2016","3","8","1398","50","25","50","8","1448","75","25","25","","","","","","","","","","","","","","","",
"TERRELL COUNTY ISD","Spring 2016","4","9","1530","78","33","22","10","1592","90","40","10","9","3949","78","11","22","","","","","","","","","","",
"TERRELL COUNTY ISD","Spring 2016","5","11","1531","73","9","27","11","1552","64","9","36","","","","","","11","3599","64","0","36","","","","","",
"TERRELL COUNTY ISD","Spring 2016","6","9","1664","100","33","0","9","1659","89","11","11","","","","","","","","","","","","","","","",
"TERRELL COUNTY ISD","Spring 2016","7","12","1642","83","33","17","10","1641","50","10","50","12","3631","50","8","50","","","","","","","","","","",
"TERRELL COUNTY ISD","Spring 2016","8","8","1678","88","0","13","8","1651","88","0","13","","","","","","8","3649","88","0","13","8","3437","25","0","75",
"TERRELL COUNTY ISD","May 2016","5","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"TERRELL COUNTY ISD","May 2016","8","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"TERRELL ISD","Spring 2016","3","328","1369","55","11","45","325","1397","58","9","42","","","","","","","","","","","","","","","",
"TERRELL ISD","Spring 2016","4","308","1475","66","11","34","307","1487","59","5","41","303","3658","57","7","43","","","","","","","","","","",
"TERRELL ISD","Spring 2016","5","261","1508","59","15","41","262","1548","64","9","36","","","","","","261","3693","65","7","35","","","","","",
"TERRELL ISD","Spring 2016","6","270","1537","57","10","43","271","1583","63","7","37","","","","","","","","","","","","","","","",
"TERRELL ISD","Spring 2016","7","262","1614","65","17","35","263","1623","67","8","33","263","3910","71","14","29","","","","","","","","","","",
"TERRELL ISD","Spring 2016","8","284","1670","81","13","19","233","1599","55","0","45","","","","","","286","3748","67","11","33","285","3597","52","11","48",
"TERRELL ISD","May 2016","5","105","1395","20","0","80","93","1465","39","0","61","","","","","","","","","","","","","","","",
"TERRELL ISD","May 2016","8","56","1559","39","4","61","106","1579","46","0","54","","","","","","","","","","","","","","","",
"TEXARKANA ISD","Spring 2016","3","478","1420","70","20","30","500","1465","75","21","25","","","","","","","","","","","","","","","",
"TEXARKANA ISD","Spring 2016","4","424","1507","75","18","25","435","1551","73","22","27","423","3830","71","13","29","","","","","","","","","","",
"TEXARKANA ISD","Spring 2016","5","487","1548","69","24","31","487","1602","75","21","25","","","","","","488","3820","73","12","27","","","","","",
"TEXARKANA ISD","Spring 2016","6","428","1590","71","17","29","378","1592","64","8","36","","","","","","","","","","","","","","","",
"TEXARKANA ISD","Spring 2016","7","429","1641","71","21","29","441","1654","66","18","34","425","3837","67","12","33","","","","","","","","","","",
"TEXARKANA ISD","Spring 2016","8","453","1672","79","15","21","362","1673","70","10","30","","","","","","456","3833","69","15","31","455","3700","58","14","42",
"TEXARKANA ISD","May 2016","5","152","1404","27","1","73","127","1465","35","0","65","","","","","","","","","","","","","","","",
"TEXARKANA ISD","May 2016","8","98","1555","37","0","63","114","1594","51","0","49","","","","","","","","","","","","","","","",
"TEXAS CITY ISD","Spring 2016","3","470","1427","73","20","27","473","1451","76","14","24","","","","","","","","","","","","","","","",
"TEXAS CITY ISD","Spring 2016","4","472","1515","78","18","22","481","1555","78","20","22","473","3788","70","11","30","","","","","","","","","","",
"TEXAS CITY ISD","Spring 2016","5","407","1530","65","19","35","405","1577","73","14","27","","","","","","405","3782","74","9","26","","","","","",
"TEXAS CITY ISD","Spring 2016","6","431","1584","72","16","28","427","1613","74","11","26","","","","","","","","","","","","","","","",
"TEXAS CITY ISD","Spring 2016","7","422","1633","72","17","28","353","1631","71","8","29","421","3796","67","8","33","","","","","","","","","","",
"TEXAS CITY ISD","Spring 2016","8","418","1671","80","14","20","434","1678","72","10","28","","","","","","418","3774","70","11","30","415","3591","57","6","43",
"TEXAS CITY ISD","May 2016","5","141","1449","45","1","55","112","1502","56","1","44","","","","","","","","","","","","","","","",
"TEXAS CITY ISD","May 2016","8","86","1578","49","1","51","124","1588","47","0","53","","","","","","","","","","","","","","",""
