"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"MOTLEY COUNTY ISD","Spring 2016","5","13","1504","69","8","31","13","1521","62","0","38","","","","","","15","3578","47","0","53","","","","","",
"MOTLEY COUNTY ISD","Spring 2016","6","7","1656","100","14","0","7","1684","100","14","0","","","","","","","","","","","","","","","",
"MOTLEY COUNTY ISD","Spring 2016","7","10","1623","70","10","30","10","1647","70","20","30","10","3741","50","0","50","","","","","","","","","","",
"MOTLEY COUNTY ISD","Spring 2016","8","9","1655","78","11","22","9","1688","89","0","11","","","","","","10","3783","80","0","20","10","3545","50","0","50",
"MOTLEY COUNTY ISD","May 2016","5","5","1432","60","0","40","6","1477","67","0","33","","","","","","","","","","","","","","","",
"MOTLEY COUNTY ISD","May 2016","8","3","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"MOULTON ISD","Spring 2016","3","25","1441","68","32","32","25","1471","76","24","24","","","","","","","","","","","","","","","",
"MOULTON ISD","Spring 2016","4","23","1483","70","13","30","23","1531","78","13","22","23","3980","74","17","26","","","","","","","","","","",
"MOULTON ISD","Spring 2016","5","23","1579","83","26","17","23","1627","96","17","4","","","","","","23","3725","70","0","30","","","","","",
"MOULTON ISD","Spring 2016","6","18","1662","100","28","0","18","1664","94","22","6","","","","","","","","","","","","","","","",
"MOULTON ISD","Spring 2016","7","19","1671","79","26","21","19","1601","53","5","47","19","3937","74","11","26","","","","","","","","","","",
"MOULTON ISD","Spring 2016","8","23","1725","100","26","0","24","1732","83","25","17","","","","","","24","3852","75","17","25","24","3855","63","21","38",
"MOULTON ISD","May 2016","5","2","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"MOULTON ISD","May 2016","8","","","","","","2","-","-","-","-","","","","","","","","","","","","","","","",
"MOUNT CALM ISD","Spring 2016","3","12","1360","58","0","42","12","1361","58","0","42","","","","","","","","","","","","","","","",
"MOUNT CALM ISD","Spring 2016","4","10","1432","40","0","60","10","1461","50","0","50","10","3544","60","0","40","","","","","","","","","","",
"MOUNT CALM ISD","Spring 2016","5","10","1509","70","0","30","10","1552","50","10","50","","","","","","11","3612","82","0","18","","","","","",
"MOUNT CALM ISD","Spring 2016","6","13","1561","62","8","38","13","1618","85","8","15","","","","","","","","","","","","","","","",
"MOUNT CALM ISD","Spring 2016","7","13","1627","62","8","38","13","1711","92","15","8","13","3744","77","0","23","","","","","","","","","","",
"MOUNT CALM ISD","Spring 2016","8","12","1651","83","17","17","7","1597","57","0","43","","","","","","12","3830","75","25","25","12","3541","33","17","67",
"MOUNT CALM ISD","May 2016","5","3","-","-","-","-","5","1451","20","0","80","","","","","","","","","","","","","","","",
"MOUNT CALM ISD","May 2016","8","2","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"MOUNT ENTERPRISE ISD","Spring 2016","3","42","1474","93","31","7","42","1410","60","10","40","","","","","","","","","","","","","","","",
"MOUNT ENTERPRISE ISD","Spring 2016","4","22","1526","77","23","23","22","1481","59","0","41","22","3795","64","14","36","","","","","","","","","","",
"MOUNT ENTERPRISE ISD","Spring 2016","5","26","1553","81","15","19","26","1566","65","8","35","","","","","","26","3639","65","4","35","","","","","",
"MOUNT ENTERPRISE ISD","Spring 2016","6","26","1587","81","4","19","27","1573","67","0","33","","","","","","","","","","","","","","","",
"MOUNT ENTERPRISE ISD","Spring 2016","7","28","1610","71","7","29","27","1608","70","0","30","28","3648","61","4","39","","","","","","","","","","",
"MOUNT ENTERPRISE ISD","Spring 2016","8","25","1672","92","12","8","16","1600","63","0","38","","","","","","26","3883","73","19","27","26","3610","50","15","50",
"MOUNT ENTERPRISE ISD","May 2016","5","5","1430","20","0","80","9","1494","67","0","33","","","","","","","","","","","","","","","",
"MOUNT ENTERPRISE ISD","May 2016","8","4","-","-","-","-","6","1584","33","0","67","","","","","","","","","","","","","","","",
"MOUNT PLEASANT ISD","Spring 2016","3","204","1442","76","24","24","364","1467","81","19","19","","","","","","","","","","","","","","","",
"MOUNT PLEASANT ISD","Spring 2016","4","216","1520","80","15","20","347","1567","81","19","19","210","3777","72","7","28","","","","","","","","","","",
"MOUNT PLEASANT ISD","Spring 2016","5","326","1513","64","15","36","356","1561","71","8","29","","","","","","355","3696","69","5","31","","","","","",
"MOUNT PLEASANT ISD","Spring 2016","6","342","1562","63","13","37","336","1620","78","12","22","","","","","","","","","","","","","","","",
"MOUNT PLEASANT ISD","Spring 2016","7","313","1585","57","9","43","303","1618","67","7","33","329","3682","57","7","43","","","","","","","","","","",
"MOUNT PLEASANT ISD","Spring 2016","8","319","1660","78","12","22","249","1617","63","0","37","","","","","","314","3753","69","9","31","313","3619","59","7","41",
"MOUNT PLEASANT ISD","May 2016","5","118","1404","22","0","78","102","1478","42","0","58","","","","","","","","","","","","","","","",
"MOUNT PLEASANT ISD","May 2016","8","71","1536","25","0","75","92","1588","49","0","51","","","","","","","","","","","","","","","",
"MOUNT VERNON ISD","Spring 2016","3","111","1437","73","23","27","121","1478","85","18","15","","","","","","","","","","","","","","","",
"MOUNT VERNON ISD","Spring 2016","4","113","1496","72","12","28","125","1583","82","30","18","111","3717","63","10","37","","","","","","","","","","",
"MOUNT VERNON ISD","Spring 2016","5","123","1567","77","25","23","120","1627","89","18","11","","","","","","116","3805","72","8","28","","","","","",
"MOUNT VERNON ISD","Spring 2016","6","112","1655","93","24","7","113","1688","90","23","10","","","","","","","","","","","","","","","",
"MOUNT VERNON ISD","Spring 2016","7","90","1695","88","31","12","92","1719","90","22","10","87","4178","92","28","8","","","","","","","","","","",
"MOUNT VERNON ISD","Spring 2016","8","109","1719","94","24","6","89","1715","93","10","7","","","","","","107","3857","79","8","21","107","3801","71","18","29",
"MOUNT VERNON ISD","May 2016","5","26","1475","65","0","35","13","1533","85","0","15","","","","","","","","","","","","","","","",
"MOUNT VERNON ISD","May 2016","8","11","1596","64","0","36","6","1633","83","0","17","","","","","","","","","","","","","","","",
"MUENSTER ISD","Spring 2016","3","31","1530","97","39","3","31","1528","100","32","0","","","","","","","","","","","","","","","",
"MUENSTER ISD","Spring 2016","4","33","1595","97","42","3","34","1657","97","44","3","33","4516","97","45","3","","","","","","","","","","",
"MUENSTER ISD","Spring 2016","5","34","1651","97","47","3","32","1701","100","41","0","","","","","","34","4170","100","21","0","","","","","",
"MUENSTER ISD","Spring 2016","6","27","1690","96","44","4","27","1729","93","37","7","","","","","","","","","","","","","","","",
"MUENSTER ISD","Spring 2016","7","37","1739","95","51","5","37","1727","89","38","11","36","4484","100","39","0","","","","","","","","","","",
"MUENSTER ISD","Spring 2016","8","34","1763","100","35","0","31","1716","84","13","16","","","","","","34","4112","91","38","9","34","3765","79","9","21",
"MUENSTER ISD","May 2016","5","1","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"MUENSTER ISD","May 2016","8","","","","","","5","1599","80","0","20","","","","","","","","","","","","","","","",
"MULESHOE ISD","Spring 2016","3","113","1385","64","16","36","113","1399","58","9","42","","","","","","","","","","","","","","","",
"MULESHOE ISD","Spring 2016","4","109","1471","65","9","35","108","1451","38","5","62","108","3597","53","6","47","","","","","","","","","","",
"MULESHOE ISD","Spring 2016","5","107","1522","64","13","36","107","1575","71","14","29","","","","","","105","3854","77","14","23","","","","","",
"MULESHOE ISD","Spring 2016","6","88","1572","68","13","32","85","1597","78","4","22","","","","","","","","","","","","","","","",
"MULESHOE ISD","Spring 2016","7","70","1615","66","10","34","70","1682","87","21","13","71","3870","76","11","24","","","","","","","","","","",
"MULESHOE ISD","Spring 2016","8","79","1674","81","14","19","78","1731","91","14","9","","","","","","78","3734","64","10","36","78","3793","74","14","26",
"MULESHOE ISD","May 2016","5","36","1400","17","0","83","29","1482","45","0","55","","","","","","","","","","","","","","","",
"MULESHOE ISD","May 2016","8","15","1562","40","0","60","7","1573","29","0","71","","","","","","","","","","","","","","","",
"MULLIN ISD (167902)","Spring 2016","3","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"MULLIN ISD (167902)","Spring 2016","4","7","1503","71","0","29","6","1505","83","0","17","8","3746","75","0","25","","","","","","","","","","",
"MULLIN ISD (167902)","Spring 2016","5","7","1598","86","14","14","7","1616","100","0","0","","","","","","9","3858","78","0","22","","","","","",
"MULLIN ISD (167902)","Spring 2016","6","5","1445","60","0","40","5","1545","60","0","40","","","","","","","","","","","","","","","",
"MULLIN ISD (167902)","Spring 2016","7","4","-","-","-","-","4","-","-","-","-","4","-","-","-","-","","","","","","","","","","",
"MULLIN ISD (167902)","Spring 2016","8","11","1600","36","0","64","11","1566","36","9","64","","","","","","10","3250","40","0","60","9","3371","44","11","56",
"MULLIN ISD (167902)","May 2016","5","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"MULLIN ISD (167902)","May 2016","8","6","1415","0","0","100","7","1465","0","0","100","","","","","","","","","","","","","","","",
"MUMFORD ISD","Spring 2016","3","47","1492","98","34","2","46","1538","96","28","4","","","","","","","","","","","","","","","",
"MUMFORD ISD","Spring 2016","4","40","1531","93","20","8","40","1546","93","10","8","40","4422","100","40","0","","","","","","","","","","",
"MUMFORD ISD","Spring 2016","5","39","1613","92","31","8","37","1626","89","16","11","","","","","","38","4008","100","5","0","","","","","",
"MUMFORD ISD","Spring 2016","6","43","1620","88","19","12","42","1605","88","7","12","","","","","","","","","","","","","","","",
"MUMFORD ISD","Spring 2016","7","32","1667","84","25","16","33","1633","85","6","15","33","4273","94","27","6","","","","","","","","","","",
"MUMFORD ISD","Spring 2016","8","36","1685","92","11","8","18","1695","100","0","0","","","","","","36","3801","86","6","14","36","4052","94","19","6",
"MUMFORD ISD","May 2016","5","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"MUMFORD ISD","May 2016","8","5","1661","80","20","20","2","-","-","-","-","","","","","","","","","","","","","","","",
"MUNDAY CISD","Spring 2016","3","25","1434","88","20","12","25","1443","76","20","24","","","","","","","","","","","","","","","",
"MUNDAY CISD","Spring 2016","4","20","1536","85","25","15","20","1580","85","25","15","20","3790","70","15","30","","","","","","","","","","",
"MUNDAY CISD","Spring 2016","5","27","1574","78","30","22","27","1592","81","19","19","","","","","","27","3846","81","11","19","","","","","",
"MUNDAY CISD","Spring 2016","6","22","1626","86","18","14","22","1679","95","27","5","","","","","","","","","","","","","","","",
"MUNDAY CISD","Spring 2016","7","15","1670","100","20","0","15","1650","80","7","20","15","4139","87","20","13","","","","","","","","","","",
"MUNDAY CISD","Spring 2016","8","21","1774","90","57","10","23","1662","74","9","26","","","","","","21","3865","76","19","24","21","4066","86","38","14",
"MUNDAY CISD","May 2016","5","6","1444","50","0","50","5","1540","80","0","20","","","","","","","","","","","","","","","",
"MUNDAY CISD","May 2016","8","2","-","-","-","-","6","1547","0","0","100","","","","","","","","","","","","","","","",
"MURCHISON ISD","Spring 2016","3","22","1438","77","18","23","22","1453","86","14","14","","","","","","","","","","","","","","","",
"MURCHISON ISD","Spring 2016","4","25","1553","84","24","16","24","1638","100","42","0","22","3794","77","0","23","","","","","","","","","","",
"MURCHISON ISD","Spring 2016","5","14","1605","86","36","14","14","1672","93","43","7","","","","","","14","3959","93","7","7","","","","","",
"MURCHISON ISD","Spring 2016","6","8","1646","100","38","0","8","1662","100","25","0","","","","","","","","","","","","","","","",
"MURCHISON ISD","Spring 2016","7","8","1652","88","13","13","8","1682","63","25","38","8","4014","100","0","0","","","","","","","","","","",
"MURCHISON ISD","Spring 2016","8","3","-","-","-","-","3","-","-","-","-","","","","","","3","-","-","-","-","3","-","-","-","-",
"MURCHISON ISD","May 2016","5","2","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"NACOGDOCHES ISD","Spring 2016","3","460","1370","52","12","48","476","1391","54","10","46","","","","","","","","","","","","","","","",
"NACOGDOCHES ISD","Spring 2016","4","409","1446","56","7","44","421","1453","43","6","57","406","3501","45","5","55","","","","","","","","","","",
"NACOGDOCHES ISD","Spring 2016","5","445","1492","54","13","46","446","1525","55","9","45","","","","","","444","3555","51","5","49","","","","","",
"NACOGDOCHES ISD","Spring 2016","6","450","1525","49","9","51","448","1551","48","5","52","","","","","","","","","","","","","","","",
"NACOGDOCHES ISD","Spring 2016","7","440","1583","52","10","48","440","1600","49","10","51","452","3577","49","6","51","","","","","","","","","","",
"NACOGDOCHES ISD","Spring 2016","8","423","1634","65","12","35","315","1604","51","1","49","","","","","","422","3776","64","16","36","423","3498","43","8","57",
"NACOGDOCHES ISD","May 2016","5","208","1396","22","0","78","203","1460","36","0","64","","","","","","","","","","","","","","","",
"NACOGDOCHES ISD","May 2016","8","144","1535","28","0","72","150","1567","35","0","65","","","","","","","","","","","","","","","",
"NATALIA ISD","Spring 2016","3","76","1421","70","18","30","77","1408","62","12","38","","","","","","","","","","","","","","","",
"NATALIA ISD","Spring 2016","4","70","1470","60","9","40","74","1480","55","11","45","73","3514","38","4","62","","","","","","","","","","",
"NATALIA ISD","Spring 2016","5","82","1547","68","27","32","82","1542","54","6","46","","","","","","84","3638","62","4","38","","","","","",
"NATALIA ISD","Spring 2016","6","73","1533","51","5","49","74","1591","69","8","31","","","","","","","","","","","","","","","",
"NATALIA ISD","Spring 2016","7","73","1571","59","10","41","72","1623","60","17","40","75","3523","43","3","57","","","","","","","","","","",
"NATALIA ISD","Spring 2016","8","71","1650","76","17","24","70","1637","57","6","43","","","","","","69","3513","45","3","55","70","3622","59","4","41",
"NATALIA ISD","May 2016","5","25","1408","20","0","80","37","1478","41","0","59","","","","","","","","","","","","","","","",
"NATALIA ISD","May 2016","8","16","1572","56","0","44","29","1600","52","0","48","","","","","","","","","","","","","","","",
"NAVARRO ISD","Spring 2016","3","130","1466","82","30","18","130","1485","84","23","16","","","","","","","","","","","","","","","",
"NAVARRO ISD","Spring 2016","4","116","1542","85","26","15","116","1629","91","36","9","109","4121","87","28","13","","","","","","","","","","",
"NAVARRO ISD","Spring 2016","5","135","1610","87","36","13","135","1691","93","39","7","","","","","","137","3923","88","13","12","","","","","",
"NAVARRO ISD","Spring 2016","6","148","1649","83","33","17","148","1738","97","40","3","","","","","","","","","","","","","","","",
"NAVARRO ISD","Spring 2016","7","134","1673","84","28","16","132","1725","92","32","8","132","4048","83","17","17","","","","","","","","","","",
"NAVARRO ISD","Spring 2016","8","128","1720","91","26","9","77","1630","65","1","35","","","","","","128","4020","84","21","16","128","3819","71","19","29",
"NAVARRO ISD","May 2016","5","19","1478","63","0","37","9","1530","78","0","22","","","","","","","","","","","","","","","",
"NAVARRO ISD","May 2016","8","12","1580","58","0","42","28","1636","75","0","25","","","","","","","","","","","","","","","",
"NAVASOTA ISD","Spring 2016","3","201","1398","60","17","40","202","1452","69","20","31","","","","","","","","","","","","","","","",
"NAVASOTA ISD","Spring 2016","4","205","1455","60","7","40","202","1472","52","7","48","207","3524","43","6","57","","","","","","","","","","",
"NAVASOTA ISD","Spring 2016","5","199","1491","57","14","43","199","1519","55","8","45","","","","","","198","3526","47","3","53","","","","","",
"NAVASOTA ISD","Spring 2016","6","211","1508","46","4","54","211","1568","55","5","45","","","","","","","","","","","","","","","",
"NAVASOTA ISD","Spring 2016","7","193","1565","53","5","47","142","1559","42","1","58","193","3510","46","3","54","","","","","","","","","","",
"NAVASOTA ISD","Spring 2016","8","204","1622","67","6","33","198","1623","57","1","43","","","","","","201","3599","54","4","46","200","3463","37","5","64",
"NAVASOTA ISD","May 2016","5","85","1399","21","0","79","88","1446","26","0","74","","","","","","","","","","","","","","","",
"NAVASOTA ISD","May 2016","8","67","1562","30","1","70","79","1566","42","0","58","","","","","","","","","","","","","","",""
