"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"LA GRANGE ISD","May 2016","8","23","1551","35","0","65","43","1596","58","0","42","","","","","","","","","","","","","","","",
"LA JOYA ISD","Spring 2016","3","913","1419","70","20","30","1958","1452","74","16","26","","","","","","","","","","","","","","","",
"LA JOYA ISD","Spring 2016","4","957","1513","75","20","25","2032","1530","68","16","32","928","3898","74","17","26","","","","","","","","","","",
"LA JOYA ISD","Spring 2016","5","1606","1531","68","18","32","2183","1572","69","13","31","","","","","","2042","3753","70","8","30","","","","","",
"LA JOYA ISD","Spring 2016","6","2141","1525","51","8","49","1893","1595","67","8","33","","","","","","","","","","","","","","","",
"LA JOYA ISD","Spring 2016","7","2082","1584","55","9","45","1988","1632","64","12","36","2091","3584","52","5","48","","","","","","","","","","",
"LA JOYA ISD","Spring 2016","8","2101","1637","69","10","31","2062","1669","73","8","27","","","","","","2077","3844","71","16","29","2068","3613","54","10","46",
"LA JOYA ISD","May 2016","5","507","1406","25","0","75","681","1462","36","0","64","","","","","","","","","","","","","","","",
"LA JOYA ISD","May 2016","8","628","1538","29","0","71","536","1573","39","0","61","","","","","","","","","","","","","","","",
"LA MARQUE ISD","Spring 2016","3","139","1320","38","6","62","139","1327","35","1","65","","","","","","","","","","","","","","","",
"LA MARQUE ISD","Spring 2016","4","150","1388","34","2","66","150","1397","22","2","78","148","3385","37","1","63","","","","","","","","","","",
"LA MARQUE ISD","Spring 2016","5","134","1440","44","6","56","133","1505","53","3","47","","","","","","132","3354","32","1","68","","","","","",
"LA MARQUE ISD","Spring 2016","6","146","1482","32","1","68","146","1534","46","1","54","","","","","","","","","","","","","","","",
"LA MARQUE ISD","Spring 2016","7","122","1584","59","6","41","120","1595","51","3","49","123","3588","52","2","48","","","","","","","","","","",
"LA MARQUE ISD","Spring 2016","8","121","1601","66","2","34","120","1554","31","0","69","","","","","","138","3633","52","8","48","139","3341","27","2","73",
"LA MARQUE ISD","May 2016","5","77","1378","17","1","83","65","1443","28","0","72","","","","","","","","","","","","","","","",
"LA MARQUE ISD","May 2016","8","39","1560","41","0","59","79","1548","28","0","72","","","","","","","","","","","","","","","",
"LA PORTE ISD","Spring 2016","3","583","1465","86","27","14","582","1505","87","25","13","","","","","","","","","","","","","","","",
"LA PORTE ISD","Spring 2016","4","497","1556","89","23","11","508","1604","90","28","10","494","3944","78","16","22","","","","","","","","","","",
"LA PORTE ISD","Spring 2016","5","543","1580","84","27","16","546","1628","88","20","12","","","","","","545","3893","86","10","14","","","","","",
"LA PORTE ISD","Spring 2016","6","545","1608","78","19","22","543","1654","82","17","18","","","","","","","","","","","","","","","",
"LA PORTE ISD","Spring 2016","7","543","1666","85","23","15","357","1606","69","1","31","541","3917","81","11","19","","","","","","","","","","",
"LA PORTE ISD","Spring 2016","8","512","1699","90","20","10","525","1689","84","8","16","","","","","","505","3914","79","16","21","504","3732","64","12","36",
"LA PORTE ISD","May 2016","5","90","1442","41","1","59","68","1518","63","0","37","","","","","","","","","","","","","","","",
"LA PORTE ISD","May 2016","8","58","1567","33","0","67","82","1588","44","0","56","","","","","","","","","","","","","","","",
"LA PRYOR ISD","Spring 2016","3","25","1432","68","20","32","25","1485","84","24","16","","","","","","","","","","","","","","","",
"LA PRYOR ISD","Spring 2016","4","28","1470","64","7","36","28","1510","61","14","39","29","3626","52","10","48","","","","","","","","","","",
"LA PRYOR ISD","Spring 2016","5","30","1494","47","10","53","30","1520","53","7","47","","","","","","30","3484","47","0","53","","","","","",
"LA PRYOR ISD","Spring 2016","6","21","1638","86","38","14","21","1691","90","24","10","","","","","","","","","","","","","","","",
"LA PRYOR ISD","Spring 2016","7","39","1593","49","13","51","39","1572","38","3","62","39","3625","54","3","46","","","","","","","","","","",
"LA PRYOR ISD","Spring 2016","8","37","1682","86","14","14","23","1537","26","0","74","","","","","","36","3613","64","3","36","36","3266","19","0","81",
"LA PRYOR ISD","May 2016","5","16","1422","31","0","69","14","1475","43","0","57","","","","","","","","","","","","","","","",
"LA PRYOR ISD","May 2016","8","5","1553","40","0","60","17","1554","29","0","71","","","","","","","","","","","","","","","",
"LA VEGA ISD","Spring 2016","3","213","1472","89","26","11","214","1468","87","13","13","","","","","","","","","","","","","","","",
"LA VEGA ISD","Spring 2016","4","222","1508","79","15","21","222","1584","82","29","18","223","3770","65","12","35","","","","","","","","","","",
"LA VEGA ISD","Spring 2016","5","186","1552","78","20","22","186","1580","76","13","24","","","","","","182","3757","70","5","30","","","","","",
"LA VEGA ISD","Spring 2016","6","223","1566","67","10","33","220","1600","69","9","31","","","","","","","","","","","","","","","",
"LA VEGA ISD","Spring 2016","7","210","1608","60","16","40","208","1579","41","6","59","211","3672","56","8","44","","","","","","","","","","",
"LA VEGA ISD","Spring 2016","8","206","1649","71","13","29","137","1605","53","1","47","","","","","","199","3667","60","9","40","199","3545","49","7","51",
"LA VEGA ISD","May 2016","5","43","1411","23","0","77","46","1477","46","0","54","","","","","","","","","","","","","","","",
"LA VEGA ISD","May 2016","8","60","1547","32","0","68","63","1575","35","0","65","","","","","","","","","","","","","","","",
"LA VERNIA ISD","Spring 2016","3","260","1450","78","27","22","260","1483","83","20","17","","","","","","","","","","","","","","","",
"LA VERNIA ISD","Spring 2016","4","192","1539","83","22","17","194","1619","89","33","11","189","3927","77","14","23","","","","","","","","","","",
"LA VERNIA ISD","Spring 2016","5","222","1584","81","29","19","231","1648","90","29","10","","","","","","224","3930","87","13","13","","","","","",
"LA VERNIA ISD","Spring 2016","6","234","1644","85","30","15","236","1695","89","29","11","","","","","","","","","","","","","","","",
"LA VERNIA ISD","Spring 2016","7","233","1686","86","29","14","232","1754","93","34","7","232","4025","86","15","14","","","","","","","","","","",
"LA VERNIA ISD","Spring 2016","8","252","1728","91","32","9","147","1721","84","18","16","","","","","","253","4055","83","24","17","253","3772","68","15","32",
"LA VERNIA ISD","May 2016","5","42","1444","45","0","55","22","1494","41","0","59","","","","","","","","","","","","","","","",
"LA VERNIA ISD","May 2016","8","23","1581","61","0","39","26","1615","62","0","38","","","","","","","","","","","","","","","",
"LA VILLA ISD","Spring 2016","3","50","1316","34","2","66","50","1401","66","6","34","","","","","","","","","","","","","","","",
"LA VILLA ISD","Spring 2016","4","40","1437","43","8","58","40","1481","53","13","48","40","3512","55","3","45","","","","","","","","","","",
"LA VILLA ISD","Spring 2016","5","50","1513","66","12","34","50","1558","76","10","24","","","","","","50","3482","42","2","58","","","","","",
"LA VILLA ISD","Spring 2016","6","49","1496","43","4","57","49","1521","39","0","61","","","","","","","","","","","","","","","",
"LA VILLA ISD","Spring 2016","7","44","1582","57","9","43","44","1536","39","0","61","44","3445","43","2","57","","","","","","","","","","",
"LA VILLA ISD","Spring 2016","8","37","1694","92","14","8","28","1612","54","0","46","","","","","","38","3533","55","5","45","38","3565","58","0","42",
"LA VILLA ISD","May 2016","5","17","1393","35","0","65","12","1453","33","0","67","","","","","","","","","","","","","","","",
"LA VILLA ISD","May 2016","8","4","-","-","-","-","14","1559","21","0","79","","","","","","","","","","","","","","","",
"LACKLAND ISD","Spring 2016","3","67","1500","94","42","6","66","1509","95","27","5","","","","","","","","","","","","","","","",
"LACKLAND ISD","Spring 2016","4","77","1547","86","23","14","75","1568","76","24","24","77","4034","75","18","25","","","","","","","","","","",
"LACKLAND ISD","Spring 2016","5","77","1608","83","39","17","76","1642","88","22","12","","","","","","76","3819","78","8","22","","","","","",
"LACKLAND ISD","Spring 2016","6","64","1622","86","25","14","65","1689","91","23","9","","","","","","","","","","","","","","","",
"LACKLAND ISD","Spring 2016","7","53","1701","89","34","11","50","1721","92","28","8","52","4154","88","29","12","","","","","","","","","","",
"LACKLAND ISD","Spring 2016","8","57","1708","95","23","5","53","1678","83","2","17","","","","","","58","3878","79","14","21","55","3836","71","15","29",
"LACKLAND ISD","May 2016","5","14","1465","57","0","43","10","1538","70","0","30","","","","","","","","","","","","","","","",
"LACKLAND ISD","May 2016","8","3","-","-","-","-","8","1590","38","0","63","","","","","","","","","","","","","","","",
"LAGO VISTA ISD","Spring 2016","3","104","1488","87","33","13","106","1529","92","31","8","","","","","","","","","","","","","","","",
"LAGO VISTA ISD","Spring 2016","4","89","1551","98","17","2","92","1610","92","30","8","91","4050","88","19","12","","","","","","","","","","",
"LAGO VISTA ISD","Spring 2016","5","82","1617","90","35","10","81","1595","79","15","21","","","","","","79","4011","92","14","8","","","","","",
"LAGO VISTA ISD","Spring 2016","6","113","1640","87","27","13","113","1681","91","22","9","","","","","","","","","","","","","","","",
"LAGO VISTA ISD","Spring 2016","7","110","1673","78","33","22","109","1705","80","29","20","110","4004","77","16","23","","","","","","","","","","",
"LAGO VISTA ISD","Spring 2016","8","84","1740","93","29","7","44","1631","68","2","32","","","","","","82","3825","70","15","30","82","3841","70","22","30",
"LAGO VISTA ISD","May 2016","5","7","1459","43","0","57","16","1466","44","0","56","","","","","","","","","","","","","","","",
"LAGO VISTA ISD","May 2016","8","6","1625","83","0","17","14","1564","21","0","79","","","","","","","","","","","","","","","",
"LAKE DALLAS ISD","Spring 2016","3","288","1459","79","27","21","289","1469","81","18","19","","","","","","","","","","","","","","","",
"LAKE DALLAS ISD","Spring 2016","4","287","1523","82","18","18","287","1571","81","24","19","289","3891","74","16","26","","","","","","","","","","",
"LAKE DALLAS ISD","Spring 2016","5","263","1580","83","28","17","264","1628","84","22","16","","","","","","269","3879","83","14","17","","","","","",
"LAKE DALLAS ISD","Spring 2016","6","292","1632","83","26","17","291","1702","91","30","9","","","","","","","","","","","","","","","",
"LAKE DALLAS ISD","Spring 2016","7","264","1653","78","23","22","257","1710","87","28","13","259","3935","80","14","20","","","","","","","","","","",
"LAKE DALLAS ISD","Spring 2016","8","316","1711","92","23","8","234","1718","87","13","13","","","","","","307","4148","87","31","13","312","4008","86","29","14",
"LAKE DALLAS ISD","May 2016","5","47","1439","38","0","62","40","1472","48","0","53","","","","","","","","","","","","","","","",
"LAKE DALLAS ISD","May 2016","8","36","1571","50","3","50","38","1602","58","0","42","","","","","","","","","","","","","","","",
"LAKE TRAVIS ISD","Spring 2016","3","690","1522","95","43","5","708","1554","92","40","8","","","","","","","","","","","","","","","",
"LAKE TRAVIS ISD","Spring 2016","4","682","1592","94","40","6","701","1645","91","42","9","688","4272","88","34","12","","","","","","","","","","",
"LAKE TRAVIS ISD","Spring 2016","5","738","1661","94","54","6","676","1688","94","39","6","","","","","","731","4036","91","19","9","","","","","",
"LAKE TRAVIS ISD","Spring 2016","6","714","1706","94","48","6","715","1745","94","43","6","","","","","","","","","","","","","","","",
"LAKE TRAVIS ISD","Spring 2016","7","733","1729","93","47","7","385","1719","94","21","6","734","4257","91","31","9","","","","","","","","","","",
"LAKE TRAVIS ISD","Spring 2016","8","659","1780","98","47","2","719","1800","98","35","2","","","","","","654","4429","97","50","3","650","4314","94","55","6",
"LAKE TRAVIS ISD","May 2016","5","52","1493","62","13","38","41","1497","56","2","44","","","","","","","","","","","","","","","",
"LAKE TRAVIS ISD","May 2016","8","16","1626","69","6","31","19","1665","68","11","32","","","","","","","","","","","","","","","",
"LAKE WORTH ISD","Spring 2016","3","227","1413","70","14","30","265","1444","74","15","26","","","","","","","","","","","","","","","",
"LAKE WORTH ISD","Spring 2016","4","218","1467","69","6","31","249","1510","62","12","38","218","3555","50","3","50","","","","","","","","","","",
"LAKE WORTH ISD","Spring 2016","5","214","1501","61","10","39","222","1525","54","6","46","","","","","","221","3576","56","2","44","","","","","",
"LAKE WORTH ISD","Spring 2016","6","246","1567","64","10","36","241","1597","71","7","29","","","","","","","","","","","","","","","",
"LAKE WORTH ISD","Spring 2016","7","216","1614","67","13","33","216","1638","71","9","29","220","3613","55","3","45","","","","","","","","","","",
"LAKE WORTH ISD","Spring 2016","8","231","1652","77","12","23","172","1641","65","2","35","","","","","","226","3737","67","8","33","225","3520","46","4","54",
"LAKE WORTH ISD","May 2016","5","84","1399","18","0","82","102","1467","32","0","68","","","","","","","","","","","","","","","",
"LAKE WORTH ISD","May 2016","8","55","1556","40","0","60","62","1578","34","0","66","","","","","","","","","","","","","","","",
"LAMAR CISD","Spring 2016","3","2233","1474","83","31","17","2264","1511","88","29","12","","","","","","","","","","","","","","","",
"LAMAR CISD","Spring 2016","4","2151","1547","85","25","15","2158","1609","85","33","15","2145","3953","75","19","25","","","","","","","","","","",
"LAMAR CISD","Spring 2016","5","2125","1587","81","31","19","2128","1652","87","30","13","","","","","","2131","3928","82","15","18","","","","","",
"LAMAR CISD","Spring 2016","6","2123","1630","82","26","18","2117","1684","85","26","15","","","","","","","","","","","","","","","",
"LAMAR CISD","Spring 2016","7","2136","1674","81","28","19","1666","1658","78","12","22","2140","4008","79","18","21","","","","","","","","","","",
"LAMAR CISD","Spring 2016","8","2147","1696","84","22","16","2235","1714","84","14","16","","","","","","2114","4098","86","27","14","2112","3935","79","23","21",
"LAMAR CISD","May 2016","5","408","1432","41","1","59","275","1497","54","0","46","","","","","","","","","","","","","","","",
"LAMAR CISD","May 2016","8","343","1554","36","1","64","348","1597","53","0","47","","","","","","","","","","","","","","","",
"LAMESA ISD","Spring 2016","3","169","1347","46","6","54","170","1370","51","6","49","","","","","","","","","","","","","","","",
"LAMESA ISD","Spring 2016","4","145","1451","57","6","43","149","1462","49","3","51","141","3622","57","9","43","","","","","","","","","","",
"LAMESA ISD","Spring 2016","5","132","1498","61","14","39","132","1532","54","8","46","","","","","","130","3657","58","5","42","","","","","",
"LAMESA ISD","Spring 2016","6","108","1520","53","4","47","113","1523","40","1","60","","","","","","","","","","","","","","","",
"LAMESA ISD","Spring 2016","7","127","1592","57","8","43","125","1573","46","2","54","132","3675","61","2","39","","","","","","","","","","",
"LAMESA ISD","Spring 2016","8","126","1625","71","4","29","122","1598","47","3","53","","","","","","120","3585","53","5","47","123","3491","41","6","59",
"LAMESA ISD","May 2016","5","56","1385","13","0","88","60","1465","30","0","70","","","","","","","","","","","","","","","",
"LAMESA ISD","May 2016","8","34","1530","29","0","71","63","1559","25","0","75","","","","","","","","","","","","","","","",
"LAMPASAS ISD","Spring 2016","3","233","1429","77","19","23","233","1450","77","15","23","","","","","","","","","","","","","","","",
"LAMPASAS ISD","Spring 2016","4","228","1506","71","17","29","225","1554","72","24","28","227","3738","67","12","33","","","","","","","","","","",
"LAMPASAS ISD","Spring 2016","5","237","1554","74","21","26","234","1588","76","16","24","","","","","","236","3792","75","9","25","","","","","",
"LAMPASAS ISD","Spring 2016","6","215","1593","74","18","26","212","1624","79","10","21","","","","","","","","","","","","","","","",
"LAMPASAS ISD","Spring 2016","7","235","1664","83","23","17","158","1621","75","3","25","235","4064","83","17","17","","","","","","","","","","",
"LAMPASAS ISD","Spring 2016","8","224","1711","88","24","12","249","1667","77","3","23","","","","","","226","3958","82","18","18","224","3741","63","14","37",
"LAMPASAS ISD","May 2016","5","62","1441","42","3","58","57","1496","42","0","58","","","","","","","","","","","","","","","",
"LAMPASAS ISD","May 2016","8","26","1604","58","0","42","56","1591","54","0","46","","","","","","","","","","","","","","","",
"LANCASTER ISD","Spring 2016","3","494","1396","65","13","35","528","1443","73","14","27","","","","","","","","","","","","","","","",
"LANCASTER ISD","Spring 2016","4","505","1489","70","14","30","537","1533","72","16","28","501","3735","65","9","35","","","","","","","","","","",
"LANCASTER ISD","Spring 2016","5","514","1515","63","15","37","514","1567","70","11","30","","","","","","519","3755","72","6","28","","","","","",
"LANCASTER ISD","Spring 2016","6","465","1557","67","9","33","452","1619","73","13","27","","","","","","","","","","","","","","","",
"LANCASTER ISD","Spring 2016","7","472","1607","64","10","36","471","1637","66","10","34","462","3633","55","3","45","","","","","","","","","","",
"LANCASTER ISD","Spring 2016","8","448","1667","81","9","19","452","1673","79","5","21","","","","","","447","3792","76","8","24","447","3724","67","10","33",
"LANCASTER ISD","May 2016","5","192","1419","33","0","67","152","1466","36","0","64","","","","","","","","","","","","","","","",
"LANCASTER ISD","May 2016","8","93","1569","43","2","57","98","1587","47","0","53","","","","","","","","","","","","","","",""
