"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"PEGASUS SCHOOL OF LIBERAL ARTS A","May 2016","5","18","1402","22","0","78","11","1490","36","0","64","","","","","","","","","","","","","","","",
"PEGASUS SCHOOL OF LIBERAL ARTS A","May 2016","8","18","1564","28","0","72","30","1550","17","0","83","","","","","","","","","","","","","","","",
"PENELOPE ISD","Spring 2016","3","14","1424","79","14","21","14","1453","93","7","7","","","","","","","","","","","","","","","",
"PENELOPE ISD","Spring 2016","4","15","1535","80","27","20","15","1527","67","20","33","15","3765","67","7","33","","","","","","","","","","",
"PENELOPE ISD","Spring 2016","5","10","1574","80","10","20","10","1641","90","20","10","","","","","","10","3867","80","10","20","","","","","",
"PENELOPE ISD","Spring 2016","6","14","1548","57","21","43","13","1631","77","8","23","","","","","","","","","","","","","","","",
"PENELOPE ISD","Spring 2016","7","9","1649","78","11","22","9","1644","89","0","11","9","3852","89","11","11","","","","","","","","","","",
"PENELOPE ISD","Spring 2016","8","10","1616","60","10","40","10","1645","70","0","30","","","","","","10","3655","50","10","50","10","3229","10","10","90",
"PENELOPE ISD","May 2016","5","2","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"PENELOPE ISD","May 2016","8","4","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"PERRIN-WHITT CISD","Spring 2016","3","25","1434","76","28","24","25","1487","88","20","12","","","","","","","","","","","","","","","",
"PERRIN-WHITT CISD","Spring 2016","4","28","1510","93","11","7","28","1557","82","11","18","31","3871","87","10","13","","","","","","","","","","",
"PERRIN-WHITT CISD","Spring 2016","5","21","1580","81","29","19","21","1613","86","14","14","","","","","","22","3747","73","5","27","","","","","",
"PERRIN-WHITT CISD","Spring 2016","6","21","1615","81","10","19","21","1660","86","19","14","","","","","","","","","","","","","","","",
"PERRIN-WHITT CISD","Spring 2016","7","30","1664","83","30","17","30","1670","83","17","17","30","3948","87","7","13","","","","","","","","","","",
"PERRIN-WHITT CISD","Spring 2016","8","22","1708","86","23","14","17","1599","47","0","53","","","","","","19","3842","68","11","32","20","3670","60","10","40",
"PERRIN-WHITT CISD","May 2016","5","5","1466","60","0","40","4","-","-","-","-","","","","","","","","","","","","","","","",
"PERRIN-WHITT CISD","May 2016","8","1","-","-","-","-","7","1613","57","0","43","","","","","","","","","","","","","","","",
"PERRYTON ISD","Spring 2016","3","165","1435","76","24","24","166","1467","80","20","20","","","","","","","","","","","","","","","",
"PERRYTON ISD","Spring 2016","4","173","1499","76","16","24","172","1510","62","12","38","172","3758","68","9","32","","","","","","","","","","",
"PERRYTON ISD","Spring 2016","5","174","1560","76","24","24","170","1602","86","12","14","","","","","","180","3723","65","7","35","","","","","",
"PERRYTON ISD","Spring 2016","6","169","1575","65","14","35","166","1580","64","8","36","","","","","","","","","","","","","","","",
"PERRYTON ISD","Spring 2016","7","156","1611","69","12","31","154","1597","55","8","45","159","3737","64","7","36","","","","","","","","","","",
"PERRYTON ISD","Spring 2016","8","147","1646","73","12","27","130","1591","48","0","52","","","","","","142","3645","63","2","37","141","3491","48","2","52",
"PERRYTON ISD","May 2016","5","53","1412","30","0","70","34","1490","47","0","53","","","","","","","","","","","","","","","",
"PERRYTON ISD","May 2016","8","38","1539","29","0","71","67","1596","54","0","46","","","","","","","","","","","","","","","",
"PETERSBURG ISD","Spring 2016","3","20","1371","50","10","50","20","1405","55","5","45","","","","","","","","","","","","","","","",
"PETERSBURG ISD","Spring 2016","4","15","1542","73","33","27","15","1533","80","20","20","16","4004","75","31","25","","","","","","","","","","",
"PETERSBURG ISD","Spring 2016","5","20","1459","45","10","55","20","1540","50","20","50","","","","","","20","3502","45","0","55","","","","","",
"PETERSBURG ISD","Spring 2016","6","15","1554","47","27","53","15","1626","73","7","27","","","","","","","","","","","","","","","",
"PETERSBURG ISD","Spring 2016","7","14","1628","71","0","29","14","1703","71","29","29","14","3965","79","21","21","","","","","","","","","","",
"PETERSBURG ISD","Spring 2016","8","19","1686","84","21","16","19","1716","89","21","11","","","","","","16","3799","69","19","31","16","3981","88","19","13",
"PETERSBURG ISD","May 2016","5","11","1401","27","0","73","10","1464","30","0","70","","","","","","","","","","","","","","","",
"PETERSBURG ISD","May 2016","8","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"PETROLIA CISD","Spring 2016","3","30","1407","67","20","33","30","1456","67","17","33","","","","","","","","","","","","","","","",
"PETROLIA CISD","Spring 2016","4","39","1471","62","15","38","38","1457","47","5","53","40","3628","55","10","45","","","","","","","","","","",
"PETROLIA CISD","Spring 2016","5","43","1573","77","26","23","43","1539","60","9","40","","","","","","42","3817","71","12","29","","","","","",
"PETROLIA CISD","Spring 2016","6","39","1625","90","13","10","39","1583","74","5","26","","","","","","","","","","","","","","","",
"PETROLIA CISD","Spring 2016","7","24","1659","83","17","17","24","1630","88","8","13","24","3928","83","17","17","","","","","","","","","","",
"PETROLIA CISD","Spring 2016","8","34","1693","94","9","6","34","1709","94","9","6","","","","","","33","3890","91","6","9","33","3666","58","9","42",
"PETROLIA CISD","May 2016","5","9","1413","22","0","78","16","1460","31","0","69","","","","","","","","","","","","","","","",
"PETROLIA CISD","May 2016","8","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"PETTUS ISD","Spring 2016","3","30","1442","77","23","23","30","1476","80","23","20","","","","","","","","","","","","","","","",
"PETTUS ISD","Spring 2016","4","26","1457","50","8","50","26","1450","38","4","62","25","3541","56","0","44","","","","","","","","","","",
"PETTUS ISD","Spring 2016","5","31","1526","74","10","26","31","1523","65","0","35","","","","","","32","3723","69","3","31","","","","","",
"PETTUS ISD","Spring 2016","6","29","1516","45","0","55","29","1498","31","0","69","","","","","","","","","","","","","","","",
"PETTUS ISD","Spring 2016","7","26","1598","62","19","38","26","1571","46","4","54","26","3812","69","19","31","","","","","","","","","","",
"PETTUS ISD","Spring 2016","8","29","1638","69","7","31","28","1588","32","7","68","","","","","","30","3439","40","3","60","30","3515","40","7","60",
"PETTUS ISD","May 2016","5","9","1404","22","0","78","12","1467","50","0","50","","","","","","","","","","","","","","","",
"PETTUS ISD","May 2016","8","10","1515","20","0","80","20","1579","45","0","55","","","","","","","","","","","","","","","",
"PEWITT CISD","Spring 2016","3","68","1438","82","13","18","68","1483","81","19","19","","","","","","","","","","","","","","","",
"PEWITT CISD","Spring 2016","4","62","1476","66","13","34","62","1495","66","6","34","60","3653","58","10","42","","","","","","","","","","",
"PEWITT CISD","Spring 2016","5","62","1549","77","16","23","63","1551","76","5","24","","","","","","62","3633","61","2","39","","","","","",
"PEWITT CISD","Spring 2016","6","60","1603","78","20","22","60","1573","60","5","40","","","","","","","","","","","","","","","",
"PEWITT CISD","Spring 2016","7","61","1639","74","13","26","61","1614","66","5","34","59","3845","78","5","22","","","","","","","","","","",
"PEWITT CISD","Spring 2016","8","57","1710","98","18","2","44","1660","84","0","16","","","","","","56","4020","89","21","11","56","3666","59","7","41",
"PEWITT CISD","May 2016","5","14","1427","29","0","71","15","1509","73","0","27","","","","","","","","","","","","","","","",
"PEWITT CISD","May 2016","8","","","","","","6","1596","50","0","50","","","","","","","","","","","","","","","",
"PFLUGERVILLE ISD","Spring 2016","3","1467","1461","79","29","21","1638","1484","80","24","20","","","","","","","","","","","","","","","",
"PFLUGERVILLE ISD","Spring 2016","4","1554","1529","79","23","21","1718","1561","76","23","24","1497","3824","69","14","31","","","","","","","","","","",
"PFLUGERVILLE ISD","Spring 2016","5","1536","1584","80","31","20","1641","1627","82","24","18","","","","","","1645","3874","78","13","22","","","","","",
"PFLUGERVILLE ISD","Spring 2016","6","1667","1607","75","21","25","1656","1651","80","19","20","","","","","","","","","","","","","","","",
"PFLUGERVILLE ISD","Spring 2016","7","1696","1656","76","25","24","991","1609","63","4","37","1698","3889","72","14","28","","","","","","","","","","",
"PFLUGERVILLE ISD","Spring 2016","8","1693","1698","87","22","13","1714","1693","80","10","20","","","","","","1657","4024","81","25","19","1668","3895","76","23","24",
"PFLUGERVILLE ISD","May 2016","5","308","1425","32","1","68","299","1488","52","1","48","","","","","","","","","","","","","","","",
"PFLUGERVILLE ISD","May 2016","8","228","1559","39","1","61","291","1591","45","0","55","","","","","","","","","","","","","","","",
"PHARR-SAN JUAN-ALAMO ISD","Spring 2016","3","1401","1446","77","24","23","2200","1478","81","21","19","","","","","","","","","","","","","","","",
"PHARR-SAN JUAN-ALAMO ISD","Spring 2016","4","1489","1519","79","19","21","2158","1560","78","20","22","1485","3951","77","19","23","","","","","","","","","","",
"PHARR-SAN JUAN-ALAMO ISD","Spring 2016","5","1539","1545","71","20","29","2000","1601","79","17","21","","","","","","1905","3834","76","11","24","","","","","",
"PHARR-SAN JUAN-ALAMO ISD","Spring 2016","6","2020","1539","56","10","44","1950","1583","63","6","37","","","","","","","","","","","","","","","",
"PHARR-SAN JUAN-ALAMO ISD","Spring 2016","7","2181","1593","59","12","41","1921","1603","58","5","42","2182","3679","60","6","40","","","","","","","","","","",
"PHARR-SAN JUAN-ALAMO ISD","Spring 2016","8","2182","1640","69","12","31","1977","1657","68","8","32","","","","","","2114","3852","72","16","28","2112","3553","48","8","52",
"PHARR-SAN JUAN-ALAMO ISD","May 2016","5","443","1413","29","0","71","414","1454","31","0","69","","","","","","","","","","","","","","","",
"PHARR-SAN JUAN-ALAMO ISD","May 2016","8","672","1519","23","0","77","635","1563","36","0","64","","","","","","","","","","","","","","","",
"PILOT POINT ISD","Spring 2016","3","88","1399","65","13","35","89","1411","65","7","35","","","","","","","","","","","","","","","",
"PILOT POINT ISD","Spring 2016","4","101","1489","72","12","28","101","1501","65","8","35","101","3793","70","12","30","","","","","","","","","","",
"PILOT POINT ISD","Spring 2016","5","103","1536","69","17","31","104","1566","73","8","27","","","","","","104","3796","75","9","25","","","","","",
"PILOT POINT ISD","Spring 2016","6","96","1583","67","15","33","96","1589","65","6","35","","","","","","","","","","","","","","","",
"PILOT POINT ISD","Spring 2016","7","97","1651","75","21","25","98","1672","68","20","32","97","4024","76","16","24","","","","","","","","","","",
"PILOT POINT ISD","Spring 2016","8","103","1699","89","21","11","69","1678","86","3","14","","","","","","99","3915","80","9","20","100","3663","64","7","36",
"PILOT POINT ISD","May 2016","5","34","1418","29","0","71","28","1453","36","0","64","","","","","","","","","","","","","","","",
"PILOT POINT ISD","May 2016","8","11","1588","55","0","45","10","1597","50","0","50","","","","","","","","","","","","","","","",
"PINE TREE ISD","Spring 2016","3","294","1408","68","19","32","331","1453","73","15","27","","","","","","","","","","","","","","","",
"PINE TREE ISD","Spring 2016","4","309","1500","74","18","26","354","1556","74","22","26","307","3786","69","11","31","","","","","","","","","","",
"PINE TREE ISD","Spring 2016","5","320","1526","65","18","35","322","1558","70","11","30","","","","","","321","3745","70","8","30","","","","","",
"PINE TREE ISD","Spring 2016","6","319","1563","64","13","36","315","1610","71","12","29","","","","","","","","","","","","","","","",
"PINE TREE ISD","Spring 2016","7","309","1606","59","14","41","222","1572","47","2","53","316","3636","55","5","45","","","","","","","","","","",
"PINE TREE ISD","Spring 2016","8","299","1665","75","16","25","304","1666","75","7","25","","","","","","300","3845","72","12","28","300","3732","66","13","34",
"PINE TREE ISD","May 2016","5","115","1404","27","0","73","98","1442","20","0","80","","","","","","","","","","","","","","","",
"PINE TREE ISD","May 2016","8","76","1554","41","0","59","67","1565","33","0","67","","","","","","","","","","","","","","","",
"PINEYWOODS COMMUNITY ACADEMY","Spring 2016","3","83","1436","76","17","24","83","1458","82","18","18","","","","","","","","","","","","","","","",
"PINEYWOODS COMMUNITY ACADEMY","Spring 2016","4","87","1505","78","14","22","87","1525","70","10","30","87","3687","62","7","38","","","","","","","","","","",
"PINEYWOODS COMMUNITY ACADEMY","Spring 2016","5","86","1560","78","24","22","86","1569","71","9","29","","","","","","86","3918","81","16","19","","","","","",
"PINEYWOODS COMMUNITY ACADEMY","Spring 2016","6","85","1647","85","32","15","85","1690","91","27","9","","","","","","","","","","","","","","","",
"PINEYWOODS COMMUNITY ACADEMY","Spring 2016","7","67","1618","69","15","31","68","1632","71","9","29","68","3742","66","6","34","","","","","","","","","","",
"PINEYWOODS COMMUNITY ACADEMY","Spring 2016","8","58","1674","84","12","16","43","1622","70","2","30","","","","","","59","3939","76","20","24","59","3669","63","14","37",
"PINEYWOODS COMMUNITY ACADEMY","May 2016","5","18","1449","44","0","56","24","1479","42","0","58","","","","","","","","","","","","","","","",
"PINEYWOODS COMMUNITY ACADEMY","May 2016","8","10","1571","50","0","50","14","1562","29","0","71","","","","","","","","","","","","","","","",
"PITTSBURG ISD","Spring 2016","3","176","1461","90","23","10","180","1479","89","16","11","","","","","","","","","","","","","","","",
"PITTSBURG ISD","Spring 2016","4","168","1525","85","14","15","167","1528","75","10","25","171","3876","81","9","19","","","","","","","","","","",
"PITTSBURG ISD","Spring 2016","5","170","1590","92","25","8","171","1646","98","12","2","","","","","","169","4071","96","16","4","","","","","",
"PITTSBURG ISD","Spring 2016","6","187","1617","84","18","16","187","1675","95","16","5","","","","","","","","","","","","","","","",
"PITTSBURG ISD","Spring 2016","7","164","1648","77","21","23","162","1665","75","12","25","155","3900","81","10","19","","","","","","","","","","",
"PITTSBURG ISD","Spring 2016","8","172","1710","90","23","10","139","1694","81","10","19","","","","","","169","3983","83","19","17","169","3828","70","16","30",
"PITTSBURG ISD","May 2016","5","14","1510","71","0","29","4","-","-","-","-","","","","","","","","","","","","","","","",
"PITTSBURG ISD","May 2016","8","16","1590","56","0","44","26","1613","62","0","38","","","","","","","","","","","","","","","",
"PLAINS ISD","Spring 2016","3","34","1378","59","6","41","34","1408","68","3","32","","","","","","","","","","","","","","","",
"PLAINS ISD","Spring 2016","4","33","1456","70","3","30","31","1494","58","3","42","33","3515","45","3","55","","","","","","","","","","",
"PLAINS ISD","Spring 2016","5","35","1509","69","9","31","34","1555","71","3","29","","","","","","34","3708","76","3","24","","","","","",
"PLAINS ISD","Spring 2016","6","35","1606","97","9","3","34","1658","88","15","12","","","","","","","","","","","","","","","",
"PLAINS ISD","Spring 2016","7","37","1660","84","27","16","33","1642","76","12","24","37","4125","84","27","16","","","","","","","","","","",
"PLAINS ISD","Spring 2016","8","28","1738","93","32","7","27","1695","85","4","15","","","","","","28","3824","75","14","25","28","3684","61","21","39",
"PLAINS ISD","May 2016","5","11","1384","0","0","100","10","1438","10","0","90","","","","","","","","","","","","","","","",
"PLAINS ISD","May 2016","8","2","-","-","-","-","5","1597","80","0","20","","","","","","","","","","","","","","","",
"PLAINVIEW ISD","Spring 2016","3","479","1387","60","14","40","482","1428","69","11","31","","","","","","","","","","","","","","","",
"PLAINVIEW ISD","Spring 2016","4","390","1477","64","14","36","392","1542","74","17","26","392","3735","64","10","36","","","","","","","","","","",
"PLAINVIEW ISD","Spring 2016","5","344","1533","69","18","31","347","1613","85","18","15","","","","","","343","3740","68","8","32","","","","","",
"PLAINVIEW ISD","Spring 2016","6","387","1537","56","10","44","381","1586","62","7","38","","","","","","","","","","","","","","","",
"PLAINVIEW ISD","Spring 2016","7","363","1608","63","12","37","358","1624","63","10","37","378","3677","62","3","38","","","","","","","","","","",
"PLAINVIEW ISD","Spring 2016","8","387","1652","75","11","25","354","1660","73","5","27","","","","","","377","3741","64","10","36","380","3594","52","7","48",
"PLAINVIEW ISD","May 2016","5","109","1407","27","0","73","51","1504","67","0","33","","","","","","","","","","","","","","","",
"PLAINVIEW ISD","May 2016","8","94","1544","37","0","63","96","1573","38","0","63","","","","","","","","","","","","","","","",
"PLANO ISD","Spring 2016","3","3812","1495","85","39","15","3651","1548","88","40","12","","","","","","","","","","","","","","","",
"PLANO ISD","Spring 2016","4","3679","1573","87","35","13","3641","1634","87","41","13","3652","4173","82","31","18","","","","","","","","","","",
"PLANO ISD","Spring 2016","5","3700","1636","89","43","11","3667","1700","92","42","8","","","","","","3676","4000","87","18","13","","","","","",
"PLANO ISD","Spring 2016","6","3724","1670","88","38","12","3417","1718","90","35","10","","","","","","","","","","","","","","","",
"PLANO ISD","Spring 2016","7","3769","1713","88","42","12","3593","1766","90","41","10","3789","4233","87","29","13","","","","","","","","","","",
"PLANO ISD","Spring 2016","8","3809","1747","93","37","7","2107","1724","85","15","15","","","","","","3716","4223","88","37","12","3710","4082","84","35","16",
"PLANO ISD","May 2016","5","460","1443","38","2","62","312","1496","52","1","48","","","","","","","","","","","","","","","",
"PLANO ISD","May 2016","8","282","1580","51","2","49","316","1605","58","1","42","","","","","","","","","","","","","","",""
