"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"CARRIZO SPRINGS CISD","May 2016","8","37","1562","43","0","57","46","1590","50","0","50","","","","","","","","","","","","","","","",
"CARROLL ISD","Spring 2016","3","524","1608","99","74","1","520","1660","100","72","0","","","","","","","","","","","","","","","",
"CARROLL ISD","Spring 2016","4","540","1646","99","59","1","549","1741","99","74","1","531","4621","98","55","2","","","","","","","","","","",
"CARROLL ISD","Spring 2016","5","590","1699","98","62","2","592","1778","98","66","2","","","","","","590","4260","97","36","3","","","","","",
"CARROLL ISD","Spring 2016","6","608","1732","97","58","3","443","1792","98","58","2","","","","","","","","","","","","","","","",
"CARROLL ISD","Spring 2016","7","618","1756","98","53","2","431","1839","98","57","2","618","4455","97","41","3","","","","","","","","","","",
"CARROLL ISD","Spring 2016","8","672","1795","99","55","1","624","1862","99","52","1","","","","","","669","4567","99","61","1","668","4374","97","55","3",
"CARROLL ISD","May 2016","5","11","1524","73","9","27","10","1548","90","0","10","","","","","","","","","","","","","","","",
"CARROLL ISD","May 2016","8","5","1654","80","0","20","6","1678","83","0","17","","","","","","","","","","","","","","","",
"CARROLLTON-FARMERS BRANCH ISD","Spring 2016","3","1416","1451","75","28","25","1873","1470","77","20","23","","","","","","","","","","","","","","","",
"CARROLLTON-FARMERS BRANCH ISD","Spring 2016","4","1349","1527","78","23","22","1762","1564","75","24","25","1347","3935","71","19","29","","","","","","","","","","",
"CARROLLTON-FARMERS BRANCH ISD","Spring 2016","5","1443","1560","75","22","25","1772","1607","78","19","22","","","","","","1784","3807","73","10","27","","","","","",
"CARROLLTON-FARMERS BRANCH ISD","Spring 2016","6","1662","1581","69","16","31","1626","1633","75","15","25","","","","","","","","","","","","","","","",
"CARROLLTON-FARMERS BRANCH ISD","Spring 2016","7","1656","1642","73","20","27","1615","1672","74","18","26","1664","3748","62","8","38","","","","","","","","","","",
"CARROLLTON-FARMERS BRANCH ISD","Spring 2016","8","1661","1681","84","17","16","1121","1645","65","4","35","","","","","","1581","3933","79","18","21","1608","3811","72","16","28",
"CARROLLTON-FARMERS BRANCH ISD","May 2016","5","374","1429","34","1","66","397","1480","44","0","56","","","","","","","","","","","","","","","",
"CARROLLTON-FARMERS BRANCH ISD","May 2016","8","288","1563","43","2","57","398","1597","53","1","47","","","","","","","","","","","","","","","",
"CARTHAGE ISD","Spring 2016","3","211","1407","64","18","36","212","1416","68","11","32","","","","","","","","","","","","","","","",
"CARTHAGE ISD","Spring 2016","4","168","1507","77","20","23","168","1554","76","20","24","170","3833","74","8","26","","","","","","","","","","",
"CARTHAGE ISD","Spring 2016","5","189","1555","77","23","23","187","1594","80","16","20","","","","","","191","3791","79","6","21","","","","","",
"CARTHAGE ISD","Spring 2016","6","169","1617","83","20","17","165","1638","84","12","16","","","","","","","","","","","","","","","",
"CARTHAGE ISD","Spring 2016","7","159","1657","77","31","23","158","1690","78","22","22","161","3997","79","17","21","","","","","","","","","","",
"CARTHAGE ISD","Spring 2016","8","188","1688","84","19","16","144","1672","79","3","21","","","","","","184","3883","78","13","22","183","3675","56","10","44",
"CARTHAGE ISD","May 2016","5","45","1461","51","0","49","39","1501","64","0","36","","","","","","","","","","","","","","","",
"CARTHAGE ISD","May 2016","8","33","1578","48","3","52","32","1617","56","3","44","","","","","","","","","","","","","","","",
"CASTLEBERRY ISD","Spring 2016","3","224","1395","64","15","36","318","1421","67","10","33","","","","","","","","","","","","","","","",
"CASTLEBERRY ISD","Spring 2016","4","225","1493","75","16","25","298","1536","77","13","23","234","3692","67","7","33","","","","","","","","","","",
"CASTLEBERRY ISD","Spring 2016","5","253","1513","64","15","36","310","1562","70","9","30","","","","","","248","3653","63","4","37","","","","","",
"CASTLEBERRY ISD","Spring 2016","6","274","1546","58","11","42","280","1592","64","9","36","","","","","","","","","","","","","","","",
"CASTLEBERRY ISD","Spring 2016","7","288","1606","65","13","35","288","1613","60","8","40","283","3691","62","5","38","","","","","","","","","","",
"CASTLEBERRY ISD","Spring 2016","8","263","1659","82","12","18","214","1627","66","1","34","","","","","","256","3679","65","6","35","254","3693","63","9","37",
"CASTLEBERRY ISD","May 2016","5","90","1396","20","0","80","93","1464","32","0","68","","","","","","","","","","","","","","","",
"CASTLEBERRY ISD","May 2016","8","52","1541","21","2","79","78","1562","29","0","71","","","","","","","","","","","","","","","",
"CAYUGA ISD","Spring 2016","3","39","1503","95","44","5","39","1537","95","36","5","","","","","","","","","","","","","","","",
"CAYUGA ISD","Spring 2016","4","30","1569","90","30","10","31","1542","71","16","29","30","3943","83","10","17","","","","","","","","","","",
"CAYUGA ISD","Spring 2016","5","45","1621","91","42","9","45","1625","91","22","9","","","","","","44","3836","80","5","20","","","","","",
"CAYUGA ISD","Spring 2016","6","42","1615","88","21","12","40","1625","90","10","10","","","","","","","","","","","","","","","",
"CAYUGA ISD","Spring 2016","7","37","1691","92","30","8","36","1709","94","19","6","36","4230","100","22","0","","","","","","","","","","",
"CAYUGA ISD","Spring 2016","8","30","1707","97","17","3","27","1650","67","0","33","","","","","","29","3952","93","7","7","30","3711","63","13","37",
"CAYUGA ISD","May 2016","5","4","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"CAYUGA ISD","May 2016","8","1","-","-","-","-","10","1657","90","0","10","","","","","","","","","","","","","","","",
"CEDAR HILL ISD","Spring 2016","3","557","1394","62","14","38","584","1423","64","11","36","","","","","","","","","","","","","","","",
"CEDAR HILL ISD","Spring 2016","4","543","1470","64","10","36","568","1493","57","8","43","538","3678","62","9","38","","","","","","","","","","",
"CEDAR HILL ISD","Spring 2016","5","520","1537","68","21","33","550","1570","68","13","32","","","","","","551","3683","64","7","36","","","","","",
"CEDAR HILL ISD","Spring 2016","6","567","1547","58","12","42","555","1589","61","9","39","","","","","","","","","","","","","","","",
"CEDAR HILL ISD","Spring 2016","7","568","1615","67","14","33","562","1623","62","9","38","567","3672","62","3","38","","","","","","","","","","",
"CEDAR HILL ISD","Spring 2016","8","426","1629","72","4","28","427","1627","64","2","36","","","","","","566","3779","67","12","33","567","3609","54","10","46",
"CEDAR HILL ISD","May 2016","5","167","1419","33","1","67","175","1472","40","0","60","","","","","","","","","","","","","","","",
"CEDAR HILL ISD","May 2016","8","122","1565","38","1","62","157","1587","48","0","52","","","","","","","","","","","","","","","",
"CEDARS INTERNATIONAL ACADEMY (227817)","Spring 2016","3","35","1425","74","17","26","34","1432","82","12","18","","","","","","","","","","","","","","","",
"CEDARS INTERNATIONAL ACADEMY (227817)","Spring 2016","4","38","1477","74","8","26","40","1537","78","10","23","42","3592","52","7","48","","","","","","","","","","",
"CEDARS INTERNATIONAL ACADEMY (227817)","Spring 2016","5","36","1518","53","22","47","35","1601","80","11","20","","","","","","35","3651","57","6","43","","","","","",
"CEDARS INTERNATIONAL ACADEMY (227817)","Spring 2016","6","27","1579","81","7","19","26","1632","88","4","12","","","","","","","","","","","","","","","",
"CEDARS INTERNATIONAL ACADEMY (227817)","Spring 2016","7","30","1647","77","13","23","30","1655","77","10","23","30","3836","70","10","30","","","","","","","","","","",
"CEDARS INTERNATIONAL ACADEMY (227817)","Spring 2016","8","20","1680","80","15","20","19","1689","79","11","21","","","","","","20","3837","80","15","20","20","3826","70","20","30",
"CEDARS INTERNATIONAL ACADEMY (227817)","May 2016","5","17","1414","24","0","76","7","1501","57","0","43","","","","","","","","","","","","","","","",
"CEDARS INTERNATIONAL ACADEMY (227817)","May 2016","8","4","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"CELESTE ISD","Spring 2016","3","34","1423","79","21","21","34","1429","68","15","32","","","","","","","","","","","","","","","",
"CELESTE ISD","Spring 2016","4","38","1500","68","13","32","38","1491","63","5","37","39","3720","67","10","33","","","","","","","","","","",
"CELESTE ISD","Spring 2016","5","39","1554","79","26","21","39","1550","59","10","41","","","","","","40","3710","68","5","33","","","","","",
"CELESTE ISD","Spring 2016","6","28","1617","86","18","14","28","1675","96","18","4","","","","","","","","","","","","","","","",
"CELESTE ISD","Spring 2016","7","37","1661","84","19","16","36","1683","78","25","22","34","4292","97","21","3","","","","","","","","","","",
"CELESTE ISD","Spring 2016","8","33","1709","97","21","3","33","1725","97","12","3","","","","","","34","3898","74","9","26","34","3641","53","12","47",
"CELESTE ISD","May 2016","5","9","1418","11","0","89","17","1461","47","0","53","","","","","","","","","","","","","","","",
"CELESTE ISD","May 2016","8","1","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"CELINA ISD","Spring 2016","3","158","1484","85","35","15","157","1515","86","32","14","","","","","","","","","","","","","","","",
"CELINA ISD","Spring 2016","4","170","1583","90","36","10","170","1601","87","32","13","170","4138","85","25","15","","","","","","","","","","",
"CELINA ISD","Spring 2016","5","181","1605","86","35","14","184","1656","91","25","9","","","","","","185","4096","91","22","9","","","","","",
"CELINA ISD","Spring 2016","6","194","1645","83","31","17","195","1668","87","22","13","","","","","","","","","","","","","","","",
"CELINA ISD","Spring 2016","7","181","1700","87","36","13","178","1760","89","42","11","183","4036","84","17","16","","","","","","","","","","",
"CELINA ISD","Spring 2016","8","181","1713","92","23","8","135","1710","88","10","12","","","","","","178","4040","84","23","16","178","3766","68","13","32",
"CELINA ISD","May 2016","5","29","1452","52","3","48","18","1486","50","0","50","","","","","","","","","","","","","","","",
"CELINA ISD","May 2016","8","14","1592","64","0","36","14","1587","50","0","50","","","","","","","","","","","","","","","",
"CENTER ISD","Spring 2016","3","204","1381","60","12","40","202","1416","66","7","34","","","","","","","","","","","","","","","",
"CENTER ISD","Spring 2016","4","177","1465","63","7","37","174","1474","49","7","51","182","3578","52","5","48","","","","","","","","","","",
"CENTER ISD","Spring 2016","5","189","1510","62","14","38","183","1583","73","14","27","","","","","","182","3701","67","5","33","","","","","",
"CENTER ISD","Spring 2016","6","150","1565","65","15","35","116","1591","75","4","25","","","","","","","","","","","","","","","",
"CENTER ISD","Spring 2016","7","184","1595","57","10","43","184","1606","65","4","35","185","3657","64","2","36","","","","","","","","","","",
"CENTER ISD","Spring 2016","8","187","1637","70","12","30","186","1630","61","3","39","","","","","","183","3719","67","7","33","183","3624","55","7","45",
"CENTER ISD","May 2016","5","71","1394","17","0","83","50","1500","62","0","38","","","","","","","","","","","","","","","",
"CENTER ISD","May 2016","8","55","1551","38","0","62","72","1592","50","0","50","","","","","","","","","","","","","","","",
"CENTER POINT ISD","Spring 2016","3","43","1406","65","19","35","43","1464","79","14","21","","","","","","","","","","","","","","","",
"CENTER POINT ISD","Spring 2016","4","40","1489","73","10","28","40","1547","83","15","18","41","3668","71","2","29","","","","","","","","","","",
"CENTER POINT ISD","Spring 2016","5","37","1529","76","14","24","37","1559","68","8","32","","","","","","37","3701","65","3","35","","","","","",
"CENTER POINT ISD","Spring 2016","6","36","1524","58","3","42","35","1587","74","3","26","","","","","","","","","","","","","","","",
"CENTER POINT ISD","Spring 2016","7","42","1597","64","7","36","41","1588","54","5","46","42","3766","69","5","31","","","","","","","","","","",
"CENTER POINT ISD","Spring 2016","8","46","1654","80","9","20","37","1610","65","0","35","","","","","","48","3820","73","8","27","48","3778","71","15","29",
"CENTER POINT ISD","May 2016","5","9","1423","22","0","78","12","1524","83","0","17","","","","","","","","","","","","","","","",
"CENTER POINT ISD","May 2016","8","11","1565","27","9","73","16","1579","44","0","56","","","","","","","","","","","","","","","",
"CENTERVILLE ISD (145902)","Spring 2016","3","50","1403","70","16","30","50","1411","56","10","44","","","","","","","","","","","","","","","",
"CENTERVILLE ISD (145902)","Spring 2016","4","45","1513","82","9","18","45","1514","73","9","27","46","3797","72","13","28","","","","","","","","","","",
"CENTERVILLE ISD (145902)","Spring 2016","5","37","1583","86","24","14","37","1638","95","22","5","","","","","","37","3834","78","11","22","","","","","",
"CENTERVILLE ISD (145902)","Spring 2016","6","48","1542","58","13","42","47","1605","66","17","34","","","","","","","","","","","","","","","",
"CENTERVILLE ISD (145902)","Spring 2016","7","31","1661","77","26","23","31","1651","74","3","26","32","3868","78","16","22","","","","","","","","","","",
"CENTERVILLE ISD (145902)","Spring 2016","8","53","1670","85","6","15","43","1599","49","0","51","","","","","","53","3676","64","4","36","53","3575","58","2","42",
"CENTERVILLE ISD (145902)","May 2016","5","5","1439","80","0","20","2","-","-","-","-","","","","","","","","","","","","","","","",
"CENTERVILLE ISD (145902)","May 2016","8","8","1565","25","0","75","23","1589","48","0","52","","","","","","","","","","","","","","","",
"CENTERVILLE ISD (228904)","Spring 2016","3","10","1442","100","10","0","10","1460","90","10","10","","","","","","","","","","","","","","","",
"CENTERVILLE ISD (228904)","Spring 2016","4","7","1510","86","14","14","7","1605","100","14","0","7","3526","71","0","29","","","","","","","","","","",
"CENTERVILLE ISD (228904)","Spring 2016","5","6","1570","67","33","33","6","1593","83","0","17","","","","","","6","3889","100","0","0","","","","","",
"CENTERVILLE ISD (228904)","Spring 2016","6","8","1580","63","13","38","8","1640","63","38","38","","","","","","","","","","","","","","","",
"CENTERVILLE ISD (228904)","Spring 2016","7","9","1588","44","11","56","9","1533","11","0","89","9","3517","67","0","33","","","","","","","","","","",
"CENTERVILLE ISD (228904)","Spring 2016","8","5","1629","80","0","20","5","1620","60","0","40","","","","","","4","-","-","-","-","4","-","-","-","-",
"CENTERVILLE ISD (228904)","May 2016","5","2","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"CENTERVILLE ISD (228904)","May 2016","8","1","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"CENTRAL HEIGHTS ISD","Spring 2016","3","80","1484","89","36","11","80","1514","91","29","9","","","","","","","","","","","","","","","",
"CENTRAL HEIGHTS ISD","Spring 2016","4","76","1524","82","22","18","76","1561","80","18","20","81","4034","74","25","26","","","","","","","","","","",
"CENTRAL HEIGHTS ISD","Spring 2016","5","81","1617","86","35","14","81","1589","85","11","15","","","","","","81","4067","91","22","9","","","","","",
"CENTRAL HEIGHTS ISD","Spring 2016","6","86","1632","83","27","17","87","1612","77","8","23","","","","","","","","","","","","","","","",
"CENTRAL HEIGHTS ISD","Spring 2016","7","101","1691","87","33","13","101","1690","81","18","19","100","4076","84","23","16","","","","","","","","","","",
"CENTRAL HEIGHTS ISD","Spring 2016","8","82","1696","80","28","20","64","1705","80","16","20","","","","","","81","4015","74","30","26","81","3876","70","23","30",
"CENTRAL HEIGHTS ISD","May 2016","5","11","1434","45","0","55","13","1495","62","0","38","","","","","","","","","","","","","","","",
"CENTRAL HEIGHTS ISD","May 2016","8","16","1561","38","0","63","13","1568","38","0","62","","","","","","","","","","","","","","","",
"CENTRAL ISD","Spring 2016","3","101","1451","82","26","18","102","1436","74","12","26","","","","","","","","","","","","","","","",
"CENTRAL ISD","Spring 2016","4","108","1518","80","19","20","108","1519","75","9","25","108","3733","70","9","30","","","","","","","","","","",
"CENTRAL ISD","Spring 2016","5","98","1548","80","20","20","100","1600","81","16","19","","","","","","101","3720","71","4","29","","","","","",
"CENTRAL ISD","Spring 2016","6","114","1554","66","11","34","112","1595","72","11","28","","","","","","","","","","","","","","","",
"CENTRAL ISD","Spring 2016","7","103","1614","62","16","38","102","1665","72","18","28","102","3778","66","6","34","","","","","","","","","","",
"CENTRAL ISD","Spring 2016","8","108","1691","91","15","9","85","1686","85","5","15","","","","","","108","3769","71","9","29","107","3596","50","10","50",
"CENTRAL ISD","May 2016","5","23","1416","22","4","78","20","1467","30","0","70","","","","","","","","","","","","","","","",
"CENTRAL ISD","May 2016","8","10","1518","60","0","40","11","1584","45","0","55","","","","","","","","","","","","","","",""
