"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"SPUR ISD","May 2016","8","4","-","-","-","-","11","1589","45","0","55","","","","","","","","","","","","","","","",
"SPURGER ISD","Spring 2016","3","32","1433","91","9","9","32","1385","53","6","47","","","","","","","","","","","","","","","",
"SPURGER ISD","Spring 2016","4","22","1442","59","0","41","22","1502","68","9","32","22","3338","41","0","59","","","","","","","","","","",
"SPURGER ISD","Spring 2016","5","25","1512","60","12","40","24","1544","71","0","29","","","","","","25","3594","64","4","36","","","","","",
"SPURGER ISD","Spring 2016","6","32","1598","75","22","25","31","1606","65","3","35","","","","","","","","","","","","","","","",
"SPURGER ISD","Spring 2016","7","26","1570","46","12","54","26","1523","15","0","85","27","3544","48","0","52","","","","","","","","","","",
"SPURGER ISD","Spring 2016","8","25","1665","84","8","16","14","1590","43","0","57","","","","","","25","3637","52","12","48","25","3656","64","4","36",
"SPURGER ISD","May 2016","5","10","1465","50","0","50","7","1424","29","0","71","","","","","","","","","","","","","","","",
"SPURGER ISD","May 2016","8","4","-","-","-","-","7","1555","0","0","100","","","","","","","","","","","","","","","",
"ST ANTHONY SCHOOL (057836)","Spring 2016","3","34","1493","85","41","15","34","1484","88","18","12","","","","","","","","","","","","","","","",
"ST ANTHONY SCHOOL (057836)","Spring 2016","4","29","1531","86","21","14","29","1540","76","10","24","28","4213","96","29","4","","","","","","","","","","",
"ST ANTHONY SCHOOL (057836)","Spring 2016","5","32","1552","69","19","31","32","1568","84","6","16","","","","","","32","3640","59","6","41","","","","","",
"ST ANTHONY SCHOOL (057836)","Spring 2016","6","40","1595","80","10","20","40","1596","80","0","20","","","","","","","","","","","","","","","",
"ST ANTHONY SCHOOL (057836)","Spring 2016","7","26","1666","81","19","19","26","1650","81","4","19","27","4013","85","11","15","","","","","","","","","","",
"ST ANTHONY SCHOOL (057836)","Spring 2016","8","27","1713","89","19","11","27","1684","85","4","15","","","","","","26","4039","96","12","4","27","4161","93","44","7",
"ST ANTHONY SCHOOL (057836)","May 2016","5","10","1465","40","0","60","5","1500","40","0","60","","","","","","","","","","","","","","","",
"ST ANTHONY SCHOOL (057836)","May 2016","8","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"ST MARY'S ACADEMY CHARTER SCHOOL (013801)","Spring 2016","3","59","1461","85","29","15","59","1462","80","19","20","","","","","","","","","","","","","","","",
"ST MARY'S ACADEMY CHARTER SCHOOL (013801)","Spring 2016","4","65","1538","86","22","14","65","1572","88","22","12","66","3924","85","6","15","","","","","","","","","","",
"ST MARY'S ACADEMY CHARTER SCHOOL (013801)","Spring 2016","5","49","1564","84","24","16","49","1605","88","12","12","","","","","","49","3829","82","4","18","","","","","",
"ST MARY'S ACADEMY CHARTER SCHOOL (013801)","Spring 2016","6","44","1674","95","30","5","44","1703","100","30","0","","","","","","","","","","","","","","","",
"ST MARY'S ACADEMY CHARTER SCHOOL (013801)","May 2016","5","9","1401","22","0","78","6","1520","67","0","33","","","","","","","","","","","","","","","",
"STAFFORD MSD","Spring 2016","3","249","1425","73","20","27","240","1502","86","23","14","","","","","","","","","","","","","","","",
"STAFFORD MSD","Spring 2016","4","231","1538","84","23","16","229","1627","86","43","14","231","3950","79","16","21","","","","","","","","","","",
"STAFFORD MSD","Spring 2016","5","236","1545","70","22","30","233","1639","87","26","13","","","","","","234","3637","62","4","38","","","","","",
"STAFFORD MSD","Spring 2016","6","256","1570","69","12","31","254","1644","80","15","20","","","","","","","","","","","","","","","",
"STAFFORD MSD","Spring 2016","7","256","1611","64","11","36","255","1601","55","7","45","255","3679","62","5","38","","","","","","","","","","",
"STAFFORD MSD","Spring 2016","8","264","1665","79","12","21","218","1619","60","0","40","","","","","","265","3744","68","8","32","266","3722","59","15","41",
"STAFFORD MSD","May 2016","5","72","1409","29","0","71","32","1446","38","0","63","","","","","","","","","","","","","","","",
"STAFFORD MSD","May 2016","8","55","1561","49","0","51","88","1598","58","0","42","","","","","","","","","","","","","","","",
"STAMFORD ISD","Spring 2016","3","40","1480","93","25","8","43","1462","77","14","23","","","","","","","","","","","","","","","",
"STAMFORD ISD","Spring 2016","4","40","1509","85","3","15","40","1502","65","10","35","41","3795","80","7","20","","","","","","","","","","",
"STAMFORD ISD","Spring 2016","5","59","1583","90","25","10","64","1643","95","20","5","","","","","","65","3894","88","11","12","","","","","",
"STAMFORD ISD","Spring 2016","6","35","1619","91","14","9","31","1647","84","16","16","","","","","","","","","","","","","","","",
"STAMFORD ISD","Spring 2016","7","35","1658","86","20","14","33","1673","70","15","30","34","3917","74","15","26","","","","","","","","","","",
"STAMFORD ISD","Spring 2016","8","39","1700","95","18","5","39","1751","92","23","8","","","","","","39","4031","92","21","8","40","3839","73","13","28",
"STAMFORD ISD","May 2016","5","6","1476","33","0","67","3","-","-","-","-","","","","","","","","","","","","","","","",
"STAMFORD ISD","May 2016","8","2","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"STANTON ISD","Spring 2016","3","70","1394","63","13","37","67","1439","69","15","31","","","","","","","","","","","","","","","",
"STANTON ISD","Spring 2016","4","61","1483","69","8","31","61","1531","72","11","28","61","3542","49","5","51","","","","","","","","","","",
"STANTON ISD","Spring 2016","5","76","1538","72","21","28","76","1574","76","8","24","","","","","","77","3614","61","1","39","","","","","",
"STANTON ISD","Spring 2016","6","63","1568","62","17","38","62","1568","65","0","35","","","","","","","","","","","","","","","",
"STANTON ISD","Spring 2016","7","64","1635","80","16","20","62","1667","79","16","21","64","3767","66","6","34","","","","","","","","","","",
"STANTON ISD","Spring 2016","8","64","1684","83","19","17","63","1674","76","3","24","","","","","","64","3851","77","16","23","64","3765","64","17","36",
"STANTON ISD","May 2016","5","22","1429","36","0","64","19","1509","68","0","32","","","","","","","","","","","","","","","",
"STANTON ISD","May 2016","8","12","1589","58","0","42","15","1591","47","0","53","","","","","","","","","","","","","","","",
"STEP CHARTER SCHOOL","Spring 2016","3","31","1439","87","13","13","31","1432","74","3","26","","","","","","","","","","","","","","","",
"STEP CHARTER SCHOOL","Spring 2016","4","33","1546","94","21","6","32","1534","63","13","38","33","3941","76","12","24","","","","","","","","","","",
"STEP CHARTER SCHOOL","Spring 2016","5","30","1586","80","37","20","29","1610","90","14","10","","","","","","28","4100","96","21","4","","","","","",
"STEP CHARTER SCHOOL","Spring 2016","6","34","1656","79","35","21","32","1727","97","34","3","","","","","","","","","","","","","","","",
"STEP CHARTER SCHOOL","Spring 2016","7","30","1707","87","23","13","28","1671","89","11","11","30","4134","97","13","3","","","","","","","","","","",
"STEP CHARTER SCHOOL","Spring 2016","8","36","1724","97","22","3","","","","","","","","","","","34","4161","94","29","6","34","3954","85","21","15",
"STEP CHARTER SCHOOL","May 2016","5","5","1438","20","0","80","3","-","-","-","-","","","","","","","","","","","","","","","",
"STEPHEN F AUSTIN STATE UNIVERSIT","Spring 2016","3","39","1565","97","62","3","39","1558","92","33","8","","","","","","","","","","","","","","","",
"STEPHEN F AUSTIN STATE UNIVERSIT","Spring 2016","4","40","1626","100","53","0","40","1670","100","53","0","40","4378","95","30","5","","","","","","","","","","",
"STEPHEN F AUSTIN STATE UNIVERSIT","Spring 2016","5","41","1677","98","56","2","41","1719","100","49","0","","","","","","41","4187","93","27","7","","","","","",
"STEPHEN F AUSTIN STATE UNIVERSIT","May 2016","5","1","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"STEPHENVILLE ISD","Spring 2016","3","284","1461","83","27","17","292","1513","86","29","14","","","","","","","","","","","","","","","",
"STEPHENVILLE ISD","Spring 2016","4","289","1534","83","22","17","289","1605","83","36","17","287","3880","75","14","25","","","","","","","","","","",
"STEPHENVILLE ISD","Spring 2016","5","266","1555","75","23","25","266","1570","72","12","28","","","","","","270","3896","83","11","17","","","","","",
"STEPHENVILLE ISD","Spring 2016","6","260","1612","73","26","27","259","1641","75","18","25","","","","","","","","","","","","","","","",
"STEPHENVILLE ISD","Spring 2016","7","257","1661","80","25","20","263","1664","76","17","24","255","3956","82","13","18","","","","","","","","","","",
"STEPHENVILLE ISD","Spring 2016","8","263","1718","91","25","9","174","1639","70","1","30","","","","","","260","3862","75","10","25","262","3822","74","18","26",
"STEPHENVILLE ISD","May 2016","5","70","1424","29","0","71","79","1459","34","0","66","","","","","","","","","","","","","","","",
"STEPHENVILLE ISD","May 2016","8","25","1582","48","4","52","53","1595","57","0","43","","","","","","","","","","","","","","","",
"STERLING CITY ISD","Spring 2016","3","23","1437","74","26","26","24","1402","54","4","46","","","","","","","","","","","","","","","",
"STERLING CITY ISD","Spring 2016","4","29","1490","69","14","31","29","1532","66","14","34","29","3916","69","24","31","","","","","","","","","","",
"STERLING CITY ISD","Spring 2016","5","29","1526","69","10","31","29","1626","83","21","17","","","","","","29","3824","72","7","28","","","","","",
"STERLING CITY ISD","Spring 2016","6","18","1657","89","22","11","21","1684","95","29","5","","","","","","","","","","","","","","","",
"STERLING CITY ISD","Spring 2016","7","24","1713","88","42","13","24","1746","88","42","13","24","4203","92","33","8","","","","","","","","","","",
"STERLING CITY ISD","Spring 2016","8","19","1704","89","26","11","19","1709","89","16","11","","","","","","19","3960","79","21","21","19","3272","26","0","74",
"STERLING CITY ISD","May 2016","5","9","1435","44","0","56","5","1501","60","0","40","","","","","","","","","","","","","","","",
"STERLING CITY ISD","May 2016","8","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"STOCKDALE ISD","Spring 2016","3","59","1418","66","20","34","59","1432","66","17","34","","","","","","","","","","","","","","","",
"STOCKDALE ISD","Spring 2016","4","58","1491","78","9","22","58","1501","64","12","36","49","3936","80","16","20","","","","","","","","","","",
"STOCKDALE ISD","Spring 2016","5","60","1580","80","28","20","60","1659","93","27","7","","","","","","62","4069","94","19","6","","","","","",
"STOCKDALE ISD","Spring 2016","6","47","1643","79","21","21","42","1666","83","21","17","","","","","","","","","","","","","","","",
"STOCKDALE ISD","Spring 2016","7","45","1670","84","20","16","41","1690","85","17","15","46","3978","78","15","22","","","","","","","","","","",
"STOCKDALE ISD","Spring 2016","8","56","1682","82","11","18","60","1673","77","7","23","","","","","","59","3803","75","3","25","55","3891","78","20","22",
"STOCKDALE ISD","May 2016","5","12","1499","67","0","33","4","-","-","-","-","","","","","","","","","","","","","","","",
"STOCKDALE ISD","May 2016","8","6","1642","67","17","33","17","1595","53","0","47","","","","","","","","","","","","","","","",
"STRATFORD ISD","Spring 2016","3","45","1412","69","18","31","41","1444","68","17","32","","","","","","","","","","","","","","","",
"STRATFORD ISD","Spring 2016","4","33","1545","88","30","12","31","1635","94","35","6","35","3942","80","14","20","","","","","","","","","","",
"STRATFORD ISD","Spring 2016","5","41","1538","73","17","27","41","1582","78","15","22","","","","","","39","3837","79","10","21","","","","","",
"STRATFORD ISD","Spring 2016","6","40","1598","68","18","33","41","1594","78","2","22","","","","","","","","","","","","","","","",
"STRATFORD ISD","Spring 2016","7","40","1624","68","13","33","38","1631","71","3","29","44","3908","77","9","23","","","","","","","","","","",
"STRATFORD ISD","Spring 2016","8","31","1710","90","19","10","31","1665","71","6","29","","","","","","27","4072","93","19","7","27","3744","78","7","22",
"STRATFORD ISD","May 2016","5","10","1423","30","0","70","8","1492","50","0","50","","","","","","","","","","","","","","","",
"STRATFORD ISD","May 2016","8","2","-","-","-","-","6","1589","50","0","50","","","","","","","","","","","","","","","",
"STRAWN ISD","Spring 2016","3","8","1371","63","13","38","8","1376","50","0","50","","","","","","","","","","","","","","","",
"STRAWN ISD","Spring 2016","4","12","1487","67","17","33","12","1369","8","0","92","12","3581","42","0","58","","","","","","","","","","",
"STRAWN ISD","Spring 2016","5","13","1477","54","8","46","13","1472","38","0","62","","","","","","13","3407","38","0","62","","","","","",
"STRAWN ISD","Spring 2016","6","12","1566","75","0","25","12","1549","58","0","42","","","","","","","","","","","","","","","",
"STRAWN ISD","Spring 2016","7","6","1685","100","33","0","6","1679","83","17","17","6","3970","83","0","17","","","","","","","","","","",
"STRAWN ISD","Spring 2016","8","13","1638","77","8","23","12","1635","83","0","17","","","","","","13","3584","62","8","38","13","3387","23","0","77",
"STRAWN ISD","May 2016","5","6","1368","0","0","100","8","1403","13","0","88","","","","","","","","","","","","","","","",
"STRAWN ISD","May 2016","8","3","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"SUDAN ISD","Spring 2016","3","33","1468","85","27","15","33","1436","82","3","18","","","","","","","","","","","","","","","",
"SUDAN ISD","Spring 2016","4","31","1530","81","19","19","32","1528","78","6","22","31","4127","84","29","16","","","","","","","","","","",
"SUDAN ISD","Spring 2016","5","30","1587","80","30","20","29","1607","72","17","28","","","","","","31","3921","77","19","23","","","","","",
"SUDAN ISD","Spring 2016","6","33","1602","73","21","27","32","1605","66","13","34","","","","","","","","","","","","","","","",
"SUDAN ISD","Spring 2016","7","28","1621","68","18","32","29","1635","69","10","31","28","3815","68","14","32","","","","","","","","","","",
"SUDAN ISD","Spring 2016","8","36","1700","94","19","6","37","1692","81","8","19","","","","","","35","3806","77","6","23","36","3890","78","11","22",
"SUDAN ISD","May 2016","5","7","1424","43","0","57","9","1480","44","0","56","","","","","","","","","","","","","","","",
"SUDAN ISD","May 2016","8","2","-","-","-","-","7","1566","29","0","71","","","","","","","","","","","","","","","",
"SULPHUR BLUFF ISD (112910)","Spring 2016","3","13","1460","77","15","23","13","1468","92","23","8","","","","","","","","","","","","","","","",
"SULPHUR BLUFF ISD (112910)","Spring 2016","4","17","1517","94","12","6","17","1533","71","12","29","17","3850","94","12","6","","","","","","","","","","",
"SULPHUR BLUFF ISD (112910)","Spring 2016","5","19","1550","89","11","11","19","1586","89","5","11","","","","","","20","3721","85","5","15","","","","","",
"SULPHUR BLUFF ISD (112910)","Spring 2016","6","17","1635","94","18","6","17","1664","82","24","18","","","","","","","","","","","","","","","",
"SULPHUR BLUFF ISD (112910)","Spring 2016","7","12","1707","100","17","0","12","1724","100","25","0","12","4166","92","25","8","","","","","","","","","","",
"SULPHUR BLUFF ISD (112910)","Spring 2016","8","16","1680","81","31","19","16","1634","69","0","31","","","","","","16","3786","75","0","25","16","3555","50","0","50",
"SULPHUR BLUFF ISD (112910)","May 2016","5","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"SULPHUR BLUFF ISD (112910)","May 2016","8","3","-","-","-","-","5","1555","20","0","80","","","","","","","","","","","","","","",""
