"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"SER-NINOS CHARTER SCHOOL","May 2016","5","16","1455","38","0","63","2","-","-","-","-","","","","","","","","","","","","","","","",
"SER-NINOS CHARTER SCHOOL","May 2016","8","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"SEYMOUR ISD","Spring 2016","3","39","1479","85","31","15","39","1500","90","21","10","","","","","","","","","","","","","","","",
"SEYMOUR ISD","Spring 2016","4","45","1530","89","11","11","45","1599","96","20","4","45","4153","93","22","7","","","","","","","","","","",
"SEYMOUR ISD","Spring 2016","5","45","1579","89","18","11","47","1599","91","15","9","","","","","","48","3860","85","8","15","","","","","",
"SEYMOUR ISD","Spring 2016","6","45","1644","87","36","13","45","1649","80","18","20","","","","","","","","","","","","","","","",
"SEYMOUR ISD","Spring 2016","7","45","1682","89","24","11","45","1736","82","36","18","43","4177","91","26","9","","","","","","","","","","",
"SEYMOUR ISD","Spring 2016","8","41","1765","95","46","5","39","1829","92","54","8","","","","","","42","4081","79","36","21","42","3818","76","24","24",
"SEYMOUR ISD","May 2016","5","10","1472","50","10","50","6","1523","33","17","67","","","","","","","","","","","","","","","",
"SEYMOUR ISD","May 2016","8","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"SHALLOWATER ISD","Spring 2016","3","128","1476","82","33","18","128","1522","89","30","11","","","","","","","","","","","","","","","",
"SHALLOWATER ISD","Spring 2016","4","120","1540","85","21","15","123","1620","89","35","11","119","3984","76","18","24","","","","","","","","","","",
"SHALLOWATER ISD","Spring 2016","5","140","1599","81","34","19","140","1653","92","30","8","","","","","","139","3862","78","10","22","","","","","",
"SHALLOWATER ISD","Spring 2016","6","101","1606","77","23","23","101","1681","93","26","7","","","","","","","","","","","","","","","",
"SHALLOWATER ISD","Spring 2016","7","116","1691","84","35","16","116","1753","86","41","14","116","4154","81","26","19","","","","","","","","","","",
"SHALLOWATER ISD","Spring 2016","8","112","1729","90","31","10","92","1688","78","13","22","","","","","","112","4149","83","33","17","111","3787","68","18","32",
"SHALLOWATER ISD","May 2016","5","29","1443","34","0","66","13","1496","54","0","46","","","","","","","","","","","","","","","",
"SHALLOWATER ISD","May 2016","8","11","1565","36","0","64","20","1617","65","0","35","","","","","","","","","","","","","","","",
"SHAMROCK ISD","Spring 2016","3","26","1386","58","19","42","26","1534","92","35","8","","","","","","","","","","","","","","","",
"SHAMROCK ISD","Spring 2016","4","25","1473","68","12","32","25","1536","72","12","28","25","3572","44","0","56","","","","","","","","","","",
"SHAMROCK ISD","Spring 2016","5","39","1564","69","33","31","39","1611","74","18","26","","","","","","39","3833","64","8","36","","","","","",
"SHAMROCK ISD","Spring 2016","6","28","1561","68","11","32","29","1568","59","3","41","","","","","","","","","","","","","","","",
"SHAMROCK ISD","Spring 2016","7","28","1592","61","4","39","27","1623","63","11","37","28","3471","39","0","61","","","","","","","","","","",
"SHAMROCK ISD","Spring 2016","8","25","1652","80","4","20","24","1669","79","4","21","","","","","","26","3555","50","8","50","26","3613","54","8","46",
"SHAMROCK ISD","May 2016","5","12","1407","17","0","83","10","1481","30","0","70","","","","","","","","","","","","","","","",
"SHAMROCK ISD","May 2016","8","5","1560","20","0","80","5","1584","40","0","60","","","","","","","","","","","","","","","",
"SHARYLAND ISD","Spring 2016","3","605","1472","84","30","16","603","1520","91","30","9","","","","","","","","","","","","","","","",
"SHARYLAND ISD","Spring 2016","4","600","1546","87","25","13","599","1592","86","26","14","609","4024","84","20","16","","","","","","","","","","",
"SHARYLAND ISD","Spring 2016","5","711","1615","87","38","13","709","1667","91","34","9","","","","","","705","4012","89","19","11","","","","","",
"SHARYLAND ISD","Spring 2016","6","686","1637","84","28","16","603","1680","88","24","12","","","","","","","","","","","","","","","",
"SHARYLAND ISD","Spring 2016","7","762","1691","86","35","14","670","1765","92","42","8","761","4275","90","32","10","","","","","","","","","","",
"SHARYLAND ISD","Spring 2016","8","788","1734","90","32","10","723","1820","97","39","3","","","","","","763","4303","92","41","8","762","4030","85","31","15",
"SHARYLAND ISD","May 2016","5","91","1457","47","0","53","65","1509","66","0","34","","","","","","","","","","","","","","","",
"SHARYLAND ISD","May 2016","8","82","1564","38","2","62","26","1584","50","0","50","","","","","","","","","","","","","","","",
"SHEKINAH RADIANCE ACADEMY","Spring 2016","3","38","1372","61","3","39","38","1409","68","8","32","","","","","","","","","","","","","","","",
"SHEKINAH RADIANCE ACADEMY","Spring 2016","4","35","1417","46","3","54","35","1434","43","3","57","36","3382","39","8","61","","","","","","","","","","",
"SHEKINAH RADIANCE ACADEMY","Spring 2016","5","31","1488","58","0","42","31","1508","45","6","55","","","","","","32","3485","34","6","66","","","","","",
"SHEKINAH RADIANCE ACADEMY","Spring 2016","6","17","1563","71","12","29","17","1586","71","12","29","","","","","","","","","","","","","","","",
"SHEKINAH RADIANCE ACADEMY","Spring 2016","7","19","1644","63","26","37","18","1683","78","28","22","19","3861","84","11","16","","","","","","","","","","",
"SHEKINAH RADIANCE ACADEMY","Spring 2016","8","18","1637","61","17","39","18","1626","44","6","56","","","","","","18","3572","50","6","50","18","3456","44","0","56",
"SHEKINAH RADIANCE ACADEMY","May 2016","5","14","1398","21","0","79","19","1450","42","0","58","","","","","","","","","","","","","","","",
"SHEKINAH RADIANCE ACADEMY","May 2016","8","7","1528","29","0","71","10","1563","30","0","70","","","","","","","","","","","","","","","",
"SHELBYVILLE ISD","Spring 2016","3","64","1487","89","33","11","64","1507","89","28","11","","","","","","","","","","","","","","","",
"SHELBYVILLE ISD","Spring 2016","4","44","1579","95","27","5","44","1581","93","14","7","43","4077","88","16","12","","","","","","","","","","",
"SHELBYVILLE ISD","Spring 2016","5","54","1638","98","37","2","54","1654","98","20","2","","","","","","54","4125","93","30","7","","","","","",
"SHELBYVILLE ISD","Spring 2016","6","51","1602","82","18","18","51","1617","78","10","22","","","","","","","","","","","","","","","",
"SHELBYVILLE ISD","Spring 2016","7","54","1647","70","22","30","55","1701","85","18","15","53","3855","79","9","21","","","","","","","","","","",
"SHELBYVILLE ISD","Spring 2016","8","43","1693","81","23","19","43","1679","79","9","21","","","","","","43","3953","81","14","19","43","3614","65","5","35",
"SHELBYVILLE ISD","May 2016","5","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"SHELBYVILLE ISD","May 2016","8","8","1549","25","0","75","9","1564","22","0","78","","","","","","","","","","","","","","","",
"SHELDON ISD","Spring 2016","3","650","1392","61","14","39","650","1418","65","12","35","","","","","","","","","","","","","","","",
"SHELDON ISD","Spring 2016","4","649","1477","66","13","34","651","1510","60","12","40","649","3664","57","10","43","","","","","","","","","","",
"SHELDON ISD","Spring 2016","5","620","1514","64","12","36","624","1564","71","11","29","","","","","","624","3668","65","4","35","","","","","",
"SHELDON ISD","Spring 2016","6","600","1548","57","10","43","591","1579","60","7","40","","","","","","","","","","","","","","","",
"SHELDON ISD","Spring 2016","7","592","1610","66","12","34","581","1640","67","13","33","591","3664","59","4","41","","","","","","","","","","",
"SHELDON ISD","Spring 2016","8","604","1641","73","9","27","483","1620","63","0","37","","","","","","596","3754","69","8","31","595","3458","39","2","61",
"SHELDON ISD","May 2016","5","224","1406","25","0","75","183","1456","32","0","68","","","","","","","","","","","","","","","",
"SHELDON ISD","May 2016","8","169","1544","34","1","66","180","1587","52","0","48","","","","","","","","","","","","","","","",
"SHEPHERD ISD","Spring 2016","3","135","1364","50","6","50","134","1398","59","8","41","","","","","","","","","","","","","","","",
"SHEPHERD ISD","Spring 2016","4","132","1448","55","7","45","132","1488","55","6","45","130","3506","48","2","52","","","","","","","","","","",
"SHEPHERD ISD","Spring 2016","5","135","1485","53","10","47","134","1534","56","7","44","","","","","","133","3749","68","7","32","","","","","",
"SHEPHERD ISD","Spring 2016","6","108","1525","53","6","47","108","1565","61","4","39","","","","","","","","","","","","","","","",
"SHEPHERD ISD","Spring 2016","7","128","1632","71","20","29","128","1621","66","8","34","127","3760","70","7","30","","","","","","","","","","",
"SHEPHERD ISD","Spring 2016","8","141","1632","65","9","35","128","1607","55","0","45","","","","","","142","3729","68","8","32","142","3619","57","6","43",
"SHEPHERD ISD","May 2016","5","62","1401","16","0","84","58","1478","47","0","53","","","","","","","","","","","","","","","",
"SHEPHERD ISD","May 2016","8","50","1547","34","0","66","59","1578","44","0","56","","","","","","","","","","","","","","","",
"SHERMAN ISD","Spring 2016","3","491","1425","72","20","28","537","1471","79","21","21","","","","","","","","","","","","","","","",
"SHERMAN ISD","Spring 2016","4","451","1521","80","21","20","519","1571","80","23","20","458","3862","71","15","29","","","","","","","","","","",
"SHERMAN ISD","Spring 2016","5","415","1555","75","23","25","431","1586","77","13","23","","","","","","450","3861","78","11","22","","","","","",
"SHERMAN ISD","Spring 2016","6","491","1602","79","18","21","477","1620","75","11","25","","","","","","","","","","","","","","","",
"SHERMAN ISD","Spring 2016","7","424","1637","72","20","28","423","1650","68","15","32","421","3839","72","10","28","","","","","","","","","","",
"SHERMAN ISD","Spring 2016","8","421","1672","80","17","20","410","1637","62","4","38","","","","","","416","3894","77","15","23","412","3713","62","13","38",
"SHERMAN ISD","May 2016","5","114","1443","37","5","63","115","1517","66","3","34","","","","","","","","","","","","","","","",
"SHERMAN ISD","May 2016","8","92","1552","35","1","65","152","1568","30","0","70","","","","","","","","","","","","","","","",
"SHINER ISD","Spring 2016","3","48","1450","73","27","27","48","1468","79","19","21","","","","","","","","","","","","","","","",
"SHINER ISD","Spring 2016","4","31","1590","87","39","13","31","1634","97","35","3","31","4522","97","45","3","","","","","","","","","","",
"SHINER ISD","Spring 2016","5","41","1602","88","24","12","41","1717","98","44","2","","","","","","41","4195","95","29","5","","","","","",
"SHINER ISD","Spring 2016","6","37","1646","89","30","11","36","1709","97","25","3","","","","","","","","","","","","","","","",
"SHINER ISD","Spring 2016","7","52","1692","92","29","8","53","1754","94","36","6","52","4360","94","38","6","","","","","","","","","","",
"SHINER ISD","Spring 2016","8","45","1720","96","27","4","45","1743","91","22","9","","","","","","45","3816","76","9","24","45","3753","62","18","38",
"SHINER ISD","May 2016","5","5","1496","40","20","60","","","","","","","","","","","","","","","","","","","","",
"SHINER ISD","May 2016","8","1","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"SIDNEY ISD","Spring 2016","3","6","1380","83","0","17","6","1409","67","0","33","","","","","","","","","","","","","","","",
"SIDNEY ISD","Spring 2016","4","11","1531","82","9","18","11","1431","27","0","73","11","3513","55","0","45","","","","","","","","","","",
"SIDNEY ISD","Spring 2016","5","8","1573","75","25","25","8","1534","50","0","50","","","","","","8","3669","63","0","38","","","","","",
"SIDNEY ISD","Spring 2016","6","9","1586","67","22","33","9","1629","78","22","22","","","","","","","","","","","","","","","",
"SIDNEY ISD","Spring 2016","7","8","1639","75","25","25","8","1618","63","13","38","8","3938","88","25","13","","","","","","","","","","",
"SIDNEY ISD","Spring 2016","8","9","1657","67","22","33","9","1642","67","0","33","","","","","","9","3972","78","22","22","9","3509","56","0","44",
"SIDNEY ISD","May 2016","5","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"SIDNEY ISD","May 2016","8","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"SIERRA BLANCA ISD","Spring 2016","3","11","1321","36","18","64","11","1304","27","0","73","","","","","","","","","","","","","","","",
"SIERRA BLANCA ISD","Spring 2016","4","12","1388","33","0","67","12","1365","8","0","92","12","3246","25","0","75","","","","","","","","","","",
"SIERRA BLANCA ISD","Spring 2016","5","7","1443","29","0","71","7","1431","29","0","71","","","","","","7","3373","14","0","86","","","","","",
"SIERRA BLANCA ISD","Spring 2016","6","9","1529","44","0","56","9","1502","33","0","67","","","","","","","","","","","","","","","",
"SIERRA BLANCA ISD","Spring 2016","7","18","1506","28","0","72","18","1519","17","0","83","18","3230","22","0","78","","","","","","","","","","",
"SIERRA BLANCA ISD","Spring 2016","8","11","1668","100","9","0","11","1549","27","0","73","","","","","","11","3491","36","0","64","11","3438","27","0","73",
"SIERRA BLANCA ISD","May 2016","5","6","1419","17","0","83","5","1402","0","0","100","","","","","","","","","","","","","","","",
"SIERRA BLANCA ISD","May 2016","8","","","","","","8","1552","13","0","88","","","","","","","","","","","","","","","",
"SILSBEE ISD","Spring 2016","3","198","1466","81","26","19","198","1493","86","22","14","","","","","","","","","","","","","","","",
"SILSBEE ISD","Spring 2016","4","169","1559","93","22","7","168","1602","91","26","9","176","4095","83","24","17","","","","","","","","","","",
"SILSBEE ISD","Spring 2016","5","150","1609","90","33","10","150","1645","95","23","5","","","","","","155","3989","85","19","15","","","","","",
"SILSBEE ISD","Spring 2016","6","177","1619","83","20","17","178","1644","80","16","20","","","","","","","","","","","","","","","",
"SILSBEE ISD","Spring 2016","7","165","1647","73","22","27","166","1684","81","22","19","166","3930","76","18","24","","","","","","","","","","",
"SILSBEE ISD","Spring 2016","8","162","1686","87","15","13","142","1648","73","2","27","","","","","","158","3829","72","13","28","159","3856","73","19","27",
"SILSBEE ISD","May 2016","5","15","1506","67","0","33","9","1541","89","0","11","","","","","","","","","","","","","","","",
"SILSBEE ISD","May 2016","8","22","1556","41","0","59","39","1616","62","0","38","","","","","","","","","","","","","","","",
"SILVERTON ISD","Spring 2016","3","12","1437","67","17","33","12","1420","83","0","17","","","","","","","","","","","","","","","",
"SILVERTON ISD","Spring 2016","4","19","1529","84","16","16","19","1488","68","5","32","18","4269","89","39","11","","","","","","","","","","",
"SILVERTON ISD","Spring 2016","5","10","1634","100","20","0","10","1583","90","10","10","","","","","","9","4190","100","11","0","","","","","",
"SILVERTON ISD","Spring 2016","6","5","1674","80","40","20","5","1656","80","40","20","","","","","","","","","","","","","","","",
"SILVERTON ISD","Spring 2016","7","15","1588","73","7","27","15","1633","67","7","33","15","3621","67","0","33","","","","","","","","","","",
"SILVERTON ISD","Spring 2016","8","8","1758","100","38","0","8","1694","88","0","13","","","","","","8","4040","88","38","13","8","3861","75","25","25",
"SILVERTON ISD","May 2016","5","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"SILVERTON ISD","May 2016","8","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"SIMMS ISD","Spring 2016","3","32","1451","81","22","19","32","1479","88","13","13","","","","","","","","","","","","","","","",
"SIMMS ISD","Spring 2016","4","31","1481","58","13","42","31","1522","68","10","32","32","3403","38","3","63","","","","","","","","","","",
"SIMMS ISD","Spring 2016","5","31","1491","65","3","35","31","1533","71","3","29","","","","","","28","3665","75","0","25","","","","","",
"SIMMS ISD","Spring 2016","6","41","1553","63","7","37","42","1607","67","12","33","","","","","","","","","","","","","","","",
"SIMMS ISD","Spring 2016","7","40","1614","68","10","33","40","1645","75","8","25","41","3875","76","12","24","","","","","","","","","","",
"SIMMS ISD","Spring 2016","8","26","1649","81","8","19","26","1664","85","4","15","","","","","","25","3876","88","8","12","25","3588","60","4","40",
"SIMMS ISD","May 2016","5","10","1436","40","0","60","7","1466","43","0","57","","","","","","","","","","","","","","","",
"SIMMS ISD","May 2016","8","6","1551","33","0","67","3","-","-","-","-","","","","","","","","","","","","","","","",
"SINTON ISD","Spring 2016","3","142","1406","68","22","32","142","1423","65","10","35","","","","","","","","","","","","","","","",
"SINTON ISD","Spring 2016","4","154","1513","77","18","23","155","1536","70","13","30","145","3755","68","12","32","","","","","","","","","","",
"SINTON ISD","Spring 2016","5","145","1556","72","24","28","148","1584","73","15","27","","","","","","139","3846","76","11","24","","","","","",
"SINTON ISD","Spring 2016","6","135","1581","63","19","37","135","1660","85","19","15","","","","","","","","","","","","","","","",
"SINTON ISD","Spring 2016","7","130","1598","62","11","38","114","1582","62","0","38","132","3597","56","2","44","","","","","","","","","","",
"SINTON ISD","Spring 2016","8","135","1638","65","12","35","114","1660","67","9","33","","","","","","130","3690","62","13","38","129","3587","48","8","52",
"SINTON ISD","May 2016","5","40","1411","28","0","73","38","1447","18","0","82","","","","","","","","","","","","","","","",
"SINTON ISD","May 2016","8","44","1546","32","2","68","36","1574","39","0","61","","","","","","","","","","","","","","","",
"SIVELLS BEND ISD","Spring 2016","3","12","1409","67","33","33","12","1418","67","8","33","","","","","","","","","","","","","","","",
"SIVELLS BEND ISD","Spring 2016","4","6","1508","83","0","17","6","1556","67","33","33","6","3728","67","17","33","","","","","","","","","","",
"SIVELLS BEND ISD","Spring 2016","5","4","-","-","-","-","4","-","-","-","-","","","","","","7","3753","57","14","43","","","","","",
"SIVELLS BEND ISD","Spring 2016","6","9","1556","56","0","44","8","1634","88","13","13","","","","","","","","","","","","","","","",
"SIVELLS BEND ISD","Spring 2016","7","3","-","-","-","-","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","",
"SIVELLS BEND ISD","Spring 2016","8","7","1735","86","43","14","7","1765","86","14","14","","","","","","7","4077","71","29","29","7","4224","71","57","29",
"SIVELLS BEND ISD","May 2016","5","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"SIVELLS BEND ISD","May 2016","8","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"SKIDMORE-TYNAN ISD","Spring 2016","3","56","1459","91","30","9","56","1462","88","16","13","","","","","","","","","","","","","","","",
"SKIDMORE-TYNAN ISD","Spring 2016","4","68","1536","90","15","10","68","1536","68","13","32","68","3865","84","12","16","","","","","","","","","","",
"SKIDMORE-TYNAN ISD","Spring 2016","5","61","1521","75","13","25","61","1538","64","3","36","","","","","","62","3670","69","6","31","","","","","",
"SKIDMORE-TYNAN ISD","Spring 2016","6","53","1668","89","36","11","52","1668","87","23","13","","","","","","","","","","","","","","","",
"SKIDMORE-TYNAN ISD","Spring 2016","7","54","1667","85","20","15","53","1731","85","32","15","58","3968","83","9","17","","","","","","","","","","",
"SKIDMORE-TYNAN ISD","Spring 2016","8","68","1743","94","32","6","45","1729","93","16","7","","","","","","68","4118","85","28","15","66","3868","73","21","27",
"SKIDMORE-TYNAN ISD","May 2016","5","16","1402","38","0","63","23","1455","61","0","39","","","","","","","","","","","","","","","",
"SKIDMORE-TYNAN ISD","May 2016","8","2","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","",""
