"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"FROST ISD","Spring 2016","8","23","1634","70","9","30","22","1594","50","0","50","","","","","","22","3847","77","14","23","22","3520","55","0","45",
"FROST ISD","May 2016","5","9","1426","33","0","67","10","1479","40","0","60","","","","","","","","","","","","","","","",
"FROST ISD","May 2016","8","7","1548","43","0","57","11","1576","45","0","55","","","","","","","","","","","","","","","",
"FRUITVALE ISD","Spring 2016","3","20","1406","65","20","35","20","1408","70","10","30","","","","","","","","","","","","","","","",
"FRUITVALE ISD","Spring 2016","4","23","1546","91","17","9","23","1456","57","4","43","23","4098","83","22","17","","","","","","","","","","",
"FRUITVALE ISD","Spring 2016","5","29","1573","90","17","10","29","1542","72","0","28","","","","","","29","3839","79","0","21","","","","","",
"FRUITVALE ISD","Spring 2016","6","17","1611","100","12","0","14","1654","79","7","21","","","","","","","","","","","","","","","",
"FRUITVALE ISD","Spring 2016","7","19","1718","89","47","11","18","1767","94","33","6","19","4293","95","32","5","","","","","","","","","","",
"FRUITVALE ISD","Spring 2016","8","18","1683","83","17","17","17","1679","82","0","18","","","","","","17","3860","82","6","18","17","3752","71","6","29",
"FRUITVALE ISD","May 2016","5","3","-","-","-","-","8","1460","38","0","63","","","","","","","","","","","","","","","",
"FRUITVALE ISD","May 2016","8","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"FT DAVIS ISD","Spring 2016","3","12","1392","67","17","33","12","1406","67","8","33","","","","","","","","","","","","","","","",
"FT DAVIS ISD","Spring 2016","4","14","1486","79","7","21","14","1543","57","14","43","14","3587","57","14","43","","","","","","","","","","",
"FT DAVIS ISD","Spring 2016","5","17","1547","71","29","29","17","1586","71","12","29","","","","","","17","3710","71","12","29","","","","","",
"FT DAVIS ISD","Spring 2016","6","22","1650","77","32","23","22","1628","77","18","23","","","","","","","","","","","","","","","",
"FT DAVIS ISD","Spring 2016","7","14","1617","71","7","29","14","1611","64","7","36","13","3771","69","0","31","","","","","","","","","","",
"FT DAVIS ISD","Spring 2016","8","19","1717","84","32","16","15","1610","53","0","47","","","","","","19","3804","68","21","32","19","3581","42","21","58",
"FT DAVIS ISD","May 2016","5","5","1381","0","0","100","5","1501","60","0","40","","","","","","","","","","","","","","","",
"FT DAVIS ISD","May 2016","8","3","-","-","-","-","7","1642","86","0","14","","","","","","","","","","","","","","","",
"FT HANCOCK ISD","Spring 2016","3","13","1514","92","46","8","16","1509","100","19","0","","","","","","","","","","","","","","","",
"FT HANCOCK ISD","Spring 2016","4","26","1512","81","8","19","29","1592","79","24","21","25","3770","72","12","28","","","","","","","","","","",
"FT HANCOCK ISD","Spring 2016","5","26","1511","65","12","35","26","1647","96","23","4","","","","","","25","3880","76","8","24","","","","","",
"FT HANCOCK ISD","Spring 2016","6","36","1521","50","3","50","34","1585","62","9","38","","","","","","","","","","","","","","","",
"FT HANCOCK ISD","Spring 2016","7","30","1602","63","13","37","30","1604","53","10","47","31","3692","48","10","52","","","","","","","","","","",
"FT HANCOCK ISD","Spring 2016","8","35","1631","63","14","37","23","1607","57","0","43","","","","","","29","3816","72","10","28","29","3775","59","24","41",
"FT HANCOCK ISD","May 2016","5","8","1388","0","0","100","1","-","-","-","-","","","","","","","","","","","","","","","",
"FT HANCOCK ISD","May 2016","8","11","1519","18","0","82","9","1568","33","0","67","","","","","","","","","","","","","","","",
"FT SAM HOUSTON ISD","Spring 2016","3","124","1468","84","25","16","124","1494","85","21","15","","","","","","","","","","","","","","","",
"FT SAM HOUSTON ISD","Spring 2016","4","106","1540","88","24","12","106","1583","80","25","20","106","3863","71","13","29","","","","","","","","","","",
"FT SAM HOUSTON ISD","Spring 2016","5","95","1606","91","32","9","94","1601","82","17","18","","","","","","102","3690","66","2","34","","","","","",
"FT SAM HOUSTON ISD","Spring 2016","6","100","1634","81","28","19","99","1643","77","15","23","","","","","","","","","","","","","","","",
"FT SAM HOUSTON ISD","Spring 2016","7","91","1683","87","31","13","91","1681","86","18","14","88","3960","83","13","17","","","","","","","","","","",
"FT SAM HOUSTON ISD","Spring 2016","8","102","1699","89","17","11","69","1643","70","3","30","","","","","","97","3978","82","16","18","97","3638","60","6","40",
"FT SAM HOUSTON ISD","May 2016","5","17","1467","35","12","65","25","1496","40","4","60","","","","","","","","","","","","","","","",
"FT SAM HOUSTON ISD","May 2016","8","9","1638","67","11","33","18","1616","78","0","22","","","","","","","","","","","","","","","",
"GAINESVILLE ISD","Spring 2016","3","218","1400","63","15","37","215","1427","66","13","34","","","","","","","","","","","","","","","",
"GAINESVILLE ISD","Spring 2016","4","204","1458","61","8","39","198","1506","63","11","37","204","3547","51","6","49","","","","","","","","","","",
"GAINESVILLE ISD","Spring 2016","5","206","1504","60","15","40","206","1578","71","13","29","","","","","","206","3606","58","4","42","","","","","",
"GAINESVILLE ISD","Spring 2016","6","225","1526","51","10","49","224","1579","58","5","42","","","","","","","","","","","","","","","",
"GAINESVILLE ISD","Spring 2016","7","213","1578","53","11","47","209","1612","56","9","44","212","3551","48","3","52","","","","","","","","","","",
"GAINESVILLE ISD","Spring 2016","8","185","1613","65","6","35","148","1604","52","1","48","","","","","","183","3654","61","5","39","184","3519","43","6","57",
"GAINESVILLE ISD","May 2016","5","86","1382","15","0","85","61","1473","43","0","57","","","","","","","","","","","","","","","",
"GAINESVILLE ISD","May 2016","8","67","1526","27","0","73","73","1561","32","0","68","","","","","","","","","","","","","","","",
"GALENA PARK ISD (101910)","Spring 2016","3","1357","1416","72","14","28","1422","1464","79","16","21","","","","","","","","","","","","","","","",
"GALENA PARK ISD (101910)","Spring 2016","4","1388","1515","79","15","21","1443","1566","81","20","19","1383","3854","74","12","26","","","","","","","","","","",
"GALENA PARK ISD (101910)","Spring 2016","5","1403","1548","75","18","25","1430","1611","83","17","17","","","","","","1434","3877","83","9","17","","","","","",
"GALENA PARK ISD (101910)","Spring 2016","6","1561","1563","67","10","33","1528","1624","74","13","26","","","","","","","","","","","","","","","",
"GALENA PARK ISD (101910)","Spring 2016","7","1507","1623","70","14","30","1014","1599","63","2","37","1515","3764","69","6","31","","","","","","","","","","",
"GALENA PARK ISD (101910)","Spring 2016","8","1576","1668","84","11","16","1571","1700","86","8","14","","","","","","1532","3955","85","15","15","1519","3655","57","9","43",
"GALENA PARK ISD (101910)","May 2016","5","358","1428","33","1","67","237","1489","49","0","51","","","","","","","","","","","","","","","",
"GALENA PARK ISD (101910)","May 2016","8","263","1555","43","0","57","209","1583","45","0","55","","","","","","","","","","","","","","","",
"GALVESTON ISD","Spring 2016","3","458","1420","70","21","30","457","1453","73","16","27","","","","","","","","","","","","","","","",
"GALVESTON ISD","Spring 2016","4","419","1525","78","22","22","421","1543","70","19","30","419","3861","68","15","32","","","","","","","","","","",
"GALVESTON ISD","Spring 2016","5","415","1537","67","20","33","420","1589","74","17","26","","","","","","423","3718","65","6","35","","","","","",
"GALVESTON ISD","Spring 2016","6","417","1559","64","12","36","414","1610","69","11","31","","","","","","","","","","","","","","","",
"GALVESTON ISD","Spring 2016","7","426","1604","62","14","38","373","1605","58","7","42","427","3793","63","12","37","","","","","","","","","","",
"GALVESTON ISD","Spring 2016","8","425","1651","76","10","24","361","1670","71","8","29","","","","","","304","3789","71","12","29","428","3614","56","7","44",
"GALVESTON ISD","May 2016","5","142","1403","29","0","71","112","1484","46","0","54","","","","","","","","","","","","","","","",
"GALVESTON ISD","May 2016","8","109","1542","33","0","67","119","1583","37","0","63","","","","","","","","","","","","","","","",
"GANADO ISD","Spring 2016","3","56","1426","70","16","30","56","1416","66","5","34","","","","","","","","","","","","","","","",
"GANADO ISD","Spring 2016","4","60","1506","80","13","20","54","1494","59","7","41","61","3815","74","8","26","","","","","","","","","","",
"GANADO ISD","Spring 2016","5","53","1562","85","21","15","52","1589","83","15","17","","","","","","53","3784","81","11","19","","","","","",
"GANADO ISD","Spring 2016","6","56","1575","71","11","29","54","1595","67","6","33","","","","","","","","","","","","","","","",
"GANADO ISD","Spring 2016","7","51","1635","76","14","24","50","1592","56","4","44","52","3741","73","0","27","","","","","","","","","","",
"GANADO ISD","Spring 2016","8","61","1639","70","8","30","46","1590","50","0","50","","","","","","61","3728","62","10","38","61","3599","51","7","49",
"GANADO ISD","May 2016","5","8","1404","0","0","100","9","1488","44","0","56","","","","","","","","","","","","","","","",
"GANADO ISD","May 2016","8","18","1541","22","0","78","23","1531","17","0","83","","","","","","","","","","","","","","","",
"GARLAND ISD","Spring 2016","3","3410","1451","76","27","24","3456","1469","77","20","23","","","","","","","","","","","","","","","",
"GARLAND ISD","Spring 2016","4","3575","1520","78","20","22","3639","1545","73","19","27","3562","3835","69","14","31","","","","","","","","","","",
"GARLAND ISD","Spring 2016","5","3868","1565","76","26","24","3939","1611","80","20","20","","","","","","3935","3756","69","9","31","","","","","",
"GARLAND ISD","Spring 2016","6","4011","1588","71","18","29","3953","1616","72","12","28","","","","","","","","","","","","","","","",
"GARLAND ISD","Spring 2016","7","4020","1640","72","21","28","3928","1654","71","16","29","4027","3814","68","10","32","","","","","","","","","","",
"GARLAND ISD","Spring 2016","8","4053","1677","82","16","18","2558","1621","60","2","40","","","","","","3991","3881","75","16","25","3983","3698","60","13","40",
"GARLAND ISD","May 2016","5","961","1422","32","0","68","832","1469","39","0","61","","","","","","","","","","","","","","","",
"GARLAND ISD","May 2016","8","757","1559","39","1","61","1025","1589","48","0","52","","","","","","","","","","","","","","","",
"GARNER ISD","Spring 2016","3","19","1434","84","16","16","19","1443","79","16","21","","","","","","","","","","","","","","","",
"GARNER ISD","Spring 2016","4","20","1530","90","15","10","20","1489","55","5","45","20","3923","75","10","25","","","","","","","","","","",
"GARNER ISD","Spring 2016","5","23","1626","78","48","22","23","1618","83","22","17","","","","","","21","3769","71","0","29","","","","","",
"GARNER ISD","Spring 2016","6","22","1590","77","9","23","22","1621","82","9","18","","","","","","","","","","","","","","","",
"GARNER ISD","Spring 2016","7","17","1623","71","18","29","15","1625","67","7","33","17","3872","76","12","24","","","","","","","","","","",
"GARNER ISD","Spring 2016","8","14","1778","93","57","7","7","1674","71","14","29","","","","","","15","4001","87","33","13","15","4035","87","40","13",
"GARNER ISD","May 2016","5","6","1468","67","0","33","4","-","-","-","-","","","","","","","","","","","","","","","",
"GARNER ISD","May 2016","8","2","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"GARRISON ISD","Spring 2016","3","52","1442","73","31","27","52","1473","81","21","19","","","","","","","","","","","","","","","",
"GARRISON ISD","Spring 2016","4","37","1540","81","24","19","37","1560","78","22","22","36","4074","92","22","8","","","","","","","","","","",
"GARRISON ISD","Spring 2016","5","48","1570","90","15","10","48","1635","94","17","6","","","","","","50","3813","82","6","18","","","","","",
"GARRISON ISD","Spring 2016","6","49","1638","86","24","14","49","1709","92","24","8","","","","","","","","","","","","","","","",
"GARRISON ISD","Spring 2016","7","44","1683","80","27","20","44","1752","86","50","14","44","4143","82","32","18","","","","","","","","","","",
"GARRISON ISD","Spring 2016","8","54","1710","87","26","13","54","1761","87","20","13","","","","","","55","4045","85","22","15","55","3866","75","16","25",
"GARRISON ISD","May 2016","5","7","1422","29","0","71","5","1493","40","0","60","","","","","","","","","","","","","","","",
"GARRISON ISD","May 2016","8","10","1569","40","0","60","11","1574","45","0","55","","","","","","","","","","","","","","","",
"GARY ISD","Spring 2016","3","42","1405","71","5","29","42","1445","83","10","17","","","","","","","","","","","","","","","",
"GARY ISD","Spring 2016","4","30","1473","60","13","40","33","1543","82","6","18","28","3647","57","0","43","","","","","","","","","","",
"GARY ISD","Spring 2016","5","33","1570","85","21","15","33","1669","97","27","3","","","","","","33","3901","91","3","9","","","","","",
"GARY ISD","Spring 2016","6","29","1599","79","10","21","36","1649","92","11","8","","","","","","","","","","","","","","","",
"GARY ISD","Spring 2016","7","30","1670","87","20","13","30","1641","77","7","23","30","3903","87","7","13","","","","","","","","","","",
"GARY ISD","Spring 2016","8","24","1661","83","8","17","25","1599","48","0","52","","","","","","25","3755","80","4","20","24","3670","63","0","38",
"GARY ISD","May 2016","5","3","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"GARY ISD","May 2016","8","5","1578","40","0","60","14","1588","43","0","57","","","","","","","","","","","","","","",""
