"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"KIPP AUSTIN PUBLIC SCHOOLS INC","Spring 2016","7","371","1642","76","20","24","370","1692","85","19","15","378","3873","73","11","27","","","","","","","","","","",
"KIPP AUSTIN PUBLIC SCHOOLS INC","Spring 2016","8","350","1699","92","18","8","","","","","","","","","","","354","4153","90","28","10","351","3807","74","15","26",
"KIPP AUSTIN PUBLIC SCHOOLS INC","May 2016","5","151","1414","26","0","74","108","1469","34","0","66","","","","","","","","","","","","","","","",
"KIPP AUSTIN PUBLIC SCHOOLS INC","May 2016","8","32","1591","53","0","47","","","","","","","","","","","","","","","","","","","","",
"KIPP DALLAS-FORT WORTH","Spring 2016","5","114","1482","53","7","47","114","1572","75","11","25","","","","","","110","3600","57","3","43","","","","","",
"KIPP DALLAS-FORT WORTH","Spring 2016","6","211","1529","53","8","47","211","1556","53","3","47","","","","","","","","","","","","","","","",
"KIPP DALLAS-FORT WORTH","Spring 2016","7","116","1623","69","16","31","116","1651","67","16","33","118","3791","66","6","34","","","","","","","","","","",
"KIPP DALLAS-FORT WORTH","Spring 2016","8","96","1655","73","15","27","19","1540","16","0","84","","","","","","91","3834","78","10","22","92","3453","42","2","58",
"KIPP DALLAS-FORT WORTH","May 2016","5","52","1389","15","0","85","29","1484","48","0","52","","","","","","","","","","","","","","","",
"KIPP DALLAS-FORT WORTH","May 2016","8","25","1561","44","0","56","16","1549","13","0","88","","","","","","","","","","","","","","","",
"KIPP INC CHARTER","Spring 2016","3","909","1466","80","29","20","912","1504","84","26","16","","","","","","","","","","","","","","","",
"KIPP INC CHARTER","Spring 2016","4","751","1533","82","22","18","750","1582","80","27","20","751","3927","73","18","27","","","","","","","","","","",
"KIPP INC CHARTER","Spring 2016","5","968","1542","71","18","29","976","1571","72","11","28","","","","","","962","3703","66","6","34","","","","","",
"KIPP INC CHARTER","Spring 2016","6","855","1587","75","15","25","848","1631","72","15","28","","","","","","","","","","","","","","","",
"KIPP INC CHARTER","Spring 2016","7","757","1651","77","21","23","758","1655","74","15","26","756","3884","73","12","27","","","","","","","","","","",
"KIPP INC CHARTER","Spring 2016","8","625","1701","90","20","10","183","1610","61","0","39","","","","","","620","4009","86","19","14","623","3812","76","16","24",
"KIPP INC CHARTER","May 2016","5","277","1421","27","0","73","275","1482","48","0","52","","","","","","","","","","","","","","","",
"KIPP INC CHARTER","May 2016","8","61","1555","38","0","62","70","1589","43","0","57","","","","","","","","","","","","","","","",
"KIPP SAN ANTONIO","Spring 2016","3","84","1393","61","15","39","92","1347","42","2","58","","","","","","","","","","","","","","","",
"KIPP SAN ANTONIO","Spring 2016","5","312","1495","59","10","41","312","1516","54","4","46","","","","","","316","3645","63","4","37","","","","","",
"KIPP SAN ANTONIO","Spring 2016","6","222","1538","59","7","41","220","1561","54","4","46","","","","","","","","","","","","","","","",
"KIPP SAN ANTONIO","Spring 2016","7","215","1614","68","12","32","216","1598","57","7","43","213","3763","68","8","32","","","","","","","","","","",
"KIPP SAN ANTONIO","Spring 2016","8","212","1668","82","12","18","","","","","","","","","","","212","3645","63","6","37","215","3439","39","1","61",
"KIPP SAN ANTONIO","May 2016","5","129","1423","31","0","69","142","1463","35","0","65","","","","","","","","","","","","","","","",
"KIPP SAN ANTONIO","May 2016","8","37","1557","32","0","68","2","-","-","-","-","","","","","","","","","","","","","","","",
"KIRBYVILLE CISD","Spring 2016","3","110","1444","79","25","21","109","1455","79","12","21","","","","","","","","","","","","","","","",
"KIRBYVILLE CISD","Spring 2016","4","103","1506","73","17","27","104","1563","82","17","18","104","3784","72","8","28","","","","","","","","","","",
"KIRBYVILLE CISD","Spring 2016","5","105","1555","74","20","26","105","1630","90","22","10","","","","","","102","3796","82","6","18","","","","","",
"KIRBYVILLE CISD","Spring 2016","6","102","1581","73","19","27","102","1622","77","10","23","","","","","","","","","","","","","","","",
"KIRBYVILLE CISD","Spring 2016","7","115","1641","71","17","29","115","1657","76","14","24","130","3791","71","7","29","","","","","","","","","","",
"KIRBYVILLE CISD","Spring 2016","8","96","1664","77","11","23","83","1680","83","2","17","","","","","","95","3728","57","13","43","93","3553","43","5","57",
"KIRBYVILLE CISD","May 2016","5","26","1483","62","4","38","11","1485","36","0","64","","","","","","","","","","","","","","","",
"KIRBYVILLE CISD","May 2016","8","23","1645","78","4","22","14","1599","57","0","43","","","","","","","","","","","","","","","",
"KLEIN ISD","Spring 2016","3","3688","1452","77","28","23","3659","1479","80","22","20","","","","","","","","","","","","","","","",
"KLEIN ISD","Spring 2016","4","3635","1534","82","23","18","3656","1582","81","26","19","3608","3874","72","16","28","","","","","","","","","","",
"KLEIN ISD","Spring 2016","5","3676","1590","82","31","18","3696","1648","87","28","13","","","","","","3684","3915","82","15","18","","","","","",
"KLEIN ISD","Spring 2016","6","3640","1621","79","26","21","3457","1648","81","17","19","","","","","","","","","","","","","","","",
"KLEIN ISD","Spring 2016","7","3620","1669","79","28","21","3740","1710","82","28","18","3633","3898","73","14","27","","","","","","","","","","",
"KLEIN ISD","Spring 2016","8","3642","1709","88","26","12","3606","1729","88","17","12","","","","","","3581","4071","84","26","16","3584","3840","72","20","28",
"KLEIN ISD","May 2016","5","701","1432","35","2","65","497","1493","52","1","48","","","","","","","","","","","","","","","",
"KLEIN ISD","May 2016","8","443","1555","39","2","61","446","1591","52","0","48","","","","","","","","","","","","","","","",
"KLONDIKE ISD (058905)","Spring 2016","3","23","1494","96","30","4","23","1527","91","30","9","","","","","","","","","","","","","","","",
"KLONDIKE ISD (058905)","Spring 2016","4","18","1567","89","22","11","18","1599","89","28","11","18","4131","89","28","11","","","","","","","","","","",
"KLONDIKE ISD (058905)","Spring 2016","5","15","1651","93","60","7","15","1732","100","53","0","","","","","","15","3955","87","7","13","","","","","",
"KLONDIKE ISD (058905)","Spring 2016","6","16","1654","100","25","0","16","1714","100","19","0","","","","","","","","","","","","","","","",
"KLONDIKE ISD (058905)","Spring 2016","7","18","1670","94","11","6","18","1816","100","50","0","18","4341","100","28","0","","","","","","","","","","",
"KLONDIKE ISD (058905)","Spring 2016","8","19","1715","84","26","16","17","1879","94","65","6","","","","","","17","4459","100","59","0","17","4130","88","41","12",
"KLONDIKE ISD (058905)","May 2016","5","1","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"KLONDIKE ISD (058905)","May 2016","8","3","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"KNIPPA ISD","Spring 2016","3","35","1513","94","43","6","34","1501","91","26","9","","","","","","","","","","","","","","","",
"KNIPPA ISD","Spring 2016","4","25","1590","96","36","4","25","1644","96","40","4","25","4192","100","28","0","","","","","","","","","","",
"KNIPPA ISD","Spring 2016","5","32","1632","88","31","13","31","1678","97","29","3","","","","","","31","3975","90","16","10","","","","","",
"KNIPPA ISD","Spring 2016","6","28","1678","93","36","7","28","1755","93","32","7","","","","","","","","","","","","","","","",
"KNIPPA ISD","Spring 2016","7","40","1725","93","38","8","39","1831","100","62","0","40","4276","93","33","8","","","","","","","","","","",
"KNIPPA ISD","Spring 2016","8","25","1759","100","40","0","25","1765","96","28","4","","","","","","25","4134","96","32","4","25","3895","80","16","20",
"KNIPPA ISD","May 2016","5","4","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"KNIPPA ISD","May 2016","8","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"KNOX CITY-O'BRIEN CISD","Spring 2016","3","29","1435","83","14","17","31","1398","68","6","32","","","","","","","","","","","","","","","",
"KNOX CITY-O'BRIEN CISD","Spring 2016","4","11","1601","82","45","18","11","1544","82","27","18","11","4194","91","36","9","","","","","","","","","","",
"KNOX CITY-O'BRIEN CISD","Spring 2016","5","13","1569","62","23","38","17","1512","47","6","53","","","","","","15","3460","40","0","60","","","","","",
"KNOX CITY-O'BRIEN CISD","Spring 2016","6","14","1531","57","14","43","14","1545","57","0","43","","","","","","","","","","","","","","","",
"KNOX CITY-O'BRIEN CISD","Spring 2016","7","23","1678","87","22","13","23","1655","78","9","22","24","3961","88","4","13","","","","","","","","","","",
"KNOX CITY-O'BRIEN CISD","Spring 2016","8","19","1670","74","26","26","20","1655","65","5","35","","","","","","20","3679","55","5","45","20","3619","65","5","35",
"KNOX CITY-O'BRIEN CISD","May 2016","5","7","1472","57","0","43","10","1447","0","0","100","","","","","","","","","","","","","","","",
"KNOX CITY-O'BRIEN CISD","May 2016","8","5","1546","20","0","80","7","1538","0","0","100","","","","","","","","","","","","","","","",
"KOPPERL ISD","Spring 2016","3","18","1396","72","11","28","18","1418","67","6","33","","","","","","","","","","","","","","","",
"KOPPERL ISD","Spring 2016","4","15","1484","73","7","27","15","1483","53","7","47","15","3614","60","7","40","","","","","","","","","","",
"KOPPERL ISD","Spring 2016","5","15","1635","80","33","20","15","1605","80","20","20","","","","","","15","3868","73","7","27","","","","","",
"KOPPERL ISD","Spring 2016","6","7","1619","100","14","0","7","1610","57","0","43","","","","","","","","","","","","","","","",
"KOPPERL ISD","Spring 2016","7","15","1653","87","20","13","14","1665","71","14","29","14","4004","79","21","21","","","","","","","","","","",
"KOPPERL ISD","Spring 2016","8","11","1699","73","9","27","11","1614","45","0","55","","","","","","11","3621","45","0","55","11","3502","45","0","55",
"KOPPERL ISD","May 2016","5","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"KOPPERL ISD","May 2016","8","3","-","-","-","-","6","1592","50","0","50","","","","","","","","","","","","","","","",
"KOUNTZE ISD","Spring 2016","3","103","1431","82","17","18","105","1445","79","8","21","","","","","","","","","","","","","","","",
"KOUNTZE ISD","Spring 2016","4","86","1501","76","12","24","91","1513","62","13","38","87","3660","67","2","33","","","","","","","","","","",
"KOUNTZE ISD","Spring 2016","5","70","1560","80","20","20","70","1506","47","3","53","","","","","","71","3808","76","8","24","","","","","",
"KOUNTZE ISD","Spring 2016","6","85","1600","73","18","27","83","1613","73","14","27","","","","","","","","","","","","","","","",
"KOUNTZE ISD","Spring 2016","7","89","1650","81","19","19","85","1664","78","16","22","91","3864","82","8","18","","","","","","","","","","",
"KOUNTZE ISD","Spring 2016","8","82","1682","83","17","17","63","1649","75","2","25","","","","","","81","3778","74","7","26","82","3567","49","7","51",
"KOUNTZE ISD","May 2016","5","15","1440","53","0","47","38","1484","45","0","55","","","","","","","","","","","","","","","",
"KOUNTZE ISD","May 2016","8","14","1535","29","0","71","16","1619","88","0","13","","","","","","","","","","","","","","","",
"KRESS ISD","Spring 2016","3","19","1391","74","0","26","19","1393","58","11","42","","","","","","","","","","","","","","","",
"KRESS ISD","Spring 2016","4","19","1472","58","21","42","19","1518","58","11","42","19","3752","63","21","37","","","","","","","","","","",
"KRESS ISD","Spring 2016","5","24","1531","71","13","29","24","1598","83","13","17","","","","","","24","3471","54","0","46","","","","","",
"KRESS ISD","Spring 2016","6","20","1581","75","15","25","20","1634","75","10","25","","","","","","","","","","","","","","","",
"KRESS ISD","Spring 2016","7","14","1687","100","21","0","14","1697","93","0","7","14","3753","71","7","29","","","","","","","","","","",
"KRESS ISD","Spring 2016","8","15","1636","67","13","33","15","1606","47","0","53","","","","","","16","3529","38","0","63","16","3557","56","0","44",
"KRESS ISD","May 2016","5","7","1409","0","0","100","4","-","-","-","-","","","","","","","","","","","","","","","",
"KRESS ISD","May 2016","8","6","1518","17","0","83","9","1544","22","0","78","","","","","","","","","","","","","","","",
"KRUM ISD","Spring 2016","3","118","1421","77","17","23","129","1436","74","11","26","","","","","","","","","","","","","","","",
"KRUM ISD","Spring 2016","4","148","1534","82","26","18","154","1571","82","23","18","146","3784","71","8","29","","","","","","","","","","",
"KRUM ISD","Spring 2016","5","154","1571","81","23","19","157","1602","85","14","15","","","","","","158","3748","72","6","28","","","","","",
"KRUM ISD","Spring 2016","6","135","1609","79","20","21","135","1687","90","27","10","","","","","","","","","","","","","","","",
"KRUM ISD","Spring 2016","7","172","1655","80","24","20","171","1703","88","24","12","173","3893","76","11","24","","","","","","","","","","",
"KRUM ISD","Spring 2016","8","144","1713","90","26","10","111","1710","88","11","12","","","","","","144","3982","78","24","22","143","3659","64","6","36",
"KRUM ISD","May 2016","5","31","1440","39","0","61","25","1504","60","0","40","","","","","","","","","","","","","","","",
"KRUM ISD","May 2016","8","16","1550","38","0","63","14","1579","36","0","64","","","","","","","","","","","","","","","",
"LA ACADEMIA DE ESTRELLAS (057839)","Spring 2016","3","87","1366","53","7","47","85","1411","67","6","33","","","","","","","","","","","","","","","",
"LA ACADEMIA DE ESTRELLAS (057839)","Spring 2016","4","92","1472","68","10","32","90","1552","79","18","21","91","3623","54","1","46","","","","","","","","","","",
"LA ACADEMIA DE ESTRELLAS (057839)","Spring 2016","5","87","1506","68","9","32","86","1552","70","7","30","","","","","","86","3701","72","2","28","","","","","",
"LA ACADEMIA DE ESTRELLAS (057839)","Spring 2016","6","83","1548","59","7","41","83","1602","77","6","23","","","","","","","","","","","","","","","",
"LA ACADEMIA DE ESTRELLAS (057839)","Spring 2016","7","81","1588","57","10","43","57","1543","40","0","60","84","3508","48","0","52","","","","","","","","","","",
"LA ACADEMIA DE ESTRELLAS (057839)","Spring 2016","8","90","1651","72","11","28","68","1585","41","0","59","","","","","","91","3680","63","5","37","91","3501","47","3","53",
"LA ACADEMIA DE ESTRELLAS (057839)","May 2016","5","27","1401","30","0","70","27","1464","30","0","70","","","","","","","","","","","","","","","",
"LA ACADEMIA DE ESTRELLAS (057839)","May 2016","8","27","1557","44","0","56","36","1585","53","0","47","","","","","","","","","","","","","","",""
