"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"ROBY CISD","Spring 2016","5","22","1497","64","5","36","22","1536","64","0","36","","","","","","22","3635","59","0","41","","","","","",
"ROBY CISD","Spring 2016","6","11","1591","73","18","27","11","1683","100","27","0","","","","","","","","","","","","","","","",
"ROBY CISD","Spring 2016","7","21","1634","62","19","38","21","1678","81","10","19","21","3774","71","5","29","","","","","","","","","","",
"ROBY CISD","Spring 2016","8","20","1714","90","20","10","21","1742","86","14","14","","","","","","20","4135","85","35","15","20","3831","75","20","25",
"ROBY CISD","May 2016","5","8","1388","13","0","88","8","1471","50","0","50","","","","","","","","","","","","","","","",
"ROBY CISD","May 2016","8","2","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"ROCHELLE ISD","Spring 2016","3","15","1425","73","13","27","15","1465","87","27","13","","","","","","","","","","","","","","","",
"ROCHELLE ISD","Spring 2016","4","13","1470","62","8","38","12","1536","67","8","33","14","3537","57","0","43","","","","","","","","","","",
"ROCHELLE ISD","Spring 2016","5","14","1531","64","14","36","14","1589","79","7","21","","","","","","14","3653","57","0","43","","","","","",
"ROCHELLE ISD","Spring 2016","6","14","1595","64","14","36","15","1592","73","0","27","","","","","","","","","","","","","","","",
"ROCHELLE ISD","Spring 2016","7","12","1598","67","25","33","13","1636","69","8","31","12","3641","58","8","42","","","","","","","","","","",
"ROCHELLE ISD","Spring 2016","8","13","1666","85","8","15","13","1667","85","0","15","","","","","","13","3515","54","0","46","13","3394","31","0","69",
"ROCHELLE ISD","May 2016","5","5","1341","0","0","100","3","-","-","-","-","","","","","","","","","","","","","","","",
"ROCHELLE ISD","May 2016","8","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"ROCKDALE ISD","Spring 2016","3","119","1438","76","24","24","120","1423","68","8","32","","","","","","","","","","","","","","","",
"ROCKDALE ISD","Spring 2016","4","97","1497","77","14","23","97","1571","82","21","18","97","3803","67","10","33","","","","","","","","","","",
"ROCKDALE ISD","Spring 2016","5","123","1556","75","19","25","124","1613","78","19","22","","","","","","126","3746","68","8","32","","","","","",
"ROCKDALE ISD","Spring 2016","6","110","1573","66","15","34","108","1612","69","10","31","","","","","","","","","","","","","","","",
"ROCKDALE ISD","Spring 2016","7","114","1603","64","12","36","112","1615","66","7","34","114","3768","64","8","36","","","","","","","","","","",
"ROCKDALE ISD","Spring 2016","8","94","1683","79","24","21","66","1640","71","2","29","","","","","","93","3898","71","22","29","93","3614","58","9","42",
"ROCKDALE ISD","May 2016","5","38","1419","21","3","79","33","1481","52","0","48","","","","","","","","","","","","","","","",
"ROCKDALE ISD","May 2016","8","20","1535","30","0","70","19","1567","32","0","68","","","","","","","","","","","","","","","",
"ROCKSPRINGS ISD","Spring 2016","3","14","1453","79","29","21","14","1418","71","0","29","","","","","","","","","","","","","","","",
"ROCKSPRINGS ISD","Spring 2016","4","23","1515","65","17","35","23","1453","39","4","61","24","3703","58","8","42","","","","","","","","","","",
"ROCKSPRINGS ISD","Spring 2016","5","20","1505","60","20","40","21","1501","48","10","52","","","","","","21","3659","57","5","43","","","","","",
"ROCKSPRINGS ISD","Spring 2016","6","18","1554","78","6","22","18","1489","11","0","89","","","","","","","","","","","","","","","",
"ROCKSPRINGS ISD","Spring 2016","7","20","1629","75","15","25","20","1561","40","5","60","20","3879","80","5","20","","","","","","","","","","",
"ROCKSPRINGS ISD","Spring 2016","8","14","1690","86","14","14","17","1585","47","0","53","","","","","","16","3992","81","19","19","15","3643","53","13","47",
"ROCKSPRINGS ISD","May 2016","5","9","1391","33","0","67","12","1433","17","0","83","","","","","","","","","","","","","","","",
"ROCKSPRINGS ISD","May 2016","8","3","-","-","-","-","8","1607","50","0","50","","","","","","","","","","","","","","","",
"ROCKWALL ISD","Spring 2016","3","1117","1486","85","34","15","1106","1517","87","30","13","","","","","","","","","","","","","","","",
"ROCKWALL ISD","Spring 2016","4","1134","1554","86","29","14","1131","1601","85","31","15","1133","4049","83","22","17","","","","","","","","","","",
"ROCKWALL ISD","Spring 2016","5","1183","1610","87","34","13","1179","1654","90","28","10","","","","","","1188","3952","87","14","13","","","","","",
"ROCKWALL ISD","Spring 2016","6","1199","1654","88","30","12","1188","1718","91","33","9","","","","","","","","","","","","","","","",
"ROCKWALL ISD","Spring 2016","7","1135","1678","82","30","18","522","1649","75","8","25","1135","3984","80","15","20","","","","","","","","","","",
"ROCKWALL ISD","Spring 2016","8","1197","1724","92","29","8","1177","1728","88","18","12","","","","","","1196","4129","88","30","12","1196","3991","84","27","16",
"ROCKWALL ISD","May 2016","5","157","1458","49","1","51","127","1503","56","0","44","","","","","","","","","","","","","","","",
"ROCKWALL ISD","May 2016","8","96","1589","48","2","52","122","1603","60","0","40","","","","","","","","","","","","","","","",
"ROGERS ISD","Spring 2016","3","61","1424","69","21","31","61","1457","77","18","23","","","","","","","","","","","","","","","",
"ROGERS ISD","Spring 2016","4","66","1518","77","17","23","66","1510","62","8","38","59","3955","76","17","24","","","","","","","","","","",
"ROGERS ISD","Spring 2016","5","74","1574","76","22","24","74","1609","86","14","14","","","","","","74","3726","70","7","30","","","","","",
"ROGERS ISD","Spring 2016","6","57","1588","74","9","26","57","1590","65","5","35","","","","","","","","","","","","","","","",
"ROGERS ISD","Spring 2016","7","61","1644","75","13","25","59","1653","75","14","25","62","4055","85","16","15","","","","","","","","","","",
"ROGERS ISD","Spring 2016","8","62","1685","87","18","13","34","1620","59","0","41","","","","","","67","3786","60","12","40","67","3521","43","6","57",
"ROGERS ISD","May 2016","5","19","1443","53","0","47","11","1480","45","0","55","","","","","","","","","","","","","","","",
"ROGERS ISD","May 2016","8","10","1595","60","0","40","17","1604","65","0","35","","","","","","","","","","","","","","","",
"ROMA ISD","Spring 2016","3","453","1469","84","29","16","459","1504","89","25","11","","","","","","","","","","","","","","","",
"ROMA ISD","Spring 2016","4","496","1553","85","30","15","504","1615","86","34","14","493","4270","85","37","15","","","","","","","","","","",
"ROMA ISD","Spring 2016","5","437","1568","81","23","19","444","1628","85","20","15","","","","","","455","3987","89","17","11","","","","","",
"ROMA ISD","Spring 2016","6","414","1533","55","8","45","414","1633","76","17","24","","","","","","","","","","","","","","","",
"ROMA ISD","Spring 2016","7","422","1601","59","14","41","419","1667","72","19","28","423","3792","68","11","32","","","","","","","","","","",
"ROMA ISD","Spring 2016","8","400","1660","76","15","24","399","1678","70","11","30","","","","","","393","3805","72","13","28","394","3738","67","13","33",
"ROMA ISD","May 2016","5","96","1464","55","3","45","73","1507","62","0","38","","","","","","","","","","","","","","","",
"ROMA ISD","May 2016","8","97","1522","22","0","78","118","1553","25","0","75","","","","","","","","","","","","","","","",
"ROOSEVELT ISD","Spring 2016","3","90","1392","64","8","36","90","1443","80","8","20","","","","","","","","","","","","","","","",
"ROOSEVELT ISD","Spring 2016","4","76","1497","76","11","24","76","1524","75","8","25","72","3777","71","10","29","","","","","","","","","","",
"ROOSEVELT ISD","Spring 2016","5","75","1520","67","13","33","74","1549","65","3","35","","","","","","77","3678","70","4","30","","","","","",
"ROOSEVELT ISD","Spring 2016","6","74","1531","54","9","46","73","1594","70","11","30","","","","","","","","","","","","","","","",
"ROOSEVELT ISD","Spring 2016","7","82","1605","61","13","39","82","1633","73","9","27","80","3655","56","5","44","","","","","","","","","","",
"ROOSEVELT ISD","Spring 2016","8","71","1636","72","3","28","71","1697","79","10","21","","","","","","69","3820","71","12","29","69","3598","49","7","51",
"ROOSEVELT ISD","May 2016","5","28","1418","39","0","61","29","1473","48","0","52","","","","","","","","","","","","","","","",
"ROOSEVELT ISD","May 2016","8","18","1537","44","0","56","13","1556","23","0","77","","","","","","","","","","","","","","","",
"ROPES ISD","Spring 2016","3","22","1484","91","32","9","22","1438","77","5","23","","","","","","","","","","","","","","","",
"ROPES ISD","Spring 2016","4","18","1573","94","33","6","18","1570","89","28","11","18","4080","89","22","11","","","","","","","","","","",
"ROPES ISD","Spring 2016","5","29","1573","72","28","28","29","1604","72","24","28","","","","","","29","3693","69","7","31","","","","","",
"ROPES ISD","Spring 2016","6","20","1592","80","10","20","21","1589","67","5","33","","","","","","","","","","","","","","","",
"ROPES ISD","Spring 2016","7","16","1709","100","44","0","17","1755","88","41","12","16","4105","100","19","0","","","","","","","","","","",
"ROPES ISD","Spring 2016","8","29","1723","97","24","3","18","1570","33","0","67","","","","","","29","3750","59","14","41","29","3504","52","3","48",
"ROPES ISD","May 2016","5","8","1455","63","0","38","8","1517","63","0","38","","","","","","","","","","","","","","","",
"ROPES ISD","May 2016","8","1","-","-","-","-","12","1557","8","0","92","","","","","","","","","","","","","","","",
"ROSCOE COLLEGIATE ISD","Spring 2016","3","50","1409","74","16","26","50","1530","92","26","8","","","","","","","","","","","","","","","",
"ROSCOE COLLEGIATE ISD","Spring 2016","4","105","1506","76","16","24","105","1541","73","12","27","105","3661","64","6","36","","","","","","","","","","",
"ROSCOE COLLEGIATE ISD","Spring 2016","5","49","1550","80","16","20","49","1645","90","12","10","","","","","","51","3891","80","12","20","","","","","",
"ROSCOE COLLEGIATE ISD","Spring 2016","6","35","1599","69","14","31","35","1594","57","9","43","","","","","","","","","","","","","","","",
"ROSCOE COLLEGIATE ISD","Spring 2016","7","30","1612","67","10","33","30","1632","67","7","33","30","3751","60","7","40","","","","","","","","","","",
"ROSCOE COLLEGIATE ISD","Spring 2016","8","39","1701","85","18","15","15","1583","40","0","60","","","","","","15","3915","80","20","20","38","3811","74","13","26",
"ROSCOE COLLEGIATE ISD","May 2016","5","11","1427","36","0","64","6","1484","50","0","50","","","","","","","","","","","","","","","",
"ROSCOE COLLEGIATE ISD","May 2016","8","6","1568","50","0","50","9","1605","56","0","44","","","","","","","","","","","","","","","",
"ROSEBUD-LOTT ISD","Spring 2016","3","46","1370","54","7","46","46","1366","50","0","50","","","","","","","","","","","","","","","",
"ROSEBUD-LOTT ISD","Spring 2016","4","46","1521","74","17","26","46","1531","67","11","33","46","3556","59","0","41","","","","","","","","","","",
"ROSEBUD-LOTT ISD","Spring 2016","5","52","1546","71","17","29","52","1556","65","10","35","","","","","","51","3618","61","2","39","","","","","",
"ROSEBUD-LOTT ISD","Spring 2016","6","49","1606","69","27","31","49","1589","61","12","39","","","","","","","","","","","","","","","",
"ROSEBUD-LOTT ISD","Spring 2016","7","42","1589","50","12","50","44","1574","48","5","52","45","3628","51","2","49","","","","","","","","","","",
"ROSEBUD-LOTT ISD","Spring 2016","8","44","1646","73","9","27","25","1547","28","0","72","","","","","","45","3552","56","0","44","45","3701","67","13","33",
"ROSEBUD-LOTT ISD","May 2016","5","15","1450","40","0","60","18","1470","44","0","56","","","","","","","","","","","","","","","",
"ROSEBUD-LOTT ISD","May 2016","8","13","1533","23","0","77","18","1552","17","0","83","","","","","","","","","","","","","","","",
"ROTAN ISD","Spring 2016","3","12","1398","83","8","17","13","1417","77","8","23","","","","","","","","","","","","","","","",
"ROTAN ISD","Spring 2016","4","18","1531","94","11","6","18","1538","61","22","39","18","3623","61","0","39","","","","","","","","","","",
"ROTAN ISD","Spring 2016","5","19","1537","63","16","37","19","1615","95","5","5","","","","","","19","3773","79","0","21","","","","","",
"ROTAN ISD","Spring 2016","6","12","1598","83","25","17","12","1557","50","0","50","","","","","","","","","","","","","","","",
"ROTAN ISD","Spring 2016","7","11","1688","82","36","18","11","1727","73","36","27","11","3784","64","9","36","","","","","","","","","","",
"ROTAN ISD","Spring 2016","8","21","1687","81","24","19","18","1617","50","0","50","","","","","","21","3828","76","10","24","21","3781","62","24","38",
"ROTAN ISD","May 2016","5","7","1435","29","0","71","1","-","-","-","-","","","","","","","","","","","","","","","",
"ROTAN ISD","May 2016","8","4","-","-","-","-","9","1600","56","0","44","","","","","","","","","","","","","","","",
"ROUND ROCK ISD","Spring 2016","3","3450","1501","86","40","14","3494","1528","87","35","13","","","","","","","","","","","","","","","",
"ROUND ROCK ISD","Spring 2016","4","3292","1575","88","36","12","3330","1631","87","41","13","3272","4145","82","30","18","","","","","","","","","","",
"ROUND ROCK ISD","Spring 2016","5","3469","1634","88","44","12","3484","1692","89","42","11","","","","","","3442","4031","86","23","14","","","","","",
"ROUND ROCK ISD","Spring 2016","6","3343","1675","87","39","13","2955","1709","87","33","13","","","","","","","","","","","","","","","",
"ROUND ROCK ISD","Spring 2016","7","3358","1719","88","44","12","2034","1711","82","26","18","3348","4226","86","31","14","","","","","","","","","","",
"ROUND ROCK ISD","Spring 2016","8","3359","1746","93","37","7","3469","1788","91","34","9","","","","","","3302","4281","89","40","11","3306","4108","84","38","16",
"ROUND ROCK ISD","May 2016","5","437","1439","41","2","59","373","1483","45","1","55","","","","","","","","","","","","","","","",
"ROUND ROCK ISD","May 2016","8","268","1579","46","3","54","288","1596","54","0","46","","","","","","","","","","","","","","","",
"ROUND TOP-CARMINE ISD","Spring 2016","3","22","1478","91","27","9","22","1529","100","18","0","","","","","","","","","","","","","","","",
"ROUND TOP-CARMINE ISD","Spring 2016","4","23","1513","83","13","17","23","1586","83","22","17","23","3972","83","17","17","","","","","","","","","","",
"ROUND TOP-CARMINE ISD","Spring 2016","5","21","1542","76","19","24","21","1646","71","43","29","","","","","","21","3769","67","5","33","","","","","",
"ROUND TOP-CARMINE ISD","Spring 2016","6","16","1615","88","19","13","16","1632","88","13","13","","","","","","","","","","","","","","","",
"ROUND TOP-CARMINE ISD","Spring 2016","7","22","1687","86","32","14","21","1742","90","33","10","23","4183","91","26","9","","","","","","","","","","",
"ROUND TOP-CARMINE ISD","Spring 2016","8","25","1685","80","20","20","24","1664","79","0","21","","","","","","25","3819","72","12","28","25","4021","84","28","16",
"ROUND TOP-CARMINE ISD","May 2016","5","5","1391","0","0","100","6","1455","17","0","83","","","","","","","","","","","","","","","",
"ROUND TOP-CARMINE ISD","May 2016","8","5","1547","60","0","40","5","1622","80","0","20","","","","","","","","","","","","","","","",
"ROXTON ISD (139908)","Spring 2016","3","12","1389","58","8","42","12","1322","25","8","75","","","","","","","","","","","","","","","",
"ROXTON ISD (139908)","Spring 2016","4","6","1515","100","0","0","6","1502","67","0","33","6","3338","33","0","67","","","","","","","","","","",
"ROXTON ISD (139908)","Spring 2016","5","9","1584","67","33","33","9","1539","56","22","44","","","","","","9","3756","78","11","22","","","","","",
"ROXTON ISD (139908)","Spring 2016","6","10","1664","100","40","0","10","1719","100","40","0","","","","","","","","","","","","","","","",
"ROXTON ISD (139908)","Spring 2016","7","6","1677","83","33","17","6","1699","83","33","17","6","3869","83","0","17","","","","","","","","","","",
"ROXTON ISD (139908)","Spring 2016","8","12","1716","92","17","8","12","1672","75","0","25","","","","","","12","3715","67","17","33","12","3558","50","8","50",
"ROXTON ISD (139908)","May 2016","5","3","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"ROXTON ISD (139908)","May 2016","8","1","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"ROYAL ISD","Spring 2016","3","100","1380","56","10","44","129","1393","57","7","43","","","","","","","","","","","","","","","",
"ROYAL ISD","Spring 2016","4","98","1465","61","8","39","133","1470","51","8","49","100","3540","48","4","52","","","","","","","","","","",
"ROYAL ISD","Spring 2016","5","124","1510","65","12","35","155","1511","52","5","48","","","","","","117","3534","52","1","48","","","","","",
"ROYAL ISD","Spring 2016","6","150","1517","45","9","55","146","1565","50","7","50","","","","","","","","","","","","","","","",
"ROYAL ISD","Spring 2016","7","148","1564","48","8","52","136","1564","43","2","57","148","3445","45","3","55","","","","","","","","","","",
"ROYAL ISD","Spring 2016","8","135","1628","70","7","30","108","1637","64","4","36","","","","","","131","3555","50","1","50","131","3551","42","6","58",
"ROYAL ISD","May 2016","5","44","1394","27","2","73","80","1456","30","0","70","","","","","","","","","","","","","","","",
"ROYAL ISD","May 2016","8","38","1547","26","0","74","38","1600","55","0","45","","","","","","","","","","","","","","","",
"ROYSE CITY ISD","Spring 2016","3","432","1468","84","29","16","423","1527","92","29","8","","","","","","","","","","","","","","","",
"ROYSE CITY ISD","Spring 2016","4","398","1517","79","18","21","398","1590","84","29","16","396","3829","70","13","30","","","","","","","","","","",
"ROYSE CITY ISD","Spring 2016","5","366","1586","84","29","16","353","1678","90","42","10","","","","","","373","3831","78","10","22","","","","","",
"ROYSE CITY ISD","Spring 2016","6","377","1628","81","25","19","371","1703","91","29","9","","","","","","","","","","","","","","","",
"ROYSE CITY ISD","Spring 2016","7","418","1664","80","26","20","417","1682","80","19","20","415","3973","83","13","17","","","","","","","","","","",
"ROYSE CITY ISD","Spring 2016","8","377","1693","86","21","14","302","1662","75","5","25","","","","","","379","3887","75","18","25","378","3683","61","10","39",
"ROYSE CITY ISD","May 2016","5","67","1408","27","3","73","41","1471","44","0","56","","","","","","","","","","","","","","","",
"ROYSE CITY ISD","May 2016","8","58","1546","31","2","69","77","1577","43","0","57","","","","","","","","","","","","","","","",
"RULE ISD","Spring 2016","3","10","1403","60","20","40","10","1345","30","10","70","","","","","","","","","","","","","","","",
"RULE ISD","Spring 2016","4","8","1497","63","25","38","8","1486","38","13","63","7","3741","57","14","43","","","","","","","","","","",
"RULE ISD","Spring 2016","5","7","1575","71","29","29","7","1588","86","14","14","","","","","","7","3656","71","0","29","","","","","",
"RULE ISD","Spring 2016","6","11","1598","82","18","18","11","1579","73","0","27","","","","","","","","","","","","","","","",
"RULE ISD","Spring 2016","7","8","1612","50","13","50","8","1614","75","0","25","8","3730","50","0","50","","","","","","","","","","",
"RULE ISD","Spring 2016","8","13","1648","77","8","23","13","1673","77","23","23","","","","","","13","3682","54","15","46","13","3445","38","0","62",
"RULE ISD","May 2016","5","2","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"RULE ISD","May 2016","8","3","-","-","-","-","3","-","-","-","-","","","","","","","","","","","","","","","",
"RUNGE ISD","Spring 2016","3","20","1339","40","5","60","22","1368","55","0","45","","","","","","","","","","","","","","","",
"RUNGE ISD","Spring 2016","4","22","1444","55","0","45","22","1485","50","14","50","21","3540","52","5","48","","","","","","","","","","",
"RUNGE ISD","Spring 2016","5","17","1515","65","12","35","17","1528","53","0","47","","","","","","16","3580","44","6","56","","","","","",
"RUNGE ISD","Spring 2016","6","22","1476","36","5","64","21","1530","38","5","62","","","","","","","","","","","","","","","",
"RUNGE ISD","Spring 2016","7","18","1585","56","11","44","10","1508","20","0","80","18","3489","50","0","50","","","","","","","","","","",
"RUNGE ISD","Spring 2016","8","17","1642","76","6","24","17","1641","59","12","41","","","","","","18","3593","56","0","44","18","3272","22","0","78",
"RUNGE ISD","May 2016","5","5","1410","40","0","60","8","1499","63","0","38","","","","","","","","","","","","","","","",
"RUNGE ISD","May 2016","8","5","1564","20","0","80","6","1571","17","0","83","","","","","","","","","","","","","","",""
