"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"FORT ELLIOTT CISD","Spring 2016","8","12","1695","83","17","17","12","1631","58","0","42","","","","","","12","3673","67","0","33","12","3424","33","8","67",
"FORT ELLIOTT CISD","May 2016","5","","","","","","1","-","-","-","-","","","","","","","","","","","","","","","",
"FORT ELLIOTT CISD","May 2016","8","2","-","-","-","-","5","1580","20","0","80","","","","","","","","","","","","","","","",
"FORT STOCKTON ISD","Spring 2016","3","212","1427","72","20","28","194","1485","79","24","21","","","","","","","","","","","","","","","",
"FORT STOCKTON ISD","Spring 2016","4","162","1478","70","11","30","159","1545","72","17","28","164","3581","57","3","43","","","","","","","","","","",
"FORT STOCKTON ISD","Spring 2016","5","197","1531","67","20","33","196","1579","72","16","28","","","","","","196","3647","63","6","37","","","","","",
"FORT STOCKTON ISD","Spring 2016","6","194","1531","55","6","45","191","1579","59","7","41","","","","","","","","","","","","","","","",
"FORT STOCKTON ISD","Spring 2016","7","161","1600","61","12","39","157","1632","61","12","39","165","3777","68","6","32","","","","","","","","","","",
"FORT STOCKTON ISD","Spring 2016","8","162","1644","75","8","25","146","1667","75","3","25","","","","","","158","3695","58","7","42","158","3411","31","4","69",
"FORT STOCKTON ISD","May 2016","5","67","1363","18","0","82","58","1472","36","0","64","","","","","","","","","","","","","","","",
"FORT STOCKTON ISD","May 2016","8","41","1542","32","0","68","38","1575","37","0","63","","","","","","","","","","","","","","","",
"FORT WORTH ACADEMY OF FINE ARTS (220809)","Spring 2016","3","31","1641","100","81","0","31","1559","97","29","3","","","","","","","","","","","","","","","",
"FORT WORTH ACADEMY OF FINE ARTS (220809)","Spring 2016","4","32","1606","97","38","3","32","1619","94","38","6","32","4230","100","31","0","","","","","","","","","","",
"FORT WORTH ACADEMY OF FINE ARTS (220809)","Spring 2016","5","40","1669","100","55","0","40","1673","95","30","5","","","","","","40","3864","88","8","13","","","","","",
"FORT WORTH ACADEMY OF FINE ARTS (220809)","Spring 2016","6","54","1731","98","50","2","54","1709","93","35","7","","","","","","","","","","","","","","","",
"FORT WORTH ACADEMY OF FINE ARTS (220809)","Spring 2016","7","59","1739","92","54","8","33","1675","85","15","15","59","4279","93","31","7","","","","","","","","","","",
"FORT WORTH ACADEMY OF FINE ARTS (220809)","Spring 2016","8","59","1767","97","47","3","64","1726","94","9","6","","","","","","59","4180","86","27","14","59","3939","76","27","24",
"FORT WORTH ACADEMY OF FINE ARTS (220809)","May 2016","5","","","","","","2","-","-","-","-","","","","","","","","","","","","","","","",
"FORT WORTH ACADEMY OF FINE ARTS (220809)","May 2016","8","2","-","-","-","-","4","-","-","-","-","","","","","","","","","","","","","","","",
"FORT WORTH ISD","Spring 2016","3","4949","1394","60","16","40","6820","1415","63","11","37","","","","","","","","","","","","","","","",
"FORT WORTH ISD","Spring 2016","4","5186","1480","66","14","34","6516","1513","62","14","38","5199","3697","60","11","40","","","","","","","","","","",
"FORT WORTH ISD","Spring 2016","5","6060","1515","63","16","37","6225","1567","70","12","30","","","","","","6086","3692","65","6","35","","","","","",
"FORT WORTH ISD","Spring 2016","6","5638","1553","59","12","41","5136","1570","57","5","43","","","","","","","","","","","","","","","",
"FORT WORTH ISD","Spring 2016","7","5583","1599","60","13","40","3852","1557","40","1","60","5585","3665","57","7","43","","","","","","","","","","",
"FORT WORTH ISD","Spring 2016","8","4526","1623","68","5","32","6119","1645","65","5","35","","","","","","5394","3747","67","10","33","5360","3592","52","8","48",
"FORT WORTH ISD","May 2016","5","2298","1405","26","0","74","1889","1463","35","0","65","","","","","","","","","","","","","","","",
"FORT WORTH ISD","May 2016","8","1496","1549","34","0","66","1948","1567","34","0","66","","","","","","","","","","","","","","",""
