"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"PAINT CREEK ISD","Spring 2016","8","11","1707","100","9","0","11","1656","64","9","36","","","","","","11","3886","91","9","9","11","3640","55","9","45",
"PAINT CREEK ISD","May 2016","5","1","-","-","-","-","1","-","-","-","-","","","","","","","","","","","","","","","",
"PAINT CREEK ISD","May 2016","8","","","","","","4","-","-","-","-","","","","","","","","","","","","","","","",
"PAINT ROCK ISD","Spring 2016","3","12","1353","50","0","50","13","1347","46","0","54","","","","","","","","","","","","","","","",
"PAINT ROCK ISD","Spring 2016","4","8","1464","25","13","75","8","1427","13","13","88","8","3693","63","13","38","","","","","","","","","","",
"PAINT ROCK ISD","Spring 2016","5","14","1487","50","7","50","14","1470","36","0","64","","","","","","14","3339","21","0","79","","","","","",
"PAINT ROCK ISD","Spring 2016","6","17","1513","41","12","59","17","1495","12","12","88","","","","","","","","","","","","","","","",
"PAINT ROCK ISD","Spring 2016","7","10","1586","40","20","60","10","1584","50","0","50","10","3570","70","0","30","","","","","","","","","","",
"PAINT ROCK ISD","Spring 2016","8","21","1712","95","19","5","21","1595","29","5","71","","","","","","21","3840","71","10","29","21","3525","38","10","62",
"PAINT ROCK ISD","May 2016","5","7","1416","29","0","71","9","1456","33","0","67","","","","","","","","","","","","","","","",
"PAINT ROCK ISD","May 2016","8","1","-","-","-","-","15","1587","40","0","60","","","","","","","","","","","","","","","",
"PALACIOS ISD","Spring 2016","3","96","1430","74","18","26","97","1459","87","7","13","","","","","","","","","","","","","","","",
"PALACIOS ISD","Spring 2016","4","1","-","-","-","-","1","-","-","-","-","5","2976","20","0","80","","","","","","","","","","",
"PALACIOS ISD","Spring 2016","5","94","1554","76","22","24","94","1600","82","15","18","","","","","","93","3855","76","15","24","","","","","",
"PALACIOS ISD","Spring 2016","6","99","1604","78","22","22","97","1665","85","22","15","","","","","","","","","","","","","","","",
"PALACIOS ISD","Spring 2016","7","90","1658","80","27","20","93","1703","86","17","14","93","3904","72","14","28","","","","","","","","","","",
"PALACIOS ISD","Spring 2016","8","104","1690","86","17","14","84","1677","83","4","17","","","","","","103","3959","81","17","19","103","3872","69","20","31",
"PALACIOS ISD","May 2016","5","21","1393","14","0","86","16","1469","31","0","69","","","","","","","","","","","","","","","",
"PALACIOS ISD","May 2016","8","15","1541","33","0","67","14","1533","29","0","71","","","","","","","","","","","","","","","",
"PALESTINE ISD","Spring 2016","3","253","1399","64","18","36","270","1401","57","10","43","","","","","","","","","","","","","","","",
"PALESTINE ISD","Spring 2016","4","237","1473","62","10","38","237","1508","62","12","38","234","3687","55","11","45","","","","","","","","","","",
"PALESTINE ISD","Spring 2016","5","206","1499","60","9","40","205","1567","65","12","35","","","","","","203","3540","49","2","51","","","","","",
"PALESTINE ISD","Spring 2016","6","230","1546","56","10","44","227","1624","76","13","24","","","","","","","","","","","","","","","",
"PALESTINE ISD","Spring 2016","7","217","1588","56","11","44","218","1625","61","11","39","221","3597","55","4","45","","","","","","","","","","",
"PALESTINE ISD","Spring 2016","8","208","1678","84","14","16","206","1683","75","11","25","","","","","","207","3808","71","11","29","206","3638","62","7","38",
"PALESTINE ISD","May 2016","5","82","1401","22","0","78","72","1480","49","0","51","","","","","","","","","","","","","","","",
"PALESTINE ISD","May 2016","8","34","1584","41","3","59","55","1597","47","0","53","","","","","","","","","","","","","","","",
"PALMER ISD","Spring 2016","3","86","1411","72","14","28","83","1446","73","13","27","","","","","","","","","","","","","","","",
"PALMER ISD","Spring 2016","4","85","1524","80","19","20","84","1576","85","18","15","86","3761","73","8","27","","","","","","","","","","",
"PALMER ISD","Spring 2016","5","64","1562","80","16","20","62","1607","85","19","15","","","","","","69","3904","84","13","16","","","","","",
"PALMER ISD","Spring 2016","6","84","1607","77","17","23","82","1601","76","6","24","","","","","","","","","","","","","","","",
"PALMER ISD","Spring 2016","7","84","1651","77","25","23","82","1690","88","21","12","85","3891","74","9","26","","","","","","","","","","",
"PALMER ISD","Spring 2016","8","68","1702","88","22","12","68","1738","94","13","6","","","","","","66","4176","89","29","11","66","3734","65","12","35",
"PALMER ISD","May 2016","5","18","1470","50","0","50","13","1523","85","0","15","","","","","","","","","","","","","","","",
"PALMER ISD","May 2016","8","8","1568","63","0","38","4","-","-","-","-","","","","","","","","","","","","","","","",
"PALO PINTO ISD","Spring 2016","3","16","1455","94","19","6","16","1490","94","19","6","","","","","","","","","","","","","","","",
"PALO PINTO ISD","Spring 2016","4","11","1528","73","45","27","11","1468","36","9","64","11","3587","55","0","45","","","","","","","","","","",
"PALO PINTO ISD","Spring 2016","5","10","1528","70","20","30","10","1596","70","30","30","","","","","","9","3756","67","22","33","","","","","",
"PALO PINTO ISD","Spring 2016","6","8","1617","100","13","0","8","1674","100","13","0","","","","","","","","","","","","","","","",
"PALO PINTO ISD","May 2016","5","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"PAMPA ISD","Spring 2016","3","260","1387","62","9","38","249","1430","67","14","33","","","","","","","","","","","","","","","",
"PAMPA ISD","Spring 2016","4","247","1497","73","15","27","249","1558","79","20","21","254","3753","67","11","33","","","","","","","","","","",
"PAMPA ISD","Spring 2016","5","250","1521","70","13","30","246","1593","78","15","22","","","","","","245","3718","68","6","32","","","","","",
"PAMPA ISD","Spring 2016","6","224","1543","58","9","42","219","1581","63","5","37","","","","","","","","","","","","","","","",
"PAMPA ISD","Spring 2016","7","252","1604","62","14","38","255","1624","62","9","38","244","3747","64","7","36","","","","","","","","","","",
"PAMPA ISD","Spring 2016","8","220","1668","84","9","16","218","1668","70","5","30","","","","","","224","3870","78","13","22","224","3619","52","8","48",
"PAMPA ISD","May 2016","5","73","1412","29","0","71","54","1463","33","0","67","","","","","","","","","","","","","","","",
"PAMPA ISD","May 2016","8","43","1559","51","0","49","74","1602","57","0","43","","","","","","","","","","","","","","","",
"PANHANDLE ISD","Spring 2016","3","44","1469","80","27","20","44","1545","98","36","2","","","","","","","","","","","","","","","",
"PANHANDLE ISD","Spring 2016","4","38","1571","95","26","5","38","1613","92","26","8","37","4224","89","27","11","","","","","","","","","","",
"PANHANDLE ISD","Spring 2016","5","48","1608","90","35","10","48","1690","96","33","4","","","","","","48","3958","88","8","13","","","","","",
"PANHANDLE ISD","Spring 2016","6","51","1648","86","31","14","51","1739","98","37","2","","","","","","","","","","","","","","","",
"PANHANDLE ISD","Spring 2016","7","46","1721","98","28","2","46","1768","98","35","2","45","4230","98","22","2","","","","","","","","","","",
"PANHANDLE ISD","Spring 2016","8","50","1731","94","30","6","50","1756","96","18","4","","","","","","48","4065","96","17","4","48","3902","85","17","15",
"PANHANDLE ISD","May 2016","5","4","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"PANHANDLE ISD","May 2016","8","2","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"PANOLA CHARTER SCHOOL","Spring 2016","8","15","1639","60","20","40","15","1615","47","7","53","","","","","","15","3539","40","0","60","14","3609","57","7","43",
"PANOLA CHARTER SCHOOL","May 2016","8","6","1536","33","0","67","8","1537","0","0","100","","","","","","","","","","","","","","","",
"PANTHER CREEK CISD","Spring 2016","3","12","1414","75","8","25","12","1472","92","0","8","","","","","","","","","","","","","","","",
"PANTHER CREEK CISD","Spring 2016","4","7","1453","57","0","43","7","1497","86","0","14","7","3505","57","0","43","","","","","","","","","","",
"PANTHER CREEK CISD","Spring 2016","5","15","1592","80","33","20","15","1618","87","13","13","","","","","","15","3727","67","7","33","","","","","",
"PANTHER CREEK CISD","Spring 2016","6","8","1583","75","13","25","8","1561","88","0","13","","","","","","","","","","","","","","","",
"PANTHER CREEK CISD","Spring 2016","7","10","1629","80","10","20","10","1616","70","0","30","10","3673","70","0","30","","","","","","","","","","",
"PANTHER CREEK CISD","Spring 2016","8","11","1682","91","9","9","11","1613","55","0","45","","","","","","11","3685","73","0","27","10","3155","0","0","100",
"PANTHER CREEK CISD","May 2016","5","3","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"PANTHER CREEK CISD","May 2016","8","1","-","-","-","-","5","1579","60","0","40","","","","","","","","","","","","","","","",
"PARADISE ISD","Spring 2016","3","98","1438","79","22","21","98","1458","78","15","22","","","","","","","","","","","","","","","",
"PARADISE ISD","Spring 2016","4","131","1526","80","19","20","133","1561","77","20","23","133","3873","72","15","28","","","","","","","","","","",
"PARADISE ISD","Spring 2016","5","84","1568","81","24","19","84","1637","92","21","8","","","","","","87","3873","87","9","13","","","","","",
"PARADISE ISD","Spring 2016","6","67","1590","70","18","30","67","1620","84","12","16","","","","","","","","","","","","","","","",
"PARADISE ISD","Spring 2016","7","85","1659","79","22","21","85","1646","71","12","29","87","3792","64","8","36","","","","","","","","","","",
"PARADISE ISD","Spring 2016","8","94","1681","84","16","16","75","1607","52","3","48","","","","","","94","3815","72","13","28","94","3717","66","10","34",
"PARADISE ISD","May 2016","5","17","1449","41","0","59","8","1476","25","0","75","","","","","","","","","","","","","","","",
"PARADISE ISD","May 2016","8","15","1588","53","0","47","36","1597","44","0","56","","","","","","","","","","","","","","","",
"PARIS ISD","Spring 2016","3","281","1398","59","17","41","288","1434","66","16","34","","","","","","","","","","","","","","","",
"PARIS ISD","Spring 2016","4","242","1499","74","14","26","253","1547","77","15","23","243","3721","65","7","35","","","","","","","","","","",
"PARIS ISD","Spring 2016","5","246","1510","61","15","39","263","1582","73","15","27","","","","","","250","3595","55","4","45","","","","","",
"PARIS ISD","Spring 2016","6","245","1581","69","17","31","245","1636","73","19","27","","","","","","","","","","","","","","","",
"PARIS ISD","Spring 2016","7","189","1633","72","20","28","188","1683","81","19","19","194","3740","63","9","37","","","","","","","","","","",
"PARIS ISD","Spring 2016","8","223","1670","76","15","24","211","1652","74","3","26","","","","","","219","3814","68","17","32","219","3603","53","10","47",
"PARIS ISD","May 2016","5","92","1386","21","0","79","70","1465","30","0","70","","","","","","","","","","","","","","","",
"PARIS ISD","May 2016","8","53","1568","47","0","53","54","1604","67","0","33","","","","","","","","","","","","","","","",
"PASADENA ISD","Spring 2016","3","2802","1432","75","19","25","2797","1459","77","17","23","","","","","","","","","","","","","","","",
"PASADENA ISD","Spring 2016","4","3513","1514","78","17","22","3559","1543","75","16","25","3433","3805","70","12","30","","","","","","","","","","",
"PASADENA ISD","Spring 2016","5","3661","1533","69","18","31","3651","1577","72","13","28","","","","","","3680","3727","69","6","31","","","","","",
"PASADENA ISD","Spring 2016","6","3796","1566","67","13","33","3709","1614","73","11","27","","","","","","","","","","","","","","","",
"PASADENA ISD","Spring 2016","7","3694","1619","67","14","33","2844","1616","66","6","34","3743","3764","66","9","34","","","","","","","","","","",
"PASADENA ISD","Spring 2016","8","3715","1664","79","14","21","3666","1705","83","12","17","","","","","","3573","3921","79","18","21","3571","3755","66","16","34",
"PASADENA ISD","May 2016","5","1136","1408","27","0","73","1020","1470","41","0","59","","","","","","","","","","","","","","","",
"PASADENA ISD","May 2016","8","790","1546","36","0","64","622","1588","48","0","52","","","","","","","","","","","","","","","",
"PATTON SPRINGS ISD","Spring 2016","3","6","1500","83","50","17","6","1526","100","33","0","","","","","","","","","","","","","","","",
"PATTON SPRINGS ISD","Spring 2016","4","6","1468","67","0","33","6","1508","67","17","33","6","4078","100","17","0","","","","","","","","","","",
"PATTON SPRINGS ISD","Spring 2016","5","6","1615","83","17","17","6","1711","100","50","0","","","","","","5","4054","100","20","0","","","","","",
"PATTON SPRINGS ISD","Spring 2016","6","14","1570","79","7","21","14","1585","64","14","36","","","","","","","","","","","","","","","",
"PATTON SPRINGS ISD","Spring 2016","7","9","1571","44","0","56","9","1638","67","22","33","9","3669","67","11","33","","","","","","","","","","",
"PATTON SPRINGS ISD","Spring 2016","8","14","1699","86","36","14","14","1806","86","43","14","","","","","","14","4041","79","36","21","14","3951","71","36","29",
"PATTON SPRINGS ISD","May 2016","5","1","-","-","-","-","","","","","","","","","","","","","","","","","","","","",
"PATTON SPRINGS ISD","May 2016","8","2","-","-","-","-","2","-","-","-","-","","","","","","","","","","","","","","","",
"PAWNEE ISD","Spring 2016","3","15","1477","87","27","13","15","1431","60","20","40","","","","","","","","","","","","","","","",
"PAWNEE ISD","Spring 2016","4","14","1553","86","29","14","14","1531","57","21","43","14","3835","79","0","21","","","","","","","","","","",
"PAWNEE ISD","Spring 2016","5","10","1512","70","0","30","10","1493","40","0","60","","","","","","10","3883","80","10","20","","","","","",
"PAWNEE ISD","Spring 2016","6","16","1583","75","19","25","16","1620","75","6","25","","","","","","","","","","","","","","","",
"PAWNEE ISD","Spring 2016","7","13","1665","85","38","15","13","1696","69","15","31","13","3867","77","8","23","","","","","","","","","","",
"PAWNEE ISD","Spring 2016","8","9","1689","89","22","11","9","1722","100","11","0","","","","","","9","4194","100","11","0","9","3821","78","11","22",
"PAWNEE ISD","May 2016","5","3","-","-","-","-","6","1472","17","0","83","","","","","","","","","","","","","","","",
"PAWNEE ISD","May 2016","8","1","-","-","-","-","","","","","","","","","","","","","","","","","","","",""
