"Group Summary: Performance Levels "
"STAAR 3-8"

"Group","Admin","Grade","STAAR - Reading - Number Tested","STAAR - Reading - Average Scale Score","STAAR - Reading - Satisfactory - %","STAAR - Reading - Advanced - %","STAAR - Reading - Unsatisfactory - %","STAAR - Mathematics - Number Tested","STAAR - Mathematics - Average Scale Score","STAAR - Mathematics - Satisfactory - %","STAAR - Mathematics - Advanced - %","STAAR - Mathematics - Unsatisfactory - %","STAAR - Writing - Number Tested","STAAR - Writing - Average Scale Score","STAAR - Writing - Satisfactory - %","STAAR - Writing - Advanced - %","STAAR - Writing - Unsatisfactory - %","STAAR - Science - Number Tested","STAAR - Science - Average Scale Score","STAAR - Science - Satisfactory - %","STAAR - Science - Advanced - %","STAAR - Science - Unsatisfactory - %","STAAR - Social Studies - Number Tested","STAAR - Social Studies - Average Scale Score","STAAR - Social Studies - Satisfactory - %","STAAR - Social Studies - Advanced - %","STAAR - Social Studies - Unsatisfactory - %"
"Region -01","Spring 2016","3","27223","1424","71","20","29","29489","1462","77","18","23","","","","","","","","","","","","","","","",
"Region -01","Spring 2016","4","26580","1513","77","18","23","28685","1553","76","19","24","26730","3865","72","15","28","","","","","","","","","","",
"Region -01","Spring 2016","5","27415","1547","72","21","28","28699","1604","79","18","21","","","","","","28393","3843","77","11","23","","","","","",
"Region -01","Spring 2016","6","29401","1563","64","13","36","28170","1612","71","11","29","","","","","","","","","","","","","","","",
"Region -01","Spring 2016","7","29543","1617","66","16","34","27638","1645","68","14","32","29636","3797","67","11","33","","","","","","","","","","",
"Region -01","Spring 2016","8","28671","1659","76","14","24","23455","1664","72","7","28","","","","","","28471","3878","74","17","26","28862","3697","61","13","39",
"Region -01","May 2016","5","7708","1420","31","0","69","5992","1479","45","0","55","","","","","","","","","","","","","","","",
"Region -01","May 2016","8","6978","1540","31","0","69","6538","1579","43","0","57","","","","","","","","","","","","","","","",
"Region -02","Spring 2016","3","7714","1420","70","20","30","7720","1452","74","17","26","","","","","","","","","","","","","","","",
"Region -02","Spring 2016","4","7487","1508","76","17","24","7502","1547","74","18","26","7496","3798","69","12","31","","","","","","","","","","",
"Region -02","Spring 2016","5","7392","1544","71","20","29","7413","1590","75","16","25","","","","","","7437","3748","70","7","30","","","","","",
"Region -02","Spring 2016","6","7221","1574","67","15","33","7121","1602","66","11","34","","","","","","","","","","","","","","","",
"Region -02","Spring 2016","7","7102","1622","67","17","33","6886","1628","64","11","36","7098","3780","66","10","34","","","","","","","","","","",
"Region -02","Spring 2016","8","7374","1668","78","15","22","6262","1640","63","5","37","","","","","","7202","3763","66","12","34","7245","3632","55","11","45",
"Region -02","May 2016","5","2211","1415","29","1","71","1912","1469","39","0","61","","","","","","","","","","","","","","","",
"Region -02","May 2016","8","1615","1550","35","0","65","2321","1572","38","0","62","","","","","","","","","","","","","","","",
"Region -03","Spring 2016","3","4049","1414","70","18","30","4053","1447","74","14","26","","","","","","","","","","","","","","","",
"Region -03","Spring 2016","4","3709","1491","71","14","29","3708","1529","68","16","32","3695","3732","64","10","36","","","","","","","","","","",
"Region -03","Spring 2016","5","3669","1539","70","20","30","3677","1588","75","15","25","","","","","","3702","3749","69","8","31","","","","","",
"Region -03","Spring 2016","6","3526","1568","65","14","35","3495","1604","69","10","31","","","","","","","","","","","","","","","",
"Region -03","Spring 2016","7","3622","1622","68","16","32","3588","1634","65","12","35","3645","3797","67","10","33","","","","","","","","","","",
"Region -03","Spring 2016","8","3617","1666","79","15","21","3071","1647","68","4","32","","","","","","3603","3818","70","14","30","3584","3651","55","11","45",
